episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,276.0,10350.0,3786.0,15144.0,0.5586370839936609,6,45,24.0,96,0.375,46,200,125.75,503,0.3006958250497018
2,279.0,5772.0,2699.25,10797.0,0.47395109752709086,5,39,22.5,90,0.3666666666666667,39,200,124.0,496,0.3155241935483871
3,36.0,3852.0,1112.25,4449.0,0.6461564396493594,0,27,9.0,36,0.5694444444444444,9,80,40.25,161,0.34006211180124224
4,557.0,2394.0,1308.25,5233.0,0.3096216319510797,13,21,16.5,66,0.10606060606060597,81,128,103.0,412,0.10315533980582514
5,288.0,6018.0,1969.5,7878.0,0.5538842345773038,6,43,18.75,75,0.4033333333333333,45,200,104.5,418,0.31459330143540665
6,282.0,8706.0,4470.0,17880.0,0.4041946308724832,6,46,31.75,127,0.25393700787401574,45,200,161.25,645,0.18023255813953498
7,126.0,7656.0,4056.0,16224.0,0.4010724852071006,2,45,30.75,123,0.27439024390243905,21,200,155.25,621,0.21618357487922713
8,501.0,14118.0,3938.25,15753.0,0.6498286040754142,11,48,20.75,83,0.34036144578313254,75,200,109.25,437,0.22139588100686503
9,80.0,3945.0,1189.25,4757.0,0.6115724195921799,2,27,9.75,39,0.4807692307692307,15,86,44.5,178,0.300561797752809
10,81.0,10380.0,4563.75,18255.0,0.5188578471651603,1,44,24.25,97,0.42525773195876293,15,200,118.0,472,0.36970338983050843
11,42.0,8538.0,2949.0,11796.0,0.5592573753814852,0,44,23.0,92,0.42391304347826086,9,200,122.25,489,0.3542944785276073
12,815.0,5076.0,3148.25,12593.0,0.3208330024616851,19,37,31.25,125,0.1100000000000001,117,200,179.25,717,0.08682008368200833
13,261.0,12372.0,3632.25,14529.0,0.6440739211232707,5,48,20.75,83,0.4487951807228916,38,200,109.0,436,0.34747706422018354
14,47.0,5058.0,2890.25,11561.0,0.36841536199290714,1,37,27.0,108,0.25462962962962965,9,200,152.25,609,0.2352216748768472
15,183.0,7134.0,3815.25,15261.0,0.3917338313347749,3,43,30.75,123,0.2621951219512195,27,200,156.75,627,0.2069377990430623
16,42.0,9618.0,3821.25,15285.0,0.5256624141315015,0,45,24.75,99,0.39141414141414144,9,200,129.75,519,0.31936416184971095
17,87.0,10242.0,5130.75,20523.0,0.4895848560152024,1,49,24.75,99,0.4671717171717171,15,200,112.0,448,0.4029017857142857
18,75.0,8160.0,3233.25,12933.0,0.5237183948039897,1,43,23.25,93,0.40053763440860213,15,200,123.75,495,0.34090909090909094
19,99.0,6708.0,3003.0,12012.0,0.5148601398601399,1,41,21.0,84,0.4642857142857143,15,200,110.5,442,0.4117647058823529
20,42.0,13734.0,6080.25,24321.0,0.5261194029850746,0,51,26.0,104,0.4807692307692307,9,200,109.0,436,0.4277522935779816
21,239.0,3228.0,1070.75,4283.0,0.5360144758346953,5,35,14.25,57,0.3991228070175439,33,200,86.5,346,0.3627167630057804
22,98.0,4476.0,2612.0,10448.0,0.368395865237366,2,39,23.75,95,0.33947368421052626,15,200,132.75,531,0.3008474576271186
23,231.0,11256.0,3153.75,12615.0,0.6646254458977408,3,49,18.0,72,0.5,26,200,91.0,364,0.3832417582417582
24,134.0,9516.0,5256.5,21026.0,0.3797441263197946,4,47,31.75,127,0.26574803149606296,27,200,156.75,627,0.2069377990430623
25,93.0,8346.0,3600.75,14403.0,0.5241095605082274,1,44,21.75,87,0.4568965517241379,15,200,115.0,460,0.38586956521739135
26,171.0,8406.0,4042.5,16170.0,0.4914656771799629,3,45,24.0,96,0.42708333333333337,27,200,116.5,466,0.36480686695278974
27,42.0,5766.0,2826.75,11307.0,0.41158132130538605,0,41,26.0,104,0.3028846153846154,9,200,147.75,591,0.25
28,324.0,7722.0,3981.0,15924.0,0.3899773926149209,6,43,30.5,122,0.2295081967213115,45,200,161.25,645,0.18023255813953498
29,36.0,4182.0,1251.5,5006.0,0.6344386735916899,0,36,12.75,51,0.5735294117647058,9,200,76.0,304,0.506578947368421
30,179.0,5436.0,1591.25,6365.0,0.6265121759622938,5,41,14.0,56,0.4821428571428571,33,200,77.5,310,0.4048387096774193
31,47.0,5141.999999999999,2759.75,11039.0,0.396027719902165,1,38,27.0,108,0.26388888888888884,9,200,152.25,609,0.2352216748768472
32,96.0,6468.0,3726.0,14904.0,0.35426731078904994,2,43,30.5,122,0.25409836065573765,21,200,155.25,621,0.21618357487922713
33,210.0,16578.0,4834.5,19338.0,0.6518771331058021,4,54,24.0,96,0.43229166666666663,33,200,119.5,478,0.3117154811715481
