agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
3,average,6,15,0,1,0,0.0,0.0,69.0,7,-1.1,10,1
4,average,6,9,0,0,0,0.0,0.0,36.0,7,-1.1,7,0
5,average,6,9,0,0,0,0.0,0.0,36.0,1,-1.1,8,0
6,average,6,9,0,0,0,0.0,0.0,36.0,18,-1.1,7,0
7,average,6,9,0,0,1,0.0,0.0,42.0,14,-1.1,7,0
8,average,6,9,0,0,0,0.0,0.0,36.0,20,-1.1,8,0
9,average,6,9,0,0,0,0.0,0.0,36.0,13,-1.1,8,0
10,average,6,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,8,2
11,average,6,9,0,0,0,0.0,0.0,36.0,17,-1.1,6,0
12,average,6,15,0,1,0,0.0,0.0,69.0,20,-1.1,11,1
13,average,6,9,0,0,0,0.0,0.0,36.0,10,-1.1,6,0
14,average,6,9,0,0,0,0.0,0.0,36.0,18,-1.1,7,0
15,average,6,9,0,0,0,0.0,0.0,36.0,2,-1.1,7,0
16,average,6,9,0,0,0,0.0,0.0,36.0,16,-1.1,8,0
17,average,6,9,0,0,0,0.0,0.0,36.0,3,-1.1,8,0
18,average,6,9,0,0,0,0.0,0.0,36.0,20,-1.1,7,0
19,average,6,9,0,0,0,0.0,0.0,36.0,10,-1.1,8,0
0,average,7,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
1,average,7,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
2,average,7,9,0,0,0,0.0,0.0,36.0,6,-1.1,4,0
3,average,7,15,0,1,0,0.0,0.0,57.0,0,-1.0,7,1
4,average,7,21,0,2,0,0.0,0.0,90.0,6,-1.1,11,2
5,average,7,9,0,0,0,0.0,0.0,36.0,17,-1.1,7,0
6,average,7,21,0,2,0,0.0,0.0,84.0,5,-1.1,10,2
7,average,7,15,0,1,0,0.0,0.0,81.0,14,-1.1,9,1
8,average,7,9,0,0,0,0.0,0.0,36.0,20,-1.1,6,0
9,average,7,9,0,0,0,0.0,0.0,36.0,13,-1.1,4,0
10,average,7,9,0,0,0,0.0,0.0,36.0,20,-1.1,7,0
11,average,7,9,0,0,0,0.0,0.0,36.0,17,-1.1,7,0
12,average,7,9,0,0,0,0.0,0.0,36.0,20,-1.1,6,0
13,average,7,9,0,0,0,0.0,0.0,36.0,2,-1.1,5,0
14,average,7,9,0,0,0,0.0,0.0,36.0,17,-1.1,5,0
15,average,7,9,0,0,0,0.0,0.0,36.0,11,-1.1,6,0
16,average,7,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
17,average,7,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
18,average,7,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
19,average,7,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
0,average,8,9,0,0,0,0.0,0.0,36.0,10,-1.1,5,0
1,average,8,9,0,0,0,0.0,0.0,36.0,12,-1.1,7,0
2,average,8,9,0,0,0,0.0,0.0,36.0,9,-1.1,6,0
3,average,8,21,0,2,0,0.0,0.0,120.0,4,-1.1,11,2
4,average,8,9,0,0,0,0.0,0.0,36.0,6,-1.1,7,0
5,average,8,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
6,average,8,15,0,1,0,0.0,0.0,57.0,5,-1.1,8,1
7,average,8,9,0,0,0,0.0,0.0,36.0,12,-1.1,6,0
8,average,8,9,0,0,0,0.0,0.0,36.0,1,-1.1,8,0
9,average,8,9,0,0,0,0.0,0.0,36.0,10,-1.1,5,0
10,average,8,9,0,0,0,0.0,0.0,36.0,7,-1.1,8,0
11,average,8,9,0,0,0,0.0,0.0,36.0,19,-1.1,6,0
12,average,8,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
13,average,8,9,0,0,0,0.0,0.0,36.0,17,-1.1,7,0
14,average,8,9,0,0,0,0.0,0.0,36.0,20,-1.1,7,0
15,average,8,9,0,0,0,0.0,0.0,36.0,17,-1.1,6,0
16,average,8,9,0,0,0,0.0,0.0,36.0,15,-1.1,6,0
17,average,8,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
18,average,8,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
19,average,8,9,0,0,0,0.0,0.0,36.0,13,-1.1,6,0
0,average,9,9,0,0,0,0.0,0.0,36.0,3,-1.1,6,0
1,average,9,9,0,0,0,0.0,0.0,36.0,20,-1.1,5,0
2,average,9,9,0,0,0,0.0,0.0,36.0,16,-1.1,6,0
3,average,9,27,0,3,0,0.0,0.0,135.0,1,-1.1,14,3
4,average,9,15,0,1,0,0.0,0.0,57.0,20,-1.1,8,1
5,average,9,9,0,0,0,0.0,0.0,36.0,3,-1.1,7,0
6,average,9,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
7,average,9,15,0,1,0,0.0,0.0,57.0,1,-1.1,8,1
8,average,9,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
9,average,9,9,0,0,0,0.0,0.0,36.0,14,-1.1,6,0
10,average,9,15,0,1,0,0.0,0.0,63.0,14,-1.1,9,1
11,average,9,9,0,0,0,0.0,0.0,36.0,17,-1.1,6,0
12,average,9,15,0,1,0,0.0,0.0,87.0,19,-1.1,6,1
13,average,9,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
14,average,9,9,0,0,0,0.0,0.0,36.0,5,-1.1,5,0
15,average,9,9,0,0,0,0.0,0.0,36.0,9,-1.1,7,0
16,average,9,9,0,0,0,0.0,0.0,36.0,15,-1.1,4,0
17,average,9,9,0,0,0,0.0,0.0,36.0,8,-1.1,6,0
18,average,9,9,0,0,0,0.0,0.0,36.0,4,-1.1,6,0
19,average,9,15,0,1,0,0.0,0.0,63.0,4,-1.1,9,1
0,average,10,9,0,0,0,0.0,0.0,36.0,8,-1.1,4,0
1,average,10,9,0,0,0,0.0,0.0,36.0,19,-1.1,4,0
2,average,10,9,0,0,0,0.0,0.0,36.0,2,-1.1,6,0
3,average,10,9,0,0,0,0.0,0.0,36.0,8,-1.1,4,0
4,average,10,9,0,0,0,0.0,0.0,36.0,16,-1.1,4,0
5,average,10,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
6,average,10,15,0,1,0,0.0,0.0,63.0,19,-1.1,6,1
7,average,10,9,0,0,0,0.0,0.0,36.0,0,-1.0,3,0
8,average,10,9,0,0,0,0.0,0.0,36.0,18,-1.1,5,0
9,average,10,9,0,0,0,0.0,0.0,36.0,17,-1.1,3,0
10,average,10,9,0,0,0,0.0,0.0,36.0,16,-1.1,4,0
11,average,10,9,0,0,0,0.0,0.0,36.0,17,-1.1,3,0
12,average,10,9,0,0,0,0.0,0.0,36.0,5,-1.1,4,0
13,average,10,9,0,0,0,0.0,0.0,36.0,9,-1.1,4,0
14,average,10,9,0,0,0,0.0,0.0,36.0,7,-1.1,5,0
15,average,10,9,0,0,0,0.0,0.0,36.0,11,-1.1,4,0
16,average,10,9,0,0,0,0.0,0.0,36.0,15,-1.1,4,0
17,average,10,9,0,0,0,0.0,0.0,36.0,9,-1.1,5,0
18,average,10,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
19,average,10,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
0,average,11,9,0,0,0,0.0,0.0,36.0,12,-1.1,6,0
1,average,11,9,0,0,0,0.0,0.0,36.0,7,-1.1,7,0
2,average,11,9,0,0,0,0.0,0.0,36.0,9,-1.1,4,0
3,average,11,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
4,average,11,15,0,1,0,0.0,0.0,75.0,6,-1.1,9,1
5,average,11,9,0,0,0,0.0,0.0,36.0,20,-1.1,6,0
6,average,11,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
7,average,11,9,0,0,0,0.0,0.0,36.0,5,-1.1,6,0
8,average,11,9,0,0,0,0.0,0.0,36.0,1,-1.1,8,0
9,average,11,9,0,0,0,0.0,0.0,36.0,14,-1.1,7,0
10,average,11,9,0,0,0,0.0,0.0,36.0,20,-1.1,5,0
11,average,11,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
12,average,11,15,0,1,0,0.0,0.0,57.0,20,-1.1,8,1
13,average,11,9,0,0,0,0.0,0.0,36.0,9,-1.1,6,0
14,average,11,9,0,0,0,0.0,0.0,36.0,6,-1.1,6,0
15,average,11,9,0,0,0,0.0,0.0,36.0,13,-1.1,7,0
16,average,11,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
17,average,11,9,0,0,0,0.0,0.0,36.0,9,-1.1,5,0
18,average,11,9,0,0,0,0.0,0.0,36.0,13,-1.1,6,0
19,average,11,15,0,1,0,0.0,0.0,87.0,1,-1.1,8,1
0,average,12,9,0,0,0,0.0,0.0,36.0,6,-1.1,4,0
1,average,12,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
2,average,12,9,0,0,0,0.0,0.0,36.0,19,-1.1,3,0
3,average,12,15,0,1,0,0.0,0.0,57.0,4,-1.1,6,1
4,average,12,9,0,0,0,0.0,0.0,36.0,2,-1.1,4,0
5,average,12,15,0,1,0,0.0,0.0,63.0,1,-1.1,7,1
6,average,12,9,0,0,0,0.0,0.0,36.0,19,-1.1,3,0
7,average,12,9,0,0,0,0.0,0.0,36.0,11,-1.1,3,0
8,average,12,15,0,1,0,0.0,0.0,75.0,1,-1.1,9,1
9,average,12,9,0,0,0,0.0,0.0,36.0,2,-1.1,3,0
10,average,12,9,0,0,0,0.0,0.0,36.0,11,-1.1,5,0
11,average,12,9,0,0,0,0.0,0.0,36.0,17,-1.1,4,0
12,average,12,15,0,1,0,0.0,0.0,57.0,20,-1.1,6,1
13,average,12,9,0,0,0,0.0,0.0,36.0,9,-1.1,5,0
14,average,12,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
15,average,12,9,0,0,0,0.0,0.0,36.0,14,-1.1,4,0
16,average,12,9,0,0,0,0.0,0.0,36.0,15,-1.1,4,0
17,average,12,9,0,0,0,0.0,0.0,36.0,7,-1.1,5,0
18,average,12,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
19,average,12,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
0,average,13,9,0,0,0,0.0,0.0,36.0,6,-1.1,5,0
1,average,13,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
2,average,13,15,0,1,0,0.0,0.0,63.0,9,-1.1,7,1
3,average,13,9,0,0,0,0.0,0.0,36.0,18,-1.1,4,0
4,average,13,15,0,1,0,0.0,0.0,69.0,11,-1.1,7,1
5,average,13,9,0,0,0,0.0,0.0,36.0,9,-1.1,4,0
6,average,13,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
7,average,13,9,0,0,0,0.0,0.0,36.0,11,-1.1,3,0
8,average,13,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
9,average,13,9,0,0,0,0.0,0.0,36.0,8,-1.1,5,0
10,average,13,9,0,0,0,0.0,0.0,36.0,16,-1.1,4,0
11,average,13,9,0,0,0,0.0,0.0,36.0,17,-1.1,4,0
12,average,13,9,0,0,0,0.0,0.0,36.0,20,-1.1,5,0
13,average,13,15,0,1,0,0.0,0.0,57.0,2,-1.1,5,1
14,average,13,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
15,average,13,9,0,0,0,0.0,0.0,36.0,5,-1.1,4,0
16,average,13,9,0,0,0,0.0,0.0,36.0,8,-1.1,3,0
17,average,13,9,0,0,0,0.0,0.0,36.0,3,-1.1,4,0
18,average,13,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
19,average,13,15,0,1,0,0.0,0.0,57.0,20,-1.1,6,1
0,average,14,9,0,0,0,0.0,0.0,36.0,17,-1.1,4,0
1,average,14,9,0,0,0,0.0,0.0,36.0,17,-1.1,5,0
2,average,14,9,0,0,0,0.0,0.0,36.0,15,-1.1,6,0
3,average,14,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
4,average,14,9,0,0,0,0.0,0.0,36.0,16,-1.1,4,0
5,average,14,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
6,average,14,9,0,0,0,0.0,0.0,36.0,19,-1.1,4,0
7,average,14,9,0,0,0,0.0,0.0,36.0,10,-1.1,4,0
8,average,14,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
9,average,14,15,0,1,0,0.0,0.0,75.0,7,-1.1,6,1
10,average,14,9,0,0,0,0.0,0.0,36.0,7,-1.1,4,0
11,average,14,9,0,0,0,0.0,0.0,36.0,10,-1.1,4,0
12,average,14,9,0,0,0,0.0,0.0,36.0,12,-1.1,4,0
13,average,14,9,0,0,0,0.0,0.0,36.0,2,-1.1,6,0
14,average,14,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
15,average,14,9,0,0,0,0.0,0.0,36.0,17,-1.1,5,0
16,average,14,9,0,0,0,0.0,0.0,36.0,15,-1.1,4,0
17,average,14,9,0,0,0,0.0,0.0,36.0,9,-1.1,5,0
18,average,14,9,0,0,0,0.0,0.0,36.0,15,-1.1,4,0
19,average,14,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
0,average,15,9,0,0,0,0.0,0.0,36.0,3,-1.1,4,0
1,average,15,9,0,0,0,0.0,0.0,36.0,19,-1.1,5,0
2,average,15,9,0,0,0,0.0,0.0,36.0,9,-1.1,3,0
3,average,15,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
4,average,15,9,0,0,0,0.0,0.0,36.0,6,-1.1,4,0
5,average,15,15,0,1,0,0.0,0.0,63.0,11,-1.1,7,1
6,average,15,9,0,0,0,0.0,0.0,36.0,10,-1.1,4,0
7,average,15,15,0,1,0,0.0,0.0,69.0,15,-1.1,6,1
8,average,15,9,0,0,0,0.0,0.0,36.0,20,-1.1,5,0
9,average,15,9,0,0,0,0.0,0.0,36.0,13,-1.1,4,0
10,average,15,9,0,0,0,0.0,0.0,36.0,7,-1.1,4,0
11,average,15,9,0,0,0,0.0,0.0,36.0,5,-1.1,4,0
12,average,15,9,0,0,0,0.0,0.0,36.0,2,-1.1,4,0
13,average,15,15,0,1,0,0.0,0.0,63.0,2,-1.1,7,1
14,average,15,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
15,average,15,9,0,0,0,0.0,0.0,36.0,17,-1.1,5,0
16,average,15,9,0,0,0,0.0,0.0,36.0,9,-1.1,4,0
17,average,15,9,0,0,0,0.0,0.0,36.0,12,-1.1,5,0
18,average,15,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
19,average,15,9,0,0,0,0.0,0.0,36.0,3,-1.1,5,0
0,average,16,27,0,3,0,0.0,0.0,141.0,0,-1.0,14,3
1,average,16,9,0,0,0,0.0,0.0,36.0,7,-1.1,6,0
2,average,16,9,0,0,0,0.0,0.0,36.0,9,-1.1,3,0
3,average,16,9,0,0,0,0.0,0.0,36.0,18,-1.1,5,0
4,average,16,9,0,0,0,0.0,0.0,36.0,11,-1.1,5,0
5,average,16,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
6,average,16,9,0,0,0,0.0,0.0,36.0,5,-1.1,4,0
7,average,16,9,0,0,0,0.0,0.0,36.0,15,-1.1,4,0
8,average,16,15,0,1,0,0.0,0.0,81.0,6,-1.1,10,1
9,average,16,9,0,0,0,0.0,0.0,36.0,13,-1.1,3,0
10,average,16,9,0,0,0,0.0,0.0,36.0,7,-1.1,6,0
11,average,16,9,0,0,0,0.0,0.0,36.0,17,-1.1,4,0
12,average,16,9,0,0,0,0.0,0.0,36.0,5,-1.1,6,0
13,average,16,9,0,0,0,0.0,0.0,36.0,17,-1.1,5,0
14,average,16,15,0,1,0,0.0,0.0,63.0,4,-1.1,10,1
15,average,16,9,0,0,0,0.0,0.0,36.0,14,-1.1,5,0
16,average,16,9,0,0,0,0.0,0.0,36.0,16,-1.1,5,0
17,average,16,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
18,average,16,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
19,average,16,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
0,average,17,9,0,0,0,0.0,0.0,36.0,10,-1.1,4,0
1,average,17,9,0,0,0,0.0,0.0,36.0,19,-1.1,4,0
2,average,17,9,0,0,0,0.0,0.0,36.0,20,-1.1,5,0
3,average,17,9,0,0,0,0.0,0.0,36.0,5,-1.1,4,0
4,average,17,9,0,0,0,0.0,0.0,36.0,20,-1.1,5,0
5,average,17,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
6,average,17,9,0,0,0,0.0,0.0,36.0,8,-1.1,3,0
7,average,17,9,0,0,0,0.0,0.0,36.0,11,-1.1,3,0
8,average,17,9,0,0,0,0.0,0.0,36.0,18,-1.1,5,0
9,average,17,9,0,0,0,0.0,0.0,36.0,18,-1.1,5,0
10,average,17,9,0,0,0,0.0,0.0,36.0,11,-1.1,4,0
11,average,17,9,0,0,0,0.0,0.0,36.0,17,-1.1,6,0
12,average,17,9,0,0,0,0.0,0.0,36.0,12,-1.1,5,0
13,average,17,15,0,1,0,0.0,0.0,63.0,2,-1.1,5,1
14,average,17,9,0,0,0,0.0,0.0,36.0,18,-1.1,4,0
15,average,17,9,0,0,0,0.0,0.0,36.0,9,-1.1,3,0
16,average,17,15,0,1,0,0.0,0.0,57.0,15,-1.1,5,1
17,average,17,9,0,0,0,0.0,0.0,36.0,18,-1.1,4,0
18,average,17,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
19,average,17,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
0,average,18,9,0,0,0,0.0,0.0,36.0,18,-1.1,4,0
1,average,18,9,0,0,0,0.0,0.0,36.0,17,-1.1,5,0
2,average,18,15,0,1,0,0.0,0.0,75.0,9,-1.1,7,1
3,average,18,9,0,0,0,0.0,0.0,36.0,10,-1.1,4,0
4,average,18,9,0,0,0,0.0,0.0,36.0,9,-1.1,4,0
5,average,18,15,0,1,0,0.0,0.0,63.0,1,-1.1,7,1
6,average,18,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,4,2
7,average,18,9,0,0,0,0.0,0.0,36.0,11,-1.1,4,0
8,average,18,9,0,0,0,0.0,0.0,36.0,20,-1.1,4,0
9,average,18,9,0,0,0,0.0,0.0,36.0,13,-1.1,4,0
10,average,18,9,0,0,0,0.0,0.0,36.0,15,-1.1,5,0
11,average,18,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
12,average,18,9,0,0,0,0.0,0.0,36.0,20,-1.1,4,0
13,average,18,9,0,0,0,0.0,0.0,36.0,2,-1.1,4,0
14,average,18,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
15,average,18,9,0,0,0,0.0,0.0,36.0,9,-1.1,5,0
16,average,18,9,0,0,0,0.0,0.0,36.0,16,-1.1,4,0
17,average,18,9,0,0,0,0.0,0.0,36.0,12,-1.1,4,0
18,average,18,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
19,average,18,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
0,average,19,9,0,0,0,0.0,0.0,36.0,17,-1.1,6,0
1,average,19,9,0,0,0,0.0,0.0,36.0,20,-1.1,7,0
2,average,19,9,0,0,0,0.0,0.0,36.0,4,-1.1,6,0
3,average,19,9,0,0,0,0.0,0.0,36.0,16,-1.1,6,0
4,average,19,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
5,average,19,9,0,0,0,0.0,0.0,36.0,2,-1.1,6,0
6,average,19,15,0,1,0,0.0,0.0,81.0,1,-1.1,9,1
7,average,19,9,0,0,1,0.0,0.0,42.0,11,-1.1,8,0
8,average,19,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
9,average,19,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,7,1
