day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.146,0.083,0.12,0.077,0.052,0.097,0.062,0.09
3.0,0.614,0.288,0.426,0.315,0.259,0.435,0.275,0.313
4.0,0.862,0.386,0.506,0.601,0.316,0.582,0.294,0.597
5.0,1.07,0.498,0.619,0.812,0.47,0.737,0.423,0.815
6.0,1.251,0.651,0.817,0.959,0.669,0.913,0.62,1.009
7.0,1.446,0.764,0.997,1.134,0.831,1.065,0.796,1.184
8.0,1.646,0.899,1.199,1.337,0.962,1.248,0.932,1.402
9.0,1.874,1.035,1.403,1.561,1.091,1.449,1.076,1.597
10.0,2.102669404517454,1.497913769123783,1.639344262295082,1.8004613610149942,1.5112676056338028,1.7155858930602959,1.3558352402745995,1.8984126984126983
11.0,2.2874743326488707,1.611961057023644,1.7628415300546447,2.0,1.6253521126760564,1.8407281001137656,1.4919908466819223,2.0835978835978834
12.0,2.4979466119096507,1.721835883171071,1.9234972677595628,2.1778697001034124,1.7577464788732395,1.9738339021615472,1.6384439359267735,2.2476190476190476
13.0,2.684804928131417,1.8344923504867872,2.092896174863388,2.356773526370217,1.8746478873239436,2.10580204778157,1.8478747203579418,2.437037037037037
14.0,2.8706365503080082,1.9694019471488178,2.2491803278688525,2.5222337125129264,1.9859154929577465,2.3208191126279862,2.0425055928411635,2.646560846560847
15.0,3.0677618069815193,2.0996563573883162,2.4513661202185792,2.7290589451913134,2.1267605633802815,2.484641638225256,2.2393736017897092,2.814814814814815
16.0,3.3379237288135593,2.6168958742632613,2.7283653846153846,2.991285403050109,2.654223968565815,2.801290322580645,2.6320907617504052,3.123569794050343
17.0,3.527542372881356,2.713163064833006,2.8701923076923075,3.185185185185185,2.7696850393700787,2.905806451612903,2.7483766233766236,3.28604118993135
18.0,3.7161016949152543,2.825147347740668,3.0152801358234296,3.3529411764705883,2.858267716535433,3.0451612903225804,2.909090909090909,3.465675057208238
19.0,3.9216101694915255,2.9644886363636362,3.1884550084889645,3.5392156862745097,2.9645669291338583,3.181935483870968,3.0698051948051948,3.637299771167048
20.0,4.096398305084746,3.1193181818181817,3.370118845500849,3.7494553376906317,3.09251968503937,3.390967741935484,3.2532467532467533,3.7974828375286043
21.0,4.305408271474019,3.266002844950213,3.5405405405405403,3.9182115594329336,3.2642276422764227,3.510362694300518,3.4099756690997567,3.9839449541284404
22.0,4.563934426229508,3.782967032967033,3.995841995841996,4.165909090909091,3.803814713896458,3.840746054519369,3.812992125984252,4.346633416458853
23.0,4.747540983606557,3.8956043956043955,4.139293139293139,4.359090909090909,3.9182561307901906,3.987087517934003,3.9625984251968505,4.524937655860349
24.0,4.960655737704918,4.019230769230769,4.301455301455301,4.513636363636364,4.0190735694822886,4.129124820659971,4.100393700787402,4.719451371571072
25.0,5.13551912568306,4.164835164835165,4.476091476091476,4.714772727272727,4.111716621253406,4.233859397417503,4.2578740157480315,4.896508728179551
26.0,5.32896174863388,4.304945054945055,4.650727650727651,4.9375,4.204359673024523,4.449067431850789,4.425,5.077306733167083
27.0,5.521978021978022,4.485549132947977,4.857142857142857,5.121420389461626,4.410557184750733,4.568115942028985,4.636363636363637,5.292620865139949
28.0,5.756967670011148,4.9891696750902526,5.262019230769231,5.359857482185273,4.958015267175573,4.856466876971608,4.976851851851852,5.592
29.0,5.94314381270903,5.111913357400722,5.418269230769231,5.539192399049881,5.072519083969466,5.044444444444444,5.145833333333333,5.789333333333333
30.0,6.127090301003345,5.212996389891697,5.545673076923077,5.72209026128266,5.152671755725191,5.204444444444444,5.2745098039215685,5.942666666666667
31.0,6.3132664437012265,5.364620938628159,5.697115384615385,5.906175771971497,5.244274809160306,5.3533333333333335,5.446778711484594,6.096
32.0,6.517279821627648,5.494584837545126,5.915865384615385,6.102137767220903,5.370229007633588,5.535555555555556,5.668067226890757,6.277333333333333
33.0,6.716535433070866,5.722007722007722,6.137931034482759,6.298203592814371,5.6943231441048034,5.704697986577181,5.884669479606188,6.533515731874145
34.0,6.9398410896708285,6.113122171945701,6.5,6.554187192118227,6.107692307692307,6.073529411764706,6.175856929955291,6.838983050847458
35.0,7.135073779795687,6.248868778280543,6.67741935483871,6.748768472906404,6.225641025641026,6.264705882352941,6.336810730253354,7.031073446327683
36.0,7.332576617480136,6.330316742081448,6.838709677419355,6.935960591133005,6.323076923076923,6.41421568627451,6.548435171385991,7.190677966101695
37.0,7.5334846765039725,6.48868778280543,6.986559139784946,7.12807881773399,6.425641025641026,6.5931372549019605,6.76602086438152,7.36864406779661
38.0,7.704880817253121,6.669683257918552,7.231182795698925,7.343596059113301,6.579487179487179,6.794117647058823,6.923994038748137,7.576271186440678
39.0,7.939150401836969,6.946078431372549,7.4021739130434785,7.571606475716065,6.901734104046243,6.958024691358025,7.138138138138138,7.776183644189383
40.0,8.16046511627907,7.157894736842105,7.721407624633431,7.782663316582915,7.20125786163522,7.324538258575198,7.404354587869363,8.020497803806736
41.0,8.353488372093024,7.257894736842105,7.87683284457478,7.938442211055277,7.314465408805032,7.519788918205805,7.611197511664074,8.206442166910689
