agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,200,0,38,0,3.69999999999999,36.9999999999999,3474.0,1,1.8,14,38
1,1,10,1,0,0,0.0,5.000000000000001,71.0,4,-1.1,5,1
2,1,10,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,5,1
3,1,28,0,3,0,0.0,0.0,141.0,0,-1.0,8,3
0,2,21,0,2,0,0.0,0.0,120.0,1,-1.1,13,2
1,2,21,1,2,2,0.0,5.000000000000003,143.0,4,-1.1,11,3
2,2,15,1,1,0,0.0,5.000000000000002,116.0,0,-1.0,9,2
3,2,27,0,3,0,0.0,0.0,189.0,1,-1.1,8,3
0,3,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,6,1
1,3,15,1,1,0,0.0,5.000000000000001,122.0,4,-1.1,5,2
2,3,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,5,1
3,3,51,0,7,0,0.0,0.0,273.0,1,-1.1,14,7
0,4,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
1,4,15,2,1,1,0.0,11.0,140.0,4,-1.1,9,3
2,4,33,0,4,0,0.0,0.0,162.0,1,-1.1,17,4
3,4,51,0,7,0,0.0,0.0,369.0,1,-1.1,16,7
0,5,51,0,7,1,0.0,0.0,243.0,1,-1.1,21,7
1,5,45,1,6,1,0.0,5.000000000000002,335.0,0,-1.0,13,7
2,5,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,8,1
3,5,74,0,11,0,0.0,0.0,609.0,1,-1.1,13,11
0,6,15,0,1,1,0.0,0.0,93.0,1,-1.1,9,1
1,6,21,2,2,1,0.0,11.0,191.0,4,-1.1,12,4
2,6,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
3,6,56,0,8,0,0.0,0.0,624.0,1,-1.1,17,8
0,7,200,0,40,0,4.80000000000002,48.0000000000002,7050.0,0,1.0,15,40
1,7,9,1,0,0,0.0,5.000000000000001,71.0,4,-1.1,4,1
2,7,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,7,1
3,7,69,0,10,0,0.0,0.0,492.0,4,-1.1,12,10
0,8,15,0,1,0,0.0,0.0,63.0,1,-1.1,10,1
1,8,9,1,0,0,0.0,5.000000000000001,71.0,4,-1.1,4,1
2,8,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
