agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,117,0,18,0,0.0,0.0,1932.0,2,-1.1,15,18
1,1,16,0,1,0,0.0,0.0,75.0,0,-1.0,8,1
2,1,16,1,1,0,0.0,5.000000000000002,92.0,0,-1.0,7,2
3,1,10,0,0,0,0.0,0.0,36.0,2,-1.1,4,0
0,2,51,0,7,0,0.0,0.0,345.0,0,-1.0,16,7
1,2,15,0,1,0,0.0,0.0,69.0,3,-1.1,8,1
2,2,9,0,0,0,0.0,0.0,36.0,4,-1.1,3,0
3,2,33,0,4,0,0.0,0.0,186.0,3,-1.1,15,4
0,3,200,0,37,1,2.9999999999999862,29.99999999999986,5346.0,0,1.0,20,37
1,3,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
2,3,21,0,2,0,0.0,0.0,144.0,2,-1.1,13,2
3,3,27,0,3,1,0.0,0.0,177.0,2,-1.1,14,3
0,4,15,0,1,0,0.0,0.0,87.0,1,-1.1,7,1
1,4,9,0,0,0,0.0,0.0,36.0,3,-1.1,7,0
2,4,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
3,4,27,1,3,0,0.0,5.000000000000002,140.0,0,-0.1999999999999999,12,4
0,5,200,0,40,1,4.800000000000005,48.00000000000005,5442.0,1,1.8,21,40
1,5,56,0,8,0,0.0,0.0,558.0,3,-1.1,19,8
2,5,15,0,1,1,0.0,0.0,93.0,4,-1.1,8,1
3,5,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,8,1
0,6,200,0,41,1,5.399999999999998,53.99999999999997,5064.0,0,1.0,25,41
1,6,68,0,10,0,0.0,0.0,564.0,3,-1.1,23,10
2,6,15,1,1,0,0.0,5.000000000000001,98.0,0,-1.0,8,2
3,6,21,0,2,0,0.0,0.0,132.0,2,-1.1,9,2
0,7,200,0,42,0,6.000000000000004,60.00000000000004,6102.0,0,1.0,11,42
1,7,15,0,1,0,0.0,0.0,57.0,3,-1.1,8,1
2,7,15,0,1,0,0.0,0.0,87.0,3,-1.1,6,1
3,7,15,0,1,0,0.0,0.0,57.0,3,-1.1,5,1
0,8,15,1,1,1,0.0,5.000000000000002,80.0,0,-0.1999999999999999,7,2
1,8,45,0,6,0,0.0,0.0,264.0,0,-1.0,12,6
2,8,15,0,1,0,0.0,0.0,75.0,4,-1.1,10,1
3,8,15,0,1,0,0.0,0.0,87.0,1,-1.1,6,1
0,9,134,0,21,0,0.0,0.0,3645.0,2,-1.1,11,21
1,9,9,2,0,0,0.0,11.0,65.0,0,-0.1999999999999999,6,2
2,9,21,0,2,0,0.0,0.0,120.0,3,-1.1,10,2
