episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,201.0,591.0,325.5,1302.0,0.22811059907834097,4,7,5.0,20,0.125,33,51,39.5,158,0.09493670886075956
2,144.0,924.0,441.5,1766.0,0.36240090600226504,2,12,6.5,26,0.3076923076923077,21,80,46.0,184,0.25
3,36.0,159.0,97.5,390.0,0.28076923076923077,0,3,1.5,6,0.41666666666666663,9,27,18.0,72,0.20833333333333326
4,69.0,2520.0,695.25,2781.0,0.6631607335490831,1,20,6.25,25,0.57,15,128,46.25,185,0.4581081081081081
5,180.0,2454.0,974.25,3897.0,0.45592763664357194,4,26,12.25,49,0.3622448979591837,33,164,78.75,315,0.32619047619047614
6,36.0,5220.0,1506.5,6026.0,0.6685197477597079,0,36,12.5,50,0.59,9,188,73.25,293,0.514505119453925
7,36.0,2163.0,665.75,2663.0,0.6031731130304169,0,18,7.0,28,0.5,9,86,38.75,155,0.382258064516129
8,36.0,381.0,210.5,842.0,0.3681710213776722,0,7,4.0,16,0.40625,9,51,31.5,126,0.3214285714285714
9,69.0,225.0,118.25,473.0,0.2563424947145877,1,3,1.75,7,0.25,15,26,17.75,71,0.1161971830985915
10,150.0,2082.0,737.0,2948.0,0.5228968792401628,2,23,10.25,41,0.4207317073170732,21,116,58.0,232,0.33836206896551724
11,36.0,81.0,59.5,238.0,0.1827731092436975,0,2,1.0,4,0.375,9,15,12.0,48,0.125
12,177.0,612.0,330.0,1320.0,0.26363636363636367,3,10,5.5,22,0.25,27,69,41.75,167,0.19610778443113763
13,41.0,3942.0,1279.75,5119.0,0.5918636452432116,1,28,11.75,47,0.4627659574468085,9,177,73.5,294,0.44387755102040816
14,42.0,1128.0,339.75,1359.0,0.6065121412803532,0,14,4.25,17,0.6323529411764706,9,92,34.25,137,0.4653284671532847
15,63.0,618.0,321.5,1286.0,0.4078538102643857,1,11,5.5,22,0.40909090909090906,15,75,40.25,161,0.343167701863354
16,87.0,6534.0,1883.25,7533.0,0.661389884508164,1,39,13.75,55,0.5681818181818182,15,200,78.75,315,0.48809523809523814
17,282.0,6180.0,1844.0,7376.0,0.6065618221258134,6,38,15.5,62,0.3870967741935484,45,200,88.0,352,0.33380681818181823
18,95.0,1215.0,471.5,1886.0,0.4907211028632026,3,15,7.0,28,0.3571428571428571,21,86,46.0,184,0.2961956521739131
19,74.0,6732.0,1768.25,7073.0,0.7077972571751732,2,43,12.5,50,0.62,15,200,65.75,263,0.5332699619771863
20,36.0,3714.0,962.25,3849.0,0.7184333593141076,0,28,7.25,29,0.7327586206896551,9,176,52.25,209,0.6064593301435407
21,126.0,330.0,208.5,834.0,0.21223021582733814,2,5,3.5,14,0.1785714285714286,21,39,29.75,119,0.12394957983193278
