episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,7764.0,1980.5,7922.0,0.733211310275183,0,43,11.25,45,0.7277777777777777,10,200,59.0,236,0.6101694915254238
2,36.0,126.0,83.25,333.0,0.22747747747747749,0,2,1.25,5,0.35,9,21,16.5,66,0.15909090909090917
3,42.0,909.0,297.25,1189.0,0.565811606391926,0,13,4.75,19,0.5394736842105263,9,86,34.25,137,0.4434306569343066
4,204.0,5466.0,1601.0,6404.0,0.6253123048094941,4,36,13.0,52,0.47115384615384615,33,200,79.0,316,0.40981012658227844
5,36.0,7584.0,2079.5,8318.0,0.6987256552055783,0,41,12.75,51,0.6421568627450981,9,200,70.0,280,0.5589285714285714
6,42.0,8490.0,2201.75,8807.0,0.7194561144544113,0,42,11.75,47,0.675531914893617,9,200,62.75,251,0.5707171314741036
7,123.0,7698.0,2082.0,8328.0,0.6842579250720461,3,41,13.25,53,0.5518867924528302,26,200,74.5,298,0.4530201342281879
8,36.0,6966.0,1798.25,7193.0,0.7267134714305575,0,41,11.0,44,0.7159090909090909,9,200,59.75,239,0.6119246861924686
9,36.0,3630.0,1345.5,5382.0,0.5735785953177257,0,39,14.75,59,0.5720338983050848,9,200,86.5,346,0.49132947976878616
10,42.0,1239.0,475.5,1902.0,0.5386435331230284,0,11,5.0,20,0.5,9,74,38.75,155,0.382258064516129
11,69.0,7140.0,2007.75,8031.0,0.6782779230481882,1,43,14.0,56,0.5892857142857143,15,200,76.0,304,0.48519736842105265
12,41.0,5850.0,2758.0,11032.0,0.5092911530094271,1,38,19.0,76,0.48026315789473684,9,200,104.5,418,0.4569377990430622
13,75.0,4806.0,2286.5,9146.0,0.4734310080909687,1,39,21.0,84,0.40476190476190477,15,200,121.0,484,0.35433884297520657
14,42.0,10548.0,2683.5,10734.0,0.7347680268306317,0,44,11.5,46,0.717391304347826,9,200,59.75,239,0.5993723849372385
15,36.0,4086.0,1424.25,5697.0,0.59913112164297,0,38,13.75,55,0.5954545454545455,9,200,82.0,328,0.5137195121951219
16,63.0,5238.0,1437.75,5751.0,0.6874021909233177,1,39,11.5,46,0.6413043478260869,15,200,67.0,268,0.539179104477612
17,36.0,7710.0,1987.0,7948.0,0.7271640664318068,0,44,12.0,48,0.6979166666666666,9,200,59.75,239,0.6119246861924686
18,36.0,2586.0,1190.25,4761.0,0.5080340264650284,0,36,14.75,59,0.5466101694915254,9,200,91.0,364,0.47939560439560436
19,57.0,2850.0,1104.0,4416.0,0.5499320652173914,1,36,15.0,60,0.525,15,200,92.5,370,0.45945945945945943
20,41.0,4686.0,1451.5,5806.0,0.642955563210472,1,39,13.25,53,0.589622641509434,9,200,74.5,298,0.540268456375839
21,75.0,6294.0,1940.25,7761.0,0.6398337843061461,1,42,15.25,61,0.569672131147541,15,200,85.0,340,0.4779411764705882
22,63.0,4416.0,1191.0,4764.0,0.6904911838790933,1,37,10.75,43,0.6453488372093024,15,200,65.75,263,0.5446768060836502
23,36.0,7794.0,2000.75,8003.0,0.7274459577658378,0,42,11.25,45,0.7055555555555556,9,200,59.75,239,0.5993723849372385
24,71.0,3684.0,1154.75,4619.0,0.6015912535180775,1,38,14.25,57,0.4956140350877193,9,200,83.5,334,0.437125748502994
25,36.0,7278.0,3282.5,13130.0,0.5211348057882711,0,45,21.5,86,0.5,9,200,106.0,424,0.44693396226415094
26,114.0,8838.0,3941.75,15767.0,0.5192649204033741,2,41,21.5,86,0.4476744186046512,21,200,110.5,442,0.40497737556561086
27,36.0,513.0,276.75,1107.0,0.40582655826558267,0,8,4.25,17,0.42647058823529416,9,57,34.25,137,0.31569343065693434
28,36.0,7596.0,1937.0,7748.0,0.7328988125967991,0,44,11.5,46,0.717391304347826,9,200,58.25,233,0.621244635193133
29,36.0,4026.0,1500.0,6000.0,0.57325,0,40,15.0,60,0.575,9,200,86.5,346,0.49132947976878616
30,36.0,6990.0,1803.0,7212.0,0.7271214642262895,0,42,11.0,44,0.7272727272727273,9,200,59.75,239,0.6119246861924686
31,87.0,6144.0,1750.5,7002.0,0.6673093401885176,1,41,14.0,56,0.5803571428571429,15,200,77.5,310,0.4903225806451613
32,36.0,5850.0,1772.0,7088.0,0.6498306997742663,0,40,13.75,55,0.5863636363636363,9,200,76.0,304,0.524671052631579
33,42.0,5700.0,1468.5,5874.0,0.7226762002042901,0,43,11.25,45,0.7166666666666667,9,200,59.75,239,0.5993723849372385
34,62.0,6978.0,1895.5,7582.0,0.6871537852809285,2,41,13.25,53,0.5707547169811321,15,200,71.5,286,0.5017482517482518
35,93.0,6318.0,1974.75,7899.0,0.620110140524117,1,38,16.75,67,0.48134328358208955,15,200,97.0,388,0.4188144329896907
36,102.0,12120.0,3802.5,15210.0,0.6316568047337278,2,47,21.75,87,0.47413793103448276,21,200,113.25,453,0.38907284768211925
37,36.0,6876.0,1774.0,7096.0,0.7233652762119503,0,41,11.25,45,0.6833333333333333,9,200,59.75,239,0.5993723849372385
38,63.0,3588.0,1127.25,4509.0,0.6255821689953427,1,39,13.0,52,0.5961538461538461,15,200,76.0,304,0.5049342105263158
39,36.0,6150.0,1578.75,6315.0,0.7283847980997624,0,38,9.75,39,0.7371794871794872,9,200,58.25,233,0.621244635193133
40,92.0,639.0,307.0,1228.0,0.3916938110749185,2,9,5.5,22,0.2954545454545454,15,62,38.75,155,0.28548387096774197
