agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,34,0,4,3,0.0,0.0,246.0,2,-1.1,14,4
1,1,33,0,4,3,0.0,0.0,264.0,1,-1.1,13,4
2,1,51,0,7,2,0.0,0.0,591.0,2,-1.1,16,7
3,1,40,0,5,0,0.0,0.0,201.0,3,-1.1,17,5
0,2,21,0,2,2,0.0,0.0,144.0,2,-1.1,9,2
1,2,45,1,6,3,0.0,5.000000000000003,239.0,0,-0.1999999999999999,21,7
2,2,38,0,5,0,0.0,0.0,459.0,4,-1.1,12,5
3,2,80,0,12,0,0.0,0.0,924.0,3,-1.1,21,12
0,3,15,0,1,0,0.0,0.0,63.0,0,-1.0,8,1
1,3,21,0,2,0,0.0,0.0,132.0,2,-1.1,8,2
2,3,9,0,0,0,0.0,0.0,36.0,2,-1.1,6,0
3,3,27,0,3,0,0.0,0.0,159.0,3,-1.1,12,3
0,4,128,0,20,0,0.0,0.0,2520.0,1,-1.1,19,20
1,4,21,0,2,0,0.0,0.0,84.0,0,-1.0,12,2
2,4,15,0,1,0,0.0,0.0,69.0,1,-1.1,7,1
3,4,21,0,2,0,0.0,0.0,108.0,0,-1.0,7,2
0,5,164,0,26,5,0.0,0.0,2454.0,1,-1.1,38,26
1,5,68,2,10,5,0.0,11.999999999999991,774.0,4,-1.1,23,12
2,5,50,0,7,4,0.0,0.0,489.0,4,-1.1,19,7
3,5,33,0,4,0,0.0,0.0,180.0,0,-1.0,14,4
0,6,15,1,1,1,0.0,5.000000000000002,104.0,0,-1.0,8,2
1,6,188,6,30,0,0.0,35.999999999999915,5220.0,2,-1.1,24,36
2,6,9,0,0,0,0.0,0.0,36.0,2,-1.1,5,0
3,6,81,0,12,0,0.0,0.0,666.0,2,-1.1,13,12
0,7,27,3,3,0,0.0,17.0,254.0,0,-1.0,14,6
1,7,86,5,13,1,0.0,29.99999999999997,2163.0,2,-1.1,19,18
2,7,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
3,7,33,0,4,0,0.0,0.0,210.0,0,-1.0,11,4
0,8,51,0,7,0,0.0,0.0,381.0,0,-1.0,16,7
1,8,15,1,1,0,0.0,5.000000000000001,110.0,0,-1.0,9,2
2,8,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
3,8,51,0,7,0,0.0,0.0,315.0,3,-1.1,17,7
0,9,15,0,1,0,0.0,0.0,81.0,0,-1.0,8,1
1,9,15,1,1,1,0.0,5.000000000000002,98.0,0,-1.0,10,2
2,9,26,0,3,0,0.0,0.0,225.0,2,-1.1,9,3
3,9,15,0,1,0,0.0,0.0,69.0,0,-1.0,6,1
