,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,reward,num_norms,count
0,1,0,0.0720360180090045,0.0,0.0,0.7000000000000001,7.432216108054027,0.05322661330665333,1.0,1999
1,1,1,0.030015007503751877,0.0,0.0,0.7000000000000001,7.180090045022511,0.02061030515257629,1.0,1999
2,1,2,0.04102051025512756,0.0,0.0,0.7000000000000001,7.246123061530765,0.028314157078539272,1.0,1999
3,1,3,0.03301650825412707,0.0,0.0,0.7000000000000001,7.198099049524762,0.021660830415207607,1.0,1999
4,2,0,0.213,0.0865,0.0045,0.65195,7.797500000000001,0.19245,1.3495,2000
5,2,1,0.084,0.0355,0.0005,0.6213500000000002,6.717500000000001,0.0748,1.337,2000
6,2,2,0.147,0.009,0.033,0.60545,6.9365000000000006,0.12010000000000001,1.3265,2000
7,2,3,0.1025,0.0445,0.02,0.6267500000000001,6.882500000000001,0.08505,1.3555,2000
8,3,0,0.276,0.368,0.0145,0.7208500000000001,8.8645,0.29595,1.967,2000
9,3,1,0.1585,0.125,0.0015,0.5750500000000001,6.701500000000001,0.15230000000000002,1.9035,2000
10,3,2,0.207,0.0775,0.1215,0.5465500000000001,6.707500000000001,0.18805000000000002,1.883,2000
11,3,3,0.161,0.141,0.1135,0.5846500000000001,6.812500000000001,0.1361,1.9275,2000
12,4,0,0.2625,0.622,0.0195,0.77325,9.3075,0.3617,2.9195,2000
13,4,1,0.184,0.277,0.0015,0.5662500000000001,6.7665,0.25485,2.8875,2000
14,4,2,0.293,0.1905,0.123,0.51435,6.9015,0.2344,2.88,2000
15,4,3,0.2915,0.1735,0.1285,0.5041500000000001,6.7905,0.14270000000000002,2.891,2000
16,5,0,0.2435,0.828,0.024,0.7968500000000001,9.4295,0.27165000000000006,3.683,2000
17,5,1,0.1945,0.4565,0.0015,0.5739500000000001,6.906500000000001,0.28145,3.6185,2000
18,5,2,0.287,0.3735,0.1235,0.5241500000000001,6.963500000000001,0.272,3.604,2000
19,5,3,0.37,0.2655,0.142,0.4593500000000001,6.813500000000001,0.19090000000000001,3.574,2000
20,6,0,0.279,0.9845,0.032,0.79075,9.5815,0.22285000000000002,4.094,2000
21,6,1,0.1675,0.648,0.0025,0.58885,6.893500000000001,0.26125,4.0815,2000
22,6,2,0.187,0.6375,0.1295,0.5825500000000001,6.947500000000001,0.33345,4.139,2000
23,6,3,0.325,0.4525,0.1605,0.4715500000000001,6.665500000000001,0.24075,4.221,2000
24,7,0,0.2685,1.1965,0.037,0.8179500000000001,9.7905,0.23695000000000002,4.41,2000
25,7,1,0.168,0.813,0.0045,0.5878500000000001,6.886500000000001,0.2394,4.4215,2000
26,7,2,0.185,0.8075,0.1435,0.58455,6.955500000000001,0.26425,4.4885,2000
27,7,3,0.184,0.7195,0.1815,0.5317500000000002,6.421500000000001,0.30935,4.671,2000
28,8,0,0.279,1.417,0.046,0.85025,10.1765,0.25695,4.7765,2000
29,8,1,0.1615,0.9775,0.0055,0.58655,6.834500000000001,0.2209,4.811,2000
30,8,2,0.167,0.968,0.175,0.5808500000000001,6.810500000000001,0.23105,4.8865,2000
31,8,3,0.1875,0.855,0.2095,0.5130500000000001,6.2555000000000005,0.1938,5.085,2000
32,9,0,0.1805,1.7085,0.0595,0.9267,10.336999999999998,0.24980000000000002,5.3815,2000
33,9,1,0.1792788217369223,1.138141188420518,0.008633824276282377,0.5929405789740987,6.9522600304723206,0.12209243270695787,5.327577450482479,1969
34,9,2,0.15688487584650113,1.0998871331828441,0.20654627539503387,0.566252821670429,6.589164785553049,0.13690744920993228,5.459367945823928,1772
35,9,3,0.1986754966887417,0.938591210114389,0.2408187838651415,0.4816375677302831,5.924744130042145,-0.05093317278747743,5.658037326911499,1661
36,10,0,0.23025830258302582,1.8177121771217712,0.05092250922509225,0.89070110701107,10.288560885608854,0.2588929889298893,6.025092250922509,1355
37,10,1,0.16236162361623616,1.3918819188191882,0.011808118081180811,0.6352029520295204,7.3261992619926195,0.222140221402214,5.991881918819188,1355
38,10,2,0.2523985239852399,1.2317343173431734,0.21623616236162363,0.5391143911439116,6.905535055350555,0.21579335793357937,6.119557195571955,1355
39,10,3,0.23690036900369005,1.1845018450184501,0.24428044280442804,0.5107749077490776,6.529151291512917,0.13837638376383765,6.3837638376383765,1355
40,11,0,0.2177121771217712,2.026568265682657,0.06642066420664207,0.9160147601476013,10.466420664206643,0.26243542435424355,6.576383763837638,1355
41,11,1,0.18007380073800738,1.552029520295203,0.012546125461254613,0.6312915129151292,7.393357933579336,0.2508487084870849,6.517343173431734,1355
42,11,2,0.2612546125461255,1.4088560885608856,0.222140221402214,0.5453874538745388,7.0214022140221415,0.27092250922509226,6.653874538745387,1355
43,11,3,0.26715867158671586,1.2966789667896679,0.2649446494464945,0.4780811808118082,6.383763837638377,0.18066420664206642,6.903321033210332,1355
44,12,0,0.25018450184501845,2.204428044280443,0.08191881918819188,0.922730627306273,10.72841328413284,0.2464206642066421,6.864206642066421,1355
45,12,1,0.18892988929889298,1.7276752767527674,0.014022140221402213,0.6366789667896681,7.500369003690037,0.26029520295202957,6.765313653136531,1355
46,12,2,0.1948339483394834,1.6420664206642066,0.23911439114391145,0.5853136531365315,7.022140221402215,0.3088560885608856,6.968265682656827,1355
47,12,3,0.2937269372693727,1.4509225092250924,0.2774907749077491,0.4706273062730629,6.4686346863468644,0.24029520295202952,7.251660516605166,1355
48,13,0,0.25756457564575647,2.4162361623616238,0.08782287822878229,0.9498154981549813,11.043542435424353,0.26664206642066424,7.090774907749077,1355
