,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
621,0,1,200,2,39,2,4.299999999999991,54.99999999999991,4032.0,0,1.0,37,41
622,1,1,200,2,42,2,6.100000000000007,73.00000000000007,7236.0,1,1.8,39,44
106,2,1,28,0,3,0,0.0,0.0,195.0,0,-1.0,12,3
623,3,1,200,0,38,0,3.699999999999986,36.99999999999986,5442.0,0,1.0,29,38
1069,0,2,200,0,44,0,7.200000000000011,72.0000000000001,7062.0,1,1.8,26,44
733,1,2,32,0,4,0,0.0,0.0,264.0,0,-1.0,12,4
682,2,2,15,0,1,0,0.0,0.0,63.0,2,-1.1,9,1
1070,3,2,200,0,36,0,2.3999999999999893,23.99999999999989,4758.0,0,1.0,22,36
1183,0,3,39,1,5,2,0.0,5.000000000000004,320.0,4,-1.1,20,6
1147,1,3,21,1,2,2,0.0,5.000000000000001,179.0,0,-1.0,12,3
1237,2,3,92,0,14,1,0.0,0.0,2028.0,2,-1.1,32,14
1130,3,3,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,9,2
1481,0,4,75,0,11,3,0.0,0.0,573.0,2,-1.1,38,11
1433,1,4,51,3,7,3,0.0,17.0,482.0,0,-0.1999999999999999,24,10
1529,2,4,122,0,19,1,0.0,0.0,2415.0,2,-1.1,38,19
1413,3,4,44,0,6,0,0.0,0.0,360.0,0,-1.0,13,6
1562,0,5,9,2,0,0,0.0,11.0,71.0,0,-0.1999999999999999,5,2
1958,1,5,200,1,43,2,6.600000000000021,72.0000000000002,8202.0,1,1.8,22,44
1600,2,5,21,0,2,0,0.0,0.0,108.0,0,-1.0,12,2
1959,3,5,200,0,43,0,6.600000000000019,66.00000000000018,7206.0,0,1.0,20,43
2382,0,6,200,2,36,0,2.3999999999999866,35.99999999999986,4362.0,0,1.8,20,38
2012,1,6,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
1994,2,6,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,5,1
2383,3,6,200,0,40,0,4.8000000000000025,48.00000000000002,6846.0,0,1.0,14,40
2652,0,7,68,1,10,4,0.0,5.999999999999984,720.0,4,-1.1,27,11
3049,1,7,200,1,42,13,6.000000000000028,66.00000000000027,9582.0,1,1.8,40,43
3050,2,7,200,0,40,3,4.800000000000005,48.00000000000005,6060.0,0,1.0,29,40
3051,3,7,200,0,37,0,2.999999999999988,29.99999999999988,4044.0,0,1.0,31,37
3675,0,8,200,2,35,3,1.7999999999999887,29.999999999999883,4332.0,0,1.8,33,37
3676,1,8,200,1,42,2,6.000000000000021,66.0000000000002,8988.0,1,1.8,29,43
3154,2,8,26,1,3,1,0.0,5.999999999999998,225.0,0,-0.1999999999999999,14,4
3677,3,8,200,1,41,3,5.400000000000009,60.000000000000085,6564.0,0,1.8,22,42
4284,0,9,200,7,40,5,4.800000000000005,90.00000000000004,7800.0,0,1.0,28,47
4285,1,9,200,2,53,2,12.60000000000002,138.00000000000017,12210.0,1,1.8,28,55
3712,2,9,9,0,0,0,0.0,0.0,36.0,1,-1.1,9,0
4286,3,9,200,0,36,3,2.399999999999997,23.99999999999997,6432.0,0,1.0,21,36
4391,0,10,27,1,3,0,0.0,5.000000000000004,188.0,3,-1.1,15,4
4911,1,10,200,0,41,8,5.400000000000023,54.00000000000022,7842.0,1,1.8,24,41
4912,2,10,200,0,35,2,1.799999999999986,17.999999999999858,4038.0,0,1.0,27,35
4913,3,10,200,1,40,2,4.800000000000006,54.00000000000006,6240.0,0,1.8,23,41
5532,0,11,200,2,44,0,7.20000000000002,84.0000000000002,8190.0,0,1.8,26,46
5533,1,11,200,3,42,2,6.000000000000028,78.00000000000027,10110.0,0,1.0,29,45
4996,2,11,21,1,2,0,0.0,5.000000000000003,119.0,0,-0.1999999999999999,6,3
5534,3,11,200,1,45,0,7.800000000000018,84.00000000000017,7614.0,0,1.8,17,46
5567,0,12,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
5969,1,12,200,1,48,3,9.600000000000025,102.00000000000024,10320.0,0,1.0,24,49
5623,2,12,27,1,3,0,0.0,5.000000000000001,158.0,0,-0.1999999999999999,12,4
5970,3,12,200,0,48,0,9.600000000000025,96.00000000000024,9054.0,0,1.0,26,48
6195,0,13,57,0,8,5,0.0,0.0,408.0,2,-1.1,27,8
6625,1,13,200,1,41,6,5.399999999999993,59.99999999999993,5718.0,0,1.0,48,42
6626,2,13,200,1,36,1,2.4000000000000083,30.00000000000008,6348.0,0,1.0,35,37
6627,3,13,200,0,36,0,2.3999999999999924,23.99999999999992,2676.0,0,1.0,30,36
6679,0,14,15,1,1,0,0.0,5.000000000000002,110.0,0,-1.0,9,2
6931,1,14,200,8,34,0,1.1999999999999922,59.99999999999992,12282.0,4,0.9,23,42
6662,2,14,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
6811,3,14,80,0,12,0,0.0,0.0,996.0,2,-1.1,20,12
6964,0,15,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
7110,1,15,80,7,12,0,0.0,41.999999999999964,2556.0,2,-1.1,23,19
7087,2,15,57,0,8,0,0.0,0.0,414.0,1,-1.1,13,8
7039,3,15,33,0,4,0,0.0,0.0,138.0,2,-1.1,10,4
7783,0,16,200,0,33,12,0.600000000000001,6.00000000000001,1614.0,0,1.0,42,33
7408,1,16,75,0,11,1,0.0,0.0,561.0,0,-1.0,26,11
7784,2,16,200,0,36,3,2.399999999999992,23.99999999999992,2514.0,0,1.0,39,36
7785,3,16,200,1,32,0,0.0,5.999999999999881,3756.0,0,0.8,39,33
8529,0,17,200,0,36,23,2.399999999999989,23.999999999999886,3924.0,0,1.0,41,36
8367,1,17,146,0,23,10,0.0,0.0,2691.0,0,-1.0,34,23
8530,2,17,200,0,42,8,6.000000000000001,60.00000000000001,4212.0,0,1.0,40,42
8531,3,17,200,0,41,6,5.400000000000031,54.00000000000031,9324.0,0,1.0,37,41
9144,0,18,200,1,46,1,8.400000000000011,90.0000000000001,8922.0,0,1.0,25,47
9145,1,18,200,3,46,0,8.400000000000038,102.00000000000038,12174.0,1,1.8,21,49
8590,2,18,15,0,1,1,0.0,0.0,93.0,1,-1.1,10,1
9146,3,18,200,1,42,0,6.000000000000007,66.00000000000006,7242.0,0,1.8,19,43
9655,0,19,128,1,20,6,0.0,5.999999999999994,1200.0,2,-1.1,31,21
9872,1,19,200,1,41,10,5.400000000000022,60.00000000000021,7716.0,0,1.8,39,42
9873,2,19,200,0,38,8,3.599999999999997,35.99999999999997,5346.0,0,1.0,33,38
9874,3,19,200,0,39,0,4.199999999999993,41.99999999999993,6702.0,0,1.0,22,39
10003,0,20,33,0,4,0,0.0,0.0,156.0,0,-1.0,12,4
10279,1,20,152,3,24,2,0.0,17.999999999999982,2172.0,3,-1.1,34,27
10328,2,20,200,1,38,0,3.5999999999999863,41.99999999999986,5238.0,0,1.0,30,39
10114,3,20,69,0,10,0,0.0,0.0,486.0,0,-1.0,17,10
10500,0,21,51,1,7,3,0.0,5.000000000000001,488.0,0,-1.0,19,8
10799,1,21,200,2,47,7,9.000000000000028,102.00000000000028,11094.0,0,1.0,24,49
10411,2,21,21,0,2,0,0.0,0.0,108.0,1,-1.1,11,2
10800,3,21,200,0,47,0,9.000000000000025,90.00000000000024,9330.0,0,1.0,21,47
10857,0,22,15,1,1,0,0.0,5.000000000000001,104.0,0,-1.0,8,2
11164,1,22,200,11,34,1,1.1999999999999988,77.99999999999999,10518.0,4,0.9,30,45
10877,2,22,21,0,2,0,0.0,0.0,138.0,0,-1.0,13,2
11092,3,22,128,0,20,0,0.0,0.0,1266.0,2,-1.1,29,20
11271,0,23,39,0,5,2,0.0,0.0,297.0,2,-1.1,22,5
11198,1,23,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
11433,2,23,200,5,41,0,5.400000000000024,84.00000000000023,10782.0,2,0.9,24,46
11236,3,23,21,0,2,0,0.0,0.0,108.0,2,-1.1,12,2
11586,0,24,39,0,5,1,0.0,0.0,225.0,0,-1.0,15,5
11975,1,24,200,3,36,9,2.3999999999999915,41.99999999999991,4908.0,1,1.8,41,39
11976,2,24,200,0,47,2,9.000000000000007,90.00000000000007,7212.0,0,1.0,37,47
11784,3,24,104,0,16,0,0.0,0.0,936.0,0,-1.0,21,16
12607,0,25,200,2,51,1,11.400000000000023,126.00000000000024,12804.0,1,1.8,29,53
12608,1,25,200,14,38,15,3.6000000000000205,120.0000000000002,15090.0,0,1.0,32,52
12107,2,25,33,0,4,2,0.0,0.0,228.0,4,-1.1,15,4
12609,3,25,200,0,37,11,2.99999999999999,29.999999999999897,5316.0,0,1.0,30,37
13098,0,26,123,1,19,3,0.0,5.00000000000001,1022.0,3,-1.1,36,20
13330,1,26,200,2,41,13,5.4,66.0,7638.0,0,1.0,41,43
13331,2,26,200,1,37,5,2.999999999999988,35.99999999999987,4230.0,0,1.8,39,38
13332,3,26,200,1,34,0,1.199999999999986,17.999999999999858,4734.0,0,1.8,31,35
13502,0,27,50,0,7,3,0.0,0.0,411.0,2,-1.1,25,7
13490,1,27,44,2,6,5,0.0,11.999999999999991,504.0,0,-1.0,20,8
13641,2,27,188,0,30,3,0.0,0.0,5958.0,2,-1.1,44,30
13440,3,27,27,0,3,1,0.0,0.0,189.0,0,-1.0,15,3
13746,0,28,27,0,3,0,0.0,0.0,141.0,0,-1.0,11,3
14112,1,28,200,9,43,1,6.600000000000019,120.00000000000016,10668.0,0,1.8,27,52
13802,2,28,45,0,6,1,0.0,0.0,318.0,0,-1.0,16,6
14113,3,28,200,0,32,0,0.0,0.0,3486.0,2,-0.1,30,32
14815,0,29,200,1,36,7,2.3999999999999924,29.99999999999992,3828.0,0,1.0,44,37
14816,1,29,200,3,41,4,5.400000000000023,72.00000000000021,8100.0,0,1.8,47,44
14528,2,29,104,0,16,3,0.0,0.0,1158.0,4,-1.1,28,16
14817,3,29,200,0,39,0,4.1999999999999895,41.99999999999989,6144.0,0,1.0,31,39
15018,0,30,51,0,7,1,0.0,0.0,291.0,0,-1.0,16,7
15466,1,30,200,1,41,5,5.400000000000013,60.00000000000012,6210.0,0,1.8,38,42
15467,2,30,200,0,38,4,3.599999999999994,35.999999999999936,4554.0,0,1.0,35,38
15468,3,30,200,0,40,0,4.799999999999993,47.99999999999992,4638.0,0,1.0,31,40
16086,0,31,200,3,38,3,3.5999999999999885,53.99999999999988,5820.0,0,1.8,25,41
16087,1,31,200,2,38,1,3.599999999999993,47.999999999999936,6936.0,0,1.0,30,40
15547,2,31,20,1,2,1,0.0,5.999999999999997,174.0,0,-0.1999999999999999,10,3
16088,3,31,200,1,42,1,6.000000000000024,66.00000000000023,8280.0,0,1.8,19,43
16121,0,32,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
16345,1,32,200,10,34,0,1.1999999999999873,71.99999999999986,12558.0,0,1.8,15,44
16159,2,32,21,0,2,0,0.0,0.0,138.0,4,-1.1,10,2
16172,3,32,27,2,3,0,0.0,11.000000000000002,158.0,0,-0.1999999999999999,12,5
16545,0,33,68,0,10,9,0.0,0.0,804.0,2,-1.1,26,10
16509,1,33,50,3,7,7,0.0,17.999999999999986,633.0,0,-0.1999999999999999,18,10
16672,2,33,194,0,31,7,0.0,0.0,6813.0,2,-1.1,36,31
16405,3,33,15,0,1,0,0.0,0.0,57.0,0,-1.0,8,1
16962,0,34,86,0,13,6,0.0,0.0,741.0,2,-1.1,27,13
16950,1,34,80,0,12,5,0.0,0.0,750.0,0,-1.0,29,12
17077,2,34,200,5,40,7,4.800000000000008,78.00000000000007,7608.0,0,1.0,35,45
16828,3,34,39,0,5,0,0.0,0.0,249.0,0,-1.0,14,5
17701,0,35,200,2,38,3,3.599999999999992,47.99999999999992,6666.0,0,1.8,27,40
17702,1,35,200,3,38,2,3.599999999999991,53.99999999999992,7158.0,0,1.0,27,41
17180,2,35,26,0,3,2,0.0,0.0,225.0,2,-1.1,10,3
17703,3,35,200,0,42,2,6.000000000000029,60.00000000000029,8862.0,0,1.0,20,42
17880,0,36,45,1,6,3,0.0,5.000000000000006,347.0,2,-1.1,19,7
