agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,45,1,6,2,0.0,5.999999999999997,402.0,0,-1.0,15,7
1,1,200,1,42,0,6.100000000000015,67.00000000000014,6432.0,0,1.0,25,43
2,1,10,2,0,0,0.0,11.0,89.0,4,-1.1,6,2
3,1,200,1,42,0,6.100000000000012,67.00000000000011,7344.0,0,1.0,30,43
0,2,200,0,36,7,2.399999999999994,23.99999999999994,2646.0,0,1.0,37,36
1,2,200,0,51,0,11.400000000000023,114.00000000000024,9882.0,0,1.0,29,51
2,2,200,2,36,11,2.399999999999995,35.99999999999995,3594.0,0,1.0,44,38
3,2,44,0,6,4,0.0,0.0,348.0,0,-1.0,18,6
0,3,21,0,2,0,0.0,0.0,108.0,0,-1.0,9,2
1,3,200,1,46,0,8.400000000000022,90.00000000000021,8706.0,0,1.0,27,47
2,3,200,2,38,3,3.599999999999989,47.999999999999886,6006.0,0,1.0,31,40
3,3,45,1,6,3,0.0,5.000000000000003,341.0,0,-1.0,22,7
0,4,140,0,22,6,0.0,0.0,1794.0,2,-1.1,44,22
1,4,200,1,53,1,12.60000000000004,132.00000000000037,15954.0,0,1.0,45,54
2,4,200,3,37,9,2.999999999999988,47.99999999999988,5472.0,0,1.0,42,40
3,4,87,0,13,3,0.0,0.0,663.0,2,-1.1,29,13
0,5,15,0,1,1,0.0,0.0,69.0,0,-1.0,8,1
1,5,21,0,2,0,0.0,0.0,108.0,1,-1.1,11,2
2,5,15,0,1,1,0.0,0.0,87.0,1,-1.1,9,1
3,5,200,0,40,1,4.799999999999992,47.99999999999992,5202.0,0,1.0,10,40
0,6,200,7,40,2,4.800000000000005,90.00000000000004,7878.0,0,1.0,37,47
1,6,15,0,1,0,0.0,0.0,81.0,0,-1.0,8,1
2,6,33,0,4,0,0.0,0.0,228.0,3,-1.1,18,4
3,6,200,1,39,1,4.199999999999991,47.99999999999991,5268.0,0,1.0,37,40
0,7,200,0,46,5,8.400000000000025,84.00000000000024,8682.0,1,1.8,28,46
1,7,200,2,48,0,9.600000000000032,108.00000000000033,11106.0,0,1.8,22,50
2,7,38,2,5,4,0.0,11.99999999999999,501.0,0,-0.1999999999999999,14,7
3,7,27,0,3,2,0.0,0.0,207.0,2,-1.1,12,3
0,8,45,0,6,2,0.0,0.0,312.0,2,-1.1,21,6
1,8,200,1,51,0,11.400000000000032,120.00000000000033,13560.0,0,1.0,24,52
2,8,200,3,39,3,4.199999999999991,59.99999999999991,6462.0,0,1.0,24,42
3,8,33,0,4,1,0.0,0.0,162.0,2,-1.1,16,4
0,9,27,0,3,0,0.0,0.0,159.0,0,-1.0,15,3
1,9,200,1,46,0,8.40000000000002,90.00000000000018,8496.0,1,1.8,23,47
2,9,200,2,38,2,3.599999999999989,47.999999999999886,5706.0,1,1.8,30,40
3,9,21,0,2,1,0.0,0.0,132.0,0,-1.0,7,2
0,10,158,3,25,10,0.0,17.999999999999968,2085.0,4,-1.1,31,28
1,10,200,5,35,3,1.7999999999999905,47.9999999999999,4506.0,0,1.8,34,40
2,10,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,3,1
3,10,200,2,49,0,10.200000000000024,114.00000000000024,12072.0,0,1.0,31,51
0,11,63,0,9,3,0.0,0.0,453.0,2,-1.1,27,9
1,11,200,2,43,0,6.600000000000013,78.00000000000013,7302.0,0,1.8,38,45
2,11,200,3,36,3,2.399999999999991,41.9999999999999,4350.0,0,1.8,40,39
3,11,81,1,12,2,0.0,5.000000000000003,653.0,0,-1.0,30,13
0,12,33,1,4,1,0.0,5.000000000000002,197.0,0,-0.1999999999999999,15,5
1,12,39,0,5,0,0.0,0.0,237.0,3,-1.1,17,5
2,12,33,0,4,1,0.0,0.0,210.0,4,-1.1,17,4
3,12,200,0,39,2,4.19999999999999,41.9999999999999,4278.0,1,1.8,20,39
0,13,15,1,1,2,0.0,5.000000000000002,104.0,0,-1.0,8,2
1,13,21,0,2,0,0.0,0.0,114.0,1,-1.1,12,2
2,13,15,0,1,1,0.0,0.0,87.0,1,-1.1,9,1
3,13,200,0,39,1,4.199999999999996,41.99999999999996,5676.0,0,1.0,13,39
0,14,9,0,0,1,0.0,0.0,42.0,2,-1.1,6,0
1,14,27,0,3,0,0.0,0.0,147.0,3,-1.1,13,3
2,14,21,0,2,2,0.0,0.0,114.0,1,-1.1,9,2
3,14,200,1,40,1,4.799999999999998,53.99999999999997,6384.0,0,1.8,14,41
0,15,21,0,2,2,0.0,0.0,150.0,0,-1.0,11,2
1,15,200,1,50,0,10.800000000000026,114.00000000000024,11370.0,0,1.0,17,51
2,15,200,3,39,2,4.199999999999987,59.999999999999865,6972.0,1,1.8,21,42
3,15,21,1,2,2,0.0,5.000000000000001,155.0,0,-1.0,13,3
0,16,200,1,35,4,1.7999999999999927,23.999999999999925,2760.0,0,1.0,21,36
1,16,200,0,49,0,10.200000000000044,102.00000000000044,12660.0,0,1.0,21,49
2,16,200,1,35,7,1.799999999999986,23.99999999999986,4350.0,0,1.0,27,36
3,16,68,0,10,0,0.0,0.0,978.0,2,-1.1,16,10
0,17,200,0,50,0,10.800000000000026,108.00000000000026,10530.0,0,1.0,26,50
1,17,15,0,1,0,0.0,0.0,75.0,3,-1.1,9,1
2,17,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,4,1
3,17,75,2,11,0,0.0,11.000000000000009,632.0,0,-1.0,17,13
0,18,135,1,21,6,0.0,5.000000000000003,1202.0,0,-1.0,37,22
1,18,200,1,43,0,6.600000000000005,72.00000000000004,7296.0,0,1.8,40,44
2,18,39,1,5,2,0.0,5.0,326.0,0,-1.0,14,6
3,18,200,2,41,1,5.400000000000015,66.00000000000014,6102.0,0,1.8,33,43
0,19,200,0,41,3,5.400000000000021,54.000000000000206,6144.0,0,1.0,31,41
1,19,200,0,43,0,6.600000000000041,66.00000000000041,9324.0,1,1.8,32,43
2,19,50,1,7,5,0.0,5.9999999999999805,711.0,0,-1.0,22,8
3,19,50,0,7,1,0.0,0.0,489.0,4,-1.1,23,7
0,20,200,1,38,10,3.5999999999999925,41.99999999999992,5124.0,0,1.0,34,39
1,20,15,0,1,0,0.0,0.0,87.0,3,-1.1,7,1
2,20,200,2,36,27,2.399999999999988,35.99999999999988,4716.0,0,1.8,37,38
3,20,200,0,36,30,2.3999999999999955,23.999999999999957,5826.0,0,1.0,30,36
0,21,200,0,36,4,2.399999999999989,23.999999999999886,3318.0,0,1.0,33,36
1,21,200,1,48,0,9.600000000000042,102.0000000000004,12756.0,1,1.8,26,49
2,21,200,2,36,8,2.399999999999991,35.99999999999991,4074.0,1,1.8,30,38
3,21,39,0,5,0,0.0,0.0,249.0,2,-1.1,17,5
0,22,27,2,3,0,0.0,11.000000000000004,242.0,4,-1.1,16,5
1,22,39,0,5,0,0.0,0.0,285.0,1,-1.1,16,5
