day,baseline,egalitarian,maximin,utilitarian
1.0,0.0,0.0,0.0,0.0
2.0,0.0855,0.124,0.105,0.0475
3.0,0.3775,0.452,0.3785,0.2425
4.0,0.634,0.733,0.595,0.4335
5.0,0.8495,0.956,0.8075,0.5715
6.0,1.043,1.1665,1.0175,0.7275
7.0,1.2765,1.396,1.2265,0.986
8.0,1.4915,1.642,1.4755,1.2045
9.0,1.713,1.927,1.712,1.431
10.0,1.9336016096579476,2.141851106639839,1.9338122113904566,1.627004655975168
11.0,2.164486921529175,2.3490945674044266,2.1216008209338124,1.7972064148991205
12.0,2.3712273641851107,2.5729376257545273,2.3314520266803487,1.9943093636833937
13.0,2.596579476861167,2.7882293762575454,2.530528476141611,2.214174857734092
14.0,2.808853118712274,3.027665995975855,2.7526936890713185,2.4645628556647696
15.0,3.0090543259557343,3.2796780684104627,2.9461262185736277,2.720124159337817
16.0,3.2604272634791456,3.5101419878296145,3.174854727945061,2.957928802588997
17.0,3.4715157680569684,3.7261663286004056,3.352879027997887,3.138619201725998
18.0,3.6785350966429298,3.936612576064909,3.536714210248283,3.335490830636462
19.0,3.899287894201424,4.150101419878296,3.729001584786054,3.5242718446601944
20.0,4.114445574771109,4.37525354969574,3.9360802958267302,3.773462783171521
21.0,4.333672431332655,4.609026369168357,4.136291600633914,4.02217414818821
22.0,4.5610628513030145,4.820356234096692,4.36073553272039,4.271339739966082
23.0,4.772611139499234,5.024936386768448,4.5289345592212005,4.465234595816845
24.0,4.99591211037302,5.244274809160306,4.723093564088696,4.67495760316563
25.0,5.213592233009709,5.451399491094148,4.921038399134668,4.885811192764273
26.0,5.428717424629535,5.704325699745547,5.105462412114656,5.117580553985302
27.0,5.636177823198774,5.908859470468432,5.28532755820249,5.354308390022676
28.0,5.870522006141249,6.116053169734151,5.493377483443709,5.610557184750733
29.0,6.084485407066052,6.330265848670757,5.663907284768212,5.805278592375367
30.0,6.295954941116231,6.551635991820041,5.848233995584989,6.017008797653959
31.0,6.49615975422427,6.7607361963190185,6.026490066225166,6.202932551319648
32.0,6.712749615975422,6.984662576687117,6.206953642384106,6.409970674486804
33.0,6.929779600205023,7.191717791411043,6.410981697171381,6.629432624113475
34.0,7.161190965092403,7.403993855606759,6.618028169014084,6.90389294403893
35.0,7.380903490759754,7.612391193036355,6.792112676056338,7.091849148418492
36.0,7.576488706365503,7.811059907834101,6.962253521126761,7.299878345498784
37.0,7.786960985626283,8.046082949308756,7.12281690140845,7.476885644768856
38.0,8.020020533880903,8.272401433691757,7.309295774647888,7.693430656934306
39.0,8.22741273100616,8.480798771121352,7.526734926052332,7.942909760589319
40.0,8.450668036998973,8.67264344262295,7.703852788959172,8.15202492211838
41.0,8.655704008221994,8.898565573770492,7.871190339275445,8.347040498442368
42.0,8.876156217882837,9.104508196721312,8.039677975848189,8.53582554517134
43.0,9.088900308324769,9.302766393442623,8.235767682576194,8.710903426791278
44.0,9.308838643371017,9.51844262295082,8.403680276020701,8.920872274143303
45.0,9.523124357656732,9.730907227063044,8.61172373766686,9.154716981132076
46.0,9.727506426735218,9.936442849820605,8.789103690685414,9.36741214057508
47.0,9.960925449871466,10.155817529472065,8.956063268892795,9.558466453674122
48.0,10.180462724935733,10.381342901076371,9.124780316344465,9.759744408945688
49.0,10.384575835475578,10.59917990773962,9.30579964850615,9.940575079872204
50.0,10.613881748071979,10.8257303946694,9.46572934973638,10.119488817891375
