,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
114,0,1,50,1,9,2,1.299999999999998,18.99999999999998,693.0,0,1.0,,10
33,1,1,10,0,0,0,0.0,0.0,36.0,4,-1.1,,0
34,2,1,10,1,0,1,0.0,5.000000000000001,65.0,0,-1.0,,1
115,3,1,50,0,9,1,1.2999999999999985,12.999999999999982,651.0,1,1.8,,9
284,0,2,50,1,10,0,1.7999999999999976,23.99999999999997,753.0,0,1.8,,11
197,1,2,21,1,2,0,0.0,5.000000000000002,131.0,0,-0.1999999999999999,,3
285,2,2,50,1,8,1,0.5999999999999998,11.999999999999996,525.0,0,1.0,,9
286,3,2,50,0,10,0,1.7999999999999985,17.999999999999982,609.0,0,1.0,,10
463,0,3,50,1,11,0,2.399999999999997,29.99999999999997,1005.0,0,1.0,,12
440,1,3,39,0,5,0,0.0,0.0,171.0,4,-1.1,,5
441,2,3,39,1,5,0,0.0,5.000000000000004,224.0,0,-1.0,,6
464,3,3,50,0,7,0,8.049116928532385e-16,8.049116928532385e-15,291.0,1,0.9,,7
629,0,4,50,0,11,0,2.399999999999998,23.99999999999998,807.0,1,1.8,,11
630,1,4,50,1,9,0,1.1999999999999988,17.99999999999999,507.0,0,1.8,,10
571,2,4,27,0,3,1,0.0,0.0,147.0,2,-1.1,,3
608,3,4,39,0,5,0,0.0,0.0,291.0,1,-1.1,,5
795,0,5,50,0,11,0,2.399999999999997,23.99999999999997,951.0,0,1.0,,11
760,1,5,33,0,4,1,0.0,0.0,228.0,2,-1.1,,4
761,2,5,33,1,4,0,0.0,5.000000000000004,215.0,0,-1.0,,5
796,3,5,50,0,9,0,1.2000000000000002,12.000000000000002,417.0,0,1.0,,9
993,0,6,50,0,12,0,2.9999999999999973,29.99999999999997,1005.0,0,1.0,,12
994,1,6,50,0,8,0,0.600000000000001,6.00000000000001,321.0,0,1.0,,8
995,2,6,50,1,8,2,0.6000000000000001,12.000000000000002,375.0,0,1.8,,9
996,3,6,50,1,8,1,0.5999999999999998,11.999999999999996,447.0,0,1.8,,9
1121,0,7,50,2,9,0,1.1999999999999988,23.999999999999982,609.0,0,1.8,,11
1078,1,7,21,0,2,0,0.0,0.0,102.0,2,-1.1,,2
1104,2,7,33,0,4,0,0.0,0.0,204.0,2,-1.1,,4
1080,3,7,21,0,2,0,0.0,0.0,102.0,0,-1.0,,2
1296,0,8,50,0,10,0,1.7999999999999967,17.999999999999964,705.0,1,1.8,,10
1297,1,8,50,0,8,0,0.6000000000000009,6.000000000000008,297.0,0,1.0,,8
1228,2,8,27,1,3,0,0.0,5.000000000000002,176.0,0,-0.1999999999999999,,4
1298,3,8,50,0,9,0,1.1999999999999986,11.999999999999986,525.0,0,1.0,,9
1461,0,9,50,1,12,0,2.999999999999997,35.999999999999964,1197.0,0,1.8,,13
1462,1,9,50,0,8,0,0.6000000000000004,6.000000000000004,393.0,0,1.0,,8
1357,2,9,15,1,1,1,0.0,5.000000000000002,98.0,0,-0.1999999999999999,,2
1463,3,9,50,0,10,0,1.7999999999999976,17.999999999999975,705.0,0,1.0,,10
1606,0,10,50,1,8,0,0.5999999999999976,11.999999999999975,693.0,0,1.0,,9
1564,1,10,27,0,3,0,0.0,0.0,129.0,4,-1.1,,3
1601,2,10,45,0,6,0,0.0,0.0,216.0,2,-1.1,,6
1547,3,10,21,0,2,0,0.0,0.0,114.0,4,-1.1,,2
1758,0,11,50,0,12,0,2.999999999999997,29.999999999999968,1047.0,0,1.0,,12
1759,1,11,50,0,9,0,1.1999999999999993,11.999999999999991,513.0,0,1.0,,9
1747,2,11,44,0,6,0,0.0,0.0,408.0,4,-1.1,,6
1642,3,11,9,0,0,1,0.0,0.0,42.0,0,-1.0,,0
1866,0,12,50,2,11,0,2.399999999999997,35.999999999999964,1203.0,0,1.8,,13
1817,1,12,15,0,1,0,0.0,0.0,69.0,0,-1.0,,1
1843,2,12,27,0,3,2,0.0,0.0,171.0,4,-1.1,,3
1819,3,12,15,0,1,0,0.0,0.0,69.0,3,-1.1,,1
2059,0,13,50,1,10,0,1.7999999999999972,23.99999999999997,771.0,0,1.8,,11
2044,1,13,45,0,6,0,0.0,0.0,258.0,4,-1.1,,6
2060,2,13,50,1,7,0,5.828670879282072e-16,6.000000000000005,321.0,0,1.0,,8
2061,3,13,50,0,9,0,1.199999999999997,11.99999999999997,633.0,0,1.0,,9
2196,0,14,50,0,12,0,2.999999999999997,29.999999999999968,1095.0,0,1.0,,12
2197,1,14,50,1,9,0,1.1999999999999984,17.999999999999982,531.0,0,1.8,,10
2120,2,14,15,0,1,0,0.0,0.0,69.0,2,-1.1,,1
2139,3,14,21,0,2,0,0.0,0.0,90.0,1,-1.1,,2
2332,0,15,50,1,11,0,2.399999999999997,29.999999999999968,1173.0,0,1.0,,12
2333,1,15,50,0,8,0,0.6,5.999999999999999,447.0,0,1.0,,8
2256,2,15,15,0,1,1,0.0,0.0,93.0,4,-1.1,,1
2275,3,15,21,0,2,0,0.0,0.0,102.0,1,-1.1,,2
2427,0,16,27,2,3,0,0.0,11.0,164.0,4,-1.1,,5
2391,1,16,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,,2
2458,2,16,50,1,9,0,1.199999999999998,17.99999999999998,633.0,0,1.0,,10
2441,3,16,33,0,4,0,0.0,0.0,180.0,3,-1.1,,4
2655,0,17,50,1,10,0,1.7999999999999972,23.99999999999997,741.0,0,1.8,,11
2656,1,17,50,0,7,1,9.15933995315754e-16,9.15933995315754e-15,309.0,0,1.0,,7
2657,2,17,50,0,10,1,1.7999999999999965,17.99999999999996,873.0,2,1.9,,10
2658,3,17,50,0,8,0,0.6000000000000008,6.000000000000007,297.0,0,1.0,,8
2847,0,18,50,1,11,0,2.399999999999997,29.99999999999997,867.0,0,1.0,,12
2848,1,18,50,0,8,0,0.6000000000000003,6.000000000000003,351.0,0,1.0,,8
2837,2,18,45,0,6,1,0.0,0.0,264.0,4,-1.1,,6
2838,3,18,45,0,6,0,0.0,0.0,222.0,1,-1.1,,6
3041,0,19,50,1,10,0,1.7999999999999976,23.99999999999997,807.0,0,1.0,,11
3042,1,19,50,0,8,0,0.6000000000000008,6.000000000000007,363.0,0,1.0,,8
3027,2,19,45,0,6,1,0.0,0.0,306.0,4,-1.1,,6
3043,3,19,50,1,8,0,0.6000000000000005,12.000000000000004,357.0,0,1.8,,9
3144,0,20,50,0,13,0,3.599999999999997,35.999999999999964,1329.0,0,1.0,,13
3101,1,20,15,0,1,0,0.0,0.0,75.0,4,-1.1,,1
3102,2,20,15,0,1,2,0.0,0.0,99.0,4,-1.1,,1
3115,3,20,21,0,2,0,0.0,0.0,108.0,3,-1.1,,2
3309,0,21,50,1,11,0,2.399999999999997,29.999999999999968,1131.0,0,1.8,,12
3226,1,21,21,0,2,1,0.0,0.0,120.0,4,-1.1,,2
3299,2,21,45,0,6,0,0.0,0.0,240.0,4,-1.1,,6
3310,3,21,50,0,9,0,1.1999999999999995,11.999999999999996,471.0,0,1.0,,9
3417,0,22,50,0,13,0,3.599999999999997,35.999999999999964,1227.0,1,1.8,,13
3344,1,22,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
3345,2,22,9,0,0,1,0.0,0.0,42.0,2,-1.1,,0
3406,3,22,39,0,5,0,0.0,0.0,291.0,3,-1.1,,5
3588,0,23,50,1,10,0,1.799999999999998,23.99999999999998,729.0,0,1.0,,11
3589,1,23,50,1,8,0,0.6000000000000005,12.000000000000004,333.0,0,1.8,,9
3524,2,23,27,1,3,0,0.0,5.000000000000004,188.0,0,-1.0,,4
3579,3,23,45,0,6,0,0.0,0.0,294.0,1,-1.1,,6
3746,0,24,50,0,13,0,3.599999999999997,35.999999999999964,1017.0,1,1.8,,13
3747,1,24,50,0,9,0,1.1999999999999984,11.999999999999984,567.0,0,1.0,,9
3748,2,24,50,0,9,1,1.1999999999999975,11.999999999999975,699.0,4,0.9,,9
3625,3,24,9,0,0,0,0.0,0.0,36.0,4,-1.1,,0
3911,0,25,50,1,12,0,2.9999999999999973,35.99999999999997,1239.0,0,1.0,,13
3912,1,25,50,0,9,1,1.199999999999997,11.99999999999997,735.0,0,1.0,,9
3913,2,25,50,1,8,0,0.6000000000000008,12.000000000000004,339.0,4,0.9,,9
3808,3,25,15,0,1,1,0.0,0.0,93.0,4,-1.1,,1
4072,0,26,50,0,10,0,1.799999999999998,17.99999999999998,591.0,1,1.8,,10
4073,1,26,50,0,8,0,0.6000000000000001,6.000000000000001,411.0,0,1.0,,8
4020,2,26,27,1,3,0,0.0,5.000000000000002,110.0,0,-0.1999999999999999,,4
4039,3,26,33,0,4,0,0.0,0.0,132.0,1,-1.1,,4
4230,0,27,50,0,14,0,4.1999999999999975,41.99999999999997,1377.0,1,1.8,,14
4107,1,27,9,0,0,1,0.0,0.0,42.0,4,-1.1,,0
4231,2,27,50,1,8,0,0.6000000000000008,12.000000000000004,453.0,0,1.8,,9
4232,3,27,50,0,9,0,1.199999999999999,11.99999999999999,465.0,0,1.0,,9
4389,0,28,50,0,13,0,3.599999999999997,35.99999999999997,1035.0,1,1.8,,13
4390,1,28,50,0,9,0,1.2000000000000004,12.000000000000004,381.0,1,1.8,,9
4391,2,28,50,0,10,0,1.799999999999998,17.99999999999998,627.0,0,1.0,,10
4268,3,28,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
4538,0,29,50,1,10,0,1.7999999999999972,23.99999999999997,963.0,0,1.0,,11
4473,1,29,21,0,2,0,0.0,0.0,78.0,4,-1.1,,2
4492,2,29,27,1,3,0,0.0,5.000000000000003,176.0,0,-1.0,,4
4539,3,29,50,0,8,0,0.6000000000000005,6.000000000000005,375.0,0,1.0,,8
4696,0,30,50,0,11,0,2.3999999999999986,23.999999999999982,645.0,1,1.8,,11
4697,1,30,50,0,7,0,1.3877787807814454e-16,1.3877787807814457e-15,375.0,0,1.0,,7
4574,2,30,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
4698,3,30,50,0,9,0,1.1999999999999975,11.999999999999975,591.0,0,1.0,,9
4861,0,31,50,0,10,0,1.7999999999999985,17.999999999999982,663.0,0,1.0,,10
4862,1,31,50,0,8,0,0.6000000000000001,6.000000000000001,435.0,0,1.0,,8
4863,2,31,50,0,9,0,1.199999999999998,11.99999999999998,567.0,0,1.0,,9
4758,3,31,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,,2
5060,0,32,50,0,14,0,4.199999999999998,41.99999999999998,1017.0,1,1.8,,14
5061,1,32,50,1,7,0,9.15933995315754e-16,6.000000000000008,357.0,0,1.0,,8
5062,2,32,50,0,7,3,1.3877787807814454e-16,1.3877787807814457e-15,357.0,4,0.9,,7
