day,baseline,egalitarian,maximin,utilitarian
1.0,0.0,0.0,0.0,0.0
2.0,0.48088235294117654,0.4751381215469612,0.4682890855457228,0.3756983240223464
3.0,0.46899736147757265,0.3553489889106327,0.30803869246164106,0.2846679687500001
4.0,0.492875104777871,0.3096296296296296,0.2591093117408907,0.2513653741125069
5.0,0.48106291997556505,0.2626863719591944,0.24370648098553827,0.22246322142587704
6.0,0.43462794494984835,0.22378351539225427,0.22141527001862205,0.1931515151515153
7.0,0.35295380388116104,0.1679415855354658,0.19346658711217168,0.15948976275593107
8.0,0.28717298451681794,0.12936454474009196,0.1582714094286759,0.14922638436482094
9.0,0.29420247204237815,0.1332696265804174,0.130459298749231,0.1293758636573008
10.0,0.14830863026987173,0.11634738772684727,0.09088915496938821,0.057534895586690116
11.0,0.1620808330852337,0.11648656876478314,0.09646890148984455,0.06025459490683471
12.0,0.16547860448989327,0.11244756294780611,0.10278618319428912,0.06391573475353751
13.0,0.16184531832346405,0.10492128681944757,0.09683141458080757,0.06637920255993457
14.0,0.1606727652989477,0.09857883577514315,0.08814618874161528,0.06736082557873213
15.0,0.163036747217282,0.09990746237120285,0.08171210649014027,0.06793365384155803
16.0,0.1039003401237808,0.08953408369116622,0.06790042547849962,0.04920415369016906
17.0,0.11084734644387906,0.09078638418140761,0.07238188902139431,0.05035042760464847
18.0,0.11371634215535398,0.08839331911582504,0.07708264152929778,0.05152528745769458
19.0,0.11004351638409893,0.08491291543944346,0.07408298547792591,0.049982904292859676
20.0,0.11452370301291914,0.08230906073149669,0.07064752224452708,0.05172227175052435
21.0,0.11549301074234863,0.08384747720835128,0.06901407628872103,0.05307395236927248
22.0,0.0854533976553209,0.07465315693198216,0.056265070833170894,0.044379948545141046
23.0,0.0902589348707481,0.07547758504630164,0.0599735172558975,0.04599156442770469
24.0,0.09235212105873636,0.07361694625202908,0.06303462968589635,0.047249071884815086
25.0,0.09071646003045197,0.07192984805455716,0.062103801957366755,0.047975910146592415
26.0,0.09278208358652384,0.07320720654791213,0.05958603798586548,0.04890460621122328
27.0,0.09138656300660375,0.07274069570782116,0.05673154296683469,0.050429303502020684
28.0,0.07707974984658383,0.06559559222338884,0.04876527808031472,0.043886124084369316
29.0,0.07746948772973394,0.06645888980625103,0.0514951264860688,0.04454549443756006
30.0,0.08146781795706826,0.06640282860417979,0.05335385770164658,0.04598538267903374
31.0,0.0817094602704076,0.06567998629015359,0.05174209908249794,0.04526216649748194
32.0,0.08365477468206017,0.06601166573416162,0.04972421152066553,0.04604379669028513
33.0,0.08403041926528187,0.06539222309253478,0.04863360255728977,0.04640061722201816
34.0,0.06720757532476407,0.05999559547310063,0.042266545113611054,0.04297404696529994
35.0,0.07303360367189926,0.06021706713246333,0.043855633022924057,0.043246690665962095
36.0,0.07250208753315479,0.059119692516724776,0.044522075464555666,0.044368160697036974
37.0,0.07070035884870185,0.05958524218897043,0.04325026965117451,0.04223554756444048
38.0,0.06872230992472428,0.06037464271452908,0.04336613535657641,0.042645101653163264
39.0,0.06674807622160905,0.06057835628285391,0.042246385539146836,0.044966746708683836
40.0,0.06343077245619133,0.05560193508559741,0.03681358793292566,0.04129952066324538
41.0,0.06546463384749379,0.05669690603552402,0.03814988705672384,0.04230103295615906
42.0,0.06721334391032507,0.055998354666495276,0.03823633391717629,0.04250139952877774
43.0,0.06743017930841888,0.055205042071021726,0.03857210567925762,0.04054604840554554
44.0,0.06702089023801472,0.05546324167140093,0.038586005016072455,0.04156494137246214
45.0,0.0655639816036453,0.05516908341406057,0.03741782634731061,0.04292322600479226
46.0,0.059796871880144487,0.052076976284843424,0.03243049344633864,0.03927945038575609
47.0,0.06046955989882852,0.05328557566084413,0.03370171831833524,0.03953056182584147
48.0,0.06034442791126371,0.053570358193893775,0.0352755541075076,0.039793262405981134
49.0,0.06123406433301182,0.05387241355512584,0.035035487779562,0.03950447282472935
50.0,0.06102561989515598,0.05458764151206408,0.03424989599045647,0.03952205151971544
