,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
156,0,1,50,0,10,0,1.8999999999999968,18.999999999999968,717.0,0,1.0,19,10
148,1,1,46,0,6,0,0.0,0.0,234.0,3,-1.1,14,6
157,2,1,50,0,9,0,1.2999999999999998,12.999999999999998,417.0,1,1.8,16,9
59,3,1,16,0,1,0,0.0,0.0,57.0,0,-1.0,6,1
354,0,2,50,0,8,0,0.5999999999999989,5.9999999999999885,543.0,0,1.0,12,8
355,1,2,50,0,8,0,0.6000000000000006,6.000000000000006,309.0,1,1.8,9,8
356,2,2,50,0,10,0,1.7999999999999965,17.99999999999996,933.0,0,1.0,10,10
357,3,2,50,0,8,0,0.6000000000000006,6.000000000000006,315.0,1,1.8,12,8
528,0,3,50,0,9,0,1.199999999999998,11.99999999999998,591.0,0,1.0,20,9
463,1,3,27,1,3,0,0.0,5.000000000000002,134.0,0,-0.1999999999999999,9,4
529,2,3,50,0,12,0,2.9999999999999973,29.99999999999997,927.0,1,1.8,23,12
519,3,3,45,0,6,0,0.0,0.0,252.0,3,-1.1,20,6
586,0,4,15,1,1,1,0.0,5.000000000000001,92.0,0,-0.1999999999999999,6,2
687,1,4,50,1,8,0,0.5999999999999989,11.999999999999988,531.0,0,1.8,21,9
688,2,4,50,0,10,0,1.7999999999999976,17.999999999999975,669.0,3,0.9,18,10
676,3,4,44,1,6,1,0.0,5.999999999999995,432.0,0,-1.0,20,7
812,0,5,33,0,4,2,0.0,0.0,222.0,0,-1.0,17,4
794,1,5,27,0,3,1,0.0,0.0,117.0,4,-1.1,11,3
830,2,5,50,0,13,0,3.599999999999997,35.99999999999997,1305.0,3,0.9,18,13
811,3,5,32,1,4,2,0.0,5.9999999999999885,378.0,0,-1.0,13,5
937,0,6,50,0,8,0,0.6000000000000001,6.000000000000001,411.0,1,0.9,19,8
883,1,6,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,8,2
920,2,6,33,1,4,0,0.0,5.000000000000002,233.0,0,-1.0,17,5
866,3,6,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,3,1
1100,0,7,50,0,8,0,0.5999999999999986,5.999999999999986,543.0,0,1.0,18,8
1101,1,7,50,0,7,0,3.6082248300317592e-16,3.608224830031759e-15,357.0,3,0.9,24,7
1102,2,7,50,0,8,0,0.6000000000000006,6.000000000000006,315.0,1,1.8,19,8
997,3,7,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,8,2
1237,0,8,50,0,9,1,1.1999999999999984,11.999999999999984,549.0,1,0.9,19,9
1160,1,8,15,1,1,0,0.0,5.000000000000002,92.0,0,-0.1999999999999999,9,2
1238,2,8,50,1,11,0,2.399999999999997,29.999999999999968,1047.0,1,1.8,22,12
1180,3,8,21,0,2,2,0.0,0.0,144.0,3,-1.1,14,2
1308,0,9,21,0,2,0,0.0,0.0,84.0,0,-1.0,11,2
1367,1,9,50,0,7,0,2.775557561562892e-17,2.7755575615628914e-16,417.0,0,1.0,17,7
1368,2,9,50,1,8,0,0.6000000000000009,12.000000000000009,369.0,0,1.8,15,9
1274,3,9,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
1515,0,10,50,0,9,0,1.199999999999999,11.99999999999999,489.0,0,1.0,20,9
1481,1,10,33,1,4,0,0.0,5.000000000000005,179.0,0,-0.1999999999999999,12,5
1516,2,10,50,1,9,0,1.1999999999999993,17.999999999999993,477.0,0,1.8,18,10
1428,3,10,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,7,2
1687,0,11,50,0,9,1,1.1999999999999993,11.999999999999991,495.0,0,1.0,22,9
1646,1,11,33,0,4,1,0.0,0.0,168.0,0,-1.0,15,4
1688,2,11,50,0,9,0,1.1999999999999984,11.999999999999984,519.0,4,0.9,22,9
1666,3,11,39,2,5,0,0.0,11.0,296.0,4,-1.1,20,7
1845,0,12,50,0,10,0,1.7999999999999972,17.99999999999997,693.0,1,1.8,12,10
1846,1,12,50,0,7,0,9.15933995315754e-16,9.15933995315754e-15,273.0,0,1.0,12,7
1847,2,12,50,0,9,0,1.199999999999999,11.99999999999999,555.0,0,1.0,17,9
1724,3,12,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
2030,0,13,50,0,9,0,1.199999999999998,11.99999999999998,591.0,1,1.8,20,9
2020,1,13,45,1,6,0,0.0,5.000000000000006,245.0,0,-0.1999999999999999,16,7
2031,2,13,50,2,9,0,1.199999999999998,23.99999999999997,663.0,0,1.0,18,11
2003,3,13,39,1,5,0,0.0,5.000000000000004,212.0,0,-0.1999999999999999,14,6
2088,0,14,15,0,1,1,0.0,0.0,93.0,1,-1.1,9,1
2156,1,14,45,0,6,1,0.0,0.0,330.0,0,-1.0,19,6
2162,2,14,50,0,9,0,1.1999999999999975,11.999999999999975,675.0,1,1.8,25,9
2109,3,14,21,2,2,0,0.0,11.0,179.0,4,-1.1,13,4
2321,0,15,50,0,10,0,1.7999999999999967,17.999999999999964,723.0,1,1.8,11,10
