,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1.0,0.0,0.07053526763381691,0.0,0.0,0.7000000000000001,7.423211605802901,15.423211605802901,0.07053526763381691,1.0,1999
1,1.0,1.0,0.0335167583791896,0.0,0.0,0.7000000000000001,7.201100550275138,15.201100550275138,0.0335167583791896,1.0,1999
2,1.0,2.0,0.03901950975487744,0.0,0.0,0.7000000000000001,7.2341170585292645,15.234117058529264,0.03901950975487744,1.0,1999
3,1.0,3.0,0.027013506753376687,0.0,0.0,0.7000000000000001,7.16208104052026,15.16208104052026,0.027013506753376687,1.0,1999
4,2.0,0.0,0.224,0.079,0.0025,0.6474500000000001,7.818500000000001,23.178,0.29325,1.2715,2000
5,2.0,1.0,0.103,0.004,0.033,0.60245,6.642500000000001,21.825,0.10779999999999999,1.353,2000
6,2.0,2.0,0.155,0.0015,0.039,0.6009500000000001,6.939500000000001,22.164,0.1745,1.2905,2000
7,2.0,3.0,0.1095,0.0855,0.0005,0.6513500000000001,7.1705000000000005,22.167,0.13625,1.311,2000
8,3.0,0.0,0.293,0.3775,0.018,0.72655,9.0235,31.8625,0.50825,1.88,2000
9,3.0,1.0,0.165,0.0255,0.1285,0.5153500000000001,6.143500000000001,27.9115,0.22005000000000002,1.905,2000
10,3.0,2.0,0.225,0.01,0.191,0.5060500000000001,6.410500000000001,28.5355,0.2979,1.849,2000
11,3.0,3.0,0.168,0.345,0.0045,0.7070500000000001,8.0785,29.8345,0.2752,1.892,2000
12,4.0,0.0,0.279,0.634,0.018,0.7804500000000001,9.4785,41.338,0.4893,2.847,2000
13,4.0,1.0,0.32,0.0345,0.132,0.42075000000000007,6.127500000000001,34.039,0.14845,2.9035,2000
14,4.0,2.0,0.421,0.01,0.1975,0.4060500000000001,6.586500000000001,35.122,0.16375,2.8485,2000
15,4.0,3.0,0.194,0.5145,0.0045,0.70875,8.2515,38.059,0.3466,2.829,2000
16,5.0,0.0,0.2505,0.8495,0.018,0.80975,9.6005,50.9385,0.3995,3.5775,2000
17,5.0,1.0,0.475,0.067,0.132,0.3402500000000001,6.252500000000001,40.2915,0.1635,3.5405,2000
18,5.0,2.0,0.6205,0.013,0.1975,0.30785000000000007,6.801500000000001,41.9235,0.137,3.5095,2000
19,5.0,3.0,0.1705,0.7075,0.0045,0.72455,8.2685,46.3275,0.3624,3.503,2000
20,6.0,0.0,0.2635,1.043,0.019,0.82585,9.8395,60.778,0.4002,3.921,2000
21,6.0,1.0,0.5155,0.1895,0.133,0.31375000000000014,6.230500000000002,46.519,0.2185,4.23,2000
22,6.0,2.0,0.7825,0.031,0.1985,0.2186500000000001,6.881500000000002,48.805,0.1365,4.2785,2000
23,6.0,3.0,0.1785,0.88,0.0045,0.7280500000000001,8.3515,54.67,0.3489,3.879,2000
24,7.0,0.0,0.2495,1.2765,0.022,0.86595,10.1565,70.9285,0.4542,4.211,2000
25,7.0,1.0,0.3565,0.465,0.137,0.3790500000000001,5.929500000000002,52.4485,0.3522,4.6625,2000
26,7.0,2.0,0.849,0.106,0.199,0.16365000000000013,6.730500000000002,55.5325,0.16575,4.7285,2000
27,7.0,3.0,0.1705,1.064,0.0045,0.73845,8.4075,63.0595,0.349,4.1595,2000
28,8.0,0.0,0.2345,1.4915,0.027,0.8949499999999999,10.3565,81.264,0.4136,4.542,2000
29,8.0,1.0,0.089,0.808,0.1445,0.48485000000000017,5.382500000000002,57.831,0.42725,5.2115,2000
30,8.0,2.0,0.9075,0.2025,0.204,0.12155000000000016,6.660500000000001,62.184,0.2384,5.237,2000
31,8.0,3.0,0.16,1.244,0.0055,0.7464500000000001,8.4245,71.445,0.3287,4.483,2000
32,9.0,0.0,0.221,1.713,0.033,0.9284499999999999,10.608,91.854,0.4208,5.177,2000
