day,baseline,egalitarian,maximin,utilitarian
1.0,29.020510255127565,29.089544772386198,29.02051025512756,28.921460730365183
2.0,28.571,28.622000000000003,28.553,28.016000000000005
3.0,29.656,29.749,29.413,28.834000000000003
4.0,30.444000000000003,30.633,30.174,29.745000000000005
5.0,30.923000000000002,31.157,30.848000000000006,29.945
6.0,31.303000000000004,31.411,30.85,29.968000000000004
7.0,31.224000000000004,31.242000000000004,30.813000000000002,29.469
8.0,30.824000000000005,31.069999999999997,30.785000000000004,29.060000000000002
9.0,31.100500000000004,31.2245,30.838,28.998500000000003
10.0,31.859963431049845,32.494794065989666,32.42887149184426,31.135408832650207
11.0,32.366750980178814,33.188026963174686,32.83334457538615,31.440549366199097
12.0,32.82322688762926,33.506151090025135,33.200859953006265,31.58615666197064
13.0,33.0982046542927,33.77403584536569,33.43021034019061,31.687291988363853
14.0,33.35732771827196,33.87320917087666,33.44193864405659,31.693997183019203
15.0,33.84030934832415,34.17649793724836,33.62108932307205,31.972088775765037
16.0,35.8481155719571,36.435326724332064,35.53907704698115,34.950251167896994
17.0,35.99739980162101,36.96440990126371,35.66194754593041,35.245809654163736
18.0,36.35236469453688,37.240019892824066,36.04195826651073,35.27215957336181
19.0,36.67045803118873,37.83313139462598,36.09068363356661,35.30800899428287
20.0,36.826060330368165,37.86010184133142,36.11370928951333,35.37384161226154
21.0,37.03631614483766,37.97614863592729,36.34268507866844,35.6209505893328
22.0,39.850053952881694,40.819278051646805,38.38794266337749,38.655628598623146
23.0,39.909254167825154,41.258599784489164,38.699744240360744,38.89326939590154
24.0,40.54991217002187,41.77923627084639,38.95417129519819,38.90388676707136
25.0,40.71778875219648,42.16729477019912,38.83959788147672,38.98048734552433
26.0,40.622142859819306,41.97657119221872,38.98389170721112,39.03445706682302
27.0,41.279261480830435,42.129044444470196,39.376428248907,39.206584280624845
28.0,42.83907155996093,45.423040579858814,41.36677391931779,42.306066504742304
29.0,43.13653568800949,45.67395820484728,41.5106850896308,42.48870517418716
30.0,42.988008081979686,45.90181530205034,41.74036486026266,42.494428853804784
31.0,43.239529572898164,46.113893877567634,41.81630295763346,42.49864442748557
32.0,43.404646745296716,46.25625489477827,41.69896548450358,42.544697879281046
33.0,43.80502165805497,46.47059345016951,41.99410205494239,43.083260652018396
34.0,46.81908360758336,49.82109693615152,44.26047810845512,45.820428068116264
35.0,47.26957143382536,50.07402094309076,44.39580012768179,46.016136353771046
36.0,47.77085663362132,50.627416071548296,44.61767424204683,46.19707033589311
37.0,47.977358194175366,50.74402675953519,44.39118999103335,46.35858760953212
38.0,47.62751208659702,50.82172958969147,44.316793360275334,46.374505692214996
39.0,48.521902796142996,50.95202705985997,44.53159818739917,46.65023072917132
40.0,49.62941180251345,54.23225354021592,46.682696577800776,48.76559831143118
41.0,49.70830091750504,54.463648776355036,47.172832625431205,48.91882082824749
42.0,49.741387139197705,54.65182393276525,47.24466696164737,48.84142839784177
43.0,49.84715826689845,54.96759789580176,46.89551114963381,49.05588248174601
44.0,50.27714893058026,55.279270881676354,46.86415870201654,49.194043428591684
45.0,50.9038571721582,55.61891748657864,46.934912002388785,49.51617893880104
46.0,52.761662502640796,58.21666890822514,48.82270959925402,52.367001434802084
47.0,53.2995083106613,58.65404368706582,48.94042325080832,52.534680686071134
48.0,53.48689684220139,58.83845011533183,49.09730323522557,52.55138186990966
49.0,53.69303281557895,59.0249295138067,48.87407699661332,52.420018975526816
50.0,54.440814379581795,59.09027378171521,48.5675869307063,52.342974769449874
