episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,222.0,987.0,557.25,2229.0,0.3220053835800808,4,17,9.5,38,0.3157894736842105,34,111,65.0,260,0.26730769230769236
2,159.0,8874.0,4563.75,18255.0,0.36569433032046017,3,46,31.25,125,0.266,27,200,156.75,627,0.2069377990430623
3,126.0,8052.0,4347.0,17388.0,0.3457556935817805,2,42,29.75,119,0.2626050420168067,21,200,155.25,621,0.21618357487922713
4,984.0,6552.0,4545.0,18180.0,0.26122112211221127,16,40,32.75,131,0.13931297709923673,104,200,176.0,704,0.10227272727272729
5,93.0,12030.0,6228.75,24915.0,0.36342564720048165,1,47,32.5,130,0.28076923076923077,15,200,153.75,615,0.22560975609756095
6,189.0,7146.0,3789.75,15159.0,0.3540965762913121,3,41,30.0,120,0.2416666666666667,27,200,156.75,627,0.2069377990430623
7,126.0,7440.0,3822.75,15291.0,0.4698351971748087,2,44,24.0,96,0.421875,21,200,117.75,471,0.3646496815286624
8,62.0,2826.0,1258.25,5033.0,0.4966719650307967,2,36,16.75,67,0.45149253731343286,15,200,101.5,406,0.41133004926108374
9,1890.0,6456.0,4414.5,17658.0,0.23708800543662933,32,43,37.25,149,0.06543624161073835,200,200,200.0,800,0.0
10,189.0,7716.0,3728.25,14913.0,0.3867934017300342,3,44,30.25,121,0.25413223140495866,27,200,156.75,627,0.2069377990430623
11,255.0,11994.0,7431.75,29727.0,0.32306489050358256,5,46,32.75,131,0.2538167938931297,39,200,159.75,639,0.18896713615023475
12,302.0,8796.0,6464.0,25856.0,0.2517790841584159,6,46,33.0,132,0.23863636363636354,39,200,159.75,639,0.18896713615023475
13,36.0,11286.0,5346.75,21387.0,0.5102749333707393,0,48,24.25,97,0.49226804123711343,9,200,106.0,424,0.44693396226415094
14,36.0,9018.0,4390.25,17561.0,0.5035447867433518,0,45,22.25,89,0.4971910112359551,9,200,104.5,418,0.4569377990430622
