i,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
5138,3,11,98,1,15,3,0.0,5.999999999999985,1077.0,0,0.0,22,16
5423,0,12,21,0,2,2,0.0,0.0,120.0,3,-1.2,15,2
5806,1,12,200,1,51,0,11.400000000000045,120.00000000000044,14820.0,0,1.0,21,52
5807,2,12,200,1,38,1,3.599999999999988,41.99999999999987,5496.0,1,2.0,25,39
5495,3,12,44,1,6,2,0.0,5.999999999999997,390.0,0,-1.0,18,7
6420,0,13,200,1,39,0,4.199999999999992,47.99999999999992,6756.0,0,1.0,24,40
6421,1,13,200,0,43,0,6.6000000000000325,66.00000000000033,9042.0,0,1.0,22,43
6422,2,13,200,1,43,1,6.600000000000018,72.00000000000017,6828.0,0,1.0,24,44
5867,3,13,15,0,1,0,0.0,0.0,63.0,0,-1.0,9,1
6923,0,14,200,1,37,6,2.9999999999999893,35.99999999999989,4722.0,0,1.0,30,38
6924,1,14,200,1,50,0,10.800000000000043,114.00000000000044,15714.0,0,1.0,18,51
6625,2,14,51,0,7,3,0.0,0.0,273.0,2,-1.2,18,7
6626,3,14,51,0,7,3,0.0,0.0,387.0,2,-1.2,21,7
7543,0,15,200,1,39,1,4.200000000000005,48.00000000000004,5520.0,0,1.0,29,40
7544,1,15,200,0,40,0,4.800000000000008,48.00000000000008,6546.0,1,2.0,20,40
7545,2,15,200,1,41,1,5.4,60.0,5808.0,0,2.0,27,42
7008,3,15,21,1,2,0,0.0,5.000000000000001,83.0,0,0.0,5,3
7808,0,16,200,0,39,0,4.200000000000045,42.00000000000044,9756.0,0,1.0,15,39
7603,1,16,15,0,1,1,0.0,0.0,69.0,0,-1.0,6,1
7622,2,16,21,0,2,1,0.0,0.0,90.0,0,-1.0,10,2
7635,3,16,27,1,3,1,0.0,5.000000000000001,164.0,0,0.0,13,4
7962,0,17,45,1,6,0,0.0,5.000000000000005,347.0,0,0.0,18,7
8273,1,17,200,1,42,0,6.0,65.99999999999999,5136.0,0,1.0,27,43
8274,2,17,200,0,43,0,6.600000000000019,66.00000000000018,7818.0,0,1.0,25,43
7892,3,17,21,0,2,0,0.0,0.0,126.0,1,-1.2,14,2
8355,0,18,21,0,2,1,0.0,0.0,132.0,3,-1.2,13,2
8733,1,18,200,1,50,0,10.800000000000049,114.00000000000044,14268.0,1,2.0,21,51
8734,2,18,200,2,40,1,4.799999999999997,59.99999999999997,5682.0,1,2.0,27,42
8412,3,18,39,0,5,1,0.0,0.0,249.0,0,-1.0,17,5
9235,0,19,200,1,35,10,1.799999999999991,23.999999999999908,4230.0,0,1.0,35,36
9236,1,19,200,0,47,0,9.000000000000046,90.00000000000045,13176.0,0,1.0,29,47
8913,2,19,45,1,6,1,0.0,5.000000000000005,335.0,0,0.0,21,7
8950,3,19,57,2,8,3,0.0,11.000000000000009,431.0,0,0.0,30,10
9843,0,20,200,0,36,0,2.3999999999999857,23.99999999999985,6414.0,1,2.0,28,36
9844,1,20,200,0,34,0,1.19999999999999,11.9999999999999,3204.0,0,1.0,23,34
9845,2,20,200,1,44,0,7.20000000000002,78.00000000000018,8286.0,0,1.0,21,45
9272,3,20,9,0,0,1,0.0,0.0,42.0,3,-1.2,5,0
10458,0,21,200,1,42,2,5.999999999999999,65.99999999999999,5382.0,0,1.0,25,43
10459,1,21,200,0,41,0,5.400000000000004,54.00000000000004,7200.0,0,1.0,20,41
10460,2,21,200,0,41,1,5.400000000000006,54.00000000000006,5832.0,0,1.0,32,41
9905,3,21,15,0,1,0,0.0,0.0,87.0,0,-1.0,8,1
11067,0,22,200,1,42,0,5.999999999999999,65.99999999999999,6138.0,0,1.0,26,43
11068,1,22,200,1,45,0,7.800000000000034,84.00000000000034,9204.0,0,2.0,21,46
11069,2,22,200,0,42,1,6.000000000000014,60.00000000000014,7374.0,1,2.0,21,42
10496,3,22,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
11102,0,23,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.2,5,1
11302,1,23,200,1,49,0,10.200000000000037,108.00000000000034,12762.0,0,1.0,12,50
11104,2,23,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
11117,3,23,15,1,1,0,0.0,5.000000000000001,92.0,0,0.0,8,2
11927,0,24,200,1,34,7,1.1999999999999882,17.999999999999883,4386.0,0,1.0,29,35
11928,1,24,200,0,49,0,10.200000000000042,102.0000000000004,11454.0,1,2.0,20,49
11929,2,24,200,2,39,2,4.199999999999996,53.99999999999996,5382.0,0,2.0,27,41
11410,3,24,27,0,3,1,0.0,0.0,153.0,0,-1.0,9,3
12542,0,25,200,1,33,5,0.5999999999999918,11.999999999999917,2790.0,0,2.0,28,34
12543,1,25,200,1,49,0,10.200000000000044,108.00000000000044,13704.0,0,1.0,18,50
12544,2,25,200,0,44,0,7.200000000000009,72.00000000000009,7032.0,0,1.0,18,44
11989,3,25,15,0,1,1,0.0,0.0,93.0,3,-1.2,8,1
13169,0,26,200,1,37,0,2.999999999999988,35.99999999999988,4668.0,1,2.0,24,38
13170,1,26,200,0,35,0,1.7999999999999856,17.999999999999854,4188.0,1,2.0,23,35
13171,2,26,200,0,38,0,3.5999999999999903,35.9999999999999,3744.0,0,1.0,17,38
12652,3,26,27,0,3,0,0.0,0.0,135.0,0,-1.0,8,3
13396,0,27,57,0,8,3,0.0,0.0,486.0,3,-1.2,22,8
13554,1,27,200,1,53,0,12.60000000000005,132.00000000000048,18126.0,0,1.0,23,54
13416,2,27,63,2,9,2,0.0,11.000000000000009,494.0,0,0.0,18,11
13417,3,27,63,2,9,2,0.0,11.000000000000009,410.0,0,0.0,24,11
14002,0,28,200,3,46,0,8.400000000000013,102.00000000000011,13896.0,3,0.8,28,49
13697,1,28,39,0,5,1,0.0,0.0,255.0,0,-1.0,17,5
13661,2,28,27,0,3,1,0.0,0.0,117.0,0,-1.0,11,3
13984,3,28,182,3,29,2,0.0,17.99999999999992,5049.0,2,-1.2,31,32
14035,0,29,9,1,0,1,0.0,5.000000000000001,71.0,0,-1.0,6,1
14229,1,29,200,1,48,0,9.600000000000026,102.00000000000026,11358.0,0,1.0,12,49
14037,2,29,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
14038,3,29,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
14323,0,30,27,0,3,0,0.0,0.0,159.0,3,-1.2,12,3
14670,1,30,200,1,46,0,8.400000000000034,90.00000000000033,10530.0,1,2.0,17,47
14671,2,30,200,0,44,0,7.200000000000017,72.00000000000017,7146.0,1,2.0,20,44
14289,3,30,15,1,1,1,0.0,5.000000000000002,110.0,0,-1.0,9,2
14704,0,31,9,1,0,1,0.0,5.000000000000001,65.0,0,-1.0,6,1
14904,1,31,200,1,47,0,9.000000000000039,96.00000000000038,11994.0,0,1.0,11,48
14706,2,31,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,3,1
14719,3,31,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,9,2
14951,0,32,15,1,1,1,0.0,5.000000000000001,98.0,0,-1.0,9,2
15137,1,32,200,1,49,0,10.200000000000044,108.00000000000044,13902.0,0,1.0,10,50
14939,2,32,9,0,0,1,0.0,0.0,42.0,2,-1.2,4,0
14940,3,32,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,5,1
15170,0,33,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
15577,1,33,200,1,45,0,7.800000000000017,84.00000000000016,8994.0,0,1.0,22,46
15578,2,33,200,0,43,0,6.600000000000027,66.00000000000027,8916.0,0,1.0,24,43
15242,3,33,32,0,4,2,0.0,0.0,354.0,4,-1.2,15,4
15635,0,34,15,2,1,1,0.0,11.0,140.0,2,-1.2,10,3
16048,1,34,200,1,48,1,9.600000000000028,102.00000000000028,10614.0,0,1.0,20,49
16049,2,34,200,0,43,1,6.600000000000029,66.00000000000028,8688.0,0,1.0,23,43
15761,3,34,56,0,8,3,0.0,0.0,618.0,4,-1.2,22,8
16674,0,35,200,2,42,1,6.00000000000001,72.0000000000001,6096.0,0,1.0,31,44
16675,1,35,200,0,47,0,9.000000000000037,90.00000000000037,10884.0,0,1.0,25,47
16676,2,35,200,0,37,2,2.9999999999999942,29.99999999999994,4800.0,4,0.8,30,37
16157,3,35,27,0,3,1,0.0,0.0,177.0,0,-1.0,15,3
16709,0,36,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,4,1
16909,1,36,200,1,46,0,8.400000000000025,90.00000000000024,9474.0,0,1.0,10,47
16711,2,36,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,2,1
16724,3,36,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,8,2
16966,0,37,15,0,1,1,0.0,0.0,81.0,3,-1.2,10,1
17522,1,37,200,1,56,0,14.400000000000034,150.00000000000034,17556.0,0,1.0,24,57
17523,2,37,200,1,38,2,3.599999999999988,41.99999999999987,6396.0,0,1.0,35,39
17524,3,37,200,0,34,4,1.1999999999999955,11.999999999999956,2484.0,0,1.0,29,34
17989,0,38,200,1,37,7,2.999999999999993,35.99999999999993,4272.0,1,2.0,29,38
17990,1,38,200,1,49,0,10.200000000000028,108.00000000000028,12012.0,0,1.0,19,50
17655,2,38,33,0,4,1,0.0,0.0,210.0,2,-1.2,13,4
17656,3,38,33,0,4,0,0.0,0.0,150.0,0,-1.0,15,4
18609,0,39,200,1,47,0,9.00000000000002,96.00000000000018,9234.0,0,1.0,25,48
18610,1,39,200,1,45,1,7.800000000000022,84.00000000000021,9168.0,1,2.0,18,46
18611,2,39,200,2,44,0,7.200000000000014,84.00000000000014,7722.0,0,2.0,18,46
18074,3,39,21,1,2,0,0.0,5.000000000000002,119.0,0,0.0,10,3
18644,0,40,9,2,0,0,0.0,11.0,83.0,0,0.0,5,2
18844,1,40,200,1,44,0,7.200000000000025,78.00000000000024,8712.0,0,1.0,14,45
18659,2,40,15,2,1,0,0.0,11.0,146.0,0,-1.0,7,3
18647,3,40,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
18968,0,41,33,1,4,1,0.0,5.000000000000005,209.0,0,-1.0,17,5
19303,1,41,200,1,48,0,9.60000000000004,102.00000000000038,12708.0,0,1.0,18,49
19304,2,41,200,0,45,1,7.80000000000002,78.0000000000002,8166.0,0,1.0,24,45
18952,3,41,27,0,3,1,0.0,0.0,189.0,3,-1.2,11,3
19929,0,42,200,0,37,1,2.999999999999988,29.99999999999988,5904.0,0,1.0,24,37
19930,1,42,200,0,41,0,5.400000000000031,54.00000000000031,8472.0,0,1.0,19,41
19931,2,42,200,0,40,3,4.800000000000005,48.00000000000005,5910.0,0,1.0,27,40
19412,3,42,27,0,3,1,0.0,0.0,183.0,0,-1.0,11,3
20562,0,43,200,1,41,1,5.400000000000011,60.00000000000011,6420.0,0,1.0,34,42
20563,1,43,200,1,44,1,7.200000000000011,78.0000000000001,7512.0,0,2.0,23,45
20564,2,43,200,0,42,1,6.000000000000002,60.000000000000014,4740.0,0,1.0,28,42
20063,3,43,33,1,4,0,0.0,5.000000000000003,173.0,0,0.0,14,5
20621,0,44,15,1,1,0,0.0,5.000000000000001,110.0,2,-1.2,7,2
20875,1,44,200,2,48,0,9.600000000000032,108.00000000000033,12096.0,0,2.0,13,50
20623,2,44,15,0,1,0,0.0,0.0,57.0,0,-1.0,6,1
20756,3,44,81,4,12,0,0.0,23.0,1565.0,0,-1.0,18,16
21006,0,45,45,0,6,1,0.0,0.0,252.0,3,-1.2,18,6
21162,1,45,200,2,49,0,10.200000000000044,114.00000000000044,13446.0,0,2.0,17,51
20958,2,45,21,0,2,2,0.0,0.0,132.0,2,-1.2,11,2
20959,3,45,21,1,2,0,0.0,5.000000000000003,155.0,0,-1.0,12,3
21793,0,46,200,0,34,6,1.1999999999999875,11.999999999999876,4686.0,1,0.8,39,34
21794,1,46,200,1,50,0,10.800000000000043,114.00000000000044,15096.0,0,1.0,28,51
21795,2,46,200,0,46,1,8.400000000000007,84.00000000000007,6870.0,1,2.0,33,46
21294,3,46,33,1,4,3,0.0,5.000000000000002,245.0,0,0.0,15,5
22438,0,47,200,1,34,10,1.199999999999989,17.99999999999989,2832.0,0,2.0,33,35
22439,1,47,200,2,46,0,8.400000000000045,96.00000000000044,12024.0,0,2.0,28,48
22440,2,47,200,1,39,2,4.199999999999997,47.99999999999996,4710.0,0,1.0,31,40
21975,3,47,45,1,6,1,0.0,5.000000000000007,311.0,0,-1.0,24,7
22497,0,48,15,0,1,0,0.0,0.0,87.0,2,-1.2,8,1
22881,1,48,200,1,47,0,9.00000000000003,96.0000000000003,9978.0,1,2.0,18,48
22882,2,48,200,0,42,0,6.000000000000013,60.00000000000013,6858.0,0,1.0,20,42
22536,3,48,27,0,3,0,0.0,0.0,153.0,0,-1.0,13,3
23489,0,49,200,2,42,0,6.000000000000003,72.00000000000003,5898.0,0,2.0,25,44
23490,1,49,200,0,45,1,7.80000000000002,78.0000000000002,9096.0,1,2.0,21,45
23491,2,49,200,0,45,0,7.800000000000015,78.00000000000014,7092.0,0,1.0,23,45
22918,3,49,9,0,0,0,0.0,0.0,36.0,3,-1.2,5,0
24098,0,50,200,1,37,0,2.999999999999987,35.99999999999987,3516.0,0,2.0,29,38
24099,1,50,200,1,38,0,3.599999999999989,41.99999999999989,4044.0,0,2.0,21,39
24100,2,50,200,0,39,1,4.199999999999996,41.99999999999996,4020.0,0,1.0,21,39
23527,3,50,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,3,1
24713,0,51,200,1,42,0,6.000000000000018,66.00000000000017,7080.0,0,1.0,28,43
24714,1,51,200,0,43,0,6.600000000000025,66.00000000000026,7716.0,0,1.0,20,43
24715,2,51,200,1,42,1,6.00000000000002,66.0000000000002,6726.0,0,2.0,23,43
24160,3,51,15,0,1,0,0.0,0.0,75.0,0,-1.0,6,1
25174,0,52,200,2,52,0,12.000000000000044,132.00000000000043,15828.0,1,2.0,27,54
24797,1,52,21,0,2,2,0.0,0.0,144.0,0,-1.0,10,2
25175,2,52,200,0,43,1,6.600000000000023,66.00000000000023,7062.0,0,1.0,20,43
24853,3,52,39,1,5,1,0.0,5.000000000000001,386.0,0,-1.0,20,6
25832,0,53,200,2,36,8,2.3999999999999897,35.99999999999989,3816.0,0,2.0,40,38
25833,1,53,200,0,47,0,9.000000000000048,90.00000000000047,12666.0,0,1.0,26,47
25763,2,53,165,0,26,6,0.0,0.0,1170.0,2,-1.2,38,26
25547,3,53,93,1,14,2,0.0,5.000000000000007,695.0,0,0.0,29,15
26358,0,54,200,1,36,5,2.3999999999999937,29.999999999999936,3528.0,1,2.0,36,37
26359,1,54,200,0,47,0,9.000000000000039,90.00000000000038,11574.0,1,2.0,24,47
26012,2,54,45,0,6,2,0.0,0.0,288.0,0,-1.0,15,6
26121,3,54,81,1,12,2,0.0,5.000000000000002,617.0,0,-1.0,26,13
26392,0,55,9,1,0,1,0.0,5.000000000000001,53.0,0,-1.0,6,1
26871,1,55,200,1,49,0,10.200000000000022,108.0000000000002,10284.0,1,2.0,31,50
26872,2,55,200,1,41,0,5.399999999999998,59.99999999999997,5574.0,1,2.0,32,42
26680,3,55,104,1,16,4,0.0,5.99999999999999,1194.0,0,-1.0,27,17
27449,0,56,200,1,36,4,2.3999999999999884,29.999999999999883,4530.0,0,1.0,38,37
27450,1,56,200,1,50,0,10.800000000000043,114.00000000000044,13890.0,1,2.0,31,51
27318,2,56,134,0,21,7,0.0,0.0,1173.0,0,-1.0,28,21
27048,3,56,44,1,6,0,0.0,5.999999999999998,420.0,0,-1.0,23,7
27555,0,57,27,0,3,1,0.0,0.0,147.0,3,-1.2,11,3
27755,1,57,200,1,48,0,9.600000000000035,102.00000000000034,12042.0,0,1.0,22,49
27600,2,57,45,2,6,1,0.0,11.0,371.0,0,0.0,19,8
27576,3,57,33,1,4,2,0.0,5.000000000000003,209.0,0,-1.0,14,5
27788,0,58,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
28172,1,58,200,1,51,0,11.400000000000036,120.00000000000036,13578.0,0,1.0,14,52
28173,2,58,200,1,44,0,7.200000000000015,78.00000000000014,7962.0,0,1.0,18,45
27791,3,58,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
28770,0,59,200,2,39,9,4.199999999999989,53.999999999999886,6366.0,0,1.0,43,41
28771,1,59,200,1,56,0,14.40000000000004,150.0000000000004,19020.0,1,2.0,32,57
28665,2,59,147,1,23,5,0.0,5.000000000000011,1076.0,2,-1.2,34,24
28377,3,59,51,0,7,4,0.0,0.0,441.0,0,-1.0,26,7
28961,0,60,51,0,7,3,0.0,0.0,291.0,3,-1.2,18,7
29118,1,60,200,1,50,0,10.800000000000042,114.0000000000004,13830.0,0,1.0,23,51
28975,2,60,57,2,8,3,0.0,11.000000000000002,491.0,0,-1.0,21,10
28927,3,60,39,0,5,3,0.0,0.0,279.0,0,-1.0,14,5
29637,0,61,200,1,36,4,2.3999999999999884,29.999999999999883,5748.0,0,1.0,35,37
29638,1,61,200,1,50,0,10.800000000000049,114.00000000000044,18114.0,0,1.0,26,51
29321,2,61,51,1,7,2,0.0,5.000000000000003,398.0,0,0.0,22,8
29376,3,61,69,1,10,3,0.0,5.000000000000011,485.0,0,0.0,28,11
30115,0,62,200,1,36,6,2.3999999999999884,29.999999999999883,4908.0,1,2.0,23,37
30116,1,62,200,0,46,0,8.400000000000045,84.00000000000044,14082.0,0,1.0,19,46
29793,2,62,39,0,5,2,0.0,0.0,261.0,0,-1.0,18,5
29794,3,62,39,1,5,1,0.0,5.000000000000004,236.0,0,-1.0,19,6
30173,0,63,15,1,1,0,0.0,5.000000000000001,92.0,0,0.0,10,2
30468,1,63,200,1,45,0,7.800000000000024,84.00000000000023,8862.0,0,1.0,24,46
30247,2,63,39,0,5,0,0.0,0.0,273.0,1,-1.2,15,5
30366,3,63,98,5,15,0,0.0,29.99999999999995,2565.0,2,-1.2,29,20
30968,0,64,200,4,35,0,1.7999999999999925,41.99999999999992,4242.0,2,0.8,35,39
30740,1,64,86,1,13,0,0.0,5.999999999999967,987.0,0,0.0,18,14
30969,2,64,200,0,41,0,5.400000000000004,54.00000000000004,6240.0,0,1.0,29,41
30528,3,64,15,1,1,0,0.0,5.000000000000002,92.0,0,0.0,9,2
31021,0,65,15,1,1,0,0.0,5.000000000000002,116.0,0,-1.0,7,2
31392,1,65,200,1,43,0,6.600000000000016,72.00000000000014,7812.0,0,1.0,21,44
31393,2,65,200,0,43,0,6.600000000000019,66.00000000000018,7926.0,0,1.0,21,43
31005,3,65,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
31517,0,66,39,2,5,2,0.0,11.0,404.0,2,-1.2,20,7
31691,1,66,200,1,50,0,10.800000000000042,114.0000000000004,14094.0,0,1.0,20,51
31428,2,66,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
31541,3,66,50,3,7,1,0.0,17.999999999999996,615.0,0,-1.0,25,10
32156,0,67,200,1,38,0,3.599999999999991,41.99999999999991,8010.0,0,1.0,20,39
32157,1,67,200,0,38,0,3.599999999999986,35.99999999999986,5790.0,0,1.0,18,38
31798,2,67,27,0,3,1,0.0,0.0,165.0,0,-1.0,13,3
31835,3,67,39,1,5,2,0.0,5.000000000000004,302.0,2,-1.2,21,6
32233,0,68,21,0,2,2,0.0,0.0,132.0,3,-1.2,11,2
32420,1,68,200,2,47,0,9.000000000000048,102.00000000000048,12642.0,0,2.0,14,49
32216,2,68,15,0,1,1,0.0,0.0,69.0,0,-1.0,7,1
32247,3,68,27,3,3,0,0.0,17.0,314.0,0,-1.0,14,6
33027,0,69,200,1,33,10,0.6000000000000009,12.000000000000009,2082.0,0,1.0,24,34
32454,1,69,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
33028,2,69,200,1,38,4,3.599999999999987,41.999999999999865,5082.0,1,2.0,21,39
33029,3,69,200,1,34,8,1.1999999999999895,17.999999999999893,3882.0,0,1.0,40,35
33654,0,70,200,1,42,3,6.000000000000028,66.00000000000027,8364.0,1,2.0,25,43
33655,1,70,200,0,44,1,7.200000000000051,72.0000000000005,12318.0,0,1.0,18,44
33656,2,70,200,0,39,4,4.19999999999999,41.9999999999999,5394.0,0,1.0,25,39
33137,3,70,27,1,3,2,0.0,5.000000000000002,200.0,0,0.0,13,4
34275,0,71,200,0,34,0,1.1999999999999926,11.999999999999924,2640.0,0,1.0,29,34
34276,1,71,200,0,41,0,5.400000000000009,54.00000000000009,7038.0,1,2.0,24,41
34277,2,71,200,0,40,0,4.7999999999999945,47.99999999999994,5136.0,0,1.0,24,40
33740,3,71,21,0,2,0,0.0,0.0,108.0,0,-1.0,8,2
34908,0,72,200,0,44,0,7.200000000000014,72.00000000000014,7140.0,0,1.0,28,44
34909,1,72,200,0,44,0,7.200000000000041,72.00000000000041,11190.0,0,1.0,20,44
34910,2,72,200,0,39,2,4.1999999999999895,41.99999999999989,4734.0,1,2.0,21,39
34409,3,72,33,1,4,1,0.0,5.000000000000004,203.0,0,0.0,13,5
35529,0,73,200,1,41,1,5.400000000000019,60.000000000000185,8376.0,0,1.0,22,42
35530,1,73,200,0,42,0,6.00000000000004,60.0000000000004,9924.0,0,1.0,21,42
35531,2,73,200,0,41,2,5.400000000000004,54.00000000000004,6348.0,0,1.0,29,41
34994,3,73,21,0,2,1,0.0,0.0,90.0,0,-1.0,11,2
35607,0,74,21,1,2,2,0.0,5.000000000000001,167.0,0,-1.0,12,3
35788,1,74,200,2,50,0,10.800000000000033,120.0000000000003,12102.0,0,1.0,16,52
35590,2,74,15,0,1,1,0.0,0.0,75.0,0,-1.0,8,1
35609,3,74,21,1,2,0,0.0,5.000000000000001,155.0,0,-1.0,11,3
35821,0,75,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,7,1
36211,1,75,200,1,48,0,9.60000000000003,102.00000000000028,11514.0,1,2.0,16,49
36212,2,75,200,0,44,0,7.200000000000035,72.00000000000034,9798.0,0,1.0,21,44
35842,3,75,15,1,1,0,0.0,5.000000000000001,128.0,0,-1.0,7,2
36293,0,76,21,0,2,1,0.0,0.0,132.0,2,-1.2,11,2
36653,1,76,200,1,44,0,7.200000000000019,78.00000000000018,8142.0,0,1.0,18,45
36654,2,76,200,0,44,0,7.200000000000023,72.00000000000023,7878.0,0,1.0,19,44
36296,3,76,21,0,2,0,0.0,0.0,96.0,2,-1.2,10,2
36725,0,77,21,0,2,0,0.0,0.0,132.0,1,-1.2,8,2
36712,1,77,15,1,1,0,0.0,5.000000000000001,62.0,0,0.0,5,2
36905,2,77,200,14,36,0,2.3999999999999857,107.99999999999986,13044.0,0,1.0,15,50
36714,3,77,15,2,1,1,0.0,11.0,104.0,0,0.0,7,3
36938,0,78,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
37150,1,78,200,1,49,0,10.200000000000031,108.0000000000003,11364.0,0,1.0,15,50
36971,2,78,21,2,2,0,0.0,11.000000000000002,143.0,0,-1.0,12,4
36959,3,78,15,0,1,0,0.0,0.0,93.0,0,-1.0,8,1
37287,0,79,51,0,7,1,0.0,0.0,435.0,3,-1.2,20,7
37437,1,79,200,2,48,0,9.600000000000028,108.00000000000028,11508.0,0,2.0,17,50
37209,2,79,15,0,1,1,0.0,0.0,81.0,0,-1.0,9,1
37228,3,79,21,2,2,0,0.0,11.000000000000002,155.0,0,0.0,10,4
38074,0,80,200,1,41,2,5.400000000000018,60.00000000000018,7638.0,0,1.0,31,42
38075,1,80,200,2,45,3,7.800000000000027,90.00000000000026,9360.0,0,2.0,26,47
38076,2,80,200,1,44,2,7.200000000000009,78.00000000000009,7830.0,0,1.0,28,45
37593,3,80,39,0,5,4,0.0,0.0,309.0,3,-1.2,20,5
38505,0,81,200,1,36,6,2.3999999999999937,29.999999999999936,3822.0,0,1.0,21,37
38506,1,81,200,0,46,0,8.400000000000029,84.00000000000028,10236.0,0,1.0,13,46
38135,2,81,15,0,1,0,0.0,0.0,57.0,2,-1.2,8,1
