i,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
5125,2,9,200,0,34,4,1.1999999999999875,11.999999999999876,3132.0,0,1.0,38,34
5126,3,9,200,0,40,0,4.7999999999999945,47.99999999999994,6456.0,0,1.0,26,40
5751,0,10,200,1,36,4,2.399999999999991,29.99999999999991,3258.0,0,1.8,37,37
5752,1,10,200,2,35,5,1.7999999999999885,29.999999999999883,3750.0,0,1.8,32,37
5233,2,10,27,0,3,0,0.0,0.0,189.0,0,-1.0,14,3
5753,3,10,200,0,44,3,7.2000000000000135,72.00000000000013,7716.0,0,1.0,27,44
5906,0,11,39,0,5,2,0.0,0.0,255.0,1,-1.1,20,5
6390,1,11,200,0,45,7,7.800000000000038,78.00000000000037,11994.0,4,1.5,27,45
6391,2,11,200,0,35,2,1.8000000000000225,18.000000000000224,7140.0,0,1.0,23,35
6392,3,11,200,0,46,2,8.400000000000036,84.00000000000036,10338.0,0,1.0,21,46
6545,0,12,39,1,5,5,0.0,5.000000000000005,302.0,0,-1.0,26,6
7029,1,12,200,2,44,2,7.200000000000025,84.00000000000024,8796.0,0,1.0,31,46
7030,2,12,200,0,37,4,3.0000000000000298,30.00000000000029,8100.0,0,1.0,29,37
7031,3,12,200,1,42,1,6.000000000000025,66.00000000000024,8658.0,0,1.8,27,43
7064,0,13,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
7454,1,13,200,1,47,0,9.000000000000016,96.00000000000016,9984.0,0,1.0,18,48
7084,2,13,15,0,1,1,0.0,0.0,81.0,2,-1.1,11,1
7455,3,13,200,1,47,1,9.000000000000034,96.00000000000033,11286.0,0,1.8,13,48
7488,0,14,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
7872,1,14,200,2,43,0,6.600000000000009,78.00000000000009,8466.0,0,1.8,13,45
7490,2,14,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
7873,3,14,200,0,43,1,6.600000000000027,66.00000000000027,9018.0,0,1.0,13,43
8100,0,15,200,0,48,0,9.600000000000025,96.00000000000024,9534.0,0,1.0,15,48
7907,1,15,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
7908,2,15,9,0,0,0,0.0,0.0,36.0,2,-1.1,5,0
7909,3,15,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
8308,0,16,63,0,9,3,0.0,0.0,429.0,0,-1.0,21,9
8182,1,16,21,1,2,1,0.0,5.000000000000002,125.0,0,-0.1999999999999999,10,3
8422,2,16,152,0,24,2,0.0,0.0,2094.0,2,-1.1,33,24
8356,3,16,86,0,13,0,0.0,0.0,819.0,0,-1.0,24,13
8551,0,17,33,1,4,1,0.0,5.000000000000003,203.0,0,-0.1999999999999999,13,5
8940,1,17,200,1,45,3,7.800000000000027,84.00000000000027,9744.0,0,1.0,26,46
8712,2,17,86,0,13,1,0.0,0.0,981.0,1,-1.1,24,13
8941,3,17,200,0,45,1,7.80000000000002,78.0000000000002,8766.0,0,1.0,25,45
9094,0,18,39,0,5,1,0.0,0.0,285.0,0,-1.0,10,5
9578,1,18,200,1,42,5,6.000000000000023,66.00000000000023,8466.0,0,1.0,36,43
9579,2,18,200,0,40,3,4.800000000000013,48.00000000000013,5430.0,0,1.0,28,40
9580,3,18,200,1,39,0,4.200000000000006,48.00000000000006,5730.0,0,1.8,25,40
10161,0,19,146,0,23,8,0.0,0.0,1605.0,3,-1.1,39,23
10324,1,19,200,1,33,16,0.5999999999999985,11.999999999999984,4806.0,0,1.0,47,34
10325,2,19,200,0,41,7,5.400000000000016,54.00000000000015,6510.0,0,1.0,37,41
10326,3,19,200,0,47,5,9.000000000000039,90.00000000000038,13020.0,1,1.8,39,47
10619,0,20,74,0,11,1,0.0,0.0,633.0,0,-1.0,24,11
10998,1,20,200,1,43,1,6.600000000000024,72.00000000000023,8892.0,0,1.0,27,44
10999,2,20,200,0,41,2,5.4,53.99999999999999,5640.0,0,1.0,26,41
11000,3,20,200,0,49,0,10.20000000000004,102.0000000000004,12786.0,0,1.0,25,49
11033,0,21,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
11423,1,21,200,1,47,2,9.00000000000003,96.0000000000003,11466.0,0,1.0,18,48
11053,2,21,15,0,1,0,0.0,0.0,75.0,0,-1.0,7,1
11424,3,21,200,0,48,1,9.600000000000025,96.00000000000024,10704.0,0,1.0,14,48
11822,0,22,122,1,19,3,0.0,5.999999999999954,1767.0,0,-1.0,32,20
11810,1,22,116,0,18,2,0.0,0.0,1380.0,2,-1.1,28,18
11579,2,22,39,0,5,1,0.0,0.0,255.0,2,-1.1,15,5
11901,3,22,200,0,50,0,10.800000000000034,108.00000000000034,12480.0,1,1.8,26,50
12597,0,23,200,0,35,9,1.79999999999999,17.9999999999999,4002.0,0,1.0,36,35
12598,1,23,200,1,34,8,1.1999999999999873,17.999999999999872,4314.0,0,1.0,43,35
12292,2,23,98,0,15,3,0.0,0.0,849.0,2,-1.1,27,15
12599,3,23,200,1,44,7,7.200000000000031,78.0000000000003,9798.0,0,1.8,37,45
12704,0,24,27,0,3,0,0.0,0.0,165.0,0,-1.0,14,3
13224,1,24,200,1,41,4,5.400000000000013,60.00000000000012,7554.0,0,1.8,30,42
13225,2,24,200,1,41,2,5.400000000000004,60.00000000000004,6024.0,0,1.8,25,42
13226,3,24,200,0,39,0,4.199999999999988,41.99999999999987,4566.0,0,1.0,22,39
13390,0,25,56,0,8,5,0.0,0.0,618.0,2,-1.1,25,8
13366,1,25,44,1,6,5,0.0,5.999999999999997,456.0,0,-0.1999999999999999,21,7
13535,2,25,200,4,42,5,6.000000000000027,84.00000000000027,11034.0,2,0.9,26,46
13262,3,25,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
13760,0,26,57,1,8,1,0.0,5.000000000000003,383.0,0,-0.1999999999999999,15,9
14125,1,26,200,2,41,2,5.4,66.0,5742.0,0,1.8,26,43
13993,2,26,134,0,21,2,0.0,0.0,1533.0,1,-1.1,29,21
14126,3,26,200,0,40,1,4.799999999999996,47.99999999999996,5940.0,0,1.0,34,40
14739,0,27,200,2,37,3,2.9999999999999893,41.99999999999989,4542.0,0,1.8,23,39
14740,1,27,200,2,36,1,2.400000000000001,36.000000000000014,7416.0,0,1.8,22,38
14185,2,27,15,0,1,0,0.0,0.0,57.0,1,-1.1,8,1
14741,3,27,200,0,42,3,6.000000000000012,60.000000000000114,7278.0,1,1.8,20,42
15086,0,28,87,2,13,6,0.0,11.0,692.0,0,-0.1999999999999999,29,15
15426,1,28,200,0,47,8,9.00000000000004,90.0000000000004,11418.0,0,1.0,28,47
15427,2,28,200,0,47,4,9.000000000000023,90.00000000000023,9426.0,0,1.0,26,47
15428,3,28,200,0,43,0,6.600000000000041,66.00000000000041,9288.0,0,1.0,22,43
16053,0,29,200,0,39,23,4.200000000000002,42.000000000000014,5178.0,3,1.1,32,39
15534,1,29,27,2,3,2,0.0,11.0,230.0,0,-0.1999999999999999,16,5
16054,2,29,200,0,46,13,8.40000000000003,84.0000000000003,10752.0,0,1.0,24,46
16055,3,29,200,0,40,3,4.800000000000038,48.00000000000038,9018.0,0,1.0,24,40
16112,0,30,15,0,1,1,0.0,0.0,75.0,0,-1.0,11,1
16126,1,30,21,1,2,1,0.0,5.000000000000002,191.0,0,-1.0,11,3
16204,2,30,98,0,15,0,0.0,0.0,2001.0,2,-1.1,22,15
16115,3,30,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
16473,0,31,68,1,10,7,0.0,5.9999999999999885,690.0,0,-0.1999999999999999,23,11
16870,1,31,200,2,43,5,6.600000000000008,78.00000000000007,7260.0,0,1.0,30,45
16871,2,31,200,0,37,5,2.999999999999988,29.99999999999988,3084.0,1,1.8,26,37
16872,3,31,200,0,40,1,4.8000000000000105,48.0000000000001,7146.0,0,1.0,27,40
17009,0,32,51,1,7,2,0.0,5.000000000000006,398.0,2,-1.1,25,8
16961,1,32,27,1,3,0,0.0,5.000000000000002,188.0,0,-1.0,13,4
17159,2,32,200,5,43,0,6.6000000000000245,96.00000000000024,11748.0,0,1.0,24,48
16908,3,32,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
17862,0,33,200,1,37,19,2.999999999999992,35.999999999999915,3660.0,0,1.8,36,38
17577,1,33,105,0,16,7,0.0,0.0,846.0,2,-1.1,37,16
17863,2,33,200,0,43,14,6.60000000000002,66.0000000000002,8220.0,0,1.0,37,43
17864,3,33,200,0,43,6,6.600000000000046,66.00000000000045,11088.0,1,1.8,34,43
17964,0,34,27,0,3,0,0.0,0.0,171.0,0,-1.0,14,3
18311,1,34,200,1,47,0,9.000000000000027,96.00000000000026,9618.0,1,1.8,19,48
17947,2,34,21,0,2,0,0.0,0.0,114.0,2,-1.1,13,2
18312,3,34,200,0,46,0,8.400000000000029,84.00000000000028,9534.0,1,1.8,15,46
18389,0,35,27,0,3,2,0.0,0.0,207.0,2,-1.1,17,3
18365,1,35,15,1,1,2,0.0,5.000000000000002,104.0,0,-1.0,10,2
18563,2,35,200,5,44,1,7.2000000000000295,102.00000000000028,13416.0,0,1.0,18,49
18348,3,35,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
18596,0,36,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
18980,1,36,200,1,46,3,8.400000000000025,90.00000000000024,10122.0,0,1.0,19,47
18598,2,36,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
18981,3,36,200,0,47,0,9.000000000000016,90.00000000000016,8460.0,0,1.0,16,47
19189,0,37,81,1,12,2,0.0,5.000000000000007,665.0,4,-1.1,27,13
19063,1,37,21,1,2,0,0.0,5.000000000000002,101.0,0,-0.1999999999999999,10,3
19309,2,37,200,0,32,0,0.0,0.0,5994.0,2,-0.1,39,32
19080,3,37,26,1,3,0,0.0,5.999999999999997,207.0,0,-0.1999999999999999,9,4
19342,0,38,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
19498,1,38,74,1,11,1,0.0,5.999999999999993,909.0,0,-1.0,22,12
19595,2,38,170,0,27,0,0.0,0.0,3747.0,2,-1.1,32,27
19417,3,38,33,0,4,0,0.0,0.0,174.0,0,-1.0,13,4
20249,0,39,200,1,41,12,5.4,59.99999999999999,5160.0,0,1.0,41,42
20250,1,39,200,1,45,5,7.800000000000041,84.00000000000041,11178.0,1,1.8,42,46
19818,2,39,56,0,8,3,0.0,0.0,480.0,1,-1.1,28,8
20251,3,39,200,0,45,8,7.800000000000029,78.00000000000028,9726.0,0,1.0,33,45
20476,0,40,57,0,8,5,0.0,0.0,426.0,3,-1.1,24,8
20906,1,40,200,1,41,3,5.400000000000019,60.000000000000185,7086.0,1,1.8,33,42
20907,2,40,200,0,39,6,4.199999999999999,41.99999999999999,5328.0,0,1.0,35,39
20908,3,40,200,0,39,1,4.200000000000016,42.00000000000016,7296.0,1,1.8,29,39
21075,0,41,57,1,8,2,0.0,5.000000000000007,497.0,4,-1.1,21,9
21014,1,41,27,1,3,2,0.0,5.000000000000003,170.0,0,-1.0,12,4
21219,2,41,200,7,44,0,7.200000000000019,114.0000000000002,11526.0,0,1.8,27,51
21016,3,41,27,0,3,0,0.0,0.0,153.0,2,-1.1,12,3
21862,0,42,200,1,40,6,4.799999999999995,53.99999999999995,5364.0,1,1.8,32,41
21863,1,42,200,1,36,2,2.399999999999997,29.999999999999968,6510.0,0,1.0,28,37
21398,2,42,45,0,6,2,0.0,0.0,372.0,4,-1.1,13,6
21864,3,42,200,0,44,5,7.200000000000021,72.0000000000002,8286.0,0,1.0,28,44
21969,0,43,27,1,3,1,0.0,5.000000000000004,170.0,0,-0.1999999999999999,15,4
22489,1,43,200,1,43,6,6.6000000000000165,72.00000000000016,8034.0,0,1.0,35,44
22490,2,43,200,1,37,4,2.9999999999999867,35.999999999999865,5112.0,0,1.0,26,38
22491,3,43,200,1,36,0,2.399999999999987,29.99999999999987,4248.0,0,1.8,32,37
22548,0,44,15,1,1,1,0.0,5.000000000000002,86.0,0,-0.1999999999999999,10,2
23063,1,44,200,3,33,8,0.5999999999999885,23.999999999999883,5892.0,0,1.0,43,36
23064,2,44,200,0,41,0,5.399999999999995,53.99999999999995,5316.0,0,1.0,27,41
22980,3,44,158,0,25,0,0.0,0.0,1827.0,0,-1.0,16,25
23129,0,45,21,0,2,0,0.0,0.0,120.0,0,-1.0,13,2
23117,1,45,15,0,1,0,0.0,0.0,57.0,0,-1.0,7,1
23099,2,45,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
23309,3,45,200,0,43,0,6.600000000000017,66.00000000000017,7680.0,0,1.0,11,43
23940,0,46,200,4,41,3,5.400000000000008,78.00000000000007,7104.0,0,1.8,31,45
23941,1,46,200,1,48,1,9.600000000000026,102.00000000000026,10734.0,0,1.0,28,49
23440,2,46,33,0,4,2,0.0,0.0,246.0,2,-1.1,16,4
23942,3,46,200,0,46,2,8.400000000000036,84.00000000000036,11316.0,2,0.9,23,46
23999,0,47,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,8,2
24555,1,47,200,3,40,5,4.800000000000026,66.00000000000026,8364.0,1,1.8,28,43
24556,2,47,200,0,38,1,3.5999999999999885,35.999999999999886,5628.0,0,1.0,23,38
24557,3,47,200,0,33,1,0.5999999999999869,5.9999999999998685,4326.0,0,1.0,25,33
24854,0,48,75,1,11,3,0.0,5.000000000000013,524.0,0,-0.1999999999999999,23,12
25153,1,48,200,1,42,2,6.000000000000016,66.00000000000016,7062.0,1,1.8,34,43
24997,2,48,122,0,19,2,0.0,0.0,1917.0,1,-1.1,34,19
25154,3,48,200,0,43,1,6.600000000000012,66.00000000000011,7632.0,0,1.0,26,43
25211,0,49,15,0,1,1,0.0,0.0,81.0,3,-1.1,9,1
25613,1,49,200,1,46,1,8.400000000000025,90.00000000000024,9864.0,1,1.8,23,47
25303,2,49,45,0,6,1,0.0,0.0,258.0,0,-1.0,15,6
25614,3,49,200,0,45,0,7.800000000000031,78.0000000000003,9450.0,0,1.0,17,45
25910,0,50,86,0,13,4,0.0,0.0,705.0,2,-1.1,37,13
25874,1,50,68,2,10,3,0.0,11.999999999999988,762.0,0,-1.0,24,12
26025,2,50,200,5,41,5,5.400000000000005,84.00000000000006,8346.0,0,1.0,42,46
25842,3,50,57,0,8,0,0.0,0.0,420.0,0,-1.0,20,8
26106,0,51,21,0,2,1,0.0,0.0,150.0,3,-1.1,9,2
26573,1,51,200,1,44,3,7.200000000000015,78.00000000000014,7410.0,1,1.8,34,45
26429,2,51,128,0,20,1,0.0,0.0,1536.0,1,-1.1,19,20
26574,3,51,200,0,44,0,7.200000000000006,72.00000000000006,7056.0,1,1.8,26,44
27181,0,52,200,1,38,5,3.599999999999987,41.999999999999865,4920.0,0,1.0,29,39
27182,1,52,200,2,42,0,6.000000000000008,72.00000000000007,8100.0,0,1.8,19,44
26609,2,52,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
27183,3,52,200,0,43,2,6.600000000000025,66.00000000000026,7704.0,0,1.0,19,43
27422,0,53,75,0,11,3,0.0,0.0,459.0,2,-1.1,30,11
27374,1,53,51,2,7,2,0.0,11.0,428.0,3,-1.1,20,9
27548,2,53,200,4,33,2,0.5999999999999962,29.99999999999996,6810.0,2,0.9,34,37
27339,3,53,39,0,5,0,0.0,0.0,207.0,0,-1.0,13,5
27689,0,54,39,1,5,2,0.0,5.000000000000005,266.0,0,-1.0,20,6
27650,1,54,26,1,3,2,0.0,5.999999999999997,237.0,0,-0.1999999999999999,12,4
27858,2,54,200,3,33,0,0.5999999999999931,23.999999999999925,6882.0,1,1.8,29,36
27703,3,54,45,0,6,0,0.0,0.0,294.0,2,-1.1,18,6
28465,0,55,200,1,38,4,3.599999999999989,41.999999999999886,4896.0,3,0.9,35,39
28466,1,55,200,0,33,8,0.5999999999999904,5.999999999999904,4428.0,0,1.0,34,33
27893,2,55,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
28467,3,55,200,0,42,3,6.00000000000002,60.00000000000019,7602.0,0,1.0,25,42
29168,0,56,176,1,28,8,0.0,5.999999999999984,1668.0,2,-1.1,27,29
29241,1,56,200,1,41,10,5.400000000000021,60.0000000000002,7986.0,0,1.0,33,42
29242,2,56,200,0,39,3,4.199999999999993,41.99999999999993,4440.0,0,1.0,26,39
29243,3,56,200,0,39,0,4.200000000000021,42.000000000000206,7488.0,0,1.0,22,39
29584,0,57,86,1,13,6,0.0,5.999999999999984,843.0,0,-1.0,24,14
29927,1,57,200,1,45,6,7.80000000000004,84.00000000000038,11028.0,0,1.0,32,46
29928,2,57,200,1,43,4,6.6000000000000325,72.00000000000031,7992.0,0,1.8,27,44
29929,3,57,200,0,43,0,6.600000000000035,66.00000000000034,9420.0,0,1.0,20,43
30525,0,58,200,1,34,8,1.1999999999999904,17.999999999999904,3306.0,1,1.8,43,35
30489,1,58,182,1,29,6,0.0,5.999999999999886,3831.0,0,-0.1999999999999999,31,30
29988,2,58,15,0,1,1,0.0,0.0,87.0,2,-1.1,9,1
30526,3,58,200,0,49,5,10.20000000000003,102.00000000000028,11568.0,1,0.9,30,49
30583,0,59,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,11,2
30961,1,59,200,1,47,1,9.000000000000023,96.00000000000024,10068.0,1,1.8,21,48
30603,2,59,21,0,2,0,0.0,0.0,126.0,0,-1.0,15,2
30962,3,59,200,0,46,0,8.40000000000003,84.0000000000003,9756.0,0,1.0,20,46
31581,0,60,200,1,43,7,6.600000000000034,72.00000000000034,10446.0,0,1.0,23,44
31582,1,60,200,2,39,6,4.200000000000036,54.00000000000036,10278.0,0,1.8,27,41
31045,2,60,21,0,2,1,0.0,0.0,162.0,1,-1.1,8,2
31583,3,60,200,0,51,6,11.40000000000003,114.0000000000003,11778.0,2,0.9,20,51
31802,0,61,63,1,9,0,0.0,5.0,620.0,0,-1.0,19,10
32077,1,61,200,1,46,4,8.400000000000025,90.00000000000024,10068.0,0,1.0,27,47
31710,2,61,32,1,4,2,0.0,5.999999999999997,264.0,0,-0.1999999999999999,12,5
32078,3,61,200,0,46,2,8.400000000000018,84.00000000000017,9288.0,0,1.0,24,46
32202,0,62,33,0,4,0,0.0,0.0,228.0,3,-1.1,19,4
32537,1,62,200,2,45,3,7.800000000000034,90.00000000000033,9900.0,0,1.8,26,47
32185,2,62,27,0,3,1,0.0,0.0,183.0,2,-1.1,14,3
32538,3,62,200,0,46,0,8.400000000000027,84.00000000000027,9102.0,1,1.8,23,46
33145,0,63,200,1,36,18,2.399999999999989,29.999999999999886,3744.0,0,1.8,25,37
32572,1,63,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
33146,2,63,200,0,43,11,6.6000000000000325,66.00000000000033,8904.0,1,1.8,26,43
33147,3,63,200,1,42,0,6.000000000000036,66.00000000000036,9288.0,0,1.8,19,43
33837,0,64,200,2,35,5,1.7999999999999896,29.999999999999893,3378.0,0,1.0,32,37
33838,1,64,200,1,41,1,5.400000000000031,60.0000000000003,8250.0,0,1.0,31,42
33514,2,64,92,0,14,6,0.0,0.0,1092.0,4,-1.1,25,14
33839,3,64,200,0,40,5,4.800000000000003,48.00000000000003,7260.0,1,1.8,31,40
34505,0,65,200,2,41,8,5.400000000000006,66.00000000000006,6222.0,0,1.8,29,43
34506,1,65,200,3,41,5,5.400000000000003,72.00000000000003,7608.0,1,1.8,33,44
34110,2,65,68,1,10,1,0.0,5.999999999999989,606.0,0,-0.1999999999999999,15,11
34507,3,65,200,0,44,4,7.200000000000019,72.00000000000018,8376.0,0,1.0,26,44
35161,0,66,200,0,36,14,2.399999999999994,23.99999999999994,2532.0,1,1.8,37,36
34729,1,66,56,1,8,1,0.0,5.9999999999999885,558.0,0,-0.1999999999999999,19,9
35162,2,66,200,0,41,8,5.400000000000006,54.00000000000006,5460.0,0,1.0,43,41
35163,3,66,200,1,40,0,4.799999999999999,53.99999999999999,6798.0,0,1.8,30,41
35340,0,67,45,0,6,0,0.0,0.0,318.0,3,-1.1,16,6
35806,1,67,200,1,44,1,7.200000000000023,78.00000000000023,7440.0,4,1.9,29,45
35807,2,67,200,0,36,1,2.3999999999999866,23.999999999999865,4260.0,0,1.0,23,36
35808,3,67,200,0,45,1,7.800000000000038,78.00000000000037,9540.0,0,1.0,25,45
36456,0,68,200,1,41,4,5.400000000000017,60.00000000000016,7836.0,0,1.0,32,42
36457,1,68,200,2,44,1,7.2000000000000295,84.00000000000028,10410.0,0,1.0,25,46
36007,2,68,50,0,7,1,0.0,0.0,429.0,4,-1.1,15,7
36458,3,68,200,0,42,0,6.000000000000009,60.000000000000085,6858.0,1,0.9,25,42
37065,0,69,200,1,36,3,2.3999999999999884,29.999999999999883,4986.0,0,1.0,31,37
37066,1,69,200,1,38,5,3.599999999999992,41.99999999999992,3450.0,1,1.8,32,39
36493,2,69,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
37067,3,69,200,0,41,8,5.400000000000032,54.00000000000032,8304.0,1,1.8,28,41
37148,0,70,21,0,2,1,0.0,0.0,126.0,0,-1.0,11,2
37686,1,70,200,2,45,5,7.800000000000033,90.00000000000031,10386.0,0,1.8,23,47
37687,2,70,200,1,40,2,4.800000000000016,54.00000000000015,7878.0,0,1.8,20,41
37688,3,70,200,0,43,0,6.600000000000028,66.00000000000027,8658.0,0,1.0,18,43
38378,0,71,200,1,37,3,2.999999999999992,35.999999999999915,3264.0,1,1.8,49,38
38379,1,71,200,1,36,3,2.39999999999999,29.9999999999999,4572.0,0,1.0,47,37
38055,2,71,92,0,14,5,0.0,0.0,1002.0,2,-1.1,28,14
38380,3,71,200,0,41,3,5.400000000000022,54.00000000000021,7008.0,0,1.0,37,41
38559,0,72,57,1,8,2,0.0,5.000000000000009,473.0,2,-1.1,22,9
38510,1,72,33,2,4,1,0.0,11.000000000000002,239.0,0,-0.1999999999999999,9,6
38703,2,72,200,4,33,1,0.6000000000000011,30.000000000000007,8364.0,1,1.8,29,37
38512,3,72,33,1,4,0,0.0,5.000000000000004,173.0,0,-0.1999999999999999,10,5
38794,0,73,26,1,3,2,0.0,5.999999999999997,243.0,0,-1.0,19,4
39143,1,73,200,4,37,6,2.999999999999998,53.99999999999997,4290.0,0,1.8,31,41
39144,2,73,200,1,48,1,9.600000000000025,102.00000000000024,10068.0,0,1.8,25,49
38763,3,73,15,0,1,0,0.0,0.0,99.0,0,-1.0,7,1
39196,0,74,15,0,1,1,0.0,0.0,93.0,2,-1.1,7,1
39178,1,74,9,0,0,1,0.0,0.0,42.0,0,-1.0,7,0
39315,2,74,74,0,11,1,0.0,0.0,1113.0,1,-1.1,16,11
39442,3,74,200,0,40,0,4.7999999999999945,47.99999999999994,5532.0,0,1.0,17,40
39547,0,75,27,0,3,1,0.0,0.0,159.0,2,-1.1,14,3
40067,1,75,200,0,44,6,7.200000000000036,72.00000000000036,9438.0,0,1.0,28,44
40068,2,75,200,1,36,3,2.3999999999999866,29.999999999999865,4932.0,0,1.8,25,37
40069,3,75,200,0,44,3,7.200000000000034,72.00000000000034,9912.0,0,1.0,27,44
40145,0,76,21,0,2,0,0.0,0.0,108.0,0,-1.0,12,2
40146,1,76,21,1,2,0,0.0,5.000000000000001,143.0,0,-0.1999999999999999,7,3
40128,2,76,15,0,1,0,0.0,0.0,75.0,0,-1.0,9,1
40326,3,76,200,0,45,0,7.800000000000022,78.00000000000021,8544.0,0,1.0,13,45
40945,0,77,200,0,35,12,1.7999999999999967,17.999999999999964,2154.0,0,1.0,28,35
40408,1,77,21,0,2,0,0.0,0.0,102.0,0,-1.0,8,2
40946,2,77,200,0,39,6,4.200000000000001,42.00000000000001,4920.0,0,1.0,22,39
40947,3,77,200,0,39,0,4.199999999999994,41.999999999999936,5556.0,0,1.0,22,39
40980,0,78,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
41370,1,78,200,1,46,2,8.400000000000029,90.00000000000028,9648.0,1,1.8,18,47
41000,2,78,15,0,1,0,0.0,0.0,93.0,0,-1.0,10,1
41371,3,78,200,0,46,0,8.400000000000025,84.00000000000024,8964.0,0,1.0,16,46
41568,0,79,50,0,7,7,0.0,0.0,453.0,0,-1.0,18,7
42019,1,79,200,2,40,10,4.7999999999999945,59.99999999999994,6558.0,0,1.8,38,42
42020,2,79,200,0,37,7,2.9999999999999867,29.999999999999865,3954.0,0,1.0,32,37
42021,3,79,200,1,35,0,1.7999999999999905,23.999999999999904,2640.0,0,1.8,28,36
42054,0,80,9,1,0,1,0.0,5.000000000000001,59.0,0,-1.0,7,1
42272,1,80,200,8,33,0,0.5999999999999909,53.9999999999999,9294.0,4,0.9,12,41
