,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
80,0,1,22,0,2,2,0.0,0.0,126.0,2,-1.1,12,2
615,1,1,200,1,45,2,7.900000000000032,85.00000000000031,11940.0,0,1.0,20,46
616,2,1,200,1,40,19,4.900000000000011,55.00000000000011,7962.0,0,1.0,28,41
617,3,1,200,1,34,21,1.3000000000000056,19.000000000000057,7098.0,0,1.0,23,35
777,0,2,51,0,7,2,0.0,0.0,363.0,0,-1.0,12,7
1076,1,2,200,2,45,0,7.800000000000017,90.00000000000016,7290.0,0,1.8,25,47
652,2,2,9,2,0,0,0.0,11.0,83.0,4,-1.1,7,2
1077,3,2,200,0,41,0,5.400000000000001,54.00000000000001,6672.0,1,1.8,30,41
1110,0,3,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
1310,1,3,200,1,33,0,0.6000000000000032,12.000000000000032,1434.0,0,1.8,13,34
1112,2,3,9,0,0,0,0.0,0.0,36.0,4,-1.1,6,0
1125,3,3,15,1,1,0,0.0,5.000000000000002,92.0,0,-0.1999999999999999,7,2
1391,0,4,21,0,2,1,0.0,0.0,114.0,2,-1.1,12,2
1864,1,4,200,0,48,1,9.600000000000025,96.00000000000024,9390.0,0,1.0,31,48
1865,2,4,200,2,35,11,1.7999999999999865,29.999999999999865,4062.0,0,1.0,27,37
1733,3,4,134,0,21,12,0.0,0.0,2367.0,4,-1.1,24,21
2018,0,5,39,0,5,2,0.0,0.0,249.0,2,-1.1,21,5
2347,1,5,200,2,46,3,8.40000000000003,96.0000000000003,9936.0,0,1.0,31,48
2348,2,5,200,4,41,7,5.400000000000008,78.00000000000007,8634.0,0,1.8,31,45
2036,3,5,44,0,6,3,0.0,0.0,456.0,0,-1.0,18,6
2405,0,6,15,0,1,0,0.0,0.0,81.0,3,-1.1,9,1
2961,1,6,200,2,46,1,8.400000000000016,96.00000000000016,7914.0,0,1.8,32,48
2962,2,6,200,2,40,28,4.8,60.0,6552.0,0,1.0,25,42
2963,3,6,200,2,37,29,3.0000000000000018,42.000000000000014,6708.0,0,1.0,24,39
3386,0,7,200,3,34,9,1.1999999999999895,29.999999999999893,5160.0,4,1.1,33,37
2997,1,7,9,0,0,0,0.0,0.0,36.0,4,-1.1,8,0
3016,2,7,15,2,1,1,0.0,11.0,164.0,4,-1.1,7,3
3387,3,7,200,1,52,1,12.000000000000016,126.00000000000016,11022.0,0,1.0,19,53
3444,0,8,15,1,1,0,0.0,5.000000000000001,74.0,0,-0.1999999999999999,8,2
3650,1,8,200,0,33,0,0.6000000000000005,6.000000000000005,1668.0,0,1.0,15,33
3464,2,8,21,0,2,2,0.0,0.0,138.0,4,-1.1,10,2
3477,3,8,27,2,3,1,0.0,11.000000000000004,194.0,0,-0.1999999999999999,12,5
3683,0,9,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,5,1
4257,1,9,200,0,44,1,7.200000000000025,72.00000000000024,8742.0,0,1.0,26,44
