,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
194,2,1,50,0,8,2,0.6999999999999988,6.9999999999999885,0,1.0,20,8
195,3,1,50,1,12,1,3.099999999999997,36.99999999999997,0,1.4,20,13
228,0,2,9,1,1,0,0.5000000000000001,11.0,0,0.8,5,2
229,1,2,9,1,0,0,0.0,5.000000000000001,0,-0.1999999999999999,6,1
332,2,3,26,0,4,0,0.6000000000000003,6.000000000000003,1,-0.1,18,4
333,3,3,26,0,3,0,0.0,0.0,0,-1.0,14,3
390,0,4,15,1,2,0,0.5000000000000002,11.0,0,0.8,9,3
391,1,4,15,0,1,0,0.0,0.0,1,-1.1,10,1
522,2,5,33,0,5,0,0.5000000000000003,5.000000000000003,1,0.8,21,5
523,3,5,33,0,4,0,0.0,0.0,4,-1.1,20,4
579,3,6,14,0,2,0,0.6000000000000001,6.000000000000001,0,0.0,7,2
580,0,6,15,0,1,1,0.0,0.0,2,-1.1,9,1
662,1,7,21,0,4,0,1.1,10.999999999999998,1,-0.1,12,4
663,2,7,21,0,2,0,0.0,0.0,4,-1.1,10,2
720,0,8,15,0,2,0,0.5000000000000001,5.000000000000001,0,0.0,10,2
721,1,8,15,1,1,0,0.0,5.000000000000002,0,-1.0,9,2
848,2,9,32,1,6,0,1.1999999999999993,17.999999999999993,0,0.4,14,7
849,3,9,32,0,4,1,0.0,0.0,2,-1.1,21,4
979,1,10,33,0,5,0,0.5000000000000002,5.000000000000002,0,0.0,16,5
980,2,10,33,0,4,0,0.0,0.0,3,-1.1,17,4
1015,2,11,9,0,1,0,0.5000000000000001,5.000000000000001,1,0.8,6,1
1016,3,11,9,0,0,0,0.0,0.0,1,-1.1,6,0
1074,1,12,15,1,2,0,0.5000000000000001,11.0,0,0.4,12,3
1075,2,12,15,0,2,0,0.6,5.999999999999999,2,-1.1,10,2
1156,0,13,21,0,3,1,0.5000000000000001,5.000000000000001,0,0.0,14,3
1157,1,13,21,0,2,1,0.0,0.0,0,-1.0,13,2
1356,2,14,50,0,8,0,0.6000000000000005,6.000000000000005,0,1.0,18,8
1357,3,14,50,0,11,3,2.399999999999998,23.99999999999998,0,1.0,24,11
1414,0,15,15,0,2,1,0.5000000000000001,5.000000000000001,0,0.0,10,2
1415,1,15,15,1,1,0,0.0,5.000000000000002,4,-1.1,9,2
1449,1,16,9,1,1,0,0.5000000000000002,11.0,0,0.8,7,2
1450,2,16,9,0,0,0,0.0,0.0,3,-1.1,6,0
1531,0,17,21,0,3,1,0.5000000000000001,5.000000000000001,2,0.0999999999999999,9,3
1532,1,17,21,1,3,0,0.6,11.999999999999998,0,-0.1999999999999999,9,4
1567,2,18,9,0,1,0,0.5000000000000002,5.000000000000002,0,0.0,6,1
1568,3,18,9,0,0,0,0.0,0.0,1,-1.1,6,0
1625,0,19,15,1,2,0,0.5000000000000001,11.0,0,0.8,10,3
1626,1,19,15,0,1,0,0.0,0.0,1,-1.1,11,1
1683,0,20,15,1,2,0,0.5000000000000001,11.0,0,0.4,8,3
1684,1,20,15,0,1,0,0.0,0.0,0,-1.0,8,1
1765,0,21,21,1,3,1,0.4999999999999998,10.999999999999996,0,0.8,10,4
1766,1,21,21,0,2,0,0.0,0.0,1,-1.1,12,2
1965,2,22,50,0,8,1,0.6000000000000001,6.000000000000001,0,1.0,20,8
1966,3,22,50,1,8,0,0.6000000000000005,12.000000000000004,0,1.4,17,9
2121,2,23,39,2,6,0,0.5000000000000006,17.000000000000004,0,0.4,16,8
2122,3,23,39,0,5,0,0.0,0.0,2,-1.1,17,5
2321,2,24,50,1,9,0,1.1999999999999984,17.999999999999982,0,1.4,11,10
2322,3,24,50,1,10,0,1.7999999999999972,23.99999999999997,0,1.4,16,11
2380,1,25,15,0,2,0,0.5000000000000001,5.000000000000001,1,0.8,8,2
2381,2,25,15,1,1,0,0.0,5.000000000000002,0,-1.0,8,2
2416,2,26,9,1,1,0,0.5000000000000002,11.0,0,0.4,7,2
2417,3,26,9,0,0,0,0.0,0.0,4,-1.1,7,0
2616,2,27,50,1,8,1,0.6000000000000003,12.000000000000002,0,1.8,22,9
2617,3,27,50,1,9,1,1.1999999999999988,17.99999999999999,0,1.4,23,10
2652,2,28,9,1,1,0,0.5000000000000001,11.0,0,0.8,6,2
2653,3,28,9,0,0,0,0.0,0.0,4,-1.1,6,0
2852,2,29,50,0,9,1,1.2000000000000002,12.000000000000002,0,1.0,27,9
2853,3,29,50,1,8,1,0.5999999999999984,11.999999999999984,0,1.8,28,9
2982,0,30,33,1,5,0,0.4999999999999998,10.999999999999996,2,-0.1,13,6
2983,1,30,33,1,4,0,0.0,5.000000000000003,0,-0.1999999999999999,14,5
3018,2,31,9,0,1,0,0.5000000000000002,5.000000000000002,0,0.0,4,1
3019,3,31,9,0,0,0,0.0,0.0,2,-1.1,4,0
3051,3,32,8,0,0,0,1.3877787807814454e-16,1.3877787807814457e-15,0,0.0,4,0
3052,0,32,9,0,0,0,0.0,0.0,4,-1.1,3,0
3085,0,33,9,0,1,1,0.5000000000000001,5.000000000000001,0,0.0,5,1
3086,1,33,9,0,0,0,0.0,0.0,0,-1.0,7,0
3142,3,34,14,0,2,0,0.6000000000000001,6.000000000000001,0,0.0,6,2
3143,0,34,15,2,1,0,0.0,11.0,0,-0.1999999999999999,9,3
3342,2,35,50,0,8,1,0.5999999999999995,5.999999999999995,2,1.1,21,8
3343,3,35,50,1,9,0,1.2000000000000006,18.000000000000007,0,1.8,19,10
3400,0,36,15,0,3,1,1.1,11.0,1,1.2000000000000002,10,3
3401,1,36,15,1,1,0,0.0,5.000000000000002,0,-0.1999999999999999,9,2
3508,2,37,27,1,4,0,0.5000000000000003,11.000000000000002,0,0.4,14,5
3509,3,37,27,0,3,0,0.0,0.0,1,-1.1,16,3
3542,0,38,9,1,1,0,0.5000000000000002,11.0,0,0.8,6,2
