day,baseline,egalitarian,maximin,utilitarian
1,1.0145771590047556,1.0150377234988115,1.010694726690318,1.0171051727691145
2,1.0567384637078294,1.0582019930737154,1.0583591767691007,1.0471065631616092
3,1.0921332875300584,1.1029346070581767,1.0987538087575746,1.090388858246001
4,1.1137274549098195,1.1245996797437952,1.1072072072072072,1.1019095477386935
5,1.1274310118265438,1.1329825715225255,1.1064138978796485,1.1024709302325582
6,1.1332598756701642,1.141739362056336,1.1022749883929164,1.097243846688972
7,1.1280004017274279,1.1547926175828538,1.1154535497361346,1.1028268551236748
8,1.109129669734705,1.153600158248714,1.1324461761986528,1.119775388948037
9,1.1233625589053622,1.1274400327789682,1.1334911121746913,1.1447912293808766
10,1.1651628005958714,1.119967281650459,1.1250421047333463,1.1302654211119252
11,1.1758945226386297,1.125680968889289,1.1251071647274955,1.1312691600245248
12,1.168049265670631,1.1179366149696561,1.1314320388349515,1.1240675465202066
13,1.1644497161738538,1.1105797036971126,1.139700555421396,1.1385211296470876
14,1.1811754684838158,1.1099542689694977,1.1489923224568137,1.1419399077421768
15,1.1860264597934844,1.099039156218024,1.1566976379714544,1.170190447423999
16,1.2160294281573958,1.116558586762075,1.1478173061985395,1.1365775848543485
17,1.2206442005405105,1.1186365155397124,1.1480739599383667,1.1399189778747272
18,1.217619152691968,1.1198018693681089,1.145525232504955,1.1445322656128125
19,1.2157190635451502,1.1158866514196464,1.1589630530637067,1.1605653747312108
20,1.2423358046005586,1.1131965855097026,1.1734383768547405,1.1715401021934326
21,1.261792508865625,1.1025293753135745,1.1783131474409871,1.1967368557971303
22,1.2791637753454874,1.0903939184519695,1.1587714230695165,1.1609975703873086
23,1.2865840632343513,1.092740822522771,1.176397157672364,1.1544871794871794
24,1.290326048011465,1.1033108522378907,1.1789008455034586,1.1597241967586007
25,1.2954284071305344,1.1087192352023865,1.1832430340557274,1.1682212814809498
26,1.3008374704259467,1.1065005203655287,1.1978257806495938,1.1782531910085448
27,1.3249490001311244,1.1046684028081315,1.1974907845807317,1.2034971208360432
28,1.341822270016619,1.0931625287538669,1.183763475988239,1.1720579480055564
29,1.3458864426419463,1.0965051628276408,1.1824621397166584,1.1788079470198674
30,1.3366698748796917,1.0935560859188542,1.191491945276451,1.1682469235424648
31,1.336493119045327,1.0865065571180281,1.1952464507895995,1.1774745745644948
32,1.3534599883362477,1.088043146229007,1.1990675064874712,1.1847423323025872
33,1.376969825895321,1.0738389110507338,1.2031552440086641,1.2006440814037038
34,1.3723186925434112,1.0694237918215612,1.190097341819543,1.1748207507380848
35,1.3679817905918052,1.0825764596848935,1.1846068042387057,1.1759729272419626
36,1.3646797717184522,1.0810030255799028,1.1786078886310902,1.1838737201365184
37,1.3739538422520918,1.0722759627669283,1.184889548914052,1.1881355932203386
38,1.3874515028931298,1.0733465584692232,1.2006672120425046,1.1908493545291716
39,1.397694040784286,1.0769102209495105,1.1958549627430985,1.218212686666178
40,1.3852010265183912,1.0634894991922454,1.191677588466579,1.1883999999999995
41,1.389683350357507,1.0681452045967137,1.188874302592714,1.173493975903614
42,1.4018944519621104,1.0663489343472206,1.193181818181818,1.168155970755483
43,1.4063887939870168,1.0509482481517196,1.2041707080504362,1.1959737058340176
44,1.406921002816242,1.055303728419129,1.2075522989751957,1.2016791078311284
45,1.426007022236193,1.0595815930789254,1.2199284974980589,1.2110214074869976
46,1.416666666666666,1.0413933919069422,1.2060492712498385,1.1961069145845435
47,1.4071379071379062,1.042135874272986,1.2131931166347991,1.2050487156775902
48,1.409028256374913,1.048351103396975,1.2082962774742725,1.211532846715328
49,1.4001386962552003,1.0498768472906403,1.2066278038271445,1.2215152411956196
50,1.441728132494213,1.0317769638895935,1.2072998943204536,1.242376735096752
