day,baseline,egalitarian,maximin,utilitarian
1.0,7.882441220610305,7.882441220610305,7.876438219109555,7.858429214607304
2.0,9.1745,9.5405,8.8265,8.859500000000002
3.0,10.7275,11.6485,10.6735,9.7285
4.0,10.9875,11.9715,11.0685,10.1205
5.0,11.4215,12.3395,11.3945,10.2995
6.0,11.9965,13.031499999999998,11.9365,10.4575
7.0,12.4935,14.0145,12.7455,10.5825
8.0,12.855499999999997,15.108499999999998,13.821499999999999,11.0285
9.0,13.460499999999998,16.3585,14.853499999999999,12.087
10.0,14.043521760880438,16.9755,15.282064128256511,12.58702213279678
11.0,14.490245122561278,17.580499999999997,15.86322645290581,13.047786720321932
12.0,14.984992496248122,18.242499999999996,16.48947895791583,13.517605633802816
13.0,15.443721860930461,19.093499999999995,17.272044088176347,14.141348088531185
14.0,15.94147073536768,20.328499999999995,18.168837675350698,15.211770623742453
15.0,16.598299149574785,21.563499999999998,19.048096192384765,16.50050301810865
16.0,17.18728092138207,21.988499999999995,19.629388164493477,17.024377856780088
17.0,17.7436154231347,22.551499999999994,20.188064192577727,17.593702386998473
18.0,18.275913870806203,23.18049999999999,20.704613841524566,18.227018791264598
19.0,18.913370055082616,24.004499999999993,21.347542627883644,18.942610462163533
20.0,19.65898848272408,24.993499999999994,22.089769307923763,19.978161503301166
21.0,20.454909819639273,26.24049999999999,22.83851554663991,21.268664296597255
22.0,21.03508771929824,26.65949999999999,23.193273092369466,21.874423372629415
23.0,21.875689223057634,27.369499999999988,23.64206827309236,22.33828805740645
24.0,22.43659147869673,27.89949999999999,24.06074297188754,22.992824192721674
25.0,23.235087719298235,28.50449999999999,24.639056224899587,23.721168631471034
26.0,24.09373433583959,29.394499999999987,25.25652610441766,24.72014351614556
27.0,24.99899699097291,30.287999999999986,25.734806629834242,25.75140953357252
28.0,25.790767686904154,30.941970985492734,26.141348088531178,26.392875580795035
29.0,26.603110888108368,31.319659829914944,26.57494969818912,26.96024780588538
30.0,27.562970396387346,31.94347173586792,27.123239436619702,27.41610738255033
31.0,28.47466131460109,32.540270135067516,27.399899396378256,28.057821373257603
32.0,29.597089814350213,33.224112056028,27.9119718309859,28.869901910170356
33.0,30.668339187155027,33.87843921960979,28.375629405840872,29.81695966907962
34.0,31.43853487205217,34.44194194194193,28.7508825012607,30.24740663900414
35.0,32.320120421475146,34.90740740740739,29.166918809884,30.787863070539412
36.0,33.35825388861012,35.49599599599598,29.480080685829535,31.297199170124475
37.0,34.336176618163556,35.84134134134133,29.920322743318188,31.850103734439823
38.0,35.404415454089296,36.53203203203202,30.330307614725147,32.44657676348547
39.0,36.461847389558216,37.078578578578565,30.66784630940342,33.20623376623376
40.0,37.520341536916106,37.68402603905857,31.131205673758846,33.89371727748691
41.0,38.49422400803615,38.08112168252377,31.492907801418422,34.32303664921465
42.0,39.47714716223002,38.44216324486729,31.84245187436675,34.77120418848167
43.0,40.505273731793054,38.974461692538796,32.24366767983788,35.17225130890051
44.0,41.43093922651932,39.60891337005507,32.562816616008085,35.73036649214659
45.0,42.52938221998994,40.2134268537074,33.0481500253421,36.20241216570529
46.0,43.48466566113623,40.78847117794485,33.42545638945231,36.709999999999994
47.0,44.41528406234287,41.262155388471164,33.77941176470586,37.029999999999994
48.0,45.56611362493714,41.67869674185462,34.13336713995941,37.26157894736842
49.0,46.46656611362493,42.119298245614026,34.44776876267746,37.56578947368421
50.0,47.403217697335336,42.78245614035087,34.91125760649085,38.05
