agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,maximin,1,52,0,7,2,0.0,0.0,357.0,1,-1.1,13,7
1,maximin,1,200,8,33,0,0.6999999999999975,54.99999999999997,8646.0,0,1.0,25,41
2,baseline,1,16,0,1,1,0.0,0.0,63.0,2,-1.2,7,1
3,baseline,1,10,1,0,0,0.0,5.000000000000001,41.0,0,0.0,4,1
0,maximin,2,39,0,5,0,0.0,0.0,225.0,1,-1.1,14,5
1,maximin,2,57,2,8,0,0.0,11.000000000000004,509.0,4,-1.1,20,10
2,baseline,2,39,0,5,0,0.0,0.0,231.0,4,-1.2,13,5
3,baseline,2,9,2,0,0,0.0,11.0,83.0,0,0.0,6,2
0,maximin,3,200,0,41,6,5.399999999999997,53.999999999999964,5244.0,1,1.8,18,41
1,maximin,3,200,0,42,1,6.000000000000012,60.00000000000012,7314.0,0,1.0,22,42
2,baseline,3,15,0,1,1,0.0,0.0,75.0,2,-1.2,8,1
3,baseline,3,15,1,1,1,0.0,5.000000000000001,68.0,0,0.0,5,2
0,maximin,4,200,0,40,0,4.800000000000008,48.00000000000008,5802.0,0,1.0,16,40
1,maximin,4,27,0,3,0,0.0,0.0,201.0,1,-1.1,9,3
2,baseline,4,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
3,baseline,4,27,1,3,0,0.0,5.000000000000002,134.0,0,0.0,14,4
0,maximin,5,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.1,4,1
1,maximin,5,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,6,1
2,baseline,5,200,14,36,0,2.3999999999999875,107.99999999999989,9324.0,0,1.0,22,50
3,baseline,5,39,2,5,0,0.0,11.000000000000002,314.0,0,0.0,11,7
0,maximin,6,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.1,5,1
1,maximin,6,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
2,baseline,6,15,0,1,0,0.0,0.0,81.0,0,-1.0,9,1
3,baseline,6,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
0,maximin,7,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
1,maximin,7,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.1,4,1
2,baseline,7,200,10,36,0,2.3999999999999857,83.99999999999986,10140.0,1,2.0,12,46
3,baseline,7,15,1,1,0,0.0,5.000000000000002,110.0,0,-1.0,8,2
0,maximin,8,200,0,34,3,1.199999999999989,11.99999999999989,2766.0,0,1.0,26,34
1,maximin,8,200,2,35,6,1.7999999999999914,29.99999999999991,3516.0,0,1.8,32,37
2,baseline,8,200,0,40,1,4.800000000000033,48.00000000000033,7584.0,0,1.0,23,40
3,baseline,8,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,4,1
0,maximin,9,200,1,37,6,2.9999999999999907,35.99999999999991,3996.0,0,1.8,26,38
1,maximin,9,200,1,40,0,4.800000000000004,54.00000000000004,6912.0,0,1.0,24,41
2,baseline,9,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
3,baseline,9,15,1,1,0,0.0,5.000000000000002,98.0,0,-1.0,7,2
0,maximin,10,200,1,41,6,5.400000000000002,60.000000000000014,5604.0,0,1.8,19,42
1,maximin,10,200,0,43,0,6.600000000000016,66.00000000000016,7812.0,0,1.0,18,43
2,baseline,10,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
3,baseline,10,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
0,maximin,11,9,1,0,0,0.0,5.000000000000001,71.0,2,-1.1,5,1
1,maximin,11,27,0,3,1,0.0,0.0,189.0,2,-1.1,12,3
2,baseline,11,200,6,35,1,1.7999999999999905,53.99999999999989,5808.0,0,1.0,25,41
