agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,majoritarian,1,105,1,16,0,0.0,5.999999999999995,924.0,0,-1.0,23,17
1,majoritarian,1,189,0,30,0,0.0,0.0,1980.0,0,-1.0,38,30
2,baseline,1,94,0,14,0,0.0,0.0,678.0,2,-1.2,22,14
3,baseline,1,16,1,1,0,0.0,5.000000000000002,128.0,0,-1.0,6,2
0,majoritarian,2,27,1,3,1,0.0,5.000000000000003,200.0,0,-1.0,13,4
1,majoritarian,2,27,0,3,0,0.0,0.0,135.0,3,-1.1,15,3
2,baseline,2,200,10,36,0,2.3999999999999857,83.99999999999986,10866.0,1,2.0,16,46
3,baseline,2,21,0,2,0,0.0,0.0,144.0,2,-1.2,12,2
0,majoritarian,3,200,0,36,0,2.3999999999999875,23.999999999999872,3954.0,0,1.0,35,36
1,majoritarian,3,75,0,11,1,0.0,0.0,519.0,3,-1.1,20,11
2,baseline,3,170,1,27,0,0.0,5.99999999999993,2241.0,0,0.0,25,28
3,baseline,3,21,2,2,1,0.0,11.0,167.0,0,0.0,9,4
0,majoritarian,4,200,1,43,0,6.60000000000002,72.0000000000002,7728.0,0,1.8,10,44
1,majoritarian,4,27,1,3,0,0.0,5.000000000000002,122.0,0,-0.1999999999999999,8,4
2,baseline,4,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
3,baseline,4,9,0,0,1,0.0,0.0,48.0,0,-1.0,4,0
0,majoritarian,5,200,0,39,3,4.200000000000037,42.00000000000036,8820.0,1,1.8,40,39
1,majoritarian,5,146,1,23,2,0.0,5.999999999999904,2997.0,0,-0.1999999999999999,31,24
2,baseline,5,200,1,40,2,4.80000000000001,54.00000000000009,6012.0,0,2.0,28,41
3,baseline,5,33,0,4,3,0.0,0.0,216.0,0,-1.0,19,4
0,majoritarian,6,200,0,44,0,7.200000000000015,72.00000000000014,7530.0,0,1.0,11,44
1,majoritarian,6,15,0,1,0,0.0,0.0,57.0,4,-1.1,10,1
2,baseline,6,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
3,baseline,6,15,1,1,0,0.0,5.000000000000002,104.0,0,-1.0,10,2
0,majoritarian,7,21,0,2,0,0.0,0.0,138.0,1,-1.1,9,2
1,majoritarian,7,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
2,baseline,7,15,0,1,0,0.0,0.0,81.0,1,-1.2,8,1
3,baseline,7,68,0,10,0,0.0,0.0,762.0,0,-1.0,24,10
0,majoritarian,8,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
1,majoritarian,8,15,1,1,0,0.0,5.000000000000001,128.0,0,-1.0,5,2
2,baseline,8,15,0,1,0,0.0,0.0,81.0,1,-1.2,8,1
3,baseline,8,68,0,10,0,0.0,0.0,738.0,0,-1.0,19,10
0,majoritarian,9,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
1,majoritarian,9,117,0,18,0,0.0,0.0,822.0,0,-1.0,10,18
2,baseline,9,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,6,1
3,baseline,9,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
0,majoritarian,10,200,0,41,0,5.4,54.0,4896.0,1,1.8,26,41
1,majoritarian,10,200,0,39,0,4.199999999999993,41.99999999999993,4560.0,0,1.0,28,39
2,baseline,10,39,0,5,0,0.0,0.0,273.0,0,-1.0,14,5
3,baseline,10,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,3,1
0,majoritarian,11,39,2,5,1,0.0,11.0,308.0,0,-1.0,14,7
1,majoritarian,11,9,0,0,1,0.0,0.0,42.0,1,-1.1,4,0
2,baseline,11,200,1,44,0,7.200000000000016,78.00000000000016,7884.0,1,2.0,22,45
3,baseline,11,200,1,35,4,1.7999999999999972,23.99999999999997,3648.0,0,1.0,30,36
0,majoritarian,12,200,0,35,0,1.799999999999986,17.999999999999858,3636.0,1,1.8,16,35
1,majoritarian,12,9,1,0,0,0.0,5.000000000000001,77.0,4,-1.1,5,1
2,baseline,12,176,0,28,0,0.0,0.0,1668.0,0,-1.0,11,28
3,baseline,12,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,6,1
0,majoritarian,13,33,0,4,2,0.0,0.0,234.0,1,-1.1,16,4
1,majoritarian,13,27,0,3,2,0.0,0.0,213.0,4,-1.1,15,3
2,baseline,13,27,0,3,1,0.0,0.0,183.0,1,-1.2,16,3
3,baseline,13,200,0,33,0,0.5999999999999915,5.999999999999915,3624.0,1,2.0,28,33
0,majoritarian,14,158,2,25,0,0.0,11.999999999999924,2583.0,0,-0.1999999999999999,28,27
1,majoritarian,14,45,1,6,1,0.0,5.000000000000001,323.0,0,-0.1999999999999999,13,7
2,baseline,14,200,5,35,0,1.79999999999999,47.9999999999999,6384.0,0,1.0,21,40
3,baseline,14,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,9,2
0,majoritarian,15,200,0,42,1,6.000000000000016,60.00000000000016,7338.0,0,1.0,24,42
1,majoritarian,15,200,1,37,1,2.9999999999999885,35.999999999999886,4812.0,0,1.8,24,38
2,baseline,15,27,0,3,1,0.0,0.0,177.0,0,-1.0,15,3
3,baseline,15,27,0,3,1,0.0,0.0,177.0,0,-1.0,15,3
0,majoritarian,16,182,1,29,0,0.0,5.9999999999999325,2589.0,0,-0.1999999999999999,27,30
1,majoritarian,16,15,0,1,0,0.0,0.0,81.0,1,-1.1,9,1
2,baseline,16,164,0,26,0,0.0,0.0,2136.0,0,-1.0,15,26
3,baseline,16,9,2,0,0,0.0,11.0,59.0,0,0.0,7,2
0,majoritarian,17,200,0,40,0,4.7999999999999945,47.99999999999994,5826.0,1,1.8,25,40
1,majoritarian,17,200,0,36,1,2.3999999999999884,23.999999999999883,3168.0,0,1.0,18,36
2,baseline,17,39,1,5,0,0.0,5.0,260.0,0,0.0,17,6
3,baseline,17,15,1,1,2,0.0,5.000000000000001,98.0,0,0.0,8,2
0,majoritarian,18,200,0,51,1,11.400000000000045,114.00000000000044,14700.0,0,1.0,20,51
1,majoritarian,18,33,1,4,1,0.0,5.000000000000003,233.0,0,-1.0,19,5
2,baseline,18,9,0,0,1,0.0,0.0,42.0,3,-1.2,7,0
3,baseline,18,38,1,5,3,0.0,5.999999999999993,405.0,4,-1.2,21,6
0,majoritarian,19,27,0,3,3,0.0,0.0,165.0,1,-1.1,13,3
1,majoritarian,19,62,0,9,0,0.0,0.0,489.0,3,-1.1,20,9
2,baseline,19,200,15,36,2,2.3999999999999893,113.99999999999989,13338.0,0,1.0,30,51
3,baseline,19,51,1,7,2,0.0,5.000000000000002,398.0,0,-1.0,22,8
