agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,average,1,52,0,7,0,0.0,0.0,513.0,3,-1.1,19,7
1,average,1,10,0,0,0,0.0,0.0,36.0,0,-1.0,3,0
2,baseline,1,200,7,35,0,1.89999999999999,60.99999999999991,5400.0,0,1.0,23,42
3,baseline,1,16,0,1,0,0.0,0.0,75.0,0,-1.0,9,1
0,average,2,21,1,2,0,0.0,5.000000000000002,119.0,0,-0.1999999999999999,9,3
1,average,2,45,0,6,0,0.0,0.0,282.0,0,-1.0,17,6
2,baseline,2,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
3,baseline,2,33,0,4,0,0.0,0.0,192.0,0,-1.0,18,4
0,average,3,15,0,1,2,0.0,0.0,93.0,0,-1.0,9,1
1,average,3,21,1,2,0,0.0,5.000000000000003,143.0,0,-0.1999999999999999,13,3
2,baseline,3,200,1,47,1,9.000000000000036,96.00000000000034,9822.0,0,1.0,23,48
3,baseline,3,200,2,35,4,1.7999999999999914,29.99999999999991,4356.0,0,1.0,24,37
0,average,4,20,4,2,0,0.0,24.0,366.0,0,-0.1999999999999999,10,6
1,average,4,15,0,1,0,0.0,0.0,87.0,4,-1.1,7,1
2,baseline,4,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,5,1
3,baseline,4,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
0,average,5,68,0,10,12,0.0,0.0,720.0,1,-1.1,18,10
1,average,5,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
2,baseline,5,33,1,4,0,0.0,5.000000000000005,167.0,0,0.0,12,5
3,baseline,5,200,0,41,7,5.400000000000041,54.00000000000041,9198.0,0,1.0,21,41
0,average,6,33,3,4,0,0.0,17.0,287.0,0,-0.1999999999999999,12,7
1,average,6,57,1,8,0,0.0,5.000000000000005,287.0,0,-0.1999999999999999,14,9
2,baseline,6,21,1,2,0,0.0,5.000000000000001,83.0,0,0.0,7,3
3,baseline,6,15,1,1,0,0.0,5.000000000000002,68.0,0,0.0,5,2
