agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,200,2,39,2,4.299999999999991,54.99999999999991,4032.0,0,1.0,37,41
1,1,200,2,42,2,6.100000000000007,73.00000000000007,7236.0,1,1.8,39,44
2,1,28,0,3,0,0.0,0.0,195.0,0,-1.0,12,3
3,1,200,0,38,0,3.699999999999986,36.99999999999986,5442.0,0,1.0,29,38
0,2,200,0,44,0,7.200000000000011,72.0000000000001,7062.0,1,1.8,26,44
1,2,32,0,4,0,0.0,0.0,264.0,0,-1.0,12,4
2,2,15,0,1,0,0.0,0.0,63.0,2,-1.1,9,1
3,2,200,0,36,0,2.3999999999999893,23.99999999999989,4758.0,0,1.0,22,36
0,3,39,1,5,2,0.0,5.000000000000004,320.0,4,-1.1,20,6
1,3,21,1,2,2,0.0,5.000000000000001,179.0,0,-1.0,12,3
2,3,92,0,14,1,0.0,0.0,2028.0,2,-1.1,32,14
3,3,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,9,2
0,4,75,0,11,3,0.0,0.0,573.0,2,-1.1,38,11
1,4,51,3,7,3,0.0,17.0,482.0,0,-0.1999999999999999,24,10
2,4,122,0,19,1,0.0,0.0,2415.0,2,-1.1,38,19
3,4,44,0,6,0,0.0,0.0,360.0,0,-1.0,13,6
0,5,9,2,0,0,0.0,11.0,71.0,0,-0.1999999999999999,5,2
1,5,200,1,43,2,6.600000000000021,72.0000000000002,8202.0,1,1.8,22,44
2,5,21,0,2,0,0.0,0.0,108.0,0,-1.0,12,2
3,5,200,0,43,0,6.600000000000019,66.00000000000018,7206.0,0,1.0,20,43
0,6,200,2,36,0,2.3999999999999866,35.99999999999986,4362.0,0,1.8,20,38
1,6,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
2,6,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,5,1
3,6,200,0,40,0,4.8000000000000025,48.00000000000002,6846.0,0,1.0,14,40
0,7,68,1,10,4,0.0,5.999999999999984,720.0,4,-1.1,27,11
1,7,200,1,42,13,6.000000000000028,66.00000000000027,9582.0,1,1.8,40,43
2,7,200,0,40,3,4.800000000000005,48.00000000000005,6060.0,0,1.0,29,40
3,7,200,0,37,0,2.999999999999988,29.99999999999988,4044.0,0,1.0,31,37
0,8,200,2,35,3,1.7999999999999887,29.999999999999883,4332.0,0,1.8,33,37
1,8,200,1,42,2,6.000000000000021,66.0000000000002,8988.0,1,1.8,29,43
2,8,26,1,3,1,0.0,5.999999999999998,225.0,0,-0.1999999999999999,14,4
3,8,200,1,41,3,5.400000000000009,60.000000000000085,6564.0,0,1.8,22,42
0,9,200,7,40,5,4.800000000000005,90.00000000000004,7800.0,0,1.0,28,47
1,9,200,2,53,2,12.60000000000002,138.00000000000017,12210.0,1,1.8,28,55
2,9,9,0,0,0,0.0,0.0,36.0,1,-1.1,9,0
3,9,200,0,36,3,2.399999999999997,23.99999999999997,6432.0,0,1.0,21,36
0,10,27,1,3,0,0.0,5.000000000000004,188.0,3,-1.1,15,4
1,10,200,0,41,8,5.400000000000023,54.00000000000022,7842.0,1,1.8,24,41
2,10,200,0,35,2,1.799999999999986,17.999999999999858,4038.0,0,1.0,27,35
3,10,200,1,40,2,4.800000000000006,54.00000000000006,6240.0,0,1.8,23,41
0,11,200,2,44,0,7.20000000000002,84.0000000000002,8190.0,0,1.8,26,46
1,11,200,3,42,2,6.000000000000028,78.00000000000027,10110.0,0,1.0,29,45
2,11,21,1,2,0,0.0,5.000000000000003,119.0,0,-0.1999999999999999,6,3
3,11,200,1,45,0,7.800000000000018,84.00000000000017,7614.0,0,1.8,17,46
0,12,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
1,12,200,1,48,3,9.600000000000025,102.00000000000024,10320.0,0,1.0,24,49
2,12,27,1,3,0,0.0,5.000000000000001,158.0,0,-0.1999999999999999,12,4
3,12,200,0,48,0,9.600000000000025,96.00000000000024,9054.0,0,1.0,26,48
0,13,57,0,8,5,0.0,0.0,408.0,2,-1.1,27,8
1,13,200,1,41,6,5.399999999999993,59.99999999999993,5718.0,0,1.0,48,42
2,13,200,1,36,1,2.4000000000000083,30.00000000000008,6348.0,0,1.0,35,37
3,13,200,0,36,0,2.3999999999999924,23.99999999999992,2676.0,0,1.0,30,36
0,14,15,1,1,0,0.0,5.000000000000002,110.0,0,-1.0,9,2
1,14,200,8,34,0,1.1999999999999922,59.99999999999992,12282.0,4,0.9,23,42
2,14,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
3,14,80,0,12,0,0.0,0.0,996.0,2,-1.1,20,12
0,15,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
1,15,80,7,12,0,0.0,41.999999999999964,2556.0,2,-1.1,23,19
2,15,57,0,8,0,0.0,0.0,414.0,1,-1.1,13,8
3,15,33,0,4,0,0.0,0.0,138.0,2,-1.1,10,4
0,16,200,0,33,12,0.600000000000001,6.00000000000001,1614.0,0,1.0,42,33
1,16,75,0,11,1,0.0,0.0,561.0,0,-1.0,26,11
2,16,200,0,36,3,2.399999999999992,23.99999999999992,2514.0,0,1.0,39,36
3,16,200,1,32,0,0.0,5.999999999999881,3756.0,0,0.8,39,33
0,17,200,0,36,23,2.399999999999989,23.999999999999886,3924.0,0,1.0,41,36
1,17,146,0,23,10,0.0,0.0,2691.0,0,-1.0,34,23
2,17,200,0,42,8,6.000000000000001,60.00000000000001,4212.0,0,1.0,40,42
3,17,200,0,41,6,5.400000000000031,54.00000000000031,9324.0,0,1.0,37,41
0,18,200,1,46,1,8.400000000000011,90.0000000000001,8922.0,0,1.0,25,47
1,18,200,3,46,0,8.400000000000038,102.00000000000038,12174.0,1,1.8,21,49
2,18,15,0,1,1,0.0,0.0,93.0,1,-1.1,10,1
3,18,200,1,42,0,6.000000000000007,66.00000000000006,7242.0,0,1.8,19,43
0,19,128,1,20,6,0.0,5.999999999999994,1200.0,2,-1.1,31,21
1,19,200,1,41,10,5.400000000000022,60.00000000000021,7716.0,0,1.8,39,42
2,19,200,0,38,8,3.599999999999997,35.99999999999997,5346.0,0,1.0,33,38
3,19,200,0,39,0,4.199999999999993,41.99999999999993,6702.0,0,1.0,22,39
0,20,33,0,4,0,0.0,0.0,156.0,0,-1.0,12,4
1,20,152,3,24,2,0.0,17.999999999999982,2172.0,3,-1.1,34,27
2,20,200,1,38,0,3.5999999999999863,41.99999999999986,5238.0,0,1.0,30,39
3,20,69,0,10,0,0.0,0.0,486.0,0,-1.0,17,10
0,21,51,1,7,3,0.0,5.000000000000001,488.0,0,-1.0,19,8
1,21,200,2,47,7,9.000000000000028,102.00000000000028,11094.0,0,1.0,24,49
2,21,21,0,2,0,0.0,0.0,108.0,1,-1.1,11,2
3,21,200,0,47,0,9.000000000000025,90.00000000000024,9330.0,0,1.0,21,47
0,22,15,1,1,0,0.0,5.000000000000001,104.0,0,-1.0,8,2
1,22,200,11,34,1,1.1999999999999988,77.99999999999999,10518.0,4,0.9,30,45
2,22,21,0,2,0,0.0,0.0,138.0,0,-1.0,13,2
3,22,128,0,20,0,0.0,0.0,1266.0,2,-1.1,29,20
0,23,39,0,5,2,0.0,0.0,297.0,2,-1.1,22,5
1,23,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
2,23,200,5,41,0,5.400000000000024,84.00000000000023,10782.0,2,0.9,24,46
3,23,21,0,2,0,0.0,0.0,108.0,2,-1.1,12,2
0,24,39,0,5,1,0.0,0.0,225.0,0,-1.0,15,5
1,24,200,3,36,9,2.3999999999999915,41.99999999999991,4908.0,1,1.8,41,39
2,24,200,0,47,2,9.000000000000007,90.00000000000007,7212.0,0,1.0,37,47
3,24,104,0,16,0,0.0,0.0,936.0,0,-1.0,21,16
0,25,200,2,51,1,11.400000000000023,126.00000000000024,12804.0,1,1.8,29,53
1,25,200,14,38,15,3.6000000000000205,120.0000000000002,15090.0,0,1.0,32,52
2,25,33,0,4,2,0.0,0.0,228.0,4,-1.1,15,4
3,25,200,0,37,11,2.99999999999999,29.999999999999897,5316.0,0,1.0,30,37
0,26,123,1,19,3,0.0,5.00000000000001,1022.0,3,-1.1,36,20
