,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
66,17.0,2.0,0.28688524590163933,2.5362997658079625,0.22482435597189696,0.6218969555035131,7.940281030444966,134.2096018735363,0.34730679156908667,8.711943793911008,854
67,17.0,3.0,0.4010507880910683,2.178633975481611,0.19089316987740806,0.40718038528896694,6.4781085814360795,123.13660245183888,0.2549912434325744,9.280210157618214,571
68,18.0,0.0,0.49053627760252366,2.7003154574132493,0.5347003154574133,0.6203470031545743,9.146687697160884,157.05993690851736,0.277602523659306,9.465299684542586,634
69,18.0,1.0,0.19686800894854586,3.2997762863534676,0.010067114093959731,0.9798657718120802,10.97986577181208,183.20805369127515,0.32337807606263985,7.60178970917226,894
70,18.0,2.0,0.25995316159250587,2.7681498829039812,0.22482435597189696,0.6610070257611242,8.169789227166277,142.37236533957847,0.42950819672131146,8.916861826697891,854
71,18.0,3.0,0.4238178633975482,2.297723292469352,0.20140105078809106,0.3786339754816114,6.329246935201403,129.4658493870403,0.26024518388791595,9.474605954465849,571
72,19.0,0.0,0.42113564668769715,2.9558359621451102,0.5410094637223974,0.673659305993691,9.263406940063092,166.3044164037855,0.416403785488959,9.654574132492113,634
73,19.0,1.0,0.174496644295302,3.4854586129753913,0.012304250559284116,0.9912751677852347,10.959731543624157,194.1476510067114,0.33803131991051455,7.7460850111856825,894
74,19.0,2.0,0.20725995316159251,2.9754098360655736,0.22716627634660422,0.6853629976580797,8.097189695550352,150.4695550351288,0.3637002341920375,9.105386416861826,854
75,19.0,3.0,0.4168126094570928,2.455341506129597,0.2084063047285464,0.3732049036777585,6.232924693520142,135.67775831873905,0.2938704028021016,9.640980735551663,571
76,20.0,0.0,0.35173501577287064,3.192429022082019,0.555205047318612,0.7156151419558361,9.266561514195583,175.5520504731861,0.3840694006309148,9.873817034700316,634
