episode,min_total_days,max_total_days,average_total_days
150,171.0,6402.0,2021.25
151,36.0,8292.0,2890.5
152,57.0,6360.0,2598.0
153,104.0,5562.0,1606.0
154,57.0,6918.0,2736.0
155,147.0,5844.0,2661.5
156,53.0,9594.0,2543.5
157,81.0,6870.0,3021.0
158,75.0,8814.0,3083.25
159,36.0,7332.0,2993.25
160,41.0,10500.0,2893.0
161,80.0,6312.0,1649.5
162,194.0,8430.0,3803.0
163,75.0,7044.0,1874.25
164,86.0,10860.0,4282.25
165,36.0,10224.0,3783.0
166,107.0,9630.0,4427.75
167,183.0,8730.0,3747.75
168,47.0,9768.0,2506.0
169,102.0,8238.0,4696.5
170,126.0,9126.0,2438.25
171,120.0,8232.0,2183.0
172,119.0,8586.0,2301.5
173,99.0,8214.0,2182.0
174,141.0,8196.0,3208.5
175,36.0,5682.0,2271.5
176,161.0,5526.0,1682.75
177,138.0,10494.0,2814.5
178,95.0,4908.0,2255.75
179,47.0,4896.0,1326.25
180,90.0,7722.0,3018.0
181,126.0,1344.0,704.5
182,36.0,7506.0,1930.75
183,42.0,7296.0,3603.0
184,183.0,11796.0,4173.75
185,222.0,9090.0,3976.5
186,239.0,7974.0,3792.5
187,321.0,9996.0,3620.25
188,171.0,10212.0,4079.25
189,494.0,8784.0,3479.5
190,126.0,5694.0,2814.5
191,41.0,3228.0,877.75
192,374.0,7944.0,3963.5
193,81.0,10578.0,4207.5
194,92.0,966.0,506.5
195,87.0,9036.0,3402.75
196,156.0,10560.0,3798.75
197,81.0,6600.0,3303.5
198,36.0,8028.0,2300.75
199,327.0,10434.0,3999.0
200,248.0,9702.0,2870.75
201,68.0,9090.0,2527.75
202,36.0,8958.0,2308.0
203,102.0,7752.0,3884.25
204,234.0,5622.0,2950.5
205,87.0,9006.0,4469.0
206,168.0,7422.0,3274.5
207,47.0,9102.0,2324.75
208,36.0,9966.0,3494.25
209,36.0,6942.0,1938.5
210,41.0,8424.0,2381.0
211,36.0,6534.0,2941.25
212,36.0,7836.0,2004.25
213,92.0,8922.0,3045.5
214,86.0,6012.0,1686.75
215,423.0,10800.0,3205.25
216,267.0,7272.0,2628.0
217,36.0,9498.0,3519.0
218,165.0,8796.0,2328.0
219,182.0,10620.0,2875.75
220,180.0,10440.0,3772.25
221,63.0,8520.0,2423.5
222,81.0,9402.0,3936.75
223,125.0,6204.0,1766.25
224,36.0,9318.0,2414.75
225,263.0,8526.0,2561.0
226,63.0,8796.0,3188.25
227,36.0,8292.0,2500.25
228,141.0,10392.0,2751.5
229,41.0,7050.0,1813.0
230,36.0,10932.0,3957.75
231,84.0,7572.0,3253.5
232,41.0,7170.0,2780.5
233,36.0,7818.0,2032.0
234,141.0,7788.0,3176.75
235,278.0,8652.0,3381.5
236,93.0,7164.0,3563.75
237,171.0,7782.0,2886.0
238,90.0,8040.0,3892.5
239,108.0,7164.0,2137.5
240,96.0,8496.0,3349.5
241,42.0,6378.0,2886.5
242,87.0,7236.0,1939.25
243,63.0,8586.0,3119.25
244,140.0,7776.0,2061.0
245,90.0,11322.0,5116.5
246,36.0,8238.0,2960.25
247,108.0,8778.0,4202.25
248,69.0,2532.0,702.25
249,41.0,9372.0,2419.25
250,36.0,6324.0,2724.75
251,677.0,12186.0,4700.75
252,135.0,10164.0,2721.5
253,294.0,9774.0,4696.5
254,36.0,3888.0,1022.0
255,47.0,8946.0,4047.25
256,36.0,7470.0,1960.25
257,126.0,8472.0,3704.0
258,215.0,10044.0,4340.0
259,36.0,7722.0,2123.0
260,41.0,8424.0,2197.0
261,41.0,7938.0,2206.75
262,405.0,7326.0,3341.25
263,36.0,7884.0,2013.5
264,144.0,8550.0,3122.25
265,210.0,8838.0,2375.75
266,255.0,8034.0,3681.0
267,36.0,7578.0,3096.0
268,53.0,8760.0,2320.75
269,75.0,6462.0,2591.0
270,198.0,6846.0,2981.25
271,36.0,6372.0,3061.5
272,36.0,7842.0,3506.0
273,81.0,9132.0,3231.0
274,258.0,8370.0,3234.0
275,36.0,7170.0,3185.25
276,41.0,7248.0,2151.5
277,41.0,7986.0,2079.75
278,213.0,7716.0,3953.25
279,192.0,8352.0,3354.0
280,65.0,7908.0,2160.75
281,75.0,8484.0,2919.0
282,63.0,8382.0,3093.0
283,41.0,7014.0,3172.75
284,162.0,10344.0,2757.5
285,75.0,8754.0,2249.0
286,53.0,7674.0,3133.75
287,41.0,596.0,307.75
288,68.0,5958.0,1603.75
289,36.0,8970.0,3624.0
290,81.0,7830.0,2209.25
291,87.0,7902.0,3592.5
292,224.0,8076.0,2608.0
293,36.0,3252.0,1008.0
294,92.0,11130.0,2883.75
295,101.0,9438.0,2661.25
296,153.0,9366.0,3724.5
297,114.0,8358.0,2271.5
298,108.0,9066.0,3505.5
299,68.0,8070.0,4209.5
300,75.0,10746.0,3342.0
301,69.0,11694.0,4134.5
302,53.0,10350.0,2652.0
303,228.0,9222.0,3651.0
304,93.0,5904.0,2412.75
305,68.0,7206.0,3215.0
306,36.0,6726.0,2932.5
307,309.0,10518.0,3861.75
308,156.0,6918.0,1883.75
309,125.0,5244.0,1864.0
310,138.0,7110.0,3011.0
311,41.0,7422.0,3188.75
312,80.0,8682.0,4003.25
313,69.0,6318.0,1744.25
314,159.0,9588.0,2609.0
315,75.0,8274.0,2156.0
316,180.0,5862.0,2478.75
317,114.0,10026.0,2667.75
318,143.0,10410.0,3107.0
319,93.0,8610.0,3444.0
320,36.0,10422.0,3642.0
321,453.0,6090.0,3268.5
322,315.0,7758.0,2574.75
323,36.0,11610.0,2933.5
324,36.0,7998.0,3365.25
325,120.0,7476.0,2100.0
326,198.0,8034.0,2194.25
327,41.0,10158.0,3889.25
328,75.0,9954.0,3517.5
329,63.0,9426.0,3346.5
330,203.0,8478.0,3041.0
331,69.0,8406.0,3870.0
332,42.0,11664.0,4378.5
333,113.0,9156.0,2431.0
334,165.0,8316.0,3621.0
335,114.0,11340.0,4603.5
336,75.0,9240.0,2456.0
337,36.0,9168.0,3475.5
338,36.0,348.0,144.25
339,258.0,8454.0,2416.0
340,36.0,6516.0,2689.5
341,198.0,8748.0,3296.75
342,42.0,6240.0,1636.25
343,41.0,7986.0,3299.75
344,36.0,6132.0,1600.5
345,63.0,7602.0,1973.75
346,36.0,8772.0,2282.0
347,77.0,6312.0,3287.75
348,108.0,6312.0,1960.25
349,36.0,9060.0,3571.5
350,81.0,10758.0,4865.25
351,81.0,7176.0,2673.0
352,147.0,8178.0,2522.75
353,81.0,7170.0,2002.5
354,96.0,7578.0,3124.5
355,42.0,8454.0,2368.25
356,63.0,8472.0,2209.5
357,36.0,7884.0,2007.5
358,119.0,9480.0,2878.75
359,42.0,7698.0,3441.0
360,119.0,9810.0,2593.25
361,207.0,7830.0,2138.5
362,282.0,11658.0,4445.25
363,114.0,9354.0,3658.5
364,102.0,6438.0,1762.25
365,41.0,5826.0,2733.5
366,201.0,7608.0,2153.0
367,36.0,6060.0,1565.0
368,47.0,11496.0,4034.75
369,168.0,6630.0,1939.25
370,65.0,5220.0,1444.25
371,243.0,9948.0,3788.25
372,36.0,6624.0,2732.25
373,357.0,13692.0,5294.25
374,36.0,4920.0,2537.25
375,36.0,6852.0,3367.5
376,80.0,9564.0,2487.75
377,80.0,8454.0,2287.75
378,63.0,6744.0,3479.25
379,164.0,7110.0,2965.25
380,47.0,2022.0,626.0
381,96.0,7926.0,3297.75
382,125.0,5862.0,2824.75
383,119.0,6816.0,2124.5
384,47.0,6102.0,1654.25
385,69.0,10056.0,4194.0
386,81.0,6810.0,1788.5
387,102.0,7872.0,2133.5
388,36.0,6192.0,3066.5
389,258.0,7860.0,3102.75
390,36.0,9084.0,3242.25
391,63.0,9408.0,3952.25
392,86.0,8616.0,2326.0
393,140.0,6516.0,3076.25
394,114.0,8082.0,4014.75
395,36.0,2994.0,800.0
396,86.0,9048.0,3488.75
397,68.0,8274.0,2200.0
398,171.0,5676.0,1647.75
399,36.0,9606.0,3791.25
400,65.0,6810.0,1799.0
401,402.0,10872.0,3070.25
402,62.0,5904.0,1561.75
403,183.0,9624.0,3242.25
404,74.0,8832.0,2268.5
405,75.0,9558.0,3713.25
406,153.0,7848.0,2656.5
407,183.0,8754.0,3048.75
408,165.0,9030.0,3431.25
409,531.0,6822.0,2888.25
410,36.0,8754.0,2218.0
411,42.0,8010.0,2175.5
412,36.0,9180.0,2366.0
413,41.0,6798.0,3277.0
414,42.0,8856.0,2366.5
415,36.0,8712.0,2338.0
416,128.0,8520.0,3137.75
417,36.0,146.0,64.75
418,147.0,8616.0,2294.0
419,69.0,10860.0,3863.75
420,164.0,6378.0,1862.5
421,74.0,8142.0,2123.75
422,282.0,7140.0,2216.25
423,36.0,8940.0,2373.75
424,41.0,6588.0,2431.0
425,36.0,8700.0,3585.0
426,36.0,6324.0,2855.25
427,93.0,7818.0,2984.25
428,93.0,7068.0,3156.75
429,36.0,7470.0,2066.0
430,71.0,9258.0,2441.5
431,174.0,8016.0,3308.25
432,41.0,7212.0,2744.0
433,41.0,10038.0,4452.5
434,216.0,7896.0,3193.5
435,98.0,10446.0,2932.0
436,110.0,7008.0,1922.75
437,36.0,6990.0,2904.0
438,192.0,7638.0,2258.25
439,36.0,9906.0,3246.5
440,171.0,8076.0,3254.75
441,102.0,8928.0,3340.25
442,41.0,131.0,83.0
443,120.0,8982.0,2449.25
444,57.0,8910.0,4131.0
445,354.0,10776.0,4207.5
446,102.0,8958.0,2356.25
447,693.0,11082.0,4334.25
448,149.0,8394.0,3719.5
449,36.0,8634.0,2410.25
450,303.0,11250.0,4107.0
451,342.0,4638.0,2393.75
452,42.0,10908.0,2779.25
453,120.0,10044.0,2723.25
454,69.0,8124.0,4121.25
455,87.0,8208.0,3442.5
456,155.0,8376.0,3679.0
457,36.0,6990.0,2595.0
458,47.0,8814.0,2342.0
459,36.0,7842.0,2029.5
460,36.0,7950.0,2893.5
461,513.0,9204.0,3303.75
462,62.0,8598.0,3382.0
463,36.0,11220.0,4186.5
464,36.0,7344.0,2717.25
465,86.0,6078.0,2315.0
466,75.0,6570.0,1903.0
467,102.0,7734.0,2047.25
468,69.0,7380.0,2943.75
469,233.0,7020.0,2491.0
470,125.0,8550.0,2419.75
471,219.0,8034.0,2815.5
472,144.0,8760.0,3844.5
473,153.0,7770.0,4005.0
474,74.0,9114.0,2471.5
475,342.0,7260.0,3426.75
476,36.0,10314.0,3678.75
477,75.0,7218.0,3222.0
478,59.0,7998.0,2379.25
479,182.0,7314.0,2534.75
480,80.0,7398.0,3993.5
481,389.0,13344.0,5217.5
482,41.0,5550.0,2796.25
483,126.0,7488.0,3708.0
484,275.0,7548.0,3332.0
485,210.0,7980.0,3284.75
486,86.0,7164.0,2973.25
487,126.0,9456.0,3769.25
488,92.0,6522.0,1767.0
489,170.0,6246.0,2489.5
490,41.0,4842.0,2382.5
491,120.0,8940.0,3132.5
492,36.0,6636.0,2709.5
493,257.0,7644.0,3505.25
494,36.0,5208.0,1351.25
495,42.0,8346.0,2352.0
496,98.0,7386.0,1944.5
497,260.0,5226.0,1537.25
498,93.0,7206.0,3156.75
499,41.0,9318.0,2731.0
500,120.0,7560.0,2016.5
501,227.0,8922.0,4236.5
502,171.0,7770.0,2097.5
503,141.0,8724.0,3966.0
504,138.0,6282.0,1943.0
505,59.0,8088.0,2119.75
506,36.0,7980.0,2031.5
507,84.0,7092.0,2615.75
508,65.0,8172.0,2158.0
509,203.0,6828.0,2709.5
510,137.0,11916.0,3134.5
511,42.0,6786.0,3157.5
512,81.0,10416.0,3832.5
513,75.0,8394.0,2325.75
514,111.0,8424.0,3083.25
515,36.0,8532.0,2225.0
516,80.0,7806.0,2069.5
517,270.0,8640.0,3242.75
518,84.0,5406.0,2408.0
519,42.0,7290.0,3636.0
520,137.0,8106.0,2158.25
521,57.0,9396.0,3846.0
522,80.0,6696.0,2679.25
523,75.0,7878.0,2945.25
524,147.0,7902.0,2979.75
525,81.0,7104.0,2029.5
526,222.0,10014.0,3687.0
527,129.0,9786.0,4698.75
528,137.0,8946.0,3571.75
529,84.0,6714.0,2278.25
530,104.0,11088.0,3098.5
531,36.0,7140.0,1904.25
532,255.0,7722.0,2458.25
533,41.0,7434.0,1949.5
534,341.0,6642.0,3402.5
535,252.0,7860.0,2703.75
536,36.0,8040.0,2248.25
537,41.0,8748.0,2290.75
538,36.0,8928.0,3475.5
539,57.0,7602.0,2790.0
540,177.0,11886.0,4082.25
541,176.0,8040.0,2275.75
542,114.0,6888.0,2072.75
543,201.0,7746.0,2945.25
544,42.0,5976.0,2373.75
545,165.0,7458.0,2972.0
546,36.0,7512.0,1918.25
547,41.0,7302.0,2999.0
548,144.0,8364.0,3037.5
549,173.0,7638.0,3028.75
550,75.0,5898.0,2223.0
551,81.0,9402.0,4173.0
552,63.0,6726.0,2640.0
553,62.0,5694.0,2904.5
554,36.0,8910.0,3466.25
555,108.0,7200.0,2649.75
556,36.0,7878.0,2661.75
557,84.0,5004.0,1394.25
558,36.0,5826.0,2253.75
559,87.0,6864.0,2780.25
560,120.0,8220.0,2221.25
561,36.0,267.0,171.0
562,41.0,9120.0,2378.5
563,108.0,8550.0,3829.5
564,41.0,7662.0,2303.0
565,41.0,10854.0,2857.5
566,36.0,6276.0,2772.0
567,87.0,12402.0,4211.25
568,84.0,8022.0,3164.75
569,68.0,7554.0,2606.0
570,179.0,6312.0,3952.25
571,92.0,8376.0,2898.25
572,69.0,10002.0,2573.75
573,243.0,8082.0,4163.25
574,81.0,6798.0,3248.25
575,36.0,8094.0,2132.75
576,197.0,7794.0,2568.5
577,156.0,10392.0,3155.75
578,114.0,7236.0,2070.0
579,36.0,7548.0,2832.75
580,74.0,6486.0,3153.5
581,339.0,8256.0,2916.0
582,42.0,588.0,344.75
583,144.0,7908.0,3455.25
584,36.0,5904.0,2780.0
585,246.0,6522.0,3024.5
586,98.0,10422.0,3680.75
587,36.0,8094.0,3035.25
588,63.0,7518.0,2002.75
589,113.0,3534.0,1825.75
590,36.0,10128.0,3675.0
591,321.0,8436.0,3545.0
592,36.0,7332.0,2526.75
593,119.0,5694.0,2334.5
594,321.0,8592.0,3835.5
595,81.0,5646.0,1580.0
596,74.0,9828.0,3924.5
597,36.0,9504.0,4123.5
598,75.0,9078.0,2352.25
599,41.0,9468.0,3656.0
600,111.0,7956.0,3420.75
601,158.0,7404.0,2032.0
602,108.0,9060.0,3411.75
603,53.0,5250.0,1574.5
604,270.0,11106.0,3817.5
605,36.0,7692.0,3223.25
606,36.0,8136.0,3345.0
607,152.0,8700.0,3227.75
608,255.0,5718.0,1628.75
609,36.0,8100.0,2079.25
610,78.0,9144.0,4004.25
611,41.0,8412.0,2189.25
612,297.0,9180.0,2666.25
613,132.0,10110.0,4004.25
614,57.0,7830.0,2044.0
615,135.0,8310.0,2210.75
616,116.0,6888.0,2017.25
617,135.0,6930.0,1867.0
618,210.0,9726.0,3795.0
619,68.0,9978.0,4285.0
620,36.0,6606.0,1909.25
621,225.0,8910.0,3959.25
622,36.0,6516.0,1832.75
623,36.0,7896.0,2113.0
624,36.0,7470.0,3042.75
625,63.0,9804.0,3654.0
626,41.0,9450.0,3602.75
627,258.0,8022.0,2238.5
628,36.0,6882.0,2041.5
629,36.0,7914.0,2027.25
630,36.0,7182.0,2060.0
631,126.0,9696.0,4209.5
632,36.0,3882.0,1032.25
633,41.0,8574.0,3149.75
634,80.0,7716.0,3431.75
635,234.0,7542.0,3810.0
636,42.0,11526.0,4099.25
637,36.0,8892.0,3348.75
638,120.0,5796.0,1558.25
639,131.0,6330.0,2635.25
640,69.0,7116.0,1895.75
641,81.0,9066.0,4221.75
642,36.0,5100.0,1497.75
643,36.0,8274.0,3305.25
644,36.0,8130.0,3628.5
645,36.0,248.0,136.0
646,246.0,8274.0,2847.0
647,69.0,10986.0,3417.75
648,75.0,9552.0,2881.5
649,107.0,9972.0,2851.25
650,108.0,5418.0,2364.0
651,164.0,8700.0,3114.25
652,101.0,7650.0,2373.25
653,153.0,11478.0,3031.5
654,77.0,6360.0,2713.25
655,173.0,5256.0,2804.0
656,288.0,7734.0,2896.5
657,146.0,8364.0,3477.5
658,137.0,9114.0,2427.25
659,194.0,8400.0,4106.0
660,186.0,8928.0,3221.25
661,81.0,7242.0,2039.25
662,36.0,8844.0,3277.5
663,87.0,7266.0,2601.0
664,176.0,9378.0,3967.0
665,201.0,4902.0,2217.0
666,101.0,7890.0,2805.25
667,57.0,6498.0,1944.0
668,300.0,7752.0,2255.0
669,36.0,7872.0,2273.0
670,36.0,7020.0,1937.0
671,36.0,8928.0,2343.5
672,170.0,10020.0,4804.25
673,83.0,9258.0,2391.0
674,68.0,9348.0,2394.25
675,74.0,6738.0,2306.75
676,132.0,7026.0,3481.5
677,198.0,6744.0,1887.0
678,93.0,8652.0,4063.5
679,41.0,9360.0,2465.25
680,108.0,7794.0,3993.0
681,126.0,8442.0,3909.75
682,36.0,8412.0,2171.5
683,36.0,9000.0,2378.75
684,102.0,8892.0,3742.5
685,206.0,8148.0,3602.0
686,108.0,8034.0,2188.0
687,159.0,8064.0,3061.25
688,41.0,7650.0,1970.25
689,99.0,7728.0,3654.75
690,183.0,6876.0,3528.75
691,36.0,8634.0,2216.75
692,41.0,8520.0,2240.5
693,36.0,6918.0,1786.0
694,177.0,12138.0,4826.25
695,36.0,8988.0,3385.25
696,131.0,6660.0,1771.0
697,36.0,11502.0,2972.75
698,86.0,9000.0,2370.25
699,36.0,1920.0,993.5
700,125.0,5448.0,1929.25
701,197.0,10020.0,3846.5
702,87.0,6960.0,2109.75
703,36.0,8448.0,2152.5
704,87.0,10110.0,3729.0
705,36.0,2730.0,718.0
706,191.0,10986.0,3160.75
707,120.0,5292.0,1438.75
708,153.0,10470.0,2762.0
709,36.0,10092.0,2710.5
710,159.0,8214.0,3713.25
711,125.0,7500.0,2092.75
712,63.0,7434.0,2600.75
713,381.0,7008.0,3944.25
714,36.0,6930.0,1802.0
715,69.0,9462.0,3687.75
716,126.0,8250.0,4255.5
717,36.0,6894.0,3323.25
718,158.0,7086.0,1935.5
719,74.0,6258.0,2786.75
720,102.0,177.0,144.25
721,36.0,3744.0,991.25
722,179.0,7596.0,2765.0
723,80.0,7740.0,2327.5
724,36.0,9948.0,3590.25
725,120.0,8520.0,3046.25
726,36.0,7152.0,1994.75
727,138.0,7878.0,2766.75
728,108.0,6192.0,1689.5
729,87.0,7404.0,3758.75
730,411.0,7680.0,2817.5
731,98.0,9264.0,3458.75
732,138.0,8688.0,2396.75
733,113.0,9774.0,2575.75
734,87.0,8970.0,3409.5
735,41.0,8946.0,2417.5
736,164.0,8346.0,4259.0
737,36.0,348.0,152.75
738,75.0,8994.0,2313.5
739,132.0,9348.0,3910.25
740,102.0,7584.0,3081.0
741,303.0,8688.0,4335.75
742,36.0,7212.0,2031.75
743,204.0,8190.0,3757.5
744,126.0,6546.0,1923.75
745,96.0,6954.0,3359.25
746,42.0,9630.0,2513.75
747,129.0,8430.0,4209.5
748,65.0,591.0,246.5
749,36.0,7740.0,2821.25
750,69.0,7932.0,3301.25
751,57.0,7854.0,3311.75
752,69.0,10440.0,2846.25
753,258.0,7512.0,2997.75
754,41.0,7050.0,2005.75
755,99.0,7752.0,2046.75
756,87.0,8616.0,3083.25
757,182.0,7434.0,2364.25
758,119.0,6960.0,2131.75
759,57.0,10524.0,4021.5
760,131.0,9108.0,3447.5
761,36.0,9276.0,4083.75
762,140.0,6552.0,2644.25
763,36.0,7740.0,2013.5
764,36.0,7986.0,2966.0
765,222.0,8310.0,3066.0
766,36.0,10068.0,2618.0
767,218.0,9822.0,2689.25
768,36.0,8370.0,2256.5
769,101.0,7746.0,2050.75
770,165.0,8856.0,2592.0
771,74.0,6378.0,2960.75
772,36.0,7470.0,3565.5
773,36.0,10158.0,3621.0
774,47.0,9480.0,2552.5
775,126.0,8568.0,3429.0
776,246.0,6876.0,3195.5
777,36.0,8844.0,3075.75
778,96.0,7722.0,2230.25
779,36.0,7014.0,2521.25
780,41.0,9534.0,3513.25
781,42.0,7392.0,3318.75
782,120.0,7884.0,2695.5
783,41.0,6576.0,2716.75
784,36.0,4008.0,1074.5
785,36.0,6240.0,3054.75
786,336.0,8418.0,2629.25
787,68.0,9570.0,2504.5
788,81.0,11988.0,4918.5
789,98.0,7596.0,2264.5
790,36.0,10776.0,2835.5
791,41.0,8292.0,3119.5
792,36.0,7296.0,1931.0
793,168.0,7020.0,2048.25
794,47.0,6288.0,1982.5
795,120.0,6114.0,2622.75
796,69.0,7140.0,3224.25
797,165.0,10140.0,3872.25
798,71.0,5508.0,1825.0
799,36.0,11184.0,3028.75
800,41.0,8220.0,3203.0
801,36.0,8184.0,3019.25
802,98.0,7788.0,2197.75
803,41.0,9162.0,2931.25
804,36.0,6294.0,1682.25
805,36.0,9228.0,2393.75
806,36.0,9900.0,3969.0
807,126.0,7302.0,2006.75
808,113.0,6438.0,2318.0
809,36.0,10554.0,2684.75
810,90.0,9948.0,3615.5
811,36.0,8208.0,2157.5
812,36.0,10410.0,3936.75
813,36.0,10248.0,2639.0
814,36.0,8058.0,2069.0
815,69.0,9468.0,2452.25
816,41.0,8364.0,2133.25
817,36.0,8040.0,2132.0
818,63.0,7188.0,2024.25
819,152.0,8064.0,2222.5
820,113.0,6588.0,2770.75
821,69.0,10380.0,2690.75
822,36.0,8412.0,3688.5
823,81.0,5988.0,2498.0
824,335.0,11610.0,4787.75
825,117.0,8712.0,2379.5
826,93.0,9594.0,2475.25
827,63.0,6432.0,2941.25
828,165.0,7122.0,3756.75
829,36.0,4572.0,1179.5
830,206.0,8838.0,2461.5
831,75.0,10464.0,3606.0
832,41.0,102.0,64.75
833,119.0,6276.0,2802.25
834,75.0,5424.0,1503.75
835,69.0,10728.0,3817.5
836,110.0,8412.0,2567.0
837,140.0,6972.0,1982.5
838,74.0,7428.0,3272.0
839,36.0,128.0,82.0
840,132.0,9720.0,3937.5
841,165.0,6924.0,1889.75
842,135.0,6552.0,4031.25
843,36.0,9084.0,3462.0
844,182.0,11016.0,4686.5
845,80.0,5424.0,1558.0
846,108.0,6474.0,2767.5
847,96.0,4872.0,2531.75
848,108.0,10572.0,2780.0
849,36.0,7122.0,1881.25
850,125.0,6534.0,2876.75
851,63.0,7110.0,1928.75
852,36.0,5094.0,1385.75
853,41.0,6018.0,1725.25
854,36.0,7818.0,3335.25
855,69.0,7362.0,2098.25
856,41.0,6768.0,1804.0
857,213.0,3888.0,1665.0
858,119.0,7134.0,3077.5
859,108.0,10896.0,3640.5
860,41.0,10482.0,2676.75
861,117.0,7782.0,2099.5
862,120.0,6720.0,2682.5
863,210.0,6216.0,1854.5
864,36.0,7632.0,3514.25
865,41.0,10446.0,2752.0
866,131.0,5868.0,1579.75
867,36.0,6762.0,2879.0
868,36.0,8184.0,3012.75
869,186.0,7212.0,2769.0
870,80.0,7626.0,2022.5
871,81.0,8034.0,3163.5
872,36.0,11730.0,2985.5
873,93.0,11100.0,4810.5
874,57.0,8232.0,2179.25
875,41.0,7302.0,2618.75
