,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1.0,0.0,0.0,0.0,0.0,0.7000000000000001,7.0,15.0,-0.09559559559559559,1.0,999
1,1.0,1.0,0.02902902902902903,0.0,0.0,0.7000000000000001,7.1741741741741745,15.174174174174174,0.023223223223223226,1.0,999
2,1.0,2.0,0.031031031031031032,0.0,0.0,0.7000000000000001,7.186186186186186,15.186186186186186,0.0031031031031031036,1.0,999
3,1.0,3.0,0.01701701701701702,0.0,0.0,0.7000000000000001,7.102102102102102,15.102102102102101,0.013613613613613615,1.0,999
4,2.0,0.0,0.084,0.001,0.0,0.6007,6.511000000000001,21.498,0.0671,1.97,1000
5,2.0,1.0,0.103,0.002,0.026,0.6013000000000001,6.631000000000001,21.798,0.09290000000000001,1.252,1000
6,2.0,2.0,0.12,0.051,0.006,0.6307,7.027000000000001,22.146,0.1096,1.437,1000
7,2.0,3.0,0.104,0.022,0.0,0.6133000000000001,6.757000000000001,21.828,0.09680000000000001,1.211,1000
8,3.0,0.0,0.235,0.003,0.08,0.5019000000000001,6.429000000000001,27.921,0.2308,2.402,1000
9,3.0,1.0,0.166,0.081,0.097,0.5487000000000002,6.4830000000000005,28.131,0.1751,1.701,1000
10,3.0,2.0,0.225,0.227,0.027,0.6363000000000001,7.713,29.655,0.2599,1.903,1000
11,3.0,3.0,0.172,0.16,0.001,0.5961000000000002,6.993000000000001,28.743,0.22,1.698,1000
12,4.0,0.0,0.484,0.011,0.081,0.4067000000000001,6.971,34.886,0.19110000000000002,3.402,1000
13,4.0,1.0,0.242,0.159,0.101,0.49550000000000005,6.407000000000001,34.538,0.182,2.672,1000
14,4.0,2.0,0.233,0.429,0.028,0.6575,7.973,37.61,0.31930000000000003,2.807,1000
15,4.0,3.0,0.196,0.323,0.001,0.5939000000000001,7.115,35.858,0.2786,2.657,1000
16,5.0,0.0,0.672,0.041,0.081,0.3247000000000001,7.279000000000001,42.165,0.16390000000000002,4.083,1000
17,5.0,1.0,0.292,0.295,0.107,0.4771000000000001,6.523000000000001,41.061,0.255,3.314,1000
18,5.0,2.0,0.262,0.597,0.033,0.6583000000000001,8.155,45.753,0.2796,3.384,1000
19,5.0,3.0,0.245,0.485,0.001,0.5911000000000001,7.381000000000001,43.221,0.2827,3.215,1000
20,6.0,0.0,0.606,0.267,0.083,0.3603000000000001,7.239000000000002,49.392,0.26890000000000003,4.754,1000
21,6.0,1.0,0.227,0.529,0.115,0.5175000000000001,6.537000000000001,47.598,0.3255,3.816,1000
22,6.0,2.0,0.178,0.813,0.047,0.6879000000000001,7.947000000000001,53.676,0.2687,3.867,1000
23,6.0,3.0,0.227,0.665,0.001,0.5991000000000001,7.353000000000001,50.562,0.24860000000000002,3.65,1000
24,7.0,0.0,0.506,0.482,0.09,0.38930000000000015,6.929000000000002,56.255,0.2114,5.138,1000
25,7.0,1.0,0.215,0.702,0.137,0.5213000000000001,6.503000000000001,54.089,0.2911,4.112,1000
26,7.0,2.0,0.172,0.966,0.065,0.6797000000000001,7.829000000000001,61.427,0.23070000000000002,4.115,1000
27,7.0,3.0,0.17,0.901,0.001,0.6407,7.4270000000000005,57.959,0.31760000000000005,3.936,1000
28,8.0,0.0,0.468,0.648,0.11,0.38890000000000013,6.697000000000002,62.916,0.2202,5.494,1000
29,8.0,1.0,0.184,0.873,0.163,0.5239000000000001,6.343000000000001,60.402,0.2652,4.469,1000
30,8.0,2.0,0.183,1.122,0.092,0.6733000000000001,7.831000000000001,69.156,0.23420000000000002,4.432,1000
31,8.0,3.0,0.154,1.096,0.001,0.6577000000000001,7.501000000000001,65.388,0.2592,4.232,1000
32,9.0,0.0,0.283,0.894,0.19,0.4508000000000002,6.075000000000001,68.985,0.1998,6.173,1000
33,9.0,1.0,0.142,1.036,0.191,0.5329,6.149000000000001,66.443,0.0926,4.984,1000
34,9.0,2.0,0.218,1.309,0.116,0.6923,8.214,77.238,0.19360000000000002,4.885,1000
35,9.0,3.0,0.161,1.29,0.001,0.6792,7.731,73.023,0.2004,4.672,1000
36,10.0,0.0,0.2998833138856476,1.0770128354725788,0.21353558926487748,0.44632438739789976,6.2625437572928835,75.95449241540257,0.17911318553092181,7.001166861143524,857
37,10.0,1.0,0.19369369369369369,1.25,0.18243243243243243,0.5501126126126128,6.663288288288289,75.98198198198199,0.18175675675675676,5.719594594594595,888
38,10.0,2.0,0.2532188841201717,1.5761802575107295,0.1255364806866953,0.7458154506437769,8.977467811158798,89.09442060085837,0.3009656652360515,5.5568669527897,932
39,10.0,3.0,0.1643835616438356,1.5005268703898842,0.001053740779768177,0.7004214963119073,7.990516332982087,82.84826132771339,0.23909378292939937,5.397260273972603,949
40,11.0,0.0,0.4200700116686114,1.192532088681447,0.21820303383897316,0.41563593932322074,6.676779463243875,82.61026837806301,0.2543757292882147,7.498249708284714,857
