day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.45625000000000004,0.5592105263157895,0.3849206349206349,0.34354838709677404,0.33766233766233755,0.4310810810810811
3.0,0.4684249628528977,0.39861995753715496,0.3179012345679012,0.3835453100158982,0.3136792452830187,0.349609375
4.0,0.43051282051282047,0.3844902386117136,0.20947136563876656,0.37639553429027106,0.2847965738758029,0.3126003210272874
5.0,0.3990210297316896,0.3275740479548659,0.22405806053119215,0.29651162790697694,0.2500000000000001,0.2548361096184847
6.0,0.3407634810464495,0.19503078276165353,0.20370370370370372,0.1719807623797649,0.16249455811928626,0.16700934579439264
7.0,0.2696835198764954,0.13528351360209756,0.15514579759862768,0.13338108882521493,0.11169881767268208,0.12014108839619908
8.0,0.19427112875779917,0.10998930195239365,0.09397344228804916,0.12307512832477818,0.08090085556114746,0.10359246171967018
9.0,0.15515632291180603,0.08274453521748737,0.09005608283002586,0.13486574450772992,0.08050108932461852,0.10179580306698943
10.0,0.10557668346999516,0.08087156386492111,0.07555904514238776,0.12395899204203675,0.05894494089808555,0.10083702528539495
11.0,0.11261373554624687,0.08279679354992076,0.08425753999906216,0.1239658486851607,0.065830114084108,0.09908751381123371
12.0,0.10897448365266293,0.0706612760888885,0.08651384667518713,0.10293789791953945,0.06327889227687078,0.08404901690785627
13.0,0.09920447580259895,0.05922362265191872,0.07852090939136191,0.09428011390844193,0.05690152920679714,0.07319191498730704
14.0,0.08127871702195111,0.0542736297932751,0.07213506614048382,0.09316836560451147,0.05381852530585163,0.07071211285074086
15.0,0.07537392124663911,0.05033794052357066,0.06851108478804324,0.09768833839716029,0.05541586678744714,0.07123071147146098
16.0,0.06740239269701753,0.052620438067310094,0.06081555947640771,0.09446525797509953,0.034207111363747655,0.06535660713207703
17.0,0.07010861422970871,0.053721967156294514,0.06566634006441063,0.09319684783684035,0.03790460713219934,0.06754276674420834
18.0,0.06944702584919216,0.04854881000238365,0.06744998329583485,0.08551201848551915,0.034514970059240646,0.06243771033240941
19.0,0.06548840056965122,0.04604172177069654,0.06513742169792969,0.08321898699797892,0.037410142618182984,0.056299169045398
20.0,0.060756536355625945,0.04582806880095003,0.06274431772265054,0.0823345936791049,0.03646562813377585,0.05510020694287454
21.0,0.05640823311853449,0.04471903845719627,0.06179866912536225,0.08477957612720832,0.03674534922358719,0.05726719948542813
22.0,0.054038618617009426,0.046505821359498434,0.05460032742747689,0.08109818358474219,0.02426030959005554,0.056192151410844327
23.0,0.057573122477468486,0.045888679271063326,0.05813656372521492,0.08305653803416613,0.025874970478152237,0.05596460127578817
24.0,0.055716651290589114,0.04397769154803055,0.06211445448378172,0.07797786870935841,0.02619610533713157,0.05281160575492594
25.0,0.05464287076056218,0.04186417051140956,0.05886071398460402,0.07526116128584848,0.025335053643821492,0.05145496688292872
26.0,0.04848197133012633,0.042798614786399236,0.05860060152649993,0.07542011820606831,0.02699894104162226,0.05286009096751432
27.0,0.048593720550083486,0.04360836965437298,0.05680801754356324,0.07662541736420092,0.028538006606554367,0.05298886381312329
28.0,0.04456366090713204,0.04359238735945681,0.05253423537220492,0.07196710384815885,0.01519623709208373,0.050503847673655455
29.0,0.0461937752043633,0.04272967525780169,0.056752995075502355,0.07183770029377023,0.01590765404489969,0.04960604143833236
30.0,0.04512799845571425,0.04212962599918302,0.05727825462874736,0.06872281569551153,0.01727761625838098,0.047465238728511494
31.0,0.04456085445997493,0.04091530152044465,0.05662952824474954,0.06815916280006928,0.022002753358702387,0.047115116880726005
32.0,0.04386467489477308,0.04271754531679517,0.057133905883112845,0.06786844009543103,0.025470083518886133,0.045770723775053535
33.0,0.043467958185819056,0.04294877354987481,0.058248301230566346,0.06744716146446739,0.025763063168583455,0.04605387393622329
34.0,0.04214292781352835,0.04213062764048825,0.05192123896057255,0.06637880447499889,0.014719274974983154,0.045695216025190666
35.0,0.042633310468214614,0.041944235902401816,0.05208136029157506,0.06555001154487972,0.015514885068018902,0.04633619224222563
36.0,0.04276551760941305,0.04080539184607712,0.05107286952222978,0.063968848288527,0.016700961650085056,0.04498792563568177
37.0,0.0409366925035628,0.04024382137874394,0.050361962704207563,0.0632690820593178,0.020256036923020693,0.04354324714216995
38.0,0.0402081013667972,0.04102358744998735,0.051588714661989776,0.06254775286831915,0.02240300328950129,0.04371828908620601
39.0,0.04152392626009771,0.04203250527160307,0.05118956078332215,0.06405120922140206,0.0213972742867361,0.044487650575675275
40.0,0.03973515687419238,0.03992423902669584,0.046292251726407496,0.06257005283089967,0.01319510790652001,0.04127047492431113
41.0,0.04147820361811427,0.03953915626841065,0.04664695026310772,0.06308415399767453,0.013256937753489018,0.04152889015197059
42.0,0.04108437622583638,0.03947997839370343,0.047496051870336675,0.061655276621762845,0.01396941747603564,0.04240290663922819
43.0,0.04061537909211821,0.03873534845655047,0.0469096261293267,0.060851503662477935,0.016733216665353767,0.040857054598010256
44.0,0.03974912722710444,0.04031700484847889,0.04821336599384307,0.060816591260781205,0.01777932454660247,0.040015720510795605
45.0,0.040031484587575994,0.0395284379911609,0.04815648647847248,0.06103775121457322,0.017526115788666585,0.04022363033994991
