episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
447,87.0,7746.0,3829.5,15318.0,1,43,23.25,93
448,36.0,7806.0,1992.5,7970.0,0,42,11.0,44
449,92.0,4542.0,1779.5,7118.0,2,39,19.5,78
450,59.0,5682.0,2375.0,9500.0,1,37,21.0,84
451,42.0,6876.0,1777.25,7109.0,0,38,10.25,41
452,65.0,8382.0,3070.25,12281.0,2,42,21.25,85
453,36.0,2022.0,632.25,2529.0,0,33,10.0,40
454,98.0,9504.0,3482.0,13928.0,2,46,23.25,93
455,53.0,4338.0,2453.75,9815.0,1,39,27.5,110
456,59.0,5052.0,2693.75,10775.0,1,39,27.75,111
457,92.0,3270.0,1115.75,4463.0,3,37,14.75,59
458,183.0,915.0,450.75,1803.0,3,17,8.75,35
459,170.0,7704.0,3526.25,14105.0,4,43,25.5,102
460,36.0,2712.0,1209.25,4837.0,0,36,16.25,65
461,36.0,6108.0,3030.75,12123.0,0,42,27.5,110
462,69.0,5934.0,1650.75,6603.0,1,42,13.75,55
463,47.0,7506.0,1986.5,7946.0,1,44,12.5,50
464,36.0,8886.0,2276.25,9105.0,0,45,12.0,48
465,291.0,3690.0,1923.0,7692.0,5,35,22.25,89
466,59.0,3264.0,929.75,3719.0,1,33,11.0,44
467,71.0,2520.0,798.5,3194.0,1,34,11.0,44
468,69.0,3024.0,903.0,3612.0,1,34,11.0,44
469,86.0,4026.0,1111.0,4444.0,2,36,11.0,44
470,87.0,3282.0,1389.5,5558.0,1,35,16.25,65
471,84.0,6258.0,1708.5,6834.0,2,40,13.0,52
472,47.0,8316.0,3788.0,15152.0,1,44,23.75,95
473,104.0,4080.0,1499.75,5999.0,2,38,17.75,71
474,156.0,7302.0,2754.75,11019.0,2,43,21.25,85
475,65.0,2892.0,1241.75,4967.0,2,35,18.25,73
476,36.0,8340.0,3735.5,14942.0,0,44,23.75,95
477,137.0,6468.0,2632.25,10529.0,3,42,21.25,85
478,75.0,8808.0,3312.0,13248.0,1,45,22.25,89
479,47.0,7218.0,3624.5,14498.0,1,44,22.5,90
480,36.0,8100.0,2132.0,8528.0,0,44,12.5,50
481,134.0,6360.0,2858.75,11435.0,2,42,24.5,98
482,113.0,1008.0,587.75,2351.0,3,19,11.25,45
483,176.0,4800.0,1445.5,5782.0,4,37,13.75,55
484,63.0,4350.0,1276.5,5106.0,1,38,13.0,52
485,69.0,8100.0,3646.25,14585.0,1,43,25.0,100
486,153.0,8040.0,2889.0,11556.0,3,43,22.5,90
487,204.0,3216.0,1652.0,6608.0,4,35,20.25,81
488,110.0,3252.0,943.25,3773.0,2,37,11.5,46
489,104.0,9018.0,3034.25,12137.0,2,46,22.0,88
490,83.0,5172.0,3124.25,12497.0,2,39,28.25,113
491,36.0,9426.0,3780.0,15120.0,0,46,22.0,88
492,42.0,3798.0,1415.0,5660.0,0,36,13.5,54
493,47.0,3390.0,1210.0,4840.0,1,35,13.75,55
494,59.0,7620.0,2744.0,10976.0,1,43,20.75,83
495,86.0,3144.0,1129.25,4517.0,2,35,14.0,56
496,104.0,7128.0,1923.5,7694.0,2,41,12.75,51
497,368.0,6438.0,3239.75,12959.0,7,43,28.25,113
498,152.0,3666.0,1124.0,4496.0,3,36,12.75,51
499,36.0,3882.0,1154.0,4616.0,0,37,12.5,50
500,116.0,4302.0,1319.0,5276.0,3,38,13.75,55
501,69.0,2754.0,782.0,3128.0,1,35,10.75,43
502,36.0,4896.0,1272.0,5088.0,0,38,10.0,40
503,36.0,7332.0,1958.75,7835.0,0,43,12.5,50
504,47.0,4524.0,1238.0,4952.0,1,35,10.75,43
505,74.0,4314.0,1199.75,4799.0,2,36,11.25,45
506,84.0,1482.0,492.25,1969.0,2,22,8.25,33
507,173.0,6432.0,3464.75,13859.0,3,38,28.25,113
508,68.0,5448.0,1521.5,6086.0,2,39,13.75,55
509,186.0,6618.0,3215.0,12860.0,4,41,23.5,94
510,110.0,2874.0,1015.25,4061.0,2,34,13.75,55
511,77.0,7830.0,3544.25,14177.0,2,44,24.25,97
512,36.0,9150.0,3352.5,13410.0,0,45,21.5,86
513,104.0,3312.0,2264.0,9056.0,2,37,27.75,111
514,65.0,5604.0,3379.25,13517.0,1,37,28.0,112
515,92.0,7044.0,3833.0,15332.0,2,40,28.75,115
516,380.0,4692.0,2351.0,9404.0,5,36,22.75,91
517,36.0,8268.0,3424.5,13698.0,0,43,20.25,81
518,80.0,9072.0,3623.75,14495.0,2,47,24.5,98
519,83.0,8532.0,3855.5,15422.0,1,44,25.5,102
520,75.0,2688.0,1360.5,5442.0,1,35,17.5,70
521,53.0,5280.0,2953.25,11813.0,1,39,27.75,111
522,273.0,5868.0,2340.75,9363.0,5,43,22.75,91
523,57.0,4608.0,1232.25,4929.0,1,36,10.25,41
524,1326.0,4752.0,2805.0,11220.0,15,38,30.5,122
525,168.0,4050.0,1257.5,5030.0,4,35,13.75,55
526,59.0,342.0,188.75,755.0,1,8,3.75,15
527,87.0,561.0,287.0,1148.0,1,11,5.75,23
528,218.0,6810.0,3316.25,13265.0,4,43,29.25,117
529,338.0,5214.0,3200.0,12800.0,6,38,28.75,115
530,81.0,3864.0,1174.25,4697.0,1,38,13.0,52
531,53.0,5700.0,3199.25,12797.0,1,39,28.0,112
532,182.0,9744.0,3773.0,15092.0,4,48,24.25,97
533,173.0,2082.0,723.5,2894.0,3,34,12.0,48
534,173.0,8406.0,3899.0,15596.0,4,46,28.25,113
535,96.0,2556.0,844.25,3377.0,2,33,12.0,48
536,71.0,3672.0,1075.25,4301.0,1,35,11.5,46
537,36.0,3360.0,900.75,3603.0,0,35,9.5,38
538,123.0,378.0,250.25,1001.0,3,8,5.25,21
539,75.0,3672.0,2217.75,8871.0,1,35,26.25,105
540,182.0,3744.0,2098.25,8393.0,4,37,21.75,87
541,98.0,10218.0,3593.5,14374.0,2,45,22.25,89
542,102.0,3234.0,903.5,3614.0,2,33,10.25,41
543,71.0,6750.0,2642.0,10568.0,1,41,21.25,85
544,36.0,5778.0,1637.75,6551.0,0,40,13.25,53
545,47.0,2307.0,833.75,3335.0,1,31,12.25,49
546,83.0,6990.0,3016.25,12065.0,2,43,21.25,85
547,279.0,1017.0,600.0,2400.0,5,18,10.25,41
548,63.0,2772.0,1122.0,4488.0,1,35,15.75,63
549,47.0,5988.0,3232.25,12929.0,1,41,28.0,112
550,132.0,8712.0,2987.75,11951.0,2,45,23.25,93
551,36.0,10674.0,3136.5,12546.0,0,46,20.5,82
552,62.0,7404.0,2012.5,8050.0,2,45,14.25,57
553,42.0,3996.0,1648.25,6593.0,0,37,17.75,71
554,42.0,8712.0,3591.0,14364.0,0,45,22.25,89
555,57.0,5208.0,1670.25,6681.0,1,41,14.5,58
556,69.0,726.0,250.25,1001.0,1,12,4.25,17
557,81.0,279.0,167.25,669.0,1,5,2.75,11
558,152.0,7890.0,3329.0,13316.0,5,43,24.75,99
559,113.0,6270.0,2018.0,8072.0,3,42,18.0,72
560,36.0,6798.0,1752.75,7011.0,0,43,11.5,46
561,69.0,2730.0,822.75,3291.0,1,34,10.75,43
562,42.0,3552.0,957.5,3830.0,0,34,9.5,38
563,116.0,8448.0,4063.25,16253.0,3,45,24.25,97
564,464.0,5772.0,3446.0,13784.0,7,38,30.0,120
565,57.0,3324.0,1681.25,6725.0,1,37,16.5,66
566,65.0,2916.0,797.0,3188.0,1,34,9.5,38
567,57.0,7560.0,3036.5,12146.0,1,44,23.0,92
568,47.0,9438.0,3607.25,14429.0,1,45,22.0,88
569,36.0,6372.0,2422.25,9689.0,0,37,21.75,87
570,141.0,4392.0,1937.0,7748.0,3,38,17.5,70
571,41.0,6852.0,1764.25,7057.0,1,42,11.75,47
572,36.0,5418.0,3201.0,12804.0,0,40,28.25,113
573,53.0,5232.0,1407.5,5630.0,1,36,10.5,42
574,93.0,6216.0,2934.0,11736.0,1,40,20.75,83
575,92.0,9270.0,2533.25,10133.0,2,46,15.75,63
576,236.0,2298.0,794.0,3176.0,4,35,12.25,49
577,230.0,3312.0,1055.5,4222.0,5,34,13.0,52
578,41.0,9786.0,3646.0,14584.0,1,45,22.0,88
579,113.0,6252.0,1807.75,7231.0,3,38,13.5,54
580,42.0,5832.0,1522.25,6089.0,0,38,10.25,41
581,140.0,8016.0,3442.25,13769.0,3,44,22.75,91
582,182.0,3294.0,2180.0,8720.0,4,36,27.5,110
583,83.0,2268.0,644.0,2576.0,1,28,8.25,33
584,47.0,2556.0,708.5,2834.0,1,33,9.25,37
585,98.0,5160.0,2149.25,8597.0,2,37,20.75,83
586,429.0,7176.0,3903.75,15615.0,5,42,29.75,119
587,42.0,4818.0,2911.5,11646.0,0,37,27.25,109
588,41.0,8994.0,3269.0,13076.0,1,44,21.75,87
589,93.0,2628.0,869.75,3479.0,1,34,12.25,49
590,108.0,5256.0,1713.0,6852.0,2,37,14.25,57
591,144.0,2664.0,1331.0,5324.0,2,36,17.0,68
592,42.0,8772.0,2753.75,11015.0,0,42,16.5,66
593,104.0,8640.0,3245.0,12980.0,2,44,22.75,91
594,108.0,5724.0,2724.75,10899.0,2,38,23.5,94
595,69.0,7698.0,2053.5,8214.0,1,42,13.0,52
596,36.0,6918.0,1898.25,7593.0,0,40,12.75,51
597,59.0,8562.0,3215.75,12863.0,2,44,22.25,89
598,36.0,5142.0,2212.5,8850.0,0,38,21.25,85
599,53.0,5514.0,3290.75,13163.0,1,37,27.75,111
600,53.0,3918.0,1185.5,4742.0,1,36,12.5,50
601,108.0,7446.0,2897.25,11589.0,2,43,22.25,89
602,81.0,6180.0,1748.0,6992.0,1,43,13.75,55
603,47.0,3042.0,1576.0,6304.0,1,35,18.5,74
604,62.0,9732.0,2735.75,10943.0,2,46,16.75,67
605,36.0,3180.0,892.5,3570.0,0,34,10.0,40
606,81.0,7260.0,2916.0,11664.0,1,42,20.75,83
607,116.0,5712.0,2341.25,9365.0,2,40,25.5,102
608,65.0,3738.0,1305.5,5222.0,1,36,14.5,58
609,36.0,7440.0,3315.0,13260.0,0,42,21.5,86
610,71.0,1803.0,576.5,2306.0,2,25,8.25,33
611,102.0,5976.0,1607.0,6428.0,2,36,11.5,46
612,131.0,963.0,383.0,1532.0,3,17,7.0,28
613,41.0,7782.0,3023.0,12092.0,1,43,21.75,87
614,71.0,7686.0,2923.25,11693.0,1,43,22.25,89
615,108.0,5346.0,1776.75,7107.0,2,38,16.25,65
616,242.0,2352.0,1063.25,4253.0,5,33,17.75,71
617,110.0,3918.0,1301.0,5204.0,2,37,14.25,57
618,68.0,3462.0,1976.0,7904.0,2,35,23.0,92
619,96.0,5316.0,2802.0,11208.0,2,41,25.5,102
620,120.0,4314.0,1523.0,6092.0,2,40,15.25,61
621,96.0,3534.0,1094.0,4376.0,2,35,12.25,49
622,69.0,1182.0,461.0,1844.0,1,22,8.25,33
623,65.0,5538.0,3514.25,14057.0,1,38,28.25,113
624,89.0,3168.0,1130.75,4523.0,2,35,15.25,61
625,159.0,783.0,320.25,1281.0,3,15,6.25,25
626,149.0,5574.0,1601.0,6404.0,3,37,13.25,53
627,140.0,7032.0,3463.25,13853.0,3,42,24.0,96
628,86.0,4644.0,1241.5,4966.0,2,39,11.25,45
629,36.0,9264.0,3699.5,14798.0,0,46,22.0,88
630,135.0,5556.0,3417.75,13671.0,1,38,27.75,111
631,65.0,3384.0,1562.0,6248.0,1,37,18.0,72
632,47.0,7974.0,2054.0,8216.0,1,44,12.0,48
633,74.0,6102.0,1582.25,6329.0,1,41,11.5,46
634,63.0,4560.0,1264.25,5057.0,1,34,10.25,41
635,131.0,3330.0,947.0,3788.0,3,36,11.5,46
636,36.0,5370.0,2689.5,10758.0,0,41,20.75,83
637,69.0,3588.0,1272.5,5090.0,1,37,15.5,62
638,36.0,8418.0,3203.75,12815.0,0,44,22.25,89
639,272.0,2832.0,1385.5,5542.0,6,35,21.0,84
640,108.0,3114.0,885.75,3543.0,2,35,10.5,42
641,98.0,3432.0,1286.5,5146.0,2,34,15.25,61
642,57.0,7956.0,2089.5,8358.0,1,44,13.0,52
643,63.0,3480.0,1456.25,5825.0,1,36,16.75,67
644,71.0,8076.0,4049.75,16199.0,1,42,28.0,112
645,36.0,5646.0,1641.75,6567.0,0,41,14.5,58
646,191.0,4596.0,1382.0,5528.0,3,39,13.75,55
647,71.0,5052.0,2082.5,8330.0,1,37,23.75,95
648,96.0,6726.0,3535.5,14142.0,2,39,28.5,114
649,53.0,5334.0,3331.25,13325.0,1,39,28.25,113
650,57.0,1872.0,517.25,2069.0,1,35,9.5,38
651,306.0,1611.0,640.5,2562.0,5,25,10.25,41
652,116.0,5424.0,3531.5,14126.0,2,40,28.25,113
653,206.0,7386.0,2738.0,10952.0,5,39,23.75,95
654,99.0,6480.0,3093.0,12372.0,1,40,26.5,106
655,47.0,5256.0,2252.75,9011.0,1,37,20.5,82
656,42.0,198.0,113.75,455.0,0,4,2.0,8
657,104.0,4860.0,2534.0,10136.0,2,39,24.75,99
658,77.0,7164.0,3862.25,15449.0,1,41,27.75,111
659,195.0,5430.0,1605.0,6420.0,3,40,14.5,58
660,77.0,6144.0,2404.25,9617.0,2,39,24.0,96
661,138.0,6828.0,2025.75,8103.0,2,40,14.75,59
662,47.0,5808.0,2356.75,9427.0,1,38,19.5,78
663,41.0,5736.0,2461.75,9847.0,1,42,21.25,85
664,75.0,4362.0,1177.5,4710.0,1,35,10.25,41
665,83.0,4668.0,2959.25,11837.0,2,37,27.5,110
666,41.0,3720.0,1001.75,4007.0,1,38,10.75,43
667,104.0,4452.0,1261.25,5045.0,2,37,12.5,50
668,254.0,9720.0,3279.5,13118.0,6,43,22.25,89
669,138.0,2724.0,1424.0,5696.0,2,36,19.25,77
670,185.0,486.0,280.25,1121.0,3,10,5.25,21
671,125.0,3846.0,1075.0,4300.0,3,35,11.25,45
672,122.0,1434.0,562.25,2249.0,2,22,8.75,35
673,120.0,7554.0,2081.0,8324.0,2,44,14.25,57
674,36.0,3588.0,983.75,3935.0,0,36,10.5,42
675,36.0,657.0,212.75,851.0,0,9,2.75,11
676,75.0,5688.0,1510.25,6041.0,1,40,11.25,45
677,98.0,5124.0,1842.5,7370.0,2,41,17.5,70
678,59.0,3690.0,1111.25,4445.0,1,36,11.75,47
679,128.0,6420.0,2857.25,11429.0,2,44,23.5,94
680,41.0,3138.0,1436.75,5747.0,1,37,17.25,69
681,149.0,3282.0,1610.0,6440.0,3,35,18.75,75
682,102.0,4590.0,2655.0,10620.0,2,39,27.25,109
683,71.0,6960.0,3574.25,14297.0,2,37,28.25,113
684,104.0,7974.0,3347.0,13388.0,2,42,23.5,94
685,234.0,8364.0,3261.0,13044.0,4,45,24.0,96
686,83.0,5010.0,1517.75,6071.0,2,41,15.75,63
687,93.0,6222.0,3282.0,13128.0,1,41,22.25,89
688,69.0,2820.0,834.5,3338.0,1,34,11.0,44
689,104.0,6630.0,3009.5,12038.0,2,43,21.5,86
690,65.0,8016.0,3017.75,12071.0,1,43,21.0,84
691,36.0,3336.0,1281.75,5127.0,0,37,15.5,62
692,128.0,5238.0,2515.25,10061.0,3,42,26.0,104
693,86.0,7644.0,3033.25,12133.0,2,44,22.0,88
694,134.0,6252.0,3297.5,13190.0,3,41,28.0,112
695,134.0,2598.0,1184.75,4739.0,2,33,17.25,69
696,36.0,9534.0,3758.25,15033.0,0,46,23.25,93
697,63.0,3624.0,1216.25,4865.0,1,36,14.0,56
698,525.0,5868.0,2667.75,10671.0,7,43,25.0,100
699,63.0,5424.0,3030.75,12123.0,1,41,28.25,113
700,81.0,7248.0,3007.5,12030.0,1,42,24.75,99
701,65.0,3198.0,905.75,3623.0,1,33,10.0,40
702,248.0,2583.0,1096.25,4385.0,5,30,15.25,61
703,281.0,7560.0,3536.75,14147.0,5,44,30.25,121
704,75.0,8106.0,2152.5,8610.0,1,43,13.25,53
705,191.0,6222.0,2894.0,11576.0,4,43,26.75,107
706,180.0,852.0,382.5,1530.0,3,14,6.5,26
707,75.0,5364.0,3234.75,12939.0,1,39,28.75,115
708,41.0,3210.0,862.75,3451.0,1,35,10.0,40
709,71.0,3852.0,2267.75,9071.0,1,36,26.75,107
710,42.0,4428.0,1448.75,5795.0,0,37,14.25,57
711,77.0,6918.0,3689.75,14759.0,1,40,28.25,113
712,36.0,7914.0,2957.75,11831.0,0,45,21.75,87
713,59.0,3276.0,1022.75,4091.0,1,34,11.75,47
714,71.0,408.0,171.5,686.0,1,8,3.25,13
715,75.0,6858.0,3040.5,12162.0,1,43,23.5,94
716,71.0,6672.0,3419.0,13676.0,1,44,26.25,105
717,98.0,6726.0,3275.75,13103.0,2,42,26.75,107
718,83.0,8190.0,3372.5,13490.0,2,43,23.0,92
719,215.0,5340.0,2546.75,10187.0,3,41,24.75,99
720,102.0,2826.0,1083.5,4334.0,2,34,13.25,53
721,36.0,5052.0,1351.5,5406.0,0,38,11.0,44
722,96.0,7464.0,2950.5,11802.0,2,43,21.5,86
723,116.0,4986.0,2942.0,11768.0,2,37,28.0,112
724,59.0,8514.0,3612.5,14450.0,1,42,20.5,82
725,128.0,2730.0,1225.25,4901.0,2,34,16.25,65
726,36.0,8376.0,2166.75,8667.0,0,45,12.0,48
727,65.0,3720.0,1073.0,4292.0,1,35,10.75,43
728,63.0,7230.0,1955.0,7820.0,1,42,13.0,52
729,65.0,1491.0,482.75,1931.0,1,19,6.25,25
730,179.0,4740.0,1972.25,7889.0,3,36,19.75,79
731,110.0,3168.0,925.25,3701.0,2,35,11.0,44
732,128.0,6132.0,2914.25,11657.0,2,42,26.5,106
733,36.0,8958.0,2312.0,9248.0,0,46,12.5,50
734,41.0,7086.0,1948.75,7795.0,1,41,13.75,55
735,68.0,8352.0,3444.25,13777.0,2,43,23.0,92
736,53.0,4074.0,1211.75,4847.0,1,36,13.0,52
737,92.0,6282.0,2884.75,11539.0,2,42,23.25,93
738,237.0,3174.0,1514.0,6056.0,5,35,20.5,82
739,143.0,5628.0,3184.25,12737.0,3,38,29.25,117
740,65.0,7584.0,3400.25,13601.0,1,44,25.75,103
741,36.0,6012.0,1541.25,6165.0,0,40,10.25,41
742,36.0,5472.0,2548.5,10194.0,0,40,20.0,80
743,57.0,8772.0,4064.25,16257.0,1,46,27.75,111
744,36.0,3840.0,1047.75,4191.0,0,36,10.25,41
745,41.0,9330.0,3382.0,13528.0,1,46,22.75,91
746,69.0,3540.0,991.25,3965.0,1,35,10.5,42
747,36.0,3318.0,1614.0,6456.0,0,35,20.0,80
748,87.0,3588.0,1437.75,5751.0,1,36,18.25,73
749,81.0,4908.0,1703.25,6813.0,1,41,14.25,57
750,81.0,7068.0,2758.5,11034.0,1,43,21.0,84
751,98.0,7638.0,2926.25,11705.0,2,44,21.75,87
752,36.0,486.0,211.5,846.0,0,8,3.5,14
753,92.0,3888.0,2412.5,9650.0,2,38,27.5,110
754,57.0,8118.0,3088.5,12354.0,1,41,20.25,81
755,164.0,7674.0,2107.25,8429.0,3,41,13.25,53
756,59.0,10092.0,3758.75,15035.0,1,47,22.25,89
757,92.0,5124.0,2886.5,11546.0,2,41,28.5,114
758,110.0,8418.0,2979.5,11918.0,2,43,21.25,85
759,65.0,8748.0,2771.75,11087.0,1,43,19.75,79
760,303.0,3972.0,1762.5,7050.0,5,33,18.25,73
761,36.0,2610.0,870.5,3482.0,0,33,12.25,49
762,71.0,7284.0,3686.75,14747.0,1,40,28.0,112
763,309.0,5358.0,2225.25,8901.0,7,39,22.75,91
764,63.0,243.0,123.5,494.0,1,5,2.5,10
765,120.0,4464.0,1319.0,5276.0,2,36,12.25,49
766,42.0,3342.0,917.0,3668.0,0,36,10.25,41
767,137.0,3420.0,2248.25,8993.0,3,37,27.0,108
768,65.0,3414.0,1506.5,6026.0,1,35,17.75,71
769,71.0,3156.0,854.0,3416.0,1,34,9.5,38
770,36.0,2964.0,979.5,3918.0,0,33,12.25,49
771,63.0,3720.0,987.5,3950.0,1,34,9.75,39
772,122.0,7488.0,3377.75,13511.0,2,43,25.0,100
773,75.0,4176.0,1144.5,4578.0,1,36,11.0,44
774,65.0,4032.0,1109.0,4436.0,1,36,10.5,42
775,68.0,8826.0,3557.75,14231.0,2,45,24.5,98
776,63.0,7878.0,2124.5,8498.0,1,45,14.25,57
777,93.0,4770.0,1307.0,5228.0,1,37,11.25,45
778,183.0,3240.0,1224.0,4896.0,3,35,15.75,63
779,36.0,1698.0,523.5,2094.0,0,28,8.5,34
780,71.0,5682.0,2395.25,9581.0,1,43,24.25,97
781,74.0,9822.0,3611.0,14444.0,2,46,22.25,89
782,143.0,5892.0,3263.75,13055.0,3,38,28.0,112
783,42.0,11454.0,2955.0,11820.0,0,48,13.5,54
784,185.0,3930.0,1930.25,7721.0,3,37,22.25,89
785,512.0,3720.0,1958.0,7832.0,8,36,22.25,89
786,47.0,6162.0,3149.75,12599.0,1,43,25.5,102
787,159.0,3030.0,908.25,3633.0,3,35,12.0,48
788,147.0,2922.0,983.75,3935.0,3,35,13.25,53
789,36.0,2772.0,734.25,2937.0,0,33,8.5,34
790,561.0,9090.0,3966.0,15864.0,7,46,26.25,105
791,264.0,5166.0,3306.0,13224.0,4,40,29.75,119
792,159.0,8334.0,2321.0,9284.0,4,43,15.75,63
793,303.0,9522.0,4490.25,17961.0,7,44,31.25,125
794,134.0,2658.0,799.0,3196.0,3,34,11.5,46
795,107.0,7200.0,2689.25,10757.0,2,44,21.0,84
796,36.0,7530.0,3589.5,14358.0,0,42,22.75,91
797,116.0,5310.0,3249.5,12998.0,2,41,28.5,114
798,59.0,6036.0,3283.25,13133.0,1,38,28.25,113
799,36.0,6246.0,1643.25,6573.0,0,41,12.0,48
800,119.0,537.0,259.0,1036.0,3,9,5.0,20
801,239.0,6228.0,3439.25,13757.0,5,39,29.5,118
802,71.0,6072.0,3289.25,13157.0,2,42,27.5,110
803,125.0,4518.0,2000.75,8003.0,3,38,20.75,83
804,347.0,4362.0,1520.0,6080.0,6,37,17.0,68
805,132.0,5508.0,1770.75,7083.0,2,37,14.25,57
806,36.0,4128.0,1377.0,5508.0,0,37,14.25,57
807,65.0,4452.0,1237.25,4949.0,2,38,11.5,46
808,87.0,1962.0,596.25,2385.0,1,34,10.25,41
809,131.0,1182.0,444.5,1778.0,3,19,8.25,33
810,62.0,597.0,263.0,1052.0,2,15,6.0,24
811,179.0,6252.0,3172.25,12689.0,3,39,28.0,112
812,81.0,2184.0,633.0,2532.0,1,33,9.75,39
813,92.0,6840.0,1855.75,7423.0,2,43,13.5,54
814,65.0,2688.0,1279.25,5117.0,1,34,17.5,70
815,75.0,2292.0,645.0,2580.0,1,35,9.75,39
816,59.0,6420.0,3409.25,13637.0,1,39,28.5,114
817,36.0,6858.0,2928.75,11715.0,0,42,22.0,88
818,231.0,9516.0,3957.75,15831.0,3,44,24.5,98
819,47.0,4728.0,1284.5,5138.0,1,38,11.5,46
820,77.0,5160.0,3422.75,13691.0,1,38,28.25,113
821,71.0,8454.0,2857.25,11429.0,1,44,20.5,82
822,71.0,6054.0,3131.75,12527.0,1,40,27.5,110
823,87.0,8262.0,3517.5,14070.0,1,43,23.0,92
824,855.0,6780.0,3420.0,13680.0,12,44,28.75,115
825,90.0,9936.0,4188.0,16752.0,2,45,27.0,108
826,194.0,3756.0,1238.75,4955.0,4,35,14.0,56
827,230.0,3726.0,1697.75,6791.0,4,35,19.25,77
828,71.0,8022.0,3252.5,13010.0,1,45,21.5,86
829,68.0,5256.0,1883.75,7535.0,2,40,18.75,75
830,458.0,9942.0,3392.0,13568.0,10,44,24.5,98
831,189.0,5412.0,2173.5,8694.0,3,37,20.5,82
832,59.0,3396.0,2269.25,9077.0,1,36,26.5,106
833,119.0,7620.0,2232.25,8929.0,2,38,14.25,57
834,47.0,4356.0,1495.25,5981.0,1,37,14.5,58
835,104.0,1176.0,443.0,1772.0,2,20,7.5,30
836,468.0,4692.0,1820.25,7281.0,8,40,18.5,74
837,71.0,6798.0,2937.5,11750.0,1,42,23.25,93
838,93.0,6504.0,3419.25,13677.0,1,39,28.5,114
839,170.0,392.0,275.25,1101.0,4,8,6.25,25
840,323.0,4824.0,1997.75,7991.0,5,36,19.25,77
841,63.0,3192.0,883.5,3534.0,1,34,10.0,40
842,53.0,4926.0,1931.75,7727.0,1,36,19.25,77
843,36.0,4266.0,1161.75,4647.0,0,36,10.25,41
844,99.0,6684.0,3459.0,13836.0,1,41,23.5,94
845,105.0,7722.0,3271.5,13086.0,1,44,24.5,98
846,125.0,3078.0,1078.25,4313.0,3,35,15.5,62
847,77.0,5754.0,3353.75,13415.0,1,39,28.0,112
848,57.0,7380.0,1981.5,7926.0,1,44,14.0,56
849,291.0,5832.0,3036.0,12144.0,5,41,25.0,100
850,561.0,5358.0,2594.75,10379.0,10,39,24.0,96
851,71.0,4326.0,2234.0,8936.0,1,36,21.5,86
852,171.0,4578.0,1467.75,5871.0,3,39,15.5,62
853,47.0,3012.0,1334.0,5336.0,1,37,16.25,65
854,77.0,6834.0,3856.25,15425.0,1,40,28.75,115
855,75.0,10092.0,3393.75,13575.0,1,47,23.25,93
856,98.0,4878.0,3180.5,12722.0,2,39,27.75,111
857,36.0,2418.0,1226.75,4907.0,0,36,17.75,71
858,917.0,6888.0,3780.5,15122.0,14,43,29.5,118
859,36.0,5112.0,1545.5,6182.0,0,40,13.5,54
860,141.0,4938.0,2961.75,11847.0,3,38,28.0,112
861,41.0,7788.0,3541.25,14165.0,1,46,26.5,106
862,80.0,7644.0,2056.25,8225.0,2,44,13.75,55
863,68.0,6174.0,2753.0,11012.0,2,41,22.75,91
864,170.0,7422.0,2128.0,8512.0,4,46,18.0,72
865,59.0,6384.0,3592.25,14369.0,1,39,28.25,113
866,141.0,7062.0,1895.75,7583.0,3,39,12.25,49
867,138.0,3768.0,2478.0,9912.0,2,36,26.5,106
868,87.0,5532.0,1582.25,6329.0,1,38,12.75,51
869,98.0,5094.0,3119.0,12476.0,2,37,27.0,108
870,42.0,2796.0,826.5,3306.0,0,36,11.0,44
871,113.0,7110.0,3494.75,13979.0,3,41,29.25,117
872,389.0,3810.0,1308.5,5234.0,9,37,17.25,69
873,77.0,3474.0,1101.5,4406.0,1,34,12.0,48
874,75.0,3054.0,852.5,3410.0,1,34,10.25,41
875,134.0,5820.0,2571.5,10286.0,2,42,23.0,92
876,41.0,3006.0,848.5,3394.0,1,33,10.25,41
877,122.0,7860.0,2969.75,11879.0,2,44,21.75,87
878,42.0,5718.0,3313.5,13254.0,0,40,28.25,113
879,74.0,9318.0,3469.75,13879.0,2,46,22.5,90
880,65.0,6810.0,3149.75,12599.0,2,44,25.0,100
881,93.0,3378.0,1626.5,6506.0,1,35,18.75,75
882,429.0,8946.0,3961.5,15846.0,6,46,26.25,105
883,258.0,7044.0,2036.0,8144.0,4,42,15.0,60
884,128.0,6252.0,3519.5,14078.0,2,39,28.5,114
885,59.0,7536.0,3889.25,15557.0,1,41,29.25,117
886,41.0,6540.0,2877.25,11509.0,1,41,22.0,88
887,36.0,4584.0,1260.75,5043.0,0,37,11.0,44
888,309.0,6360.0,3363.75,13455.0,4,38,28.0,112
889,122.0,5856.0,2956.25,11825.0,3,42,26.75,107
890,93.0,2304.0,761.75,3047.0,1,35,12.25,49
891,69.0,6492.0,1697.25,6789.0,1,42,11.75,47
892,138.0,3510.0,1010.25,4041.0,2,35,11.0,44
893,41.0,5898.0,1580.0,6320.0,1,40,11.5,46
894,98.0,5076.0,2567.0,10268.0,2,41,25.5,102
895,218.0,6804.0,1919.75,7679.0,4,41,14.0,56
896,266.0,7548.0,3548.0,14192.0,5,41,27.0,108
897,170.0,3144.0,1631.0,6524.0,4,35,19.25,77
898,318.0,7950.0,3789.75,15159.0,6,44,24.25,97
899,36.0,6024.0,2686.5,10746.0,0,41,19.75,79
