episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived
341,137.0,7176.0,3700.25,14801.0,3,44,23.25,93,21,200,113.25,453
342,47.0,2400.0,672.0,2688.0,1,35,10.75,43,9,200,64.25,257
343,57.0,5538.0,2819.25,11277.0,1,42,23.0,92,15,200,120.75,483
344,92.0,4770.0,1664.0,6656.0,2,38,19.25,77,15,200,112.0,448
345,57.0,7608.0,3550.25,14201.0,1,43,21.5,86,15,200,107.5,430
346,36.0,10944.0,3217.5,12870.0,0,47,20.75,83,9,200,107.5,430
347,83.0,5202.0,2443.25,9773.0,2,40,20.5,82,21,200,110.5,442
348,75.0,6720.0,2901.0,11604.0,1,43,21.25,85,15,200,110.5,442
349,149.0,5154.0,3242.75,12971.0,4,40,30.0,120,21,200,155.25,621
350,119.0,2820.0,1214.5,4858.0,3,36,18.25,73,15,200,107.75,431
351,219.0,6900.0,3464.75,13859.0,5,42,23.5,94,39,200,119.5,478
352,71.0,5976.0,1549.75,6199.0,1,41,11.0,44,9,200,58.25,233
353,90.0,7290.0,3813.0,15252.0,2,43,30.0,120,21,200,155.25,621
354,42.0,5826.0,3474.0,13896.0,0,40,28.75,115,9,200,152.25,609
355,207.0,6546.0,3167.75,12671.0,5,41,23.5,94,39,200,122.5,490
356,77.0,4674.0,2041.0,8164.0,1,39,20.25,81,9,200,113.5,454
357,63.0,8352.0,3650.25,14601.0,1,44,21.75,87,15,200,109.0,436
358,71.0,6492.0,1677.25,6709.0,1,39,10.5,42,9,200,58.25,233
359,36.0,6660.0,3162.75,12651.0,0,41,22.75,91,9,200,120.75,483
360,42.0,5886.0,2625.0,10500.0,0,42,22.5,90,9,200,119.25,477
361,65.0,372.0,165.75,663.0,1,7,3.0,12,9,32,17.75,71
362,137.0,6198.0,2929.75,11719.0,3,41,21.75,87,21,200,112.0,448
363,326.0,8340.0,4132.25,16529.0,8,44,25.5,102,51,200,128.5,514
364,293.0,5886.0,2348.75,9395.0,7,40,21.75,87,51,200,125.5,502
365,47.0,4800.0,1555.25,6221.0,1,39,15.5,62,9,200,86.25,345
366,120.0,6984.0,2646.75,10587.0,2,44,23.75,95,21,200,129.75,519
367,86.0,3860.0,1077.25,4309.0,2,35,11.0,44,15,195,67.5,270
368,174.0,6720.0,3333.0,13332.0,4,40,29.25,117,33,200,158.25,633
369,65.0,1131.0,333.75,1335.0,1,18,5.5,22,9,110,35.75,143
370,68.0,9954.0,3354.5,13418.0,2,46,24.5,98,15,200,127.0,508
371,110.0,3498.0,1747.0,6988.0,2,36,20.0,80,15,200,113.5,454
372,146.0,1155.0,471.5,1886.0,4,14,7.75,31,27,74,49.25,197
373,300.0,9918.0,3426.5,13706.0,6,45,23.75,95,39,200,121.0,484
374,57.0,7506.0,3361.5,13446.0,1,43,23.5,94,15,200,119.5,478
375,107.0,6492.0,2275.0,9100.0,3,44,21.0,84,21,200,110.5,442
376,149.0,8124.0,3404.0,13616.0,3,44,22.25,89,21,200,112.0,448
377,102.0,5418.0,1521.0,6084.0,2,38,13.0,52,21,200,77.75,311
378,153.0,5958.0,2535.75,10143.0,3,42,21.5,86,27,200,115.0,460
379,137.0,7008.0,3589.25,14357.0,3,41,30.0,120,21,200,155.25,621
380,122.0,210.0,149.0,596.0,2,4,2.5,10,15,21,19.25,77
381,57.0,5790.0,2553.5,10214.0,1,41,20.5,82,15,200,109.0,436
382,59.0,3690.0,1840.75,7363.0,1,37,20.0,80,9,200,112.0,448
383,65.0,1463.0,457.75,1831.0,1,19,6.75,27,9,93,40.5,162
384,141.0,5310.0,3452.25,13809.0,3,39,29.75,119,27,200,156.75,627
385,41.0,8280.0,3455.0,13820.0,1,45,21.75,87,9,200,109.0,436
386,204.0,5778.0,2091.75,8367.0,4,38,19.75,79,33,200,118.0,472
387,42.0,579.0,264.5,1058.0,0,10,4.25,17,9,50,28.25,113
388,93.0,5940.0,1919.0,7676.0,1,42,15.75,63,15,200,85.0,340
389,141.0,7602.0,4212.75,16851.0,3,43,30.75,123,27,200,156.75,627
390,75.0,5850.0,1567.5,6270.0,1,40,12.0,48,15,200,68.75,275
391,147.0,909.0,495.0,1980.0,3,14,7.75,31,27,74,50.5,202
392,42.0,6588.0,2832.0,11328.0,0,41,21.0,84,9,200,110.5,442
393,102.0,6132.0,3219.0,12876.0,2,39,28.0,112,21,200,155.25,621
394,87.0,5754.0,1854.0,7416.0,1,39,16.75,67,15,200,98.5,394
395,252.0,6252.0,3215.25,12861.0,5,42,23.0,92,38,200,120.75,483
396,77.0,1475.0,479.25,1917.0,1,23,8.25,33,9,129,51.0,204
397,86.0,5214.0,2065.25,8261.0,2,38,20.0,80,15,200,113.5,454
398,113.0,5148.0,2295.5,9182.0,3,39,20.5,82,21,200,112.0,448
399,71.0,5208.0,2343.5,9374.0,1,40,20.25,81,9,200,109.0,436
400,153.0,5502.0,1536.0,6144.0,3,41,13.0,52,20,200,71.25,285
401,42.0,7494.0,4327.5,17310.0,0,41,29.5,118,9,200,152.25,609
402,264.0,5508.0,2907.75,11631.0,6,41,23.25,93,45,200,124.0,496
403,378.0,8820.0,3453.0,13812.0,7,43,24.25,97,44,200,125.25,501
404,47.0,6894.0,1867.75,7471.0,1,42,13.5,54,9,200,70.25,281
405,174.0,5352.0,2407.25,9629.0,4,41,22.25,89,33,200,116.5,466
406,57.0,4398.0,1350.75,5403.0,1,39,14.25,57,15,200,81.75,327
407,102.0,621.0,295.75,1183.0,2,9,5.75,23,21,50,37.25,149
408,36.0,8322.0,2119.75,8479.0,0,46,12.5,50,9,200,58.25,233
409,102.0,8718.0,3678.0,14712.0,2,46,22.25,89,21,200,110.5,442
410,36.0,9450.0,4153.5,16614.0,0,43,25.0,100,9,200,128.25,513
411,47.0,3588.0,1873.25,7493.0,1,36,26.0,104,9,200,152.25,609
412,63.0,6240.0,3141.0,12564.0,1,43,21.75,87,15,200,110.5,442
413,287.0,6270.0,3110.75,12443.0,9,41,24.25,97,56,200,128.25,513
414,192.0,4098.0,1756.5,7026.0,3,37,19.5,78,20,200,113.25,453
415,41.0,7254.0,3343.0,13372.0,1,41,21.5,86,9,200,107.5,430
416,42.0,5574.0,2075.75,8303.0,0,38,18.5,74,9,200,104.5,418
417,273.0,7512.0,3810.75,15243.0,7,42,30.75,123,51,200,162.75,651
418,47.0,7476.0,2410.25,9641.0,1,42,17.75,71,9,200,98.25,393
419,77.0,3432.0,939.25,3757.0,1,36,10.75,43,9,200,64.25,257
420,114.0,6804.0,2930.25,11721.0,2,41,23.5,94,21,200,120.75,483
421,63.0,5934.0,2916.5,11666.0,1,41,21.25,85,9,200,106.0,424
422,155.0,6438.0,2561.75,10247.0,2,42,21.25,85,20,200,113.25,453
423,69.0,6696.0,4121.25,16485.0,1,41,30.25,121,15,200,153.75,615
424,80.0,8898.0,3498.5,13994.0,2,43,21.75,87,15,200,109.0,436
425,96.0,5304.0,3435.0,13740.0,2,38,28.5,114,21,200,155.25,621
426,41.0,5754.0,2440.25,9761.0,1,39,19.5,78,9,200,107.5,430
427,159.0,4968.0,2817.75,11271.0,3,40,29.25,117,27,200,156.75,627
428,96.0,6678.0,3337.5,13350.0,2,42,29.5,118,21,200,155.25,621
429,108.0,7266.0,4428.0,17712.0,2,41,31.0,124,21,200,155.25,621
430,77.0,761.0,352.5,1410.0,1,14,6.75,27,9,81,43.5,174
431,143.0,6132.0,1739.75,6959.0,3,41,14.0,56,21,200,77.5,310
432,197.0,9006.0,2899.75,11599.0,5,45,23.5,94,33,200,121.0,484
433,65.0,6162.0,1605.25,6421.0,1,39,11.0,44,9,200,61.25,245
434,59.0,3990.0,1271.5,5086.0,1,38,14.5,58,9,200,83.75,335
435,162.0,6222.0,1723.5,6894.0,4,40,13.5,54,33,200,77.75,311
436,231.0,8136.0,3510.5,14042.0,5,44,22.75,91,33,200,118.0,472
437,132.0,6732.0,4048.5,16194.0,2,38,28.75,115,21,200,155.25,621
438,240.0,6402.0,3801.0,15204.0,6,39,30.25,121,45,200,161.25,645
439,86.0,7956.0,3583.25,14333.0,1,43,21.75,87,15,200,107.5,430
440,36.0,6744.0,3051.0,12204.0,0,43,21.5,86,9,200,110.5,442
441,71.0,5256.0,2094.5,8378.0,1,41,20.25,81,9,200,111.75,447
442,63.0,5808.0,2543.25,10173.0,1,41,20.5,82,15,200,109.0,436
443,42.0,6846.0,3285.75,13143.0,0,41,22.5,90,9,200,117.75,471
444,137.0,5460.0,1594.75,6379.0,3,39,13.5,54,21,200,76.25,305
445,122.0,4554.0,1975.25,7901.0,3,40,21.25,85,15,200,116.5,466
446,158.0,7248.0,3194.5,12778.0,4,43,22.5,90,27,200,113.5,454
447,59.0,5574.0,2251.0,9004.0,1,42,19.5,78,9,200,104.5,418
448,42.0,5814.0,1922.75,7691.0,0,40,18.75,75,9,200,107.5,430
449,141.0,5184.0,3231.75,12927.0,3,39,29.0,116,27,200,156.75,627
450,47.0,5688.0,3545.75,14183.0,1,40,29.75,119,9,200,152.25,609
451,81.0,5358.0,1411.0,5644.0,1,41,12.0,48,15,200,62.75,251
452,75.0,3756.0,998.75,3995.0,1,35,9.5,38,9,200,59.75,239
453,47.0,9282.0,3470.75,13883.0,1,45,22.75,91,9,200,113.5,454
454,191.0,2466.0,854.25,3417.0,5,36,14.75,59,33,200,86.75,347
455,36.0,5316.0,2438.0,9752.0,0,40,20.25,81,9,200,106.0,424
456,621.0,11022.0,5214.75,20859.0,13,45,34.5,138,87,200,171.75,687
457,36.0,8634.0,3372.0,13488.0,0,43,20.5,82,9,200,104.5,418
458,36.0,6888.0,2790.5,11162.0,0,43,20.25,81,9,200,106.0,424
459,113.0,5046.0,2592.5,10370.0,3,40,22.0,88,21,200,118.0,472
460,71.0,5640.0,1484.75,5939.0,1,38,10.75,43,9,200,62.75,251
461,141.0,5658.0,2759.25,11037.0,3,42,22.5,90,27,200,121.0,484
462,81.0,8346.0,3959.25,15837.0,1,45,22.5,90,15,200,109.0,436
463,59.0,2358.0,650.75,2603.0,1,34,9.25,37,9,200,59.75,239
464,257.0,6696.0,3727.25,14909.0,5,40,30.0,120,33,200,158.25,633
465,65.0,255.0,126.5,506.0,1,4,2.25,9,9,26,19.25,77
466,173.0,7524.0,3248.0,12992.0,5,45,24.25,97,26,200,114.75,459
467,201.0,6984.0,3860.25,15441.0,5,41,30.25,121,39,200,159.75,639
468,69.0,6186.0,2948.25,11793.0,1,41,21.5,86,15,200,115.0,460
469,104.0,6672.0,3090.25,12361.0,2,43,22.25,89,15,200,109.0,436
470,176.0,7980.0,3421.25,13685.0,3,41,22.25,89,26,200,113.25,453
471,143.0,5046.0,1863.5,7454.0,3,38,20.0,80,21,200,115.0,460
472,294.0,5316.0,1980.0,7920.0,8,40,22.5,90,57,200,128.5,514
473,86.0,6366.0,1792.5,7170.0,2,39,14.25,57,15,200,79.25,317
474,42.0,9054.0,3737.25,14949.0,0,43,23.0,92,9,200,117.75,471
475,93.0,9456.0,4974.75,19899.0,1,46,31.25,125,15,200,153.75,615
476,47.0,5292.0,2475.25,9901.0,1,38,21.0,84,9,200,115.0,460
477,132.0,5226.0,2703.75,10815.0,2,41,23.0,92,21,200,123.75,495
478,129.0,5988.0,3782.25,15129.0,3,41,30.75,123,27,200,156.75,627
479,81.0,6840.0,2919.5,11678.0,1,43,21.5,86,15,200,109.0,436
480,77.0,3006.0,861.25,3445.0,1,37,11.75,47,9,200,67.25,269
481,107.0,5226.0,2702.0,10808.0,3,42,23.0,92,21,200,121.0,484
482,108.0,6498.0,3931.5,15726.0,2,43,30.25,121,21,200,155.25,621
483,288.0,5388.0,3513.0,14052.0,8,38,30.5,122,57,200,164.25,657
484,65.0,2499.0,1204.0,4816.0,1,34,17.25,69,9,194,104.5,418
485,36.0,7014.0,3497.75,13991.0,0,44,22.5,90,9,200,110.5,442
486,77.0,1350.0,504.25,2017.0,1,17,8.0,32,9,92,49.25,197
487,71.0,882.0,328.0,1312.0,1,15,6.25,25,9,92,41.75,167
488,129.0,6252.0,3192.75,12771.0,3,40,28.75,115,27,200,156.75,627
489,53.0,8682.0,2578.0,10312.0,1,42,16.0,64,9,200,86.5,346
490,159.0,4830.0,1392.75,5571.0,3,36,12.25,49,27,200,76.0,304
491,47.0,5664.0,2874.5,11498.0,1,41,22.5,90,9,200,117.75,471
492,129.0,6168.0,3003.75,12015.0,3,42,22.25,89,27,200,114.75,459
493,285.0,5376.0,3227.25,12909.0,7,39,30.25,121,51,200,162.75,651
494,42.0,6000.0,2606.75,10427.0,0,40,19.75,79,9,200,104.5,418
495,149.0,7248.0,3224.0,12896.0,3,41,21.5,86,21,200,112.0,448
496,125.0,1194.0,486.5,1946.0,2,18,8.5,34,21,92,52.25,209
497,135.0,4878.0,2790.75,11163.0,3,40,28.75,115,27,200,156.75,627
498,174.0,12150.0,3270.75,13083.0,4,48,17.75,71,33,200,91.25,365
499,57.0,7710.0,2241.0,8964.0,1,43,16.25,65,15,200,89.5,358
500,666.0,6918.0,3121.5,12486.0,16,42,28.25,113,104,200,152.25,609
501,120.0,6918.0,3236.25,12945.0,2,45,22.5,90,21,200,112.0,448
502,125.0,5238.0,2742.5,10970.0,3,40,22.75,91,21,200,123.75,495
503,36.0,7320.0,2734.25,10937.0,0,43,20.25,81,9,200,104.5,418
504,63.0,2769.0,1085.0,4340.0,1,31,14.75,59,9,170,88.0,352
505,92.0,6000.0,2986.75,11947.0,2,42,21.75,87,15,200,109.0,436
506,71.0,5424.0,1420.75,5683.0,1,42,11.75,47,9,200,61.25,245
507,104.0,2346.0,964.25,3857.0,2,29,14.5,58,15,164,89.75,359
508,42.0,6180.0,2570.75,10283.0,0,38,19.0,76,9,200,104.5,418
509,42.0,6750.0,3870.0,15480.0,0,41,29.5,118,9,200,152.25,609
510,92.0,5976.0,2726.75,10907.0,2,40,25.75,103,15,200,137.25,549
511,77.0,503.0,313.5,1254.0,1,13,7.25,29,9,81,46.25,185
512,47.0,471.0,200.0,800.0,1,8,3.25,13,9,38,22.25,89
513,110.0,3984.0,1896.25,7585.0,2,36,19.25,77,15,200,109.0,436
514,71.0,2430.0,813.25,3253.0,1,38,13.75,55,9,200,79.25,317
515,36.0,7632.0,3060.5,12242.0,0,44,21.0,84,9,200,109.0,436
516,63.0,8556.0,3284.25,13137.0,1,47,22.0,88,15,200,109.0,436
517,77.0,1944.0,576.5,2306.0,1,22,7.5,30,9,116,46.25,185
518,47.0,4788.0,2284.0,9136.0,1,38,21.25,85,9,200,116.5,466
519,65.0,108.0,90.5,362.0,1,2,1.5,6,9,21,16.5,66
520,155.0,7038.0,2860.75,11443.0,3,43,23.0,92,21,200,118.0,472
521,186.0,7128.0,1926.0,7704.0,3,42,13.25,53,20,200,71.5,286
522,36.0,9876.0,3559.5,14238.0,0,47,26.75,107,9,200,137.25,549
523,41.0,5034.0,2069.75,8279.0,1,39,21.0,84,9,200,119.25,477
524,191.0,7218.0,4261.25,17045.0,5,41,31.0,124,33,200,158.25,633
525,84.0,9534.0,4127.75,16511.0,2,48,24.0,96,21,200,113.5,454
526,96.0,8298.0,3212.75,12851.0,2,46,22.75,91,21,200,113.5,454
527,47.0,5310.0,1429.75,5719.0,1,39,11.5,46,9,200,64.25,257
528,141.0,5220.0,1854.75,7419.0,3,40,18.25,73,27,200,106.0,424
529,465.0,5112.0,2637.75,10551.0,13,42,26.5,106,87,200,144.75,579
530,237.0,6828.0,3698.25,14793.0,5,42,31.0,124,39,200,159.75,639
531,69.0,6186.0,3134.25,12537.0,1,41,28.75,115,15,200,153.75,615
532,228.0,5826.0,3568.5,14274.0,4,39,29.5,118,33,200,158.25,633
533,71.0,3996.0,1552.0,6208.0,1,39,18.25,73,9,200,104.5,418
534,63.0,7446.0,3439.5,13758.0,1,42,21.5,86,15,200,110.25,441
535,71.0,7788.0,3227.5,12910.0,1,44,22.0,88,9,200,110.5,442
536,69.0,2604.0,709.25,2837.0,1,36,9.75,39,9,200,59.75,239
537,101.0,9978.0,4347.25,17389.0,2,48,23.5,94,15,200,109.0,436
538,41.0,6672.0,2968.25,11873.0,1,40,21.25,85,9,200,110.5,442
539,99.0,7932.0,3601.5,14406.0,1,42,22.5,90,15,200,113.5,454
540,162.0,5166.0,2941.5,11766.0,4,38,28.75,115,33,200,158.25,633
541,41.0,5148.0,2557.25,10229.0,1,39,19.75,79,9,200,107.5,430
542,122.0,2994.0,864.25,3457.0,2,37,11.75,47,15,200,67.25,269
543,162.0,7194.0,3258.75,13035.0,4,41,24.0,96,33,200,126.75,507
544,36.0,1014.0,378.75,1515.0,0,12,4.75,19,9,56,31.0,124
545,47.0,837.0,447.5,1790.0,1,13,7.0,28,9,74,46.0,184
546,180.0,7782.0,4186.5,16746.0,4,42,30.25,121,33,200,158.25,633
547,41.0,7644.0,3079.25,12317.0,1,43,21.5,86,9,200,110.5,442
548,74.0,8016.0,2455.25,9821.0,2,45,21.0,84,15,200,113.75,455
549,42.0,6996.0,1927.25,7709.0,0,42,13.0,52,9,200,68.5,274
550,117.0,6990.0,3320.25,13281.0,3,43,23.0,92,27,200,114.75,459
551,41.0,5982.0,1685.75,6743.0,1,41,13.0,52,9,200,71.5,286
552,47.0,351.0,201.25,805.0,1,8,4.0,16,9,51,25.25,101
553,41.0,9006.0,3462.5,13850.0,1,44,20.75,83,9,200,106.0,424
554,95.0,6852.0,1804.75,7219.0,3,43,13.0,52,21,200,67.25,269
555,141.0,7992.0,4161.75,16647.0,3,41,30.0,120,27,200,156.75,627
556,63.0,5304.0,2370.75,9483.0,1,39,20.25,81,15,200,111.75,447
557,63.0,297.0,125.0,500.0,1,7,2.5,10,9,51,22.5,90
558,84.0,7620.0,4342.5,17370.0,2,41,30.5,122,21,200,155.25,621
559,68.0,9498.0,3535.25,14141.0,2,46,26.5,106,15,200,137.5,550
560,36.0,4656.0,2202.0,8808.0,0,40,25.25,101,9,200,143.5,574
561,75.0,5574.0,1574.75,6299.0,1,38,13.75,55,15,200,80.75,323
562,75.0,485.0,178.0,712.0,1,9,3.0,12,9,57,24.0,96
563,57.0,5886.0,3267.75,13071.0,1,39,28.75,115,15,200,153.75,615
564,69.0,5178.0,2174.75,8699.0,1,37,19.25,77,15,200,110.5,442
565,120.0,6570.0,4308.0,17232.0,2,41,30.0,120,21,200,155.25,621
566,99.0,5844.0,2617.5,10470.0,1,38,19.75,79,15,200,110.5,442
567,36.0,6720.0,1838.0,7352.0,0,40,12.5,50,9,200,70.0,280
568,174.0,6726.0,3180.0,12720.0,4,41,22.25,89,32,200,116.25,465
569,36.0,8004.0,5049.0,20196.0,0,44,30.5,122,9,200,152.25,609
570,71.0,5748.0,1498.0,5992.0,1,38,10.5,42,9,200,59.75,239
571,125.0,6474.0,4250.75,17003.0,3,43,31.0,124,21,200,155.25,621
572,36.0,6744.0,3525.0,14100.0,0,41,29.0,116,9,200,152.25,609
573,105.0,3144.0,1530.5,6122.0,3,35,19.25,77,21,200,112.0,448
574,59.0,4248.0,1157.75,4631.0,1,38,11.25,45,9,200,65.75,263
575,80.0,6648.0,3623.0,14492.0,2,40,29.25,117,15,200,153.75,615
576,104.0,3522.0,1690.75,6763.0,2,37,19.75,79,15,200,112.0,448
577,57.0,534.0,214.5,858.0,1,9,3.75,15,15,56,29.75,119
578,47.0,9402.0,2414.5,9658.0,1,45,12.75,51,9,200,62.75,251
579,36.0,6432.0,3081.0,12324.0,0,41,26.0,104,9,200,137.25,549
580,120.0,5826.0,1662.5,6650.0,2,42,14.75,59,21,200,79.0,316
581,53.0,5484.0,1492.0,5968.0,1,40,13.0,52,9,200,71.75,287
582,36.0,8970.0,3666.75,14667.0,0,45,21.25,85,9,200,106.0,424
583,41.0,4848.0,1953.5,7814.0,1,38,19.0,76,9,200,106.0,424
584,41.0,6702.0,2872.25,11489.0,1,41,21.0,84,9,200,107.5,430
585,77.0,3258.0,1691.5,6766.0,1,37,20.25,81,9,200,113.5,454
586,192.0,4212.0,2818.5,11274.0,4,38,28.75,115,33,200,158.25,633
587,69.0,7548.0,2882.75,11531.0,1,44,20.75,83,15,200,107.5,430
588,77.0,5802.0,1528.0,6112.0,1,38,11.0,44,9,200,62.75,251
589,47.0,5478.0,2799.5,11198.0,1,40,22.5,90,9,200,118.0,472
590,113.0,5028.0,2819.75,11279.0,3,39,29.0,116,21,200,155.25,621
591,120.0,6858.0,3484.5,13938.0,2,39,28.25,113,21,200,155.25,621
592,41.0,10146.0,3338.75,13355.0,0,49,22.0,88,9,200,104.5,418
593,300.0,8994.0,5056.5,20226.0,5,42,31.75,127,32,200,158.0,632
594,123.0,6546.0,3470.25,13881.0,3,41,23.75,95,27,200,123.75,495
595,57.0,9396.0,3612.0,14448.0,1,45,21.25,85,15,200,107.5,430
596,53.0,810.0,329.0,1316.0,1,13,5.75,23,9,80,40.25,161
597,135.0,7686.0,2126.25,8505.0,3,41,15.0,60,27,200,85.25,341
598,375.0,5982.0,3083.25,12333.0,8,41,24.5,98,56,200,129.75,519
599,207.0,9840.0,2757.75,11031.0,4,42,15.25,61,32,200,84.75,339
600,108.0,6018.0,3153.0,12612.0,2,43,24.0,96,21,200,122.25,489
601,57.0,8010.0,3203.75,12815.0,1,44,21.25,85,15,200,107.5,430
602,57.0,6642.0,2979.75,11919.0,1,41,20.75,83,15,200,109.0,436
603,93.0,7032.0,3929.25,15717.0,1,41,29.75,119,15,200,153.75,615
604,36.0,9498.0,2755.25,11021.0,0,46,18.75,75,9,200,98.75,395
605,140.0,5208.0,2436.5,9746.0,4,40,24.25,97,27,200,130.0,520
606,71.0,372.0,191.5,766.0,1,7,3.75,15,9,44,26.75,107
607,63.0,6636.0,3849.75,15399.0,1,40,29.75,119,15,200,153.75,615
608,186.0,7542.0,3159.0,12636.0,4,41,22.75,91,33,200,119.5,478
609,189.0,6870.0,3226.5,12906.0,5,41,23.5,94,39,200,122.5,490
610,57.0,6618.0,2501.25,10005.0,1,43,21.25,85,15,200,112.0,448
611,81.0,8316.0,4572.75,18291.0,1,43,30.0,120,15,200,153.75,615
612,69.0,7578.0,3139.5,12558.0,1,43,20.75,83,15,200,107.5,430
613,215.0,6630.0,3042.5,12170.0,5,40,24.0,96,33,200,129.75,519
614,312.0,3900.0,2001.0,8004.0,6,38,24.5,98,45,200,140.25,561
615,71.0,7404.0,1924.0,7696.0,1,41,11.75,47,9,200,62.75,251
616,141.0,6072.0,3692.25,14769.0,3,41,30.5,122,27,200,156.75,627
617,36.0,7044.0,4204.5,16818.0,0,41,30.0,120,9,200,152.25,609
618,65.0,3072.0,1447.0,5788.0,1,35,18.0,72,9,200,104.5,418
619,77.0,189.0,132.25,529.0,1,5,2.75,11,9,39,22.5,90
620,119.0,1029.0,527.5,2110.0,3,19,10.5,42,21,110,65.75,263
621,63.0,3558.0,1671.5,6686.0,1,34,17.0,68,9,200,106.0,424
622,86.0,5622.0,2308.75,9235.0,2,40,21.0,84,15,200,115.0,460
623,90.0,7368.0,4072.5,16290.0,2,41,29.5,118,21,200,155.25,621
624,252.0,5916.0,2847.0,11388.0,6,40,23.25,93,44,200,122.25,489
625,234.0,6720.0,3264.0,13056.0,4,43,23.0,92,33,200,119.5,478
626,36.0,5322.0,2404.5,9618.0,0,41,22.0,88,9,200,119.5,478
627,47.0,669.0,337.25,1349.0,1,11,5.75,23,9,50,35.5,142
628,77.0,6780.0,1937.75,7751.0,1,40,13.25,53,9,200,74.5,298
629,108.0,6858.0,2927.25,11709.0,2,43,25.0,100,21,200,132.75,531
630,138.0,6378.0,3486.0,13944.0,2,40,29.5,118,21,200,155.25,621
631,41.0,6906.0,3153.5,12614.0,1,42,22.0,88,9,200,112.0,448
632,87.0,7770.0,4298.25,17193.0,1,40,29.0,116,15,200,153.75,615
633,216.0,7218.0,3958.5,15834.0,4,41,30.0,120,33,200,158.25,633
634,138.0,10038.0,4164.75,16659.0,4,49,24.25,97,33,200,118.0,472
635,315.0,5244.0,2689.25,10757.0,7,43,24.0,96,51,200,125.5,502
636,132.0,9318.0,3959.25,15837.0,3,44,23.25,93,27,200,115.0,460
637,69.0,5034.0,2109.0,8436.0,1,40,19.75,79,15,200,107.5,430
638,65.0,4734.0,2303.0,9212.0,1,37,21.5,86,9,200,124.0,496
639,65.0,6594.0,1729.0,6916.0,1,43,12.25,49,9,200,62.75,251
640,132.0,5334.0,2316.5,9266.0,2,37,20.0,80,21,200,112.0,448
641,525.0,8346.0,4193.25,16773.0,13,40,32.5,130,87,200,171.75,687
642,36.0,6348.0,3014.75,12059.0,0,43,22.0,88,9,200,110.5,442
643,186.0,4842.0,2076.0,8304.0,4,38,20.75,83,33,200,119.5,478
644,266.0,6528.0,4818.5,19274.0,7,43,32.0,128,39,200,159.75,639
645,86.0,6984.0,2742.5,10970.0,2,43,21.75,87,15,200,111.75,447
646,42.0,6816.0,4288.5,17154.0,0,41,29.5,118,9,200,152.25,609
647,36.0,6168.0,1669.5,6678.0,0,40,12.0,48,9,200,68.75,275
648,47.0,3612.0,978.75,3915.0,1,38,11.25,45,9,200,62.75,251
649,198.0,7284.0,4596.0,18384.0,4,41,30.75,123,33,200,158.25,633
650,222.0,6102.0,3040.5,12162.0,4,41,22.75,91,33,200,119.5,478
651,36.0,204.0,114.0,456.0,0,4,2.0,8,9,33,21.0,84
652,63.0,10248.0,3960.75,15843.0,1,46,21.5,86,15,200,109.0,436
653,71.0,3066.0,880.5,3522.0,1,35,11.25,45,9,200,67.25,269
654,42.0,6024.0,3573.0,14292.0,0,39,29.0,116,9,200,152.25,609
655,47.0,5292.0,1550.0,6200.0,1,40,14.5,58,9,200,82.25,329
656,63.0,9132.0,3461.25,13845.0,1,46,21.5,86,15,200,109.0,436
657,312.0,5076.0,3069.0,12276.0,6,39,29.75,119,45,200,161.25,645
658,36.0,7962.0,2036.75,8147.0,0,45,12.0,48,9,200,59.75,239
659,84.0,4050.0,2469.0,9876.0,2,39,28.75,115,21,200,155.25,621
660,36.0,8034.0,2270.25,9081.0,0,42,15.25,61,9,200,85.25,341
661,42.0,8652.0,4561.5,18246.0,0,43,29.75,119,9,200,152.25,609
662,189.0,6882.0,3420.0,13680.0,3,42,22.5,90,27,200,116.5,466
663,81.0,6324.0,3782.25,15129.0,1,43,30.25,121,15,200,153.75,615
664,114.0,6462.0,2807.25,11229.0,2,42,21.25,85,21,200,112.0,448
665,107.0,6444.0,2695.25,10781.0,2,41,22.0,88,21,200,110.5,442
666,108.0,6798.0,3435.0,13740.0,2,41,22.0,88,21,200,113.5,454
667,120.0,6714.0,3352.5,13410.0,2,41,24.75,99,21,200,131.25,525
668,162.0,3810.0,1089.5,4358.0,3,39,12.75,51,21,200,73.25,293
669,125.0,5574.0,2744.5,10978.0,3,40,20.75,83,21,200,110.5,442
670,71.0,6102.0,1607.75,6431.0,1,40,11.75,47,9,200,65.75,263
671,41.0,4590.0,1603.25,6413.0,1,40,16.25,65,9,200,92.5,370
672,59.0,885.0,429.25,1717.0,1,15,7.25,29,9,86,46.25,185
673,65.0,5874.0,1545.25,6181.0,1,40,11.75,47,9,200,64.25,257
674,69.0,845.0,342.0,1368.0,1,17,7.0,28,9,105,46.5,186
675,171.0,7332.0,3280.25,13121.0,3,44,22.75,91,27,200,113.5,454
676,206.0,2862.0,1473.5,5894.0,4,37,20.25,81,27,200,117.75,471
677,81.0,7962.0,2206.5,8826.0,1,43,15.5,62,15,200,83.5,334
678,57.0,7758.0,4044.75,16179.0,1,44,30.75,123,15,200,153.75,615
679,81.0,6366.0,3145.5,12582.0,1,44,21.5,86,15,200,107.5,430
680,81.0,8406.0,3504.0,14016.0,1,43,24.25,97,15,200,125.25,501
681,117.0,8676.0,4508.25,18033.0,3,43,30.5,122,27,200,156.75,627
