day,baseline,egalitarian,maximin,utilitarian,all_principles
1.0,0.009527754763877239,0.005539143279172487,0.010770975056689336,0.00607224413535401,0.01209258874818353
2.0,0.029447917398328194,0.015542598232191951,0.025938267274640436,0.03232294210601938,0.03835257835473005
3.0,0.0629825274278748,0.03948511840104296,0.044117647058823595,0.07148760330578519,0.05125612092825205
4.0,0.06409577986506143,0.04252441509168836,0.04650854644229474,0.07943769199946593,0.052008805723720464
5.0,0.06254078037322186,0.04258981525666372,0.04858021460350681,0.08193941389529136,0.05141149456338212
6.0,0.06374482350621169,0.03735039207593904,0.04410601265822778,0.08768804433887567,0.049859409519984244
7.0,0.06974277826409003,0.03900585610708318,0.05349664295685708,0.10074032268773636,0.05672787064949314
8.0,0.08384061981184265,0.046419004652474394,0.07040940825594766,0.12161487790272152,0.05975389321468283
9.0,0.1015075112932029,0.07099116049558041,0.09263898421413863,0.13439911076239053,0.08260203370943042
10.0,0.10418906963165075,0.0792137088334357,0.0901159571117518,0.12336685258603741,0.0692266570845903
11.0,0.10040167299599556,0.06824195310055292,0.0918853207872592,0.12395091471544406,0.07236470603098488
12.0,0.09881704849206652,0.06364761933113638,0.09433742883340734,0.12821933976567856,0.07410988864045898
13.0,0.09486103666476065,0.06372958433830145,0.10224266168407525,0.14442680259972596,0.08794068997193372
14.0,0.10339928954962518,0.07119381383992951,0.11367873560508657,0.15723906036395086,0.10150865762683026
15.0,0.11619083186309398,0.0819192097838557,0.1287393119757545,0.17003408438542933,0.10795987992621536
16.0,0.11154344249840453,0.08675259585179762,0.11342765234508789,0.1551371803272379,0.07214259575939863
17.0,0.10435611928187738,0.08148436593051844,0.11607602298388375,0.1567790176886814,0.07917372477461448
18.0,0.1077870091078117,0.0815693825750694,0.12145556606380414,0.16444610257720949,0.09123775130354383
19.0,0.11103612915503747,0.07971336276654895,0.12532879635961325,0.17685190544628826,0.09414073642294563
20.0,0.11155381430023348,0.08855334471065213,0.13103589993166254,0.18688262952562185,0.10462287128130732
21.0,0.11536682478456006,0.10083118614373254,0.14428413937883655,0.19611381515857595,0.11751986621611477
22.0,0.11270164171463848,0.09846396680186653,0.12995930903257746,0.17800224335331483,0.08441918515838864
23.0,0.10946894155089004,0.09595226394105882,0.13565748514041753,0.1816981573144012,0.09138890011947987
24.0,0.10818462013606411,0.09636921051310354,0.13663504431389706,0.18877295945430683,0.09718483797497313
25.0,0.10247598720353102,0.09624040830990688,0.14040443895501498,0.19700931029350932,0.10111568790784808
26.0,0.10452572691486739,0.10777312817993345,0.14374803685343474,0.20949435590480658,0.11470143200089056
27.0,0.10843146617177135,0.1157556576789438,0.158113205598563,0.21376503699391836,0.12331828442474513
28.0,0.10229491174416983,0.11206972720473729,0.14742758315234905,0.18822956742458552,0.09349805391174004
29.0,0.09766308685306324,0.10653485327097112,0.15161696590062324,0.19120035931215407,0.09494611654473495
30.0,0.10192986056673692,0.10522847009386216,0.1581264864802463,0.1996860391950508,0.1129628805036591
31.0,0.10479497262847737,0.11544344679511997,0.16276909154054287,0.2105160085082256,0.12056307141315314
32.0,0.10781913377941299,0.12318367284251841,0.17103106783619348,0.21604355808408693,0.12363278856935134
33.0,0.11110542052100403,0.1281086377246623,0.1736420688007858,0.21618804519907342,0.13408890720801936
34.0,0.10464061482586051,0.12017287457324444,0.15001397209409673,0.19726442702575708,0.10077631540219034
35.0,0.1124375896935077,0.12237025755054987,0.14986015064370384,0.2037688035021037,0.1121713465386327
36.0,0.11667592701508411,0.12097227630420382,0.15491120924489277,0.2122333778933818,0.11577263730140142
37.0,0.12474677909801901,0.12519036093289437,0.1580324016922714,0.219152984745288,0.12472929400599586
