episode,min_total_days,max_total_days,average_total_days
69,78.0,2055.0,805.25
70,233.0,3684.0,1874.75
71,65.0,297.0,151.75
72,95.0,327.0,166.0
73,1734.0,7908.0,4119.0
74,134.0,3780.0,1817.0
75,105.0,6042.0,3698.25
76,36.0,2814.0,749.75
77,84.0,2568.0,1282.25
78,75.0,1857.0,680.0
79,122.0,1578.0,638.0
80,332.0,4038.0,1806.5
81,87.0,5568.0,3396.75
82,36.0,1170.0,434.5
83,59.0,1784.0,496.75
84,180.0,5274.0,2223.75
85,36.0,7782.0,2008.25
86,111.0,2961.0,1098.75
87,234.0,5622.0,3070.5
88,36.0,1083.0,407.75
89,62.0,5100.0,2296.25
90,84.0,2151.0,722.5
91,150.0,4668.0,3084.0
92,87.0,1413.0,777.0
93,302.0,6930.0,3230.0
94,41.0,1875.0,630.75
95,123.0,1545.0,555.5
96,140.0,5562.0,3170.0
97,81.0,870.0,309.25
98,77.0,402.0,190.0
99,36.0,822.0,370.0
100,114.0,1443.0,507.5
101,80.0,114.0,94.75
102,81.0,1185.0,426.5
103,84.0,861.0,312.0
104,362.0,3108.0,2087.0
105,42.0,5412.0,2676.5
106,86.0,456.0,214.0
107,123.0,234.0,167.5
108,93.0,5886.0,3323.25
109,42.0,2379.0,695.25
110,132.0,6084.0,3390.0
111,69.0,2694.0,1298.25
112,222.0,3348.0,1123.5
113,36.0,5694.0,3196.5
114,36.0,3456.0,923.0
115,312.0,5412.0,3025.5
116,306.0,6234.0,3559.5
117,116.0,4896.0,2128.75
118,372.0,7752.0,2475.5
119,47.0,5676.0,3490.25
120,36.0,1656.0,554.25
121,42.0,1008.0,516.5
122,41.0,2196.0,612.25
123,57.0,117.0,78.0
124,116.0,4842.0,1375.75
125,227.0,2013.0,758.75
126,288.0,7572.0,4476.0
127,134.0,6396.0,3978.5
128,42.0,1332.0,381.0
129,63.0,4320.0,2075.0
130,125.0,3564.0,1819.0
131,65.0,2142.0,602.75
132,96.0,3396.0,979.25
133,294.0,3180.0,1760.75
134,735.0,4614.0,3093.75
135,41.0,809.0,332.5
136,114.0,4560.0,1956.75
137,59.0,203.0,128.5
138,120.0,6618.0,3849.0
139,36.0,5046.0,3153.0
140,534.0,6840.0,3529.5
141,63.0,5604.0,3626.25
142,47.0,2514.0,988.25
143,87.0,4182.0,2832.75
144,62.0,2664.0,1109.5
145,59.0,381.0,231.75
146,399.0,6312.0,3714.75
147,63.0,3033.0,983.0
148,131.0,5472.0,3461.75
149,117.0,4164.0,1902.0
150,53.0,3378.0,909.25
151,36.0,1245.0,351.75
152,621.0,4542.0,3053.25
153,57.0,2871.0,888.25
154,42.0,6228.0,3786.0
155,36.0,2262.0,778.25
156,204.0,5196.0,1488.0
157,396.0,5466.0,3336.0
158,36.0,1560.0,574.5
159,36.0,3936.0,2349.0
160,578.0,6630.0,3735.5
161,68.0,1881.0,571.75
162,528.0,5838.0,3756.0
163,71.0,582.0,258.25
164,57.0,2523.0,1284.75
165,65.0,435.0,205.0
166,188.0,3666.0,2624.0
167,159.0,372.0,258.5
168,47.0,4104.0,2106.25
169,63.0,4266.0,2114.75
170,161.0,6906.0,4198.25
171,63.0,5172.0,2489.75
172,149.0,7284.0,4436.75
173,942.0,7488.0,3826.5
174,281.0,4602.0,2651.75
175,68.0,2088.0,578.5
176,36.0,6054.0,1691.0
177,87.0,4326.0,2462.25
178,210.0,3492.0,1812.0
179,59.0,759.0,254.25
180,68.0,1347.0,466.0
181,675.0,7128.0,3818.25
182,1266.0,7338.0,3534.75
183,90.0,2010.0,684.0
184,263.0,5292.0,1630.0
185,71.0,3384.0,1151.75
186,63.0,4410.0,2018.25
187,81.0,3204.0,1605.75
188,108.0,615.0,314.0
189,68.0,5130.0,2852.0
190,81.0,6258.0,3309.75
191,59.0,3354.0,985.5
192,155.0,515.0,289.75
193,74.0,2283.0,1229.75
194,114.0,4332.0,2142.5
195,75.0,546.0,227.0
196,69.0,5484.0,2061.75
197,113.0,7272.0,4303.25
198,78.0,5154.0,1522.5
199,41.0,5892.0,1759.5
200,36.0,4680.0,2853.0
201,144.0,5022.0,3184.5
202,36.0,6648.0,4030.5
203,156.0,1101.0,498.5
204,36.0,4842.0,2340.75
205,59.0,113.0,85.75
206,107.0,2004.0,754.75
207,74.0,1815.0,643.75
208,141.0,540.0,260.5
209,228.0,4980.0,1548.75
210,93.0,4074.0,1794.75
211,41.0,1836.0,701.5
212,156.0,3891.0,1408.5
213,147.0,779.0,397.5
214,77.0,2946.0,879.0
215,227.0,4476.0,2761.25
216,59.0,4938.0,2565.5
217,47.0,4776.0,1798.25
218,36.0,2706.0,807.25
219,131.0,6522.0,3946.25
220,63.0,5964.0,3480.75
221,42.0,3450.0,961.5
222,183.0,6060.0,3740.25
223,41.0,612.0,227.75
224,119.0,2892.0,1454.5
225,534.0,5592.0,3751.5
226,159.0,2337.0,807.0
227,116.0,1881.0,583.25
228,101.0,477.0,238.75
229,309.0,2661.0,983.0
230,330.0,4038.0,2335.5
231,57.0,5418.0,1487.0
232,368.0,3168.0,1872.25
233,89.0,458.0,202.0
234,114.0,2577.0,752.0
235,36.0,6102.0,3712.5
236,249.0,6510.0,3675.75
237,36.0,807.0,347.0
238,242.0,2892.0,946.25
239,119.0,1626.0,593.5
240,885.0,7350.0,3930.75
241,93.0,5322.0,2195.25
242,134.0,4278.0,2453.0
243,63.0,3492.0,1349.25
244,101.0,1137.0,398.75
245,96.0,3882.0,1921.25
246,90.0,3936.0,2063.75
247,347.0,6684.0,3997.25
248,41.0,4947.0,1362.25
249,59.0,4500.0,1217.5
250,47.0,290.0,129.5
251,41.0,4527.0,1231.0
252,36.0,365.0,197.5
253,408.0,6066.0,3558.0
254,312.0,2052.0,974.25
255,143.0,1782.0,711.5
256,74.0,4158.0,2137.25
257,53.0,4356.0,2144.0
258,102.0,639.0,275.5
259,86.0,3906.0,1994.5
260,36.0,3504.0,1041.5
261,114.0,5496.0,3392.25
262,396.0,1905.0,884.25
263,71.0,357.0,194.75
264,59.0,3132.0,1548.5
265,288.0,2670.0,1014.5
266,36.0,3546.0,1575.5
267,36.0,210.0,92.0
268,129.0,894.0,382.25
269,167.0,2304.0,1182.25
270,252.0,5310.0,3144.0
271,36.0,3282.0,1021.25
272,63.0,3657.0,1028.0
273,42.0,2799.0,879.75
274,2040.0,7326.0,3931.5
275,78.0,924.0,323.0
276,395.0,6006.0,3497.75
277,143.0,1089.0,404.75
278,104.0,2598.0,930.25
279,141.0,4014.0,1210.5
280,71.0,2532.0,873.5
281,65.0,4260.0,2060.0
282,321.0,4950.0,3522.75
283,41.0,1335.0,632.5
284,69.0,3603.0,1064.0
285,36.0,3030.0,1029.5
286,159.0,954.0,537.0
287,101.0,4734.0,1927.25
288,57.0,1374.0,513.0
289,36.0,3432.0,1212.5
290,120.0,2331.0,754.25
291,41.0,6312.0,4205.75
292,80.0,3828.0,2024.0
293,230.0,5442.0,2460.25
294,74.0,264.0,158.5
295,36.0,2286.0,866.0
296,80.0,894.0,358.0
297,95.0,1656.0,611.75
298,360.0,3090.0,2095.5
299,87.0,3378.0,1293.75
300,41.0,3426.0,1001.25
301,279.0,5328.0,3492.75
302,36.0,354.0,158.25
303,180.0,2754.0,1462.5
304,42.0,9306.0,2392.5
305,83.0,957.0,386.0
306,254.0,5616.0,3347.0
307,86.0,6618.0,1903.75
308,141.0,3198.0,1074.5
309,93.0,4176.0,2438.25
310,77.0,213.0,148.75
311,71.0,606.0,344.75
312,92.0,3000.0,909.5
313,41.0,1620.0,547.5
314,36.0,192.0,125.0
315,90.0,4458.0,1704.0
316,77.0,977.0,343.0
317,57.0,399.0,171.0
318,108.0,7134.0,1922.0
319,77.0,270.0,138.25
320,36.0,2904.0,767.0
321,87.0,4632.0,2386.5
322,122.0,3327.0,1262.0
323,165.0,1920.0,641.75
324,227.0,3705.0,1246.25
325,210.0,5586.0,2943.0
326,129.0,2010.0,831.75
327,212.0,1311.0,581.0
328,98.0,1107.0,421.25
329,450.0,5370.0,3738.0
330,36.0,1272.0,410.25
331,657.0,6144.0,2321.25
332,512.0,5196.0,2955.5
333,69.0,135.0,101.5
334,57.0,3480.0,923.75
335,87.0,6960.0,4196.25
336,191.0,6144.0,3216.5
337,345.0,5772.0,3926.25
338,147.0,4542.0,2216.75
339,534.0,7356.0,3456.75
340,62.0,4998.0,2562.25
341,147.0,906.0,471.0
342,323.0,8100.0,4634.75
343,75.0,252.0,152.0
344,135.0,7878.0,2105.75
345,144.0,4206.0,2041.25
346,81.0,4047.0,1636.5
347,98.0,6156.0,1685.5
348,113.0,3000.0,904.75
349,402.0,5502.0,2899.5
350,69.0,1386.0,436.25
351,42.0,5454.0,2394.5
352,36.0,7098.0,1817.75
353,243.0,5928.0,2882.25
354,191.0,5802.0,1692.75
355,93.0,906.0,384.5
356,36.0,6150.0,3690.0
357,65.0,4308.0,2180.75
358,167.0,6138.0,3377.75
359,128.0,4284.0,1371.5
360,36.0,3684.0,1889.25
361,125.0,3036.0,1424.0
362,71.0,654.0,254.0
363,75.0,1563.0,501.25
364,1035.0,6852.0,4253.25
365,261.0,4926.0,3240.75
366,429.0,4236.0,2946.75
367,483.0,6840.0,3279.75
368,308.0,1593.0,703.75
369,158.0,2202.0,715.25
370,63.0,4812.0,2147.25
371,102.0,290.0,171.25
372,71.0,512.0,209.25
373,158.0,5424.0,1570.75
374,65.0,2658.0,841.0
375,207.0,3552.0,1790.75
376,36.0,7080.0,4239.0
377,114.0,2127.0,850.5
378,285.0,4524.0,1796.25
379,110.0,5862.0,3866.0
380,141.0,6504.0,3710.25
381,41.0,3168.0,1183.0
382,150.0,6684.0,1803.5
383,144.0,6318.0,3559.5
384,138.0,1359.0,498.75
385,63.0,1734.0,566.0
386,59.0,3291.0,985.75
387,36.0,6810.0,1730.75
388,92.0,2898.0,1015.75
389,135.0,2196.0,693.75
390,108.0,1836.0,599.0
391,87.0,1194.0,414.0
392,89.0,2148.0,792.5
393,176.0,4950.0,3036.5
394,107.0,3618.0,1816.25
395,41.0,4626.0,2677.25
396,168.0,6684.0,4026.0
397,69.0,1419.0,416.75
398,36.0,1692.0,580.0
399,63.0,7152.0,3363.75
400,119.0,429.0,203.0
401,102.0,2646.0,903.5
402,74.0,3372.0,907.75
403,71.0,834.0,502.0
404,36.0,468.0,182.5
405,375.0,3606.0,2388.75
406,53.0,4782.0,2803.25
407,74.0,5922.0,3455.0
408,42.0,5532.0,2445.75
409,41.0,1392.0,427.75
410,969.0,7104.0,4037.25
411,129.0,5244.0,3140.25
412,86.0,8256.0,2262.25
413,89.0,6948.0,4013.75
414,1104.0,7254.0,4044.0
415,114.0,2349.0,732.75
416,36.0,746.0,248.25
417,69.0,474.0,251.0
418,149.0,198.0,176.75
419,98.0,183.0,147.0
420,108.0,5904.0,3790.5
421,108.0,5532.0,3058.5
422,65.0,2658.0,1091.0
423,47.0,2802.0,829.0
424,36.0,2928.0,965.25
425,204.0,4224.0,2778.0
426,74.0,3816.0,1849.25
427,42.0,4662.0,2231.25
428,317.0,5409.0,2110.0
429,36.0,8100.0,2074.75
430,681.0,6306.0,4281.75
431,150.0,7164.0,2033.75
432,41.0,1248.0,361.0
433,36.0,1746.0,555.5
434,47.0,3642.0,1891.25
435,69.0,555.0,246.75
436,69.0,5865.0,1621.25
437,186.0,6096.0,3955.5
438,116.0,6677.999999999999,4103.0
439,98.0,4830.0,2975.0
440,75.0,1908.0,733.75
441,260.0,4008.0,2594.0
442,75.0,663.0,271.25
443,119.0,3174.0,942.25
444,57.0,933.0,305.0
445,425.0,3486.0,1834.25
446,69.0,4302.0,1714.5
447,36.0,1155.0,321.25
448,83.0,2121.0,708.5
449,201.0,4596.0,2730.0
450,36.0,2997.0,813.5
451,102.0,4794.0,2572.5
452,36.0,3270.0,942.5
453,42.0,2727.0,778.25
454,68.0,528.0,189.75
455,345.0,5520.0,3470.25
456,98.0,1290.0,418.25
457,62.0,2592.0,829.5
458,86.0,1242.0,599.5
459,110.0,4518.0,2226.5
460,36.0,2826.0,917.5
461,75.0,6450.0,3858.75
462,62.0,5688.0,3062.0
463,240.0,3942.0,2167.5
464,119.0,1506.0,508.0
465,68.0,6222.0,3678.5
466,264.0,3600.0,1878.5
467,65.0,366.0,227.75
468,69.0,1920.0,569.5
469,62.0,1881.0,652.75
470,87.0,3750.0,1828.25
471,36.0,1293.0,530.0
472,80.0,3459.0,1062.0
473,141.0,5616.0,3267.75
474,75.0,1119.0,454.5
475,270.0,6468.0,3835.5
476,36.0,2502.0,686.75
477,126.0,3216.0,1097.25
478,80.0,2055.0,648.75
479,168.0,3678.0,1090.5
480,36.0,4713.0,1322.0
481,533.0,6582.0,3932.75
482,75.0,453.0,285.0
483,107.0,6480.0,1737.25
484,248.0,2328.0,794.75
485,36.0,705.0,269.25
486,80.0,4296.0,2427.5
487,131.0,1782.0,572.0
488,1917.0,6774.0,3894.75
489,291.0,7092.0,2090.0
490,132.0,4791.0,1379.75
491,1431.0,6510.0,3456.75
492,68.0,5238.0,3296.0
493,243.0,8466.0,4041.75
494,185.0,3324.0,1873.0
495,36.0,2805.0,817.25
496,228.0,2748.0,1143.5
497,75.0,4704.0,2399.0
498,42.0,3624.0,1717.5
499,74.0,4008.0,1299.5
500,71.0,2826.0,1411.25
501,1650.0,6696.0,3630.0
502,42.0,393.0,170.25
503,95.0,5736.0,3448.25
504,252.0,5163.0,1593.75
505,98.0,5364.0,3255.5
506,140.0,3810.0,1111.0
507,98.0,1101.0,472.25
508,87.0,4248.0,2221.25
509,36.0,624.0,233.5
510,69.0,609.0,312.5
511,71.0,3234.0,1602.5
512,53.0,302.0,139.5
513,65.0,2748.0,762.75
514,1317.0,7926.0,3761.25
515,36.0,3264.0,1472.0
516,405.0,3198.0,1717.25
517,71.0,2292.0,650.75
518,257.0,615.0,446.5
519,120.0,1707.0,676.5
520,41.0,1473.0,508.75
521,642.0,9894.0,4179.0
522,249.0,3180.0,1034.0
523,42.0,5352.0,2051.25
524,81.0,1674.0,526.0
525,132.0,1062.0,430.25
526,1086.0,6126.0,4104.0
527,69.0,1512.0,552.5
528,41.0,1020.0,404.75
529,42.0,4896.0,2495.25
530,279.0,4758.0,2309.75
531,98.0,410.0,210.25
532,41.0,86.0,59.25
533,62.0,6252.0,1976.5
534,47.0,1119.0,468.75
535,77.0,801.0,278.5
536,522.0,5490.0,3456.0
537,36.0,4902.0,1304.0
538,41.0,4566.0,2216.75
539,125.0,2085.0,774.75
540,336.0,6162.0,3216.75
541,36.0,3774.0,1080.75
542,693.0,9330.0,4587.0
543,36.0,1899.0,591.75
544,102.0,4032.0,1938.75
545,306.0,4632.0,2556.0
546,323.0,7566.0,2268.5
547,122.0,1083.0,382.0
548,41.0,6348.0,1842.25
549,191.0,1088.0,427.0
550,63.0,786.0,331.25
551,71.0,305.0,137.75
552,36.0,6384.0,3729.0
553,554.0,5262.0,3506.0
554,297.0,4104.0,2478.75
555,36.0,7494.0,1921.0
556,102.0,3648.0,1983.75
557,77.0,1194.0,404.5
558,36.0,6048.0,3651.0
559,75.0,1545.0,514.25
560,74.0,3648.0,1638.5
561,1977.0,7770.0,4251.75
562,36.0,4284.0,2068.5
563,36.0,5700.0,3274.5
564,92.0,3228.0,1712.75
565,180.0,3999.0,1556.0
566,68.0,1323.0,533.0
567,62.0,1701.0,584.5
568,63.0,2670.0,1296.5
569,116.0,5580.0,2661.5
570,122.0,1770.0,613.0
571,62.0,738.0,386.0
572,261.0,4788.0,2550.0
573,42.0,3336.0,936.75
574,36.0,2052.0,587.25
575,36.0,240.0,114.75
576,104.0,3204.0,903.75
577,36.0,5202.0,1449.5
578,1167.0,6672.0,3492.75
579,237.0,6780.0,3984.75
580,36.0,5790.0,3321.0
581,281.0,2745.0,979.25
582,36.0,5004.0,3069.0
583,36.0,5580.0,1766.25
584,276.0,4746.0,2619.0
585,135.0,5904.0,3528.75
586,159.0,4104.0,1772.25
587,444.0,4776.0,2610.75
588,128.0,7218.0,4164.5
589,65.0,623.0,268.25
590,63.0,2307.0,725.0
591,98.0,357.0,191.5
592,42.0,6072.0,3631.5
593,191.0,6582.0,3956.75
594,117.0,5364.0,3216.75
595,57.0,5718.0,3548.25
596,114.0,6180.0,3592.5
597,42.0,2721.0,767.0
598,93.0,6114.0,3495.75
599,62.0,7500.0,2150.75
600,62.0,7104.0,1957.0
601,41.0,789.0,279.25
602,41.0,7260.0,4367.75
603,389.0,6396.0,3898.25
604,77.0,7956.0,2057.75
605,41.0,4176.0,2009.75
606,57.0,3366.0,934.25
607,87.0,1533.0,612.0
608,120.0,1857.0,639.75
609,120.0,168.0,150.25
610,36.0,381.0,161.75
611,108.0,5952.0,1595.0
612,327.0,3978.0,2149.5
613,194.0,6117.0,1785.5
614,36.0,3984.0,1547.75
615,90.0,993.0,334.25
616,132.0,4440.0,2133.75
617,63.0,2748.0,842.5
618,36.0,5568.0,1617.0
619,126.0,903.0,429.0
620,42.0,3060.0,2145.0
621,36.0,8118.0,4851.0
622,80.0,3648.0,1047.0
623,179.0,399.0,244.0
624,1092.0,6606.0,3237.0
625,86.0,1635.0,568.0
626,168.0,5430.0,3790.5
627,86.0,3702.0,1120.75
628,93.0,7260.0,4209.75
629,165.0,1800.0,734.75
630,1806.0,6264.0,3267.0
631,149.0,525.0,267.5
632,75.0,3498.0,1038.5
633,41.0,2355.0,659.5
634,36.0,2946.0,835.0
635,36.0,3318.0,1665.75
636,222.0,7038.0,3688.5
637,36.0,1266.0,426.5
638,69.0,2742.0,1278.0
639,36.0,1869.0,599.0
640,249.0,2646.0,972.5
641,114.0,2658.0,1018.25
642,86.0,1809.0,609.25
643,89.0,1866.0,659.0
644,42.0,1599.0,477.0
645,366.0,6348.0,3856.5
646,77.0,591.0,313.25
647,41.0,7344.0,1949.5
648,68.0,5760.0,1556.5
649,279.0,6276.0,3780.75
650,137.0,4674.0,2391.25
651,179.0,285.0,227.5
652,36.0,1650.0,517.25
653,168.0,4920.0,2475.75
654,113.0,3978.0,1287.5
655,47.0,4362.0,2249.5
656,90.0,402.0,188.75
657,114.0,7416.0,2000.25
658,86.0,1221.0,392.0
659,87.0,1464.0,503.75
660,36.0,2835.0,827.5
661,41.0,6114.0,3694.25
662,81.0,7236.0,4256.25
663,197.0,1473.0,619.5
664,36.0,6102.0,3360.0
665,62.0,1869.0,577.75
666,65.0,3240.0,1531.75
667,275.0,6540.0,3880.25
668,89.0,1512.0,556.25
669,36.0,7422.0,1924.25
670,104.0,2790.0,1522.25
671,41.0,2622.0,891.0
672,75.0,2820.0,783.5
673,36.0,2046.0,710.0
674,71.0,1674.0,521.0
675,86.0,5028.0,1680.25
676,183.0,3054.0,976.25
677,131.0,5076.0,1466.0
678,134.0,4950.0,2065.75
679,107.0,1671.0,667.75
680,75.0,3078.0,1455.0
681,108.0,3288.0,1028.0
682,102.0,1749.0,615.25
683,2208.0,7950.0,4719.0
684,369.0,4458.0,1483.25
685,131.0,669.0,287.75
686,174.0,2904.0,964.5
687,240.0,3192.0,1500.0
688,108.0,2856.0,975.0
689,432.0,5766.0,3639.0
690,69.0,1554.0,525.0
691,71.0,2760.0,1060.75
692,329.0,4578.0,2818.25
693,36.0,6432.0,3118.5
694,42.0,2046.0,694.5
695,81.0,5286.0,3557.25
696,132.0,6918.0,4134.0
697,234.0,6522.0,1862.5
698,69.0,4254.0,2531.25
699,41.0,3201.0,991.0
700,81.0,444.0,239.0
701,114.0,2688.0,819.75
702,36.0,4272.0,1762.25
703,98.0,3756.0,1028.0
704,248.0,4362.0,2678.0
705,149.0,5724.0,2383.25
706,126.0,3606.0,1710.75
707,74.0,3603.0,1294.0
708,129.0,4440.0,2299.5
709,71.0,1476.0,460.75
710,156.0,3051.0,919.25
711,42.0,1245.0,393.5
712,120.0,5070.0,3091.5
713,92.0,8928.0,2375.5
714,65.0,2580.0,770.75
715,117.0,672.0,279.0
716,93.0,3774.0,1412.75
717,518.0,1334.0,816.75
718,123.0,4674.0,2076.0
719,47.0,5514.0,2507.75
720,36.0,5406.0,3354.0
721,71.0,186.0,103.25
722,86.0,6378.0,3911.0
723,111.0,2184.0,728.25
724,36.0,3672.0,2421.0
725,69.0,4971.0,1321.25
726,176.0,2544.0,827.75
727,192.0,5664.0,3486.0
728,41.0,1554.0,532.75
729,63.0,213.0,104.0
730,65.0,2034.0,579.0
731,71.0,2172.0,679.75
732,36.0,5634.0,1594.5
733,63.0,1431.0,502.25
734,969.0,5298.0,3230.25
735,93.0,7242.0,2090.0
736,98.0,6270.0,3855.5
737,113.0,5718.0,2513.75
738,36.0,465.0,266.75
739,65.0,3954.0,1108.25
740,75.0,1908.0,568.25
741,116.0,3552.0,2160.5
742,612.0,6984.0,3415.5
743,966.0,7224.0,4392.0
744,486.0,5574.0,3561.0
745,36.0,7872.0,2110.25
746,147.0,1542.0,555.25
747,68.0,6012.0,3576.5
748,153.0,6342.0,3285.75
749,71.0,7002.0,2322.25
750,77.0,3984.0,1186.0
751,81.0,1575.0,514.0
752,108.0,6198.0,2806.25
753,228.0,7782.0,4552.5
754,209.0,5454.0,2921.75
755,77.0,3864.0,1043.0
756,174.0,1833.0,663.5
757,2004.0,8238.0,4123.5
758,57.0,753.0,286.25
759,71.0,2382.0,664.75
760,210.0,2310.0,780.0
761,1254.0,7446.0,4593.0
762,81.0,1245.0,454.0
763,63.0,1497.0,532.75
764,501.0,6264.0,3654.75
765,144.0,4434.0,3046.5
766,68.0,4596.0,2312.5
767,36.0,390.0,217.75
768,120.0,822.0,428.0
769,108.0,3378.0,1492.25
770,107.0,171.0,136.75
771,698.0,7470.0,4320.5
772,1194.0,8448.0,4276.5
773,81.0,3258.0,1613.75
774,81.0,108.0,90.5
775,71.0,113.0,86.25
776,36.0,1467.0,486.5
777,101.0,825.0,348.25
778,131.0,4230.0,2629.25
779,65.0,2532.0,796.75
780,36.0,7008.0,1926.0
781,42.0,6180.0,3264.0
782,41.0,3030.0,849.0
783,84.0,7338.0,1964.0
784,110.0,410.0,208.25
785,225.0,6906.0,2929.5
786,180.0,7902.0,3199.5
787,233.0,4320.0,2288.75
788,68.0,6450.0,3822.5
789,41.0,2472.0,826.25
790,161.0,2262.0,786.25
791,36.0,6138.0,1675.25
792,84.0,3216.0,1473.0
793,69.0,2724.0,851.5
794,1581.0,5670.0,3507.75
795,36.0,4398.0,2170.5
796,68.0,2271.0,641.5
797,69.0,3291.0,890.0
798,63.0,4764.0,1474.5
799,123.0,4560.0,1299.5
800,41.0,5028.0,2578.25
801,36.0,7440.0,1896.25
802,107.0,3504.0,1594.0
803,71.0,4524.0,2028.25
804,84.0,2832.0,1004.25
805,63.0,1422.0,472.75
806,77.0,795.0,339.25
807,36.0,4980.0,2310.5
808,47.0,6132.0,3737.75
809,71.0,882.0,344.0
810,297.0,6018.0,2821.5
811,108.0,1866.0,628.75
812,164.0,3462.0,1145.5
813,219.0,4068.0,2152.25
814,41.0,1329.0,431.5
815,36.0,1677.0,579.0
816,804.0,5484.0,3202.5
817,396.0,5280.0,2360.25
818,63.0,215.0,132.5
819,36.0,1683.0,572.25
820,68.0,107.0,84.75
821,36.0,927.0,339.0
822,837.0,4434.0,2573.25
823,36.0,978.0,419.0
824,92.0,6354.0,3849.5
825,36.0,363.0,172.25
826,140.0,1917.0,982.25
827,53.0,4932.0,2491.25
828,108.0,4482.0,2934.0
829,93.0,1032.0,606.5
830,110.0,1926.0,767.5
831,243.0,6480.0,3954.75
832,146.0,7086.0,4235.0
833,42.0,7080.0,3341.75
834,68.0,4704.0,1949.0
835,53.0,1350.0,451.25
836,195.0,3714.0,1737.5
837,69.0,678.0,274.25
838,36.0,92.0,58.0
839,69.0,1167.0,404.0
840,449.0,5862.0,3662.75
841,687.0,4884.0,3158.25
842,120.0,5928.0,2730.75
843,90.0,4170.0,2148.75
844,36.0,135.0,92.0
845,41.0,1815.0,511.75
846,234.0,5592.0,3481.5
847,77.0,558.0,267.75
848,200.0,4512.0,1524.25
849,102.0,5412.0,3189.0
850,317.0,4716.0,3323.75
851,125.0,1371.0,539.25
852,41.0,5742.0,3415.25
853,41.0,2856.0,929.0
854,101.0,939.0,356.25
855,41.0,894.0,611.75
856,41.0,3138.0,1150.75
857,36.0,6402.0,3858.0
858,101.0,2970.0,1443.25
859,333.0,4776.0,2618.25
860,90.0,6084.0,3517.5
861,282.0,5604.0,3145.5
862,86.0,2826.0,833.5
863,74.0,1701.0,558.5
864,95.0,2001.0,643.75
865,71.0,2247.0,713.25
866,47.0,1368.0,415.0
867,158.0,5748.0,1823.0
868,110.0,266.0,168.0
869,71.0,6150.0,3580.25
870,53.0,159.0,86.0
871,65.0,537.0,226.25
872,90.0,720.0,253.25
873,131.0,4626.0,1300.75
874,65.0,3288.0,1595.0
875,93.0,3204.0,992.0
876,786.0,6930.0,4062.0
877,68.0,2298.0,689.5
878,1233.0,8016.0,3945.75
879,191.0,4998.0,3038.75
880,41.0,516.0,179.25
881,77.0,276.0,143.0
882,36.0,2502.0,661.25
883,47.0,2220.0,605.5
884,36.0,5274.0,3150.0
885,41.0,7428.0,2009.5
886,86.0,1764.0,971.5
887,113.0,149.0,131.5
888,59.0,737.0,341.25
889,128.0,3153.0,1224.25
890,77.0,3990.0,1165.25
891,80.0,3996.0,1094.5
892,71.0,3426.0,942.75
893,96.0,2604.0,784.25
894,42.0,4164.0,1763.25
895,158.0,5472.0,3345.5
896,126.0,3930.0,2051.75
897,36.0,4038.0,1253.75
898,59.0,1125.0,368.0
899,69.0,3558.0,1022.75
900,663.0,6894.0,4170.75
901,36.0,8184.0,2155.25
902,74.0,4968.0,2138.0
