day,baseline,maximin,utilitarian
1,0.007033027649451906,0.007757015789836785,0.012012661293112403
2,0.03289174337615042,0.02860470003152016,0.037317961165048485
3,0.08689641219314792,0.05495019209193219,0.05373864188111255
4,0.09622585731178557,0.05905746669317957,0.06210287443267748
5,0.09306179866119058,0.06039289419087135,0.0604858907997996
6,0.09820943679519534,0.06559157212317657,0.05485851575013356
7,0.11495964642582646,0.07421380586116255,0.05438766161050612
8,0.13533285751362567,0.09084781549455889,0.06493461803165834
9,0.1471479558206461,0.10763506063947048,0.08450006034794888
10,0.15419810761227026,0.10119533895431143,0.06721919710058955
11,0.15732949354784043,0.1062508134618887,0.07264323567639486
12,0.16029334696491415,0.1087692342672717,0.07649801252800281
13,0.16533531558950987,0.11524612056626338,0.08364186338438762
14,0.17196635036889996,0.12219811457234497,0.09462907755739058
15,0.17954230549022365,0.13176926868528738,0.10972379744140337
16,0.1625378161735742,0.12011557545674245,0.082524188633603
17,0.17202102610390235,0.12559736432483848,0.08547274396704418
18,0.17512025303021916,0.12843121993168638,0.09059780267411588
19,0.18341508951408803,0.13526863984614668,0.10094723261543326
20,0.19313424870915186,0.14150874729018104,0.10935778928712048
21,0.19954907385550746,0.1492837736978334,0.12022278761647809
22,0.17192484500485627,0.13491135639779128,0.09893008302717488
23,0.18222727011025075,0.13854551839853335,0.1056969077534895
24,0.18632842553480522,0.14233367612764747,0.11183326370470659
25,0.19356706467538043,0.14871991297592646,0.11849420693431245
26,0.205415444556603,0.15298905345584113,0.12756915559750825
27,0.20787985381849317,0.154002543096186,0.13945634511489802
28,0.1927903736170571,0.14216956672303538,0.11584905824032488
29,0.198549799070467,0.14587646656227915,0.12303624393321977
30,0.20646627582078003,0.14876844920852839,0.12498241271243216
31,0.2139915537115249,0.15307464580222696,0.13217269514027286
32,0.22214262450389688,0.15627814561077713,0.1355546141780415
33,0.22753736761243193,0.1611876274930506,0.14463025830867005
34,0.20154841438185378,0.14415283153842418,0.12438682965807812
35,0.20594695343319658,0.1478254668798149,0.13055655513855946
36,0.21130408197962414,0.14703164610924846,0.1288246048925492
37,0.2187173042717958,0.15285798421373764,0.13235485818453796
38,0.23078106691819555,0.15837417457774827,0.14064534059584943
39,0.2305207088520116,0.16054700624445295,0.14894848193487675
40,0.21998638116860247,0.1429982747839611,0.134452772157293
41,0.22737430877557752,0.1443997609269807,0.13755975525055497
42,0.23588268290044767,0.14889877232123916,0.13712097085832742
43,0.243871251051345,0.15122494347779059,0.13963228119099447
44,0.24940410413989889,0.15319841946257706,0.142301079586451
45,0.25071350876300647,0.1569961826709425,0.1472425172933447
46,0.23475982323435152,0.14529904738767363,0.12704971210341842
47,0.2383438103700739,0.1482487627158382,0.13180211368965922
48,0.24763707999649975,0.14891394996516505,0.13668904347692434
49,0.25216060216395275,0.15306375747382361,0.1401691180835738
50,0.25465976725209716,0.1562741356040318,0.14360134277239656
