,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
82,0,1,28,0,3,0,0.0,0.0,195.0,1,-1.2,11,3
70,1,1,22,1,2,0,0.0,5.000000000000002,89.0,0,0.0,9,3
34,2,1,10,2,0,0,0.0,11.0,95.0,4,-1.2,6,2
105,3,1,50,0,8,0,0.7000000000000008,7.000000000000008,357.0,0,1.0,20,8
252,0,2,50,0,10,0,1.799999999999998,17.99999999999998,645.0,0,1.0,20,10
139,1,2,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,5,1
230,2,2,39,1,5,1,0.0,5.000000000000003,266.0,0,0.0,18,6
253,3,2,50,0,12,0,2.9999999999999964,29.999999999999964,1329.0,1,2.0,19,12
410,0,3,50,0,10,0,1.7999999999999972,17.99999999999997,663.0,1,2.0,16,10
411,1,3,50,0,8,0,0.6000000000000008,6.000000000000007,345.0,0,1.0,16,8
288,2,3,9,2,0,0,0.0,11.0,59.0,0,0.0,5,2
412,3,3,50,0,9,0,1.1999999999999984,11.999999999999984,549.0,0,1.0,14,9
501,0,4,50,0,10,0,1.799999999999998,17.99999999999998,675.0,0,1.0,12,10
465,1,4,15,0,1,0,0.0,0.0,69.0,0,-1.0,10,1
447,2,4,9,2,0,0,0.0,11.0,59.0,0,0.0,4,2
466,3,4,15,1,1,0,0.0,5.000000000000002,68.0,0,0.0,7,2
630,0,5,50,0,10,0,1.7999999999999985,17.999999999999982,555.0,1,2.0,13,10
572,1,5,21,0,2,0,0.0,0.0,96.0,0,-1.0,10,2
536,2,5,9,1,0,1,0.0,5.000000000000001,53.0,0,-1.0,4,1
631,3,5,50,0,10,0,1.7999999999999972,17.99999999999997,735.0,0,1.0,13,10
738,0,6,50,1,10,0,1.7999999999999967,23.999999999999968,807.0,0,1.0,14,11
684,1,6,15,1,1,0,0.0,5.000000000000001,62.0,0,0.0,7,2
666,2,6,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
721,3,6,33,1,4,0,0.0,5.000000000000003,161.0,0,0.0,12,5
902,0,7,50,0,11,1,2.399999999999998,23.99999999999998,687.0,0,1.0,17,11
864,1,7,32,1,4,2,0.0,5.999999999999998,276.0,0,0.0,15,5
868,2,7,33,2,4,1,0.0,11.000000000000004,215.0,0,0.0,18,6
903,3,7,50,0,12,1,2.9999999999999964,29.999999999999964,1467.0,2,1.5,22,12
1044,0,8,50,1,10,0,1.7999999999999976,23.99999999999997,759.0,0,2.0,25,11
1010,1,8,33,1,4,1,0.0,5.000000000000005,221.0,0,0.0,16,5
