,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,reward,num_norms,count
0,1,0,0.17358679339669836,0.0,0.0,0.7000000000000001,8.04152076038019,0.13551775887943973,1.0,1999
1,1,1,0.030515257628814407,0.0,0.0,0.7000000000000001,7.1830915457728866,-0.01900950475237619,1.0,1999
2,2,0,0.5545,0.0095,0.018,0.6057500000000001,9.3785,0.3217,1.2785,2000
3,2,1,0.1175,0.0395,0.0075,0.6237500000000001,6.917,0.10405000000000002,1.675,2000
4,3,0,0.781,0.0775,0.1195,0.5465500000000001,10.1405,0.31815,1.7945,2000
5,3,1,0.1975,0.2165,0.045,0.6299500000000001,7.459,0.2135,2.1285,2000
6,4,0,0.94,0.188,0.1215,0.51285,10.7625,0.28785000000000005,2.764,2000
7,4,1,0.36,0.298,0.0455,0.57885,7.923,0.24095000000000003,3.1125,2000
8,5,0,0.8375,0.4585,0.126,0.57515,10.772,0.32195000000000007,3.3675,2000
9,5,1,0.5515,0.326,0.046,0.4956500000000001,8.246,0.15805000000000002,3.6285,2000
10,6,0,0.603,0.862,0.1325,0.7172500000000002,10.54,0.4556,4.112,2000
11,6,1,0.3265,0.7155,0.0485,0.6293500000000002,8.151,0.42525,4.268,2000
12,7,0,0.6075,1.101,0.149,0.76065,11.0365,0.3899,4.5445,2000
13,7,1,0.3505,0.8595,0.054,0.6157500000000001,8.121,0.21080000000000002,4.609,2000
14,8,0,0.737,1.2545,0.183,0.75275,11.692,0.35745,4.899,2000
15,8,1,0.3275,1.0735,0.0645,0.6441500000000001,8.256,0.26955,4.9315,2000
16,9,0,0.844,1.431,0.242,0.7595500000000001,12.3855,0.3423,5.364,2000
17,9,1,0.25731584258324924,1.3234106962663976,0.10191725529767912,0.7054994954591323,8.371342078708375,0.1496468213925328,5.315338042381433,1982
18,10,0,0.8337129840546698,1.6042141230068336,0.28018223234624146,0.7625854214123008,12.407744874715261,0.3474373576309795,5.974373576309795,1756
19,10,1,0.37186788154897493,1.565489749430524,0.09510250569476082,0.7393507972665149,9.4624145785877,0.23234624145785876,5.910592255125285,1756
20,11,0,0.7425968109339408,1.8735763097949887,0.3001138952164009,0.8242027334851936,12.498861047835991,0.3588838268792711,6.404328018223235,1756
21,11,1,0.5239179954441914,1.6577448747152619,0.09567198177676538,0.6947038724373577,9.930523917995444,0.21799544419134398,6.289863325740319,1756
22,12,0,0.6241457858769932,2.199886104783599,0.32517084282460135,0.9199886104783599,12.590546697038725,0.43246013667425975,6.753416856492027,1756
23,12,1,0.40261958997722097,1.9624145785876994,0.1030751708428246,0.7775056947608201,9.956719817767654,0.3456719817767654,6.613325740318906,1756
24,13,0,0.6315489749430524,2.431662870159453,0.3559225512528474,0.9590546697038725,12.996583143507973,0.38861047835990886,7.013097949886105,1756
25,13,1,0.4071753986332574,2.1480637813211847,0.10990888382687927,0.7888952164009113,10.071753986332574,0.23980637813211847,6.850797266514807,1756
