,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
96,0,1,50,0,15,0,4.899999999999998,48,1,2.0,12,15
97,1,1,50,1,9,2,1.2999999999999985,18,0,1.0,15,10
196,0,2,50,1,14,0,4.199999999999999,47,0,2.0,14,15
197,1,2,50,0,8,1,0.6,5,0,1.0,15,8
296,0,3,50,0,13,2,3.599999999999997,35,1,2.0,13,13
297,1,3,50,0,9,1,1.1999999999999988,11,0,1.0,15,9
396,0,4,50,0,12,0,2.999999999999997,29,0,1.0,12,12
397,1,4,50,0,8,0,0.6000000000000001,6,0,1.0,11,8
496,0,5,50,0,14,0,4.199999999999997,41,0,1.0,13,14
497,1,5,50,0,9,2,1.1999999999999988,11,2,1.5,13,9
596,0,6,50,0,12,0,2.999999999999997,29,1,0.8,14,12
597,1,6,50,0,9,1,1.1999999999999986,11,0,1.0,9,9
650,0,7,27,0,7,0,2.2999999999999985,22,0,0.0,6,7
651,1,7,27,0,3,1,0.0,0,0,-1.0,6,3
750,0,8,50,0,12,1,2.9999999999999973,29,0,1.0,18,12
751,1,8,50,0,9,1,1.1999999999999993,11,0,1.0,16,9
850,0,9,50,0,14,1,4.200000000000002,42,0,1.0,15,14
851,1,9,50,1,9,1,1.2000000000000002,18,0,1.0,14,10
892,0,10,21,1,7,0,2.899999999999999,34,0,1.0,11,8
893,1,10,21,1,2,1,0.0,5,0,-1.0,11,3
946,0,11,27,0,8,0,2.899999999999999,28,1,1.0,6,8
947,1,11,27,0,3,1,0.0,0,0,-1.0,8,3
1046,0,12,50,1,12,1,2.999999999999997,35,0,2.0,17,13
1047,1,12,50,1,10,1,1.7999999999999994,23,0,2.0,15,11
1146,0,13,50,1,11,1,2.399999999999997,29,0,2.0,13,12
1147,1,13,50,0,10,1,1.799999999999999,17,0,1.0,10,10
1246,0,14,50,0,13,0,3.5999999999999965,35,0,1.0,12,13
1247,1,14,50,0,10,1,1.799999999999999,17,0,1.0,15,10
1264,0,15,9,0,2,0,1.0999999999999996,10,0,0.0,4,2
1265,1,15,9,0,0,0,0.0,0,0,-1.0,4,0
1364,0,16,50,0,13,0,3.599999999999997,35,1,2.0,12,13
1365,1,16,50,1,10,1,1.7999999999999985,23,0,2.0,11,11
1464,0,17,50,1,12,0,2.9999999999999973,35,0,2.0,16,13
1465,1,17,50,0,9,1,1.1999999999999995,11,0,1.0,17,9
1564,0,18,50,0,15,0,4.8,47,0,1.0,15,15
1565,1,18,50,1,8,1,0.6,11,0,1.0,17,9
1664,0,19,50,1,14,1,4.1999999999999975,47,0,2.0,14,15
1665,1,19,50,1,8,0,0.5999999999999994,11,0,1.0,13,9
1764,0,20,50,1,15,0,4.800000000000001,54,0,2.0,14,16
1765,1,20,50,2,8,0,0.6000000000000003,18,0,1.0,20,10
1864,0,21,50,1,14,0,4.199999999999998,47,0,2.0,15,15
1865,1,21,50,1,8,1,0.5999999999999999,11,0,2.0,18,9
1964,0,22,50,1,14,0,4.199999999999998,47,0,2.0,16,15
1965,1,22,50,1,8,0,0.6000000000000001,12,0,1.0,15,9
2064,0,23,50,0,14,0,4.199999999999999,41,0,1.0,12,14
2065,1,23,50,1,9,1,1.1999999999999968,17,0,1.0,10,10
2164,0,24,50,1,14,2,4.200000000000005,48,0,2.0,17,15
2165,1,24,50,1,9,2,1.1999999999999995,17,0,2.0,19,10
2264,0,25,50,0,13,0,3.599999999999997,35,0,1.0,14,13
2265,1,25,50,1,8,1,0.6000000000000001,12,0,1.0,16,9
2364,0,26,50,1,13,0,3.599999999999997,41,0,2.0,13,14
