day,baseline,maximin
1,15.419709854927465,15.224612306153077
2,16.634,16.2955
3,17.957,17.5995
4,18.631,18.685499999999998
5,19.3665,19.018
6,19.534,18.691
7,20.317,19.1575
8,20.899,19.948
9,21.739882824236354,20.756842078708374
10,22.568300312825862,21.87015945330296
11,23.461418143899895,22.429384965831435
12,24.065693430656935,22.54726651480638
13,24.744525547445253,23.068337129840547
14,25.479666319082376,23.75398633257403
15,26.46454640250261,24.623004544033158
16,27.36735807860262,25.96934116112198
17,28.188318777292576,26.729288975864318
18,28.769650655021834,27.10437051532942
19,29.709606986899566,27.660143509458578
20,30.420305676855897,28.390084801043706
21,31.201529219006005,29.284460597199164
22,32.336728919071874,30.835526315789476
23,33.173174872665534,31.589912280701753
24,33.8568194680249,32.1016081871345
25,34.5874363327674,32.71052631578947
26,35.24731182795699,33.51169590643275
27,36.195356738391844,34.50142491916685
28,37.12354988399072,35.8006230529595
29,38.09744779582367,36.521028037383175
30,38.78364269141531,37.36838006230529
31,39.7215777262181,37.93380062305296
32,40.403712296983755,38.820093457943926
33,41.264501160092806,39.72789530161597
34,42.36733490566038,41.02516233766234
35,43.14268867924528,41.97808441558442
36,43.92983490566038,42.57142857142857
37,44.72228773584906,43.315746753246756
38,45.619103773584904,44.29951298701299
39,46.467256637168134,44.989387755102044
40,47.393667861409796,46.13847429519071
41,48.26642771804062,46.99668325041459
42,49.053763440860216,47.85406301824212
43,50.02807646356034,48.627694859038144
44,50.780167264038234,49.38386903655994
45,51.74925194494315,50.26372712146423
46,52.79915814792544,51.27912824811399
47,53.58448586891161,52.23973176865046
48,54.40769693325316,53.08382229673093
49,55.24654239326518,53.921207041072925
50,56.12748045700542,54.74826707430625
