day,baseline,maximin
1,0.021314560083052214,0.028192153512518914
2,0.06168089455332448,0.07552698597772411
3,0.09904215626218194,0.07618114150970201
4,0.09476141914014291,0.0759813759332102
5,0.10901556812020763,0.06641076874539897
6,0.11825534964676976,0.0639077630945375
7,0.1365359058916178,0.07609291400234874
8,0.15835685917986497,0.08612392219771414
9,0.1816044097294025,0.096694812873515
10,0.17592293120177427,0.06733673575669208
11,0.18357074601657808,0.05725384654445764
12,0.19192772650461465,0.05840678907887775
13,0.19380530973451315,0.0633948849609951
14,0.20646613464293018,0.07086689681626401
15,0.20748044681731326,0.07493413922070657
16,0.199662923589365,0.04803948657406254
17,0.20442090586936734,0.049638812963685996
18,0.20934997912951103,0.05180380736925705
19,0.21121481590357916,0.05373440558451059
20,0.21688498115916022,0.062405220348329626
21,0.2197094346227899,0.06626024166550115
22,0.21369817462678742,0.03708840054050211
23,0.21475851715372674,0.038539858845308306
24,0.21754283326368573,0.045508368439030056
25,0.22002421624451873,0.045610977026906196
26,0.22443081468160941,0.05145711543495346
27,0.22225090345895704,0.05233690495558885
28,0.22028562053717904,0.039592760180995556
29,0.22041717417783202,0.0365619602072802
30,0.22225296501802205,0.04083908213667886
31,0.22196261682243001,0.0443365430020326
32,0.224144366601585,0.04727655732771607
33,0.221872364351982,0.04746933784604801
34,0.22157817827569404,0.03861068792908995
35,0.22069154024873594,0.04142738364560983
36,0.2224750016777397,0.042365771812080455
37,0.2240833761816241,0.04599456572659988
38,0.22445392270906028,0.04949887315169388
39,0.22420710494908702,0.04717665844099295
40,0.22239938490237843,0.04510001258019902
41,0.22327285328844781,0.048554994883376335
42,0.22370792537386142,0.048586082617133375
43,0.22179301945144303,0.05372154488873737
44,0.2229960238100841,0.05560269943533247
45,0.2228499069073584,0.05502590330536128
46,0.22150788679460165,0.05356675820583234
47,0.22092109840535956,0.0544911909117165
48,0.22055702917771902,0.058164505992515325
49,0.22017414965986393,0.062227956721800926
50,0.221202056995929,0.06452850295116508
