,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
93,0,1,50,0,10,0,1.8999999999999977,18.99999999999997,891.0,0,1.0,,10
33,1,1,10,0,0,0,0.0,0.0,36.0,3,-1.1,,0
71,2,1,28,1,3,0,0.0,5.000000000000003,146.0,0,-0.1999999999999999,,4
35,3,1,10,0,0,0,0.0,0.0,36.0,1,-1.1,,0
234,0,2,50,0,11,0,2.399999999999997,23.99999999999997,897.0,0,1.0,,11
235,1,2,50,1,7,0,2.498001805406602e-16,6.000000000000002,393.0,0,1.8,,8
128,2,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
201,3,2,33,0,4,0,0.0,0.0,228.0,1,-1.1,,4
411,0,3,50,0,9,0,1.1999999999999984,11.999999999999984,603.0,0,1.0,,9
412,1,3,50,0,9,0,1.1999999999999988,11.999999999999988,543.0,0,1.0,,9
402,2,3,45,1,6,0,0.0,5.000000000000007,293.0,0,-0.1999999999999999,,7
363,3,3,32,0,4,0,0.0,0.0,246.0,3,-1.1,,4
559,0,4,50,2,8,0,0.6000000000000001,18.0,531.0,0,1.0,,10
470,1,4,15,0,1,0,0.0,0.0,57.0,4,-1.1,,1
560,2,4,50,0,9,0,1.2000000000000004,12.000000000000004,327.0,0,1.0,,9
526,3,4,33,0,4,0,0.0,0.0,252.0,1,-1.1,,4
723,0,5,50,1,11,0,2.399999999999997,29.999999999999968,1125.0,0,1.8,,12
724,1,5,50,0,9,1,1.1999999999999995,11.999999999999996,501.0,0,1.0,,9
619,2,5,15,0,1,0,0.0,0.0,81.0,2,-1.1,,1
725,3,5,50,0,8,0,0.6000000000000008,6.000000000000007,315.0,0,1.0,,8
878,0,6,50,0,9,0,1.199999999999998,11.99999999999998,621.0,0,1.0,,9
879,1,6,50,0,9,0,1.1999999999999995,11.999999999999996,507.0,0,1.0,,9
845,2,6,33,1,4,0,0.0,5.000000000000004,167.0,0,-0.1999999999999999,,5
809,3,6,21,0,2,0,0.0,0.0,96.0,1,-1.1,,2
1066,0,7,50,0,11,1,2.399999999999997,23.99999999999997,999.0,0,1.0,,11
1067,1,7,50,0,8,1,0.6000000000000006,6.000000000000006,303.0,0,1.0,,8
1034,2,7,39,0,5,1,0.0,0.0,261.0,2,-1.1,,5
1068,3,7,50,1,9,0,1.2000000000000002,18.0,435.0,0,1.8,,10
1197,0,8,33,0,4,0,0.0,0.0,234.0,0,-1.0,,4
1211,1,8,39,0,5,0,0.0,0.0,225.0,0,-1.0,,5
1199,2,8,33,1,4,2,0.0,5.000000000000006,233.0,0,-1.0,,5
1223,3,8,50,0,9,0,1.1999999999999966,11.999999999999966,819.0,0,1.0,,9
1386,0,9,50,0,11,0,2.399999999999998,23.99999999999998,741.0,1,1.8,,11
1387,1,9,50,1,7,0,6.938893903907228e-16,6.000000000000006,267.0,0,1.0,,8
1388,2,9,50,0,8,0,0.6000000000000005,6.000000000000005,357.0,0,1.0,,8
