episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,657.0,284.25,1137.0,0.4742744063324539,0,10,4.75,19,0.48684210526315785,10,50,31.5,126,0.3055555555555556
2,41.0,861.0,453.5,1814.0,0.3398566703417861,1,11,7.5,30,0.25,9,50,39.75,159,0.19339622641509435
3,41.0,807.0,252.75,1011.0,0.577893175074184,1,9,3.75,15,0.41666666666666663,9,50,23.75,95,0.33947368421052626
4,36.0,290.0,179.75,719.0,0.2805980528511822,0,6,3.75,15,0.31666666666666665,9,39,30.0,120,0.19999999999999996
5,75.0,1053.0,424.25,1697.0,0.458898055391868,1,12,6.25,25,0.37,15,50,35.5,142,0.22535211267605626
6,92.0,867.0,355.0,1420.0,0.45598591549295775,2,10,5.25,21,0.34523809523809523,15,50,32.5,130,0.2692307692307693
7,138.0,753.0,534.75,2139.0,0.22335203366058898,2,10,7.5,30,0.19999999999999996,21,50,42.75,171,0.1271929824561404
8,87.0,495.0,300.0,1200.0,0.30500000000000005,1,9,5.25,21,0.34523809523809523,15,50,35.5,142,0.22535211267605626
9,36.0,957.0,385.5,1542.0,0.4883268482490273,0,12,5.5,22,0.4772727272727273,9,50,32.5,130,0.29230769230769227
10,297.0,507.0,396.0,1584.0,0.12689393939393945,8,10,9.0,36,0.05555555555555558,50,50,50.0,200,0.0
11,53.0,933.0,354.5,1418.0,0.4982369534555712,1,10,4.75,19,0.381578947368421,9,50,31.25,125,0.27
12,36.0,771.0,344.25,1377.0,0.4765795206971678,0,11,5.0,20,0.5,9,50,31.0,124,0.31854838709677424
13,87.0,1011.0,394.5,1578.0,0.4743346007604563,1,12,5.25,21,0.41666666666666663,15,50,32.5,130,0.22307692307692317
14,57.0,825.0,418.5,1674.0,0.3629032258064516,1,10,6.75,27,0.25,15,50,41.25,165,0.15909090909090917
15,206.0,1017.0,526.25,2105.0,0.29964370546318286,5,10,7.0,28,0.1428571428571428,27,50,41.25,165,0.1045454545454545
16,333.0,789.0,519.0,2076.0,0.17630057803468202,8,10,9.25,37,0.04729729729729737,50,50,50.0,200,0.0
17,42.0,699.0,462.75,1851.0,0.30186385737439225,0,10,7.25,29,0.26724137931034486,9,50,39.75,159,0.19339622641509435
18,89.0,561.0,355.0,1420.0,0.3007042253521127,3,9,7.0,28,0.1785714285714286,21,50,41.5,166,0.13855421686746983
19,267.0,843.0,507.0,2028.0,0.21449704142011838,7,13,9.25,37,0.1283783783783783,50,50,50.0,200,0.0
20,108.0,1077.0,471.75,1887.0,0.38910969793322736,2,12,6.5,26,0.28846153846153844,21,50,40.0,160,0.13749999999999996
21,87.0,867.0,423.0,1692.0,0.35815602836879434,1,11,7.0,28,0.2678571428571429,15,50,41.25,165,0.15909090909090917
22,68.0,753.0,354.5,1418.0,0.42524682651622003,2,11,5.5,22,0.36363636363636365,15,50,34.0,136,0.24632352941176472
23,41.0,603.0,290.0,1160.0,0.43965517241379315,1,10,5.25,21,0.41666666666666663,9,50,31.0,124,0.31854838709677424
24,41.0,507.0,172.5,690.0,0.5282608695652173,1,8,3.25,13,0.4423076923076923,9,50,22.25,89,0.3792134831460674
25,216.0,645.0,369.75,1479.0,0.24391480730223125,4,10,7.0,28,0.1964285714285714,33,50,43.0,172,0.09011627906976738
26,57.0,729.0,335.25,1341.0,0.3797539149888143,1,11,5.5,22,0.34090909090909094,15,50,34.0,136,0.2058823529411764
27,285.0,891.0,452.25,1809.0,0.2541459369817579,4,10,7.0,28,0.1785714285714286,26,50,42.75,171,0.11257309941520477
28,288.0,795.0,551.25,2205.0,0.2091836734693877,6,12,8.75,35,0.13571428571428568,45,50,48.75,195,0.019230769230769162
29,309.0,1131.0,615.0,2460.0,0.27195121951219514,7,13,9.5,38,0.13157894736842102,50,50,50.0,200,0.0
30,87.0,903.0,405.5,1622.0,0.4472872996300863,1,11,5.75,23,0.3804347826086957,15,50,34.0,136,0.24632352941176472
31,122.0,1119.0,526.25,2105.0,0.3602137767220902,2,14,8.25,33,0.2803030303030303,15,50,41.25,165,0.15909090909090917
32,224.0,891.0,491.75,1967.0,0.26881037112353834,6,12,8.25,33,0.14393939393939403,39,50,47.25,189,0.04365079365079372
33,96.0,687.0,425.25,1701.0,0.3029100529100529,2,11,7.25,29,0.23275862068965525,21,50,42.75,171,0.1271929824561404
34,53.0,933.0,290.5,1162.0,0.5740103270223752,1,12,4.25,17,0.4852941176470589,9,50,23.75,95,0.33947368421052626
35,41.0,879.0,366.25,1465.0,0.49266211604095567,1,11,6.0,24,0.39583333333333337,9,50,31.0,124,0.31854838709677424
36,363.0,693.0,530.25,2121.0,0.1375530410183876,6,11,9.0,36,0.11111111111111116,44,50,48.5,194,0.02319587628865971
37,119.0,1029.0,516.5,2066.0,0.3434172313649564,3,12,8.0,32,0.21875,21,50,42.75,171,0.1271929824561404
38,183.0,1017.0,422.5,1690.0,0.38609467455621305,3,11,6.5,26,0.25,21,50,38.75,155,0.1499999999999999
39,42.0,981.0,414.75,1659.0,0.4380650994575045,0,11,6.25,25,0.35,9,50,36.75,147,0.22959183673469385
40,36.0,447.0,189.75,759.0,0.42193675889328064,0,9,3.75,15,0.4833333333333333,9,50,28.25,113,0.2986725663716814
41,102.0,579.0,408.75,1635.0,0.2279816513761468,2,9,7.0,28,0.1964285714285714,21,50,42.75,171,0.1271929824561404
42,147.0,963.0,493.5,1974.0,0.32446808510638303,3,12,8.0,32,0.21875,27,50,44.25,177,0.09745762711864403
43,113.0,627.0,395.0,1580.0,0.28670886075949364,3,10,6.75,27,0.2314814814814814,21,50,40.0,160,0.15312499999999996
44,125.0,543.0,269.5,1078.0,0.32513914656771803,3,8,5.5,22,0.2272727272727273,21,50,35.5,142,0.204225352112676
45,120.0,975.0,530.25,2121.0,0.30233380480905236,2,10,7.5,30,0.21666666666666656,21,50,42.75,171,0.1271929824561404
46,107.0,681.0,432.5,1730.0,0.26098265895953754,3,11,7.5,30,0.21666666666666656,21,50,42.75,171,0.1271929824561404
47,126.0,591.0,365.25,1461.0,0.28696098562628336,2,10,6.5,26,0.2692307692307693,21,50,40.0,160,0.15312499999999996
48,36.0,1101.0,425.25,1701.0,0.5092592592592593,0,12,5.75,23,0.44565217391304346,9,50,34.0,136,0.2683823529411765
49,188.0,777.0,437.75,1751.0,0.25399771559109086,5,12,8.25,33,0.1742424242424243,27,50,44.25,177,0.09745762711864403
50,120.0,603.0,392.25,1569.0,0.24235181644359471,2,10,6.5,26,0.2692307692307693,21,50,39.75,159,0.1556603773584906
51,393.0,819.0,547.5,2190.0,0.15410958904109595,8,11,9.0,36,0.06944444444444442,50,50,50.0,200,0.0
52,192.0,1113.0,507.0,2028.0,0.3646449704142012,4,13,7.5,30,0.2333333333333334,33,50,44.5,178,0.0786516853932584
53,86.0,573.0,329.75,1319.0,0.31899166034874904,2,10,6.25,25,0.31000000000000005,15,50,35.25,141,0.22872340425531923
54,36.0,729.0,389.25,1557.0,0.34633911368015413,0,9,6.75,27,0.25,9,50,39.75,159,0.19339622641509435
55,47.0,1107.0,505.75,2023.0,0.42572911517548195,1,14,7.25,29,0.35344827586206895,9,50,37.0,148,0.22635135135135132
56,36.0,903.0,370.25,1481.0,0.49645509790681974,0,11,5.75,23,0.42391304347826086,9,50,32.5,130,0.29230769230769227
57,98.0,819.0,381.25,1525.0,0.41131147540983604,2,12,6.5,26,0.34615384615384615,15,50,34.0,136,0.24632352941176472
58,327.0,705.0,493.5,1974.0,0.1785714285714286,8,11,9.0,36,0.06944444444444442,50,50,50.0,200,0.0
59,150.0,597.0,353.25,1413.0,0.2903397027600849,2,9,6.25,25,0.25,21,50,40.0,160,0.15312499999999996
60,119.0,951.0,455.0,1820.0,0.34615384615384615,3,12,7.25,29,0.25,21,50,39.75,159,0.1556603773584906
61,57.0,903.0,496.5,1986.0,0.3225075528700906,1,11,7.25,29,0.26724137931034486,15,50,41.25,165,0.15909090909090917
62,188.0,663.0,481.25,1925.0,0.2068831168831169,4,11,8.0,32,0.171875,27,50,44.25,177,0.09745762711864403
63,41.0,705.0,246.75,987.0,0.5417933130699089,1,12,5.0,20,0.475,9,50,26.75,107,0.35747663551401865
64,74.0,927.0,379.75,1519.0,0.4573732718894009,2,12,7.0,28,0.3035714285714286,15,50,37.0,148,0.20608108108108114
65,80.0,819.0,395.5,1582.0,0.4083438685208597,2,11,6.25,25,0.31000000000000005,15,50,35.5,142,0.22535211267605626
66,152.0,627.0,451.25,1805.0,0.20900277008310253,4,11,8.25,33,0.15909090909090917,27,50,44.25,177,0.09745762711864403
67,291.0,711.0,504.75,2019.0,0.17942050520059438,7,11,9.0,36,0.09722222222222232,44,50,48.5,194,0.02319587628865971
68,42.0,693.0,358.25,1433.0,0.3483949755757153,0,10,6.0,24,0.3125,9,50,38.5,154,0.20779220779220786
69,41.0,813.0,410.5,1642.0,0.40712545676004874,1,10,6.25,25,0.31000000000000005,9,50,35.5,142,0.2464788732394365
70,131.0,843.0,383.5,1534.0,0.3692959582790091,3,11,6.5,26,0.25,21,50,38.5,154,0.16883116883116878
71,315.0,663.0,457.5,1830.0,0.17131147540983616,7,10,8.75,35,0.06428571428571428,50,50,50.0,200,0.0
72,42.0,735.0,324.75,1299.0,0.4693995381062356,0,10,4.75,19,0.48684210526315785,9,50,31.0,124,0.31854838709677424
73,137.0,591.0,370.25,1481.0,0.29017555705604325,3,10,6.5,26,0.25,21,50,38.5,154,0.16883116883116878
74,228.0,675.0,429.75,1719.0,0.2011343804537522,4,9,7.25,29,0.1293103448275863,32,50,45.5,182,0.07417582417582413
75,107.0,1269.0,485.75,1943.0,0.48443129181677813,2,12,6.25,25,0.35,21,50,35.5,142,0.204225352112676
76,123.0,891.0,404.25,1617.0,0.410482374768089,2,12,6.25,25,0.35,21,50,37.0,148,0.18581081081081074
77,116.0,837.0,434.75,1739.0,0.34545715928694654,2,11,7.5,30,0.2333333333333334,15,50,41.25,165,0.15909090909090917
78,41.0,663.0,366.5,1466.0,0.3263983628922238,1,10,6.75,27,0.25,9,50,39.75,159,0.19339622641509435
79,179.0,795.0,443.0,1772.0,0.2641083521444695,5,10,8.0,32,0.125,33,50,45.75,183,0.069672131147541
80,36.0,867.0,376.25,1505.0,0.5004983388704319,0,11,5.0,20,0.5,9,50,29.5,118,0.34745762711864403
81,152.0,849.0,446.0,1784.0,0.3270739910313901,4,11,7.5,30,0.19999999999999996,27,50,43.0,172,0.10755813953488369
82,41.0,639.0,218.5,874.0,0.5160183066361556,1,8,3.25,13,0.40384615384615385,9,50,23.75,95,0.33947368421052626
83,47.0,771.0,342.5,1370.0,0.4565693430656934,1,10,5.5,22,0.36363636363636365,9,50,34.0,136,0.2683823529411765
84,42.0,723.0,414.75,1659.0,0.3476491862567812,0,10,6.75,27,0.2870370370370371,9,50,39.75,159,0.19339622641509435
85,36.0,1017.0,401.75,1607.0,0.5163347853142501,0,12,5.75,23,0.44565217391304346,9,50,32.5,130,0.29230769230769227
86,102.0,993.0,410.0,1640.0,0.4551829268292683,2,12,6.25,25,0.37,15,50,34.0,136,0.24632352941176472
87,81.0,723.0,390.0,1560.0,0.3192307692307692,1,10,6.5,26,0.2692307692307693,15,50,41.25,165,0.15909090909090917
88,69.0,813.0,441.0,1764.0,0.33503401360544216,1,11,7.0,28,0.2678571428571429,15,50,41.25,165,0.15909090909090917
89,159.0,825.0,393.5,1574.0,0.3503811944091486,3,11,6.5,26,0.2692307692307693,21,50,37.0,148,0.18581081081081074
90,219.0,549.0,423.0,1692.0,0.1578014184397163,5,10,7.75,31,0.12096774193548376,39,50,47.25,189,0.04365079365079372
91,78.0,771.0,416.75,1667.0,0.3357828434313137,2,12,7.25,29,0.26724137931034486,21,50,41.5,166,0.13855421686746983
92,63.0,174.0,115.5,462.0,0.20454545454545459,1,4,2.5,10,0.25,15,33,24.0,96,0.15625
93,36.0,999.0,398.75,1595.0,0.5183385579937304,0,11,5.25,21,0.48809523809523814,9,50,29.5,118,0.34745762711864403
94,36.0,1065.0,519.75,2079.0,0.3798701298701299,0,12,7.25,29,0.31896551724137934,9,50,39.75,159,0.19339622641509435
95,53.0,687.0,355.25,1421.0,0.4079873328641802,1,10,5.5,22,0.38636363636363635,9,50,32.5,130,0.29230769230769227
96,204.0,1041.0,484.5,1938.0,0.34674922600619196,4,12,7.75,31,0.217741935483871,33,50,44.5,178,0.0786516853932584
97,42.0,1497.0,501.5,2006.0,0.5752741774675972,0,11,4.5,18,0.5,9,50,28.25,113,0.2986725663716814
98,87.0,723.0,354.5,1418.0,0.3942172073342737,1,11,5.75,23,0.3586956521739131,15,50,34.0,136,0.22426470588235303
99,41.0,945.0,525.5,2102.0,0.3518078020932446,1,12,7.5,30,0.2833333333333333,9,50,39.75,159,0.19339622641509435
100,111.0,681.0,390.0,1560.0,0.3519230769230769,3,10,6.25,25,0.27,27,50,38.5,154,0.14935064935064934
101,107.0,951.0,404.0,1616.0,0.43069306930693074,3,12,6.75,27,0.3055555555555556,21,50,37.0,148,0.18581081081081074
102,177.0,1113.0,511.5,2046.0,0.3878299120234604,4,12,7.75,31,0.2338709677419355,26,50,41.25,165,0.12575757575757573
103,120.0,675.0,426.75,1707.0,0.27284710017574687,2,10,7.5,30,0.19999999999999996,21,50,42.75,171,0.1271929824561404
104,36.0,927.0,396.75,1587.0,0.45793950850661624,0,12,5.75,23,0.44565217391304346,9,50,34.0,136,0.2683823529411765
105,36.0,981.0,504.75,2019.0,0.3629271916790491,0,12,7.25,29,0.31896551724137934,9,50,39.75,159,0.19339622641509435
106,261.0,675.0,546.0,2184.0,0.1428571428571428,5,10,8.25,33,0.1287878787878789,39,50,47.25,189,0.04365079365079372
107,36.0,1215.0,404.25,1617.0,0.5709647495361782,0,12,5.5,22,0.4545454545454546,9,50,34.0,136,0.2683823529411765
108,195.0,813.0,447.75,1791.0,0.27931323283082077,5,11,7.75,31,0.1693548387096775,39,50,46.0,184,0.05163043478260865
109,300.0,1059.0,572.25,2289.0,0.28014416775884665,6,12,8.5,34,0.13235294117647056,45,50,48.75,195,0.019230769230769162
110,134.0,687.0,457.25,1829.0,0.24234554401312192,4,10,8.25,33,0.14393939393939403,27,50,44.25,177,0.09745762711864403
111,47.0,447.0,209.75,839.0,0.42640047675804527,1,7,3.25,13,0.40384615384615385,9,50,26.5,106,0.33018867924528306
112,86.0,435.0,276.5,1106.0,0.2685352622061483,2,9,6.0,24,0.27083333333333337,15,50,37.0,148,0.20608108108108114
113,369.0,579.0,484.5,1938.0,0.09829721362229105,8,11,9.0,36,0.06944444444444442,50,50,50.0,200,0.0
114,251.0,831.0,495.5,1982.0,0.25050454086781027,5,11,8.0,32,0.140625,33,50,45.75,183,0.069672131147541
115,90.0,903.0,429.0,1716.0,0.41171328671328666,2,11,6.5,26,0.3076923076923077,21,50,38.5,154,0.16883116883116878
116,90.0,915.0,394.25,1577.0,0.400285351934052,2,12,6.75,27,0.3055555555555556,21,50,38.5,154,0.16883116883116878
117,123.0,759.0,395.75,1583.0,0.3545483259633607,3,12,7.0,28,0.2857142857142857,27,50,38.5,154,0.14935064935064934
118,222.0,1155.0,545.25,2181.0,0.328404401650619,4,12,7.25,29,0.23275862068965525,33,50,43.0,172,0.09011627906976738
119,57.0,909.0,481.5,1926.0,0.34345794392523366,1,11,7.0,28,0.2857142857142857,15,50,41.25,165,0.15909090909090917
120,204.0,1161.0,496.5,1986.0,0.3882175226586103,3,12,6.75,27,0.2870370370370371,20,50,38.25,153,0.1748366013071896
121,96.0,555.0,285.0,1140.0,0.3671052631578947,2,9,5.5,22,0.31818181818181823,21,50,35.5,142,0.204225352112676
122,315.0,903.0,585.5,2342.0,0.23804440649017944,7,11,8.5,34,0.10294117647058831,45,50,48.75,195,0.019230769230769162
123,89.0,1005.0,478.25,1913.0,0.38617354939884996,2,11,7.0,28,0.2678571428571429,9,50,38.5,154,0.20779220779220786
124,110.0,1077.0,465.5,1862.0,0.3923200859291085,2,13,7.25,29,0.3017241379310345,15,50,40.0,160,0.171875
125,152.0,1263.0,475.75,1903.0,0.44705727798213346,4,11,6.0,24,0.22916666666666674,21,50,34.25,137,0.18065693430656937
126,171.0,855.0,483.0,1932.0,0.2934782608695652,3,11,7.75,31,0.2016129032258065,27,50,44.25,177,0.09745762711864403
127,218.0,525.0,357.25,1429.0,0.19961511546536048,5,10,7.25,29,0.14655172413793105,33,50,43.0,172,0.09011627906976738
128,83.0,615.0,379.25,1517.0,0.2714238628872775,3,9,6.5,26,0.21153846153846145,21,50,38.25,153,0.17156862745098045
129,92.0,711.0,364.75,1459.0,0.3528101439342015,2,11,6.5,26,0.28846153846153844,15,50,37.0,148,0.20608108108108114
130,159.0,453.0,280.25,1121.0,0.2343889384478144,3,10,6.5,26,0.25,27,50,38.5,154,0.14935064935064934
131,110.0,897.0,443.75,1775.0,0.33507042253521124,2,12,8.0,32,0.234375,15,50,41.25,165,0.15909090909090917
132,285.0,537.0,414.0,1656.0,0.11775362318840576,5,10,8.25,33,0.11363636363636354,39,50,47.25,189,0.04365079365079372
133,242.0,975.0,584.75,2339.0,0.2517101325352715,6,12,8.75,35,0.13571428571428568,39,50,47.25,189,0.04365079365079372
134,36.0,855.0,270.5,1082.0,0.5771719038817006,0,11,4.0,16,0.5625,9,50,25.25,101,0.3341584158415841
135,162.0,471.0,303.0,1212.0,0.23143564356435653,2,9,5.75,23,0.2717391304347826,20,50,38.25,153,0.1748366013071896
136,194.0,1065.0,471.5,1886.0,0.37460233297985157,4,13,7.25,29,0.25,27,50,40.0,160,0.11562500000000009
137,104.0,1089.0,494.5,1978.0,0.3993933265925177,2,12,7.0,28,0.2857142857142857,15,50,38.5,154,0.1883116883116882
138,164.0,1005.0,502.75,2011.0,0.34249129786176036,4,12,7.75,31,0.2016129032258065,27,50,43.0,172,0.10755813953488369
139,159.0,567.0,389.0,1556.0,0.23586118251928023,3,10,7.25,29,0.19827586206896552,27,50,43.0,172,0.10755813953488369
140,36.0,903.0,293.75,1175.0,0.5627659574468085,0,10,3.75,15,0.5166666666666667,9,50,23.75,95,0.33947368421052626
141,75.0,1179.0,386.0,1544.0,0.5589378238341969,1,13,5.0,20,0.5,15,50,28.25,113,0.27212389380530977
142,63.0,801.0,357.5,1430.0,0.45069930069930075,1,10,5.5,22,0.36363636363636365,15,50,34.0,136,0.24632352941176472
143,123.0,795.0,475.5,1902.0,0.26735015772870663,3,10,7.5,30,0.18333333333333335,27,50,44.25,177,0.09745762711864403
144,132.0,927.0,509.25,2037.0,0.3074374079528719,2,12,7.75,31,0.25,21,50,42.75,171,0.1271929824561404
145,98.0,723.0,358.75,1435.0,0.39634146341463417,2,10,6.0,24,0.3125,15,50,34.0,136,0.24632352941176472
146,77.0,903.0,440.0,1760.0,0.37670454545454546,2,13,7.5,30,0.2833333333333333,9,50,39.75,159,0.19339622641509435
147,36.0,669.0,441.75,1767.0,0.2686757215619694,0,10,6.75,27,0.2870370370370371,9,50,39.75,159,0.19339622641509435
148,92.0,621.0,368.75,1475.0,0.28932203389830513,2,10,7.5,30,0.21666666666666656,15,50,41.25,165,0.15909090909090917
149,75.0,639.0,379.5,1518.0,0.2954545454545454,1,10,6.75,27,0.2685185185185185,15,50,41.25,165,0.15909090909090917
150,137.0,747.0,444.5,1778.0,0.26068616422947133,3,11,7.5,30,0.19999999999999996,21,50,42.75,171,0.1271929824561404
151,77.0,927.0,390.5,1562.0,0.454225352112676,2,11,6.0,24,0.33333333333333337,9,50,34.0,136,0.2683823529411765
152,74.0,210.0,160.25,641.0,0.16497659906396245,2,4,3.25,13,0.13461538461538458,15,33,27.0,108,0.13888888888888884
153,42.0,1005.0,391.5,1566.0,0.5134099616858238,0,12,5.25,21,0.48809523809523814,9,50,32.5,130,0.29230769230769227
154,171.0,957.0,507.0,2028.0,0.3076923076923077,3,11,7.75,31,0.2016129032258065,27,50,44.25,177,0.09745762711864403
