episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,93.0,8112.0,5246.25,20985.0,0.2938884917798428,1,43,30.75,123,0.266260162601626,16,200,154.0,616,0.22402597402597402
2,69.0,7206.0,4968.75,19875.0,0.2755094339622641,1,42,30.0,120,0.2583333333333333,15,200,153.75,615,0.22560975609756095
3,527.0,9828.0,5459.75,21839.0,0.3750515133476807,11,45,33.75,135,0.20185185185185195,69,200,167.25,669,0.14686098654708513
4,41.0,6678.0,3700.25,14801.0,0.34938517667725155,1,38,28.25,113,0.24557522123893816,9,200,152.25,609,0.2352216748768472
5,189.0,6174.0,2894.75,11579.0,0.48128076690560495,3,45,24.5,98,0.3979591836734694,26,200,122.25,489,0.3369120654396728
6,69.0,9210.0,2413.25,9653.0,0.7145188024448358,1,49,14.25,57,0.6359649122807017,15,200,65.5,262,0.5458015267175572
7,77.0,6876.0,4265.75,17063.0,0.3096612553478286,1,40,29.75,119,0.2457983193277311,9,200,152.25,609,0.2352216748768472
8,77.0,9846.0,5219.75,20879.0,0.4496264188897936,1,47,28.5,114,0.35964912280701755,9,200,134.25,537,0.30027932960893855
9,75.0,9282.0,6320.25,25281.0,0.28880384478462084,1,43,32.0,128,0.25,15,200,153.75,615,0.22560975609756095
10,567.0,8886.0,4253.25,17013.0,0.3750220419679069,11,41,33.0,132,0.1742424242424243,75,200,168.75,675,0.13888888888888884
11,77.0,6186.0,1729.25,6917.0,0.663907763481278,1,44,14.25,57,0.5657894736842105,9,200,74.75,299,0.47909698996655514
12,41.0,1626.0,651.5,2606.0,0.5295471987720645,1,16,7.5,30,0.4666666666666667,9,104,52.0,208,0.42067307692307687
13,321.0,10386.0,2869.25,11477.0,0.6586869390955825,7,47,17.5,70,0.4357142857142857,51,200,89.75,359,0.31545961002785516
14,201.0,11370.0,6417.75,25671.0,0.35354096061703866,3,47,33.25,133,0.25375939849624063,27,200,156.75,627,0.2069377990430623
15,41.0,8970.0,4895.75,19583.0,0.37229995404177096,1,45,31.25,125,0.266,9,200,152.25,609,0.2352216748768472
16,93.0,621.0,284.25,1137.0,0.38060686015831136,1,7,3.25,13,0.3653846153846154,15,50,28.0,112,0.2455357142857142
17,191.0,9102.0,4712.75,18851.0,0.3859609569784096,5,44,31.25,125,0.23399999999999999,33,200,158.25,633,0.19786729857819907
18,126.0,8502.0,2254.5,9018.0,0.7000998003992016,2,47,13.75,55,0.6227272727272727,21,200,68.5,274,0.5
19,36.0,9414.0,5635.5,22542.0,0.3335773223316476,0,45,31.0,124,0.27419354838709675,9,200,152.25,609,0.2352216748768472
20,77.0,8898.0,4210.25,16841.0,0.5062199394335253,2,48,23.75,95,0.4710526315789474,9,200,107.5,430,0.4372093023255814
21,89.0,2028.0,658.0,2632.0,0.5680091185410334,2,33,12.0,48,0.5104166666666666,9,200,74.75,299,0.5091973244147158
22,150.0,8676.0,4402.25,17609.0,0.47218751774660683,2,41,23.25,93,0.3897849462365591,21,200,122.5,490,0.3408163265306122
23,804.0,8154.0,4404.0,17616.0,0.36972070844686644,13,45,34.25,137,0.19160583941605847,80,200,170.0,680,0.13235294117647056
24,71.0,9060.0,5387.75,21551.0,0.36001809660804607,1,43,31.75,127,0.25,9,200,152.25,609,0.2352216748768472
25,71.0,8100.0,2100.25,8401.0,0.718456136174265,1,45,12.75,51,0.6519607843137255,9,200,61.25,245,0.5908163265306122
26,89.0,5292.0,2414.75,9659.0,0.5072730096283259,2,39,20.0,80,0.45625000000000004,9,200,107.5,430,0.4372093023255814
27,77.0,8178.0,4307.75,17231.0,0.4478411003424061,1,42,26.5,106,0.339622641509434,9,200,134.25,537,0.30027932960893855
28,111.0,6324.0,3962.25,15849.0,0.342371758470566,3,43,30.75,123,0.25406504065040647,27,200,156.75,627,0.2069377990430623
29,36.0,9936.0,4737.0,18948.0,0.509341355288157,0,48,23.0,92,0.5108695652173914,9,200,104.5,418,0.4569377990430622
30,69.0,9408.0,4489.5,17958.0,0.5058469762779819,1,43,21.75,87,0.4798850574712644,15,200,107.5,430,0.43023255813953487
31,41.0,5538.0,2726.0,10904.0,0.49619405722670584,1,37,18.75,75,0.4766666666666667,9,200,106.0,424,0.44693396226415094
32,71.0,9312.0,2757.5,11030.0,0.6346781504986401,1,48,18.5,74,0.4864864864864865,9,200,90.75,363,0.4070247933884298
33,180.0,12240.0,5817.75,23271.0,0.4850779940698724,4,48,28.25,113,0.3606194690265486,33,200,129.75,519,0.29624277456647397
34,119.0,10056.0,4571.75,18287.0,0.5020369661508175,3,45,25.5,102,0.3921568627450981,21,200,122.25,489,0.34202453987730064
35,81.0,6636.0,3848.25,15393.0,0.36167413759501077,1,42,29.25,117,0.2713675213675214,15,200,153.75,615,0.22560975609756095
36,65.0,4416.0,1903.75,7615.0,0.5194681549573211,1,39,20.25,81,0.44753086419753085,9,200,109.0,436,0.4277522935779816
37,42.0,9486.0,5869.5,23478.0,0.3060950677229747,0,43,31.25,125,0.262,9,200,152.25,609,0.2352216748768472
38,41.0,11118.0,4632.5,18530.0,0.5454398273070696,1,46,22.25,89,0.4915730337078652,9,200,106.0,424,0.44693396226415094
39,500.0,13554.0,6051.5,24206.0,0.4197099892588615,10,46,34.25,137,0.20255474452554734,63,200,165.75,663,0.15497737556561075
40,369.0,9378.0,5250.75,21003.0,0.3344165119268676,7,42,32.5,130,0.2038461538461538,38,200,159.5,638,0.19043887147335425
41,99.0,7344.0,4674.75,18699.0,0.3241216107813252,1,42,30.25,121,0.262396694214876,15,200,153.75,615,0.22560975609756095
42,77.0,1788.0,533.5,2134.0,0.6033270852858482,1,34,10.0,40,0.625,9,200,62.75,251,0.5707171314741036
43,101.0,7638.0,3112.25,12449.0,0.5423929632902241,2,44,21.75,87,0.46264367816091956,21,200,110.5,442,0.40497737556561086
44,77.0,6996.0,3824.75,15299.0,0.36183737499182955,2,42,30.75,123,0.24593495934959342,9,200,152.25,609,0.2352216748768472
45,75.0,9846.0,6812.25,27249.0,0.2774138500495431,1,48,32.0,128,0.28515625,15,200,153.75,615,0.22560975609756095
46,75.0,10002.0,4499.0,17996.0,0.5214214269837741,1,46,22.5,90,0.4833333333333333,9,200,106.0,424,0.44693396226415094
47,41.0,6798.0,4400.75,17603.0,0.3083423280122707,1,45,30.75,123,0.2784552845528455,9,200,152.25,609,0.2352216748768472
48,186.0,6210.0,3414.0,13656.0,0.35742530755711777,4,39,29.25,117,0.2286324786324787,33,200,158.25,633,0.19786729857819907
49,42.0,8496.0,4047.0,16188.0,0.508524833209785,0,45,21.75,87,0.5086206896551724,9,200,104.5,418,0.4569377990430622
50,311.0,5166.0,3119.75,12479.0,0.3135467585543713,7,37,28.75,115,0.19782608695652182,45,200,161.25,645,0.18023255813953498
51,77.0,9474.0,2428.75,9715.0,0.7257076685537828,1,49,13.0,52,0.6923076923076923,9,200,58.25,233,0.621244635193133
52,116.0,9978.0,4965.5,19862.0,0.3803997583324942,2,44,32.0,128,0.25,15,200,153.75,615,0.22560975609756095
53,42.0,9306.0,4065.0,16260.0,0.5202952029520295,0,44,23.25,93,0.45430107526881724,9,200,113.5,454,0.4008810572687225
54,132.0,13782.0,3571.75,14287.0,0.7178728914397704,2,50,15.0,60,0.6083333333333333,21,200,67.25,269,0.5046468401486989
55,47.0,7362.0,1919.5,7678.0,0.7155509247199792,1,45,12.75,51,0.6519607843137255,9,200,62.75,251,0.5707171314741036
56,162.0,9582.0,4431.0,17724.0,0.5028774542992552,4,45,23.75,95,0.4236842105263158,33,200,116.5,466,0.3583690987124464
57,47.0,8796.0,3773.75,15095.0,0.5040576349784697,1,44,24.75,99,0.39141414141414144,9,200,125.25,501,0.33982035928143717
58,83.0,7116.0,1849.0,7396.0,0.7135613845321795,1,43,12.25,49,0.6479591836734694,9,200,59.75,239,0.5993723849372385
59,71.0,9882.0,4946.0,19784.0,0.4860746057420138,1,46,24.5,98,0.4387755102040817,9,200,111.75,447,0.4110738255033557
60,71.0,10032.0,6004.25,24017.0,0.3179935046009077,1,43,31.0,124,0.25806451612903225,9,200,152.25,609,0.2352216748768472
61,83.0,11232.0,2902.0,11608.0,0.7226912474155754,2,51,14.5,58,0.6379310344827587,9,200,62.75,251,0.5826693227091634
62,95.0,1626.0,489.25,1957.0,0.5877618804292284,2,34,10.25,41,0.5914634146341463,9,200,61.25,245,0.5908163265306122
63,365.0,9720.0,5987.75,23951.0,0.3451108513214479,7,45,34.25,137,0.20985401459854014,45,200,161.25,645,0.18023255813953498
64,147.0,6312.0,4302.75,17211.0,0.2759717622450758,3,42,30.5,122,0.2418032786885247,27,200,156.75,627,0.2069377990430623
65,36.0,5592.0,3921.0,15684.0,0.273335883703137,0,41,30.0,120,0.2583333333333333,9,200,152.25,609,0.2352216748768472
66,140.0,11202.0,5174.0,20696.0,0.509228836490143,3,49,25.5,102,0.4411764705882353,15,200,112.0,448,0.4029017857142857
67,83.0,1704.0,520.0,2080.0,0.5896634615384615,2,33,10.5,42,0.5595238095238095,9,200,65.75,263,0.5560836501901141
68,63.0,8994.0,2329.25,9317.0,0.719464419877643,1,45,12.75,51,0.6519607843137255,15,200,62.75,251,0.5587649402390438
69,276.0,11346.0,7074.0,28296.0,0.2946352841391009,6,47,34.75,139,0.22482014388489202,45,200,161.25,645,0.18023255813953498
70,36.0,12210.0,3112.0,12448.0,0.7354193444730077,0,47,12.75,51,0.7009803921568627,9,200,59.75,239,0.6119246861924686
71,933.0,9894.0,4841.25,19365.0,0.4157629744384198,9,44,30.0,120,0.2583333333333333,62,200,153.5,614,0.18811074918566772
72,42.0,7914.0,4713.0,18852.0,0.35232336091661365,0,45,30.5,122,0.28688524590163933,9,200,152.25,609,0.2352216748768472
73,93.0,10032.0,4495.25,17981.0,0.518561259106835,1,50,24.75,99,0.4722222222222222,15,200,107.5,430,0.43023255813953487
74,234.0,11778.0,7074.0,28296.0,0.3297285835453775,4,46,33.0,132,0.24242424242424243,33,200,158.25,633,0.19786729857819907
