,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.11211211211211211,0.0,0.0,0.7000000000000001,7.672672672672673,15.672672672672673,1.0,999
1,1.0,1.0,0.05905905905905906,0.0,0.0,0.7000000000000001,7.354354354354355,15.354354354354355,1.0,999
2,1.0,2.0,0.055055055055055056,0.0,0.0,0.7000000000000001,7.33033033033033,15.33033033033033,1.0,999
3,1.0,3.0,0.06306306306306306,0.0,0.0,0.7000000000000001,7.378378378378378,15.378378378378379,1.0,999
4,2.0,0.0,0.308,0.073,0.109,0.6439000000000001,8.287000000000003,23.724,1.447,1000
5,2.0,1.0,0.277,0.151,0.03,0.6907000000000001,8.569,23.508,1.618,1000
6,2.0,2.0,0.168,0.049,0.017,0.6295000000000001,7.303000000000001,22.572,1.465,1000
7,2.0,3.0,0.195,0.016,0.063,0.6097,7.267000000000001,22.572,1.463,1000
8,3.0,0.0,0.299,0.341,0.341,0.7047000000000001,8.841,32.103,2.189,1000
9,3.0,1.0,0.308,0.545,0.178,0.8271000000000002,10.119,32.937,2.345,1000
10,3.0,2.0,0.252,0.242,0.061,0.6453000000000001,7.965,30.261,2.178,1000
11,3.0,3.0,0.241,0.084,0.243,0.5505000000000001,6.9510000000000005,29.385,2.207,1000
12,4.0,0.0,0.387,0.438,0.388,0.6629,8.951,40.958,3.138,1000
13,4.0,1.0,0.409,0.671,0.228,0.8027000000000001,10.481,43.22,3.237,1000
14,4.0,2.0,0.287,0.44,0.061,0.6641,8.363,38.54,3.133,1000
15,4.0,3.0,0.37,0.138,0.275,0.4829000000000001,7.049,36.356,3.202,1000
16,5.0,0.0,0.503,0.503,0.422,0.6019000000000001,9.037,49.917,3.758,1000
17,5.0,1.0,0.463,0.794,0.27,0.7765,10.543,53.673,3.849,1000
18,5.0,2.0,0.186,0.734,0.061,0.7405,8.521,47.019,3.74,1000
19,5.0,3.0,0.482,0.184,0.295,0.4105000000000001,6.997000000000001,43.305,3.84,1000
20,6.0,0.0,0.509,0.636,0.469,0.5817,8.871,58.668,4.312,1000
21,6.0,1.0,0.437,0.994,0.338,0.7965,10.587,64.092,4.391,1000
22,6.0,2.0,0.147,0.954,0.061,0.7725,8.607,55.5,4.141,1000
23,6.0,3.0,0.493,0.296,0.329,0.3777000000000001,6.735000000000001,49.986,4.462,1000
24,7.0,0.0,0.398,0.855,0.525,0.6131,8.519,67.061,4.713,1000
25,7.0,1.0,0.407,1.219,0.391,0.8315,10.757,74.657,4.791,1000
26,7.0,2.0,0.181,1.14,0.065,0.7841,8.927,64.313,4.427,1000
27,7.0,3.0,0.366,0.522,0.357,0.4133000000000001,6.329000000000001,56.309,4.901,1000
28,8.0,0.0,0.315,1.054,0.6,0.6325000000000001,8.215,75.198,5.145,1000
29,8.0,1.0,0.289,1.544,0.446,0.9265,10.999,85.416,5.231,1000
30,8.0,2.0,0.192,1.359,0.073,0.8155,9.307,73.488,4.74,1000
31,8.0,3.0,0.156,0.83,0.389,0.49810000000000015,5.917000000000002,62.196,5.489,1000
32,9.0,0.0,0.275,1.22,0.684,0.6447,7.993,83.083,5.684,1000
33,9.0,1.0,0.316,1.796,0.508,0.9839,11.683,96.829,5.789,1000
34,9.0,2.0,0.221,1.576,0.082,0.8525,9.823,83.149,5.225,1000
35,9.0,3.0,0.14,0.926,0.444,0.46780000000000016,5.494000000000001,67.654,6.085,1000
36,10.0,0.0,0.3169336384439359,1.4736842105263157,0.7677345537757437,0.684324942791762,8.744851258581235,94.81464530892448,6.621281464530893,874
37,10.0,1.0,0.3230277185501066,2.05863539445629,0.5746268656716418,1.0352878464818762,12.291044776119403,111.01492537313433,6.553304904051172,938
38,10.0,2.0,0.22424892703862662,1.8916309012875536,0.07081545064377683,0.9350858369098712,10.696351931330472,96.94206008583691,5.931330472103005,932
39,10.0,3.0,0.2707622298065984,1.100113765642776,0.4539249146757679,0.4601820250284415,6.226393629124005,77.56882821387941,6.972696245733788,879
40,11.0,0.0,0.4267734553775744,1.5961098398169336,0.7963386727688787,0.6577803203661329,9.138443935926775,103.89816933638444,7.085812356979405,874
41,11.0,1.0,0.3646055437100213,2.2217484008528783,0.6289978678038379,1.0331556503198294,12.519189765458423,123.42537313432835,7.044776119402985,938
42,11.0,2.0,0.2092274678111588,2.119098712446352,0.07081545064377683,0.9715665236051502,10.971030042918455,107.77789699570816,6.334763948497854,932
43,11.0,3.0,0.38111490329920367,1.1672354948805461,0.46871444823663255,0.40045506257110364,6.291240045506259,83.84641638225256,7.431171786120592,879
44,12.0,0.0,0.3718535469107552,1.8169336384439359,0.8283752860411899,0.6902745995423342,9.133867276887873,113.01144164759725,7.491990846681922,874
45,12.0,1.0,0.35181236673773986,2.4136460554371,0.697228144989339,1.0482942430703623,12.593816631130062,135.89765458422175,7.44136460554371,938
46,12.0,2.0,0.22103004291845493,2.356223175965665,0.0740343347639485,1.0138412017167382,11.464592274678111,119.05579399141631,6.616952789699571,932
47,12.0,3.0,0.3378839590443686,1.3629124004550626,0.4778156996587031,0.41786120591581355,6.2059158134243475,90.0250284414107,7.820250284414107,879
48,13.0,0.0,0.28489702517162474,2.0675057208237986,0.8638443935926774,0.7406178489702518,9.115560640732266,122.09267734553775,7.855835240274599,874
49,13.0,1.0,0.3347547974413646,2.61727078891258,0.7697228144989339,1.0704690831556503,12.71321961620469,148.50852878464818,7.76226012793177,938
50,13.0,2.0,0.20815450643776823,2.61587982832618,0.07510729613733906,1.0696351931330472,11.945278969957082,130.82725321888412,6.875536480686695,932
