day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.258,0.12,0.151,0.135,0.108,0.175,0.129,0.136
3.0,0.915,0.385,0.545,0.523,0.468,0.699,0.495,0.54
4.0,1.19,0.569,0.671,0.813,0.648,0.962,0.624,0.845
5.0,1.402,0.737,0.794,1.029,0.932,1.199,0.803,1.093
6.0,1.641,0.925,0.994,1.259,1.178,1.442,0.995,1.301
7.0,1.905,1.126,1.219,1.486,1.367,1.674,1.156,1.524
8.0,2.187,1.372,1.544,1.763,1.62,1.91,1.328,1.81
9.0,2.504,1.602,1.796,2.068,1.847,2.218,1.514,2.097
10.0,2.76417004048583,1.8857442348008386,2.05863539445629,2.324159021406728,2.2662266226622663,2.5025641025641026,1.758513931888545,2.3373737373737375
11.0,3.0182186234817814,2.061844863731656,2.2217484008528783,2.549439347604485,2.4785478547854787,2.722051282051282,1.9824561403508771,2.5575757575757576
12.0,3.284412955465587,2.2631027253668763,2.4136460554371,2.785932721712538,2.684268426842684,2.9343589743589744,2.170278637770898,2.815151515151515
13.0,3.5232793522267207,2.4643605870020964,2.61727078891258,3.0101936799184505,2.8987898789878987,3.1794871794871793,2.4272445820433437,3.0575757575757576
14.0,3.7874493927125505,2.69811320754717,2.8699360341151388,3.253822629969419,3.1078107810781077,3.4246153846153846,2.658410732714138,3.3070707070707073
15.0,4.076923076923077,2.9255765199161425,3.0959488272921107,3.5005096839959227,3.319031903190319,3.689230769230769,2.8854489164086687,3.5585858585858587
16.0,4.38508682328907,3.199119911991199,3.4138321995464853,3.8024948024948024,3.7159763313609466,3.904663212435233,3.236987818383167,3.8375893769152194
17.0,4.627170582226762,3.4037403740374037,3.675736961451247,4.027027027027027,3.910059171597633,4.099481865284974,3.4828349944629013,4.07150153217569
18.0,4.853932584269663,3.595159515951595,3.9489795918367347,4.238045738045738,4.110059171597634,4.317098445595855,3.7120708748615727,4.305413687436159
19.0,5.112359550561798,3.814081408140814,4.18140589569161,4.458419958419959,4.308875739644971,4.535751295336787,3.929125138427464,4.538304392236976
20.0,5.38508682328907,4.044004400440044,4.442176870748299,4.71933471933472,4.523076923076923,4.7575129533678755,4.180509413067552,4.796731358529112
21.0,5.675178753830439,4.254125412541254,4.678004535147393,4.9812695109261185,4.749103942652329,4.965803108808291,4.42239467849224,5.070624360286591
22.0,5.936475409836065,4.566279069767442,4.994131455399061,5.227368421052631,5.086185044359949,5.180584551148225,4.811032863849765,5.327817993795243
23.0,6.199795081967213,4.772093023255814,5.237089201877934,5.434736842105263,5.287705956907478,5.372651356993737,5.03169014084507,5.570837642192347
24.0,6.42827868852459,4.959302325581396,5.485915492957746,5.678947368421053,5.4600760456273765,5.57098121085595,5.247652582159624,5.81282316442606
25.0,6.673155737704918,5.1430232558139535,5.742957746478873,5.9115789473684215,5.655259822560203,5.762004175365345,5.482394366197183,6.041365046535677
