      Multiple Comparison of Means - Tukey HSD, FWER=0.05       
================================================================
   group1       group2    meandiff p-adj   lower   upper  reject
----------------------------------------------------------------
     average     baseline     1.81 0.0008  0.4974  3.1226   True
     average  egalitarian   2.0785    0.0  0.7659  3.3911   True
     average majoritarian   0.5683 0.8946 -0.7444  1.8809  False
     average      maximin   4.1988    0.0  2.8861  5.5114   True
     average     optimist   3.2355    0.0  1.9229  4.5481   True
     average  utilitarian   4.7155    0.0  3.4029  6.0281   True
     average         veto   4.6453    0.0  3.3326  5.9579   True
    baseline  egalitarian   0.2685 0.9986 -1.0441  1.5811  False
    baseline majoritarian  -1.2417 0.0793 -2.5544  0.0709  False
    baseline      maximin   2.3887    0.0  1.0761  3.7014   True
    baseline     optimist   1.4255 0.0223  0.1129  2.7381   True
    baseline  utilitarian   2.9055    0.0  1.5929  4.2181   True
    baseline         veto   2.8352    0.0  1.5226  4.1479   True
 egalitarian majoritarian  -1.5102 0.0115 -2.8229 -0.1976   True
 egalitarian      maximin   2.1202    0.0  0.8076  3.4329   True
 egalitarian     optimist    1.157 0.1313 -0.1556  2.4696  False
 egalitarian  utilitarian    2.637    0.0  1.3244  3.9496   True
 egalitarian         veto   2.5667    0.0  1.2541  3.8794   True
majoritarian      maximin   3.6305    0.0  2.3179  4.9431   True
majoritarian     optimist   2.6672    0.0  1.3546  3.9799   True
majoritarian  utilitarian   4.1472    0.0  2.8346  5.4599   True
majoritarian         veto    4.077    0.0  2.7644  5.3896   True
     maximin     optimist  -0.9632 0.3369 -2.2759  0.3494  False
     maximin  utilitarian   0.5168 0.9341 -0.7959  1.8294  False
     maximin         veto   0.4465 0.9698 -0.8661  1.7591  False
    optimist  utilitarian     1.48 0.0146  0.1674  2.7926   True
    optimist         veto   1.4097 0.0251  0.0971  2.7224   True
 utilitarian         veto  -0.0703    1.0 -1.3829  1.2424  False
----------------------------------------------------------------
