,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.12512512512512514,0.0,0.0,0.7000000000000001,7.7507507507507505,15.75075075075075,1.0,999
1,1.0,1.0,0.007007007007007007,0.0,0.0,0.7000000000000001,7.042042042042042,15.042042042042041,1.0,999
2,1.0,2.0,0.044044044044044044,0.0,0.0,0.7000000000000001,7.2642642642642645,15.264264264264265,1.0,999
3,1.0,3.0,0.04604604604604605,0.0,0.0,0.7000000000000001,7.276276276276277,15.276276276276276,1.0,999
4,2.0,0.0,0.317,0.005,0.104,0.6031000000000002,7.933000000000001,23.676,1.348,1000
5,2.0,1.0,0.093,0.013,0.0,0.6079000000000001,6.637000000000001,21.642,1.659,1000
6,2.0,2.0,0.178,0.059,0.044,0.6355000000000001,7.423000000000001,22.518,1.371,1000
7,2.0,3.0,0.189,0.129,0.044,0.6775000000000001,7.909000000000001,22.842,1.354,1000
8,3.0,0.0,0.321,0.065,0.352,0.5391000000000001,7.317000000000001,30.993,2.098,1000
9,3.0,1.0,0.264,0.131,0.0,0.5787000000000002,7.371000000000001,28.911,2.441,1000
10,3.0,2.0,0.257,0.265,0.205,0.6591000000000001,8.133,30.027,2.046,1000
11,3.0,3.0,0.235,0.495,0.191,0.7971000000000001,9.381,31.437,1.979,1000
12,4.0,0.0,0.411,0.187,0.352,0.5123000000000001,7.589,38.582,3.07,1000
13,4.0,1.0,0.296,0.407,0.0,0.6443000000000001,8.219,37.088,3.42,1000
14,4.0,2.0,0.401,0.371,0.265,0.6227,8.633,38.342,2.968,1000
15,4.0,3.0,0.245,0.624,0.282,0.7745,9.215,40.502,2.877,1000
16,5.0,0.0,0.504,0.289,0.361,0.47350000000000003,7.759,46.341,3.756,1000
17,5.0,1.0,0.189,0.711,0.0,0.7267,8.401,45.483,4.147,1000
18,5.0,2.0,0.417,0.515,0.34,0.6091,8.593,46.665,3.634,1000
