      Multiple Comparison of Means - Tukey HSD, FWER=0.05       
================================================================
   group1       group2    meandiff p-adj   lower   upper  reject
----------------------------------------------------------------
     average     baseline     1.81    0.0  0.8017  2.8183   True
     average  egalitarian   2.0785    0.0  1.0702  3.0868   True
     average majoritarian   0.5683 0.6817 -0.4401  1.5766  False
     average      maximin   4.1988    0.0  3.1904  5.2071   True
     average     optimist   3.2355    0.0  2.2272  4.2438   True
     average  utilitarian   4.7155    0.0  3.7072  5.7238   True
     average         veto   4.6453    0.0  3.6369  5.6536   True
    baseline  egalitarian   0.2685 0.9928 -0.7398  1.2768  False
    baseline majoritarian  -1.2417 0.0047 -2.2501 -0.2334   True
    baseline      maximin   2.3887    0.0  1.3804  3.3971   True
    baseline     optimist   1.4255 0.0005  0.4172  2.4338   True
    baseline  utilitarian   2.9055    0.0  1.8972  3.9138   True
    baseline         veto   2.8352    0.0  1.8269  3.8436   True
 egalitarian majoritarian  -1.5102 0.0002 -2.5186 -0.5019   True
 egalitarian      maximin   2.1202    0.0  1.1119  3.1286   True
 egalitarian     optimist    1.157 0.0119  0.1487  2.1653   True
 egalitarian  utilitarian    2.637    0.0  1.6287  3.6453   True
 egalitarian         veto   2.5667    0.0  1.5584  3.5751   True
majoritarian      maximin   3.6305    0.0  2.6222  4.6388   True
majoritarian     optimist   2.6672    0.0  1.6589  3.6756   True
majoritarian  utilitarian   4.1472    0.0  3.1389  5.1556   True
majoritarian         veto    4.077    0.0  3.0687  5.0853   True
     maximin     optimist  -0.9632 0.0734 -1.9716  0.0451  False
     maximin  utilitarian   0.5168 0.7779 -0.4916  1.5251  False
     maximin         veto   0.4465 0.8826 -0.5618  1.4548  False
    optimist  utilitarian     1.48 0.0002  0.4717  2.4883   True
    optimist         veto   1.4097 0.0006  0.4014  2.4181   True
 utilitarian         veto  -0.0703    1.0 -1.0786  0.9381  False
----------------------------------------------------------------
