,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.12012012012012012,0.0,0.0,0.7000000000000001,7.7207207207207205,15.72072072072072,1.0,999
1,1.0,1.0,0.11011011011011011,0.0,0.0,0.7000000000000001,7.66066066066066,15.66066066066066,1.0,999
2,1.0,2.0,0.037037037037037035,0.0,0.0,0.7000000000000001,7.222222222222222,15.222222222222221,1.0,999
3,1.0,3.0,0.042042042042042045,0.0,0.0,0.7000000000000001,7.252252252252252,15.252252252252251,1.0,999
4,2.0,0.0,0.296,0.135,0.004,0.6811,8.587,24.24,1.431,1000
5,2.0,1.0,0.328,0.122,0.031,0.6733000000000001,8.701000000000002,24.204,1.422,1000
6,2.0,2.0,0.142,0.043,0.013,0.6259000000000001,7.111000000000001,22.278,1.634,1000
7,2.0,3.0,0.147,0.006,0.042,0.6037,6.9190000000000005,22.158,1.569,1000
8,3.0,0.0,0.291,0.523,0.018,0.8139000000000001,9.885,33.783,2.153,1000
9,3.0,1.0,0.284,0.482,0.108,0.7893000000000001,9.597,33.447,2.119,1000
10,3.0,2.0,0.262,0.164,0.057,0.5985000000000001,7.557,29.691,2.288,1000
11,3.0,3.0,0.243,0.023,0.187,0.5139000000000001,6.597000000000001,28.749,2.222,1000
12,4.0,0.0,0.224,0.813,0.018,0.8879,10.223,43.994,3.053,1000
13,4.0,1.0,0.211,0.751,0.118,0.8507,9.773,43.22,3.017,1000
14,4.0,2.0,0.294,0.312,0.061,0.5873,7.637,37.286,3.256,1000
15,4.0,3.0,0.442,0.048,0.189,0.4289000000000001,6.941,35.69,3.217,1000
16,5.0,0.0,0.226,1.029,0.018,0.9175,10.531,54.519,3.585,1000
17,5.0,1.0,0.205,0.953,0.131,0.8719,9.949,53.163,3.565,1000
18,5.0,2.0,0.35,0.452,0.062,0.5713,7.813,45.063,3.909,1000
19,5.0,3.0,0.433,0.209,0.193,0.42550000000000004,6.853000000000001,42.543,3.968,1000
20,6.0,0.0,0.223,1.259,0.018,0.9555,10.893,65.388,3.889,1000
21,6.0,1.0,0.209,1.147,0.152,0.8883000000000001,10.137,63.252,3.881,1000
22,6.0,2.0,0.369,0.591,0.068,0.5547000000000001,7.761000000000001,52.824,4.477,1000
23,6.0,3.0,0.206,0.57,0.199,0.5421000000000001,6.657000000000001,49.194,4.604,1000
24,7.0,0.0,0.24,1.486,0.021,0.9916999999999999,11.357,76.733,4.209,1000
25,7.0,1.0,0.222,1.342,0.176,0.9053,10.385,73.613,4.187,1000
26,7.0,2.0,0.324,0.796,0.073,0.5777,7.721000000000001,60.491,4.872,1000
27,7.0,3.0,0.167,0.731,0.208,0.5387000000000002,6.389000000000001,55.559,5.033,1000
28,8.0,0.0,0.25,1.763,0.024,1.0578999999999998,12.078999999999999,88.662,4.558,1000
29,8.0,1.0,0.207,1.57,0.214,0.9420999999999999,10.662999999999998,84.144,4.533,1000
30,8.0,2.0,0.202,1.064,0.095,0.6385000000000001,7.597000000000001,68.028,5.353,1000
31,8.0,3.0,0.187,0.835,0.263,0.5011000000000001,6.133000000000002,61.692,5.427,1000
32,9.0,0.0,0.228,2.068,0.025,1.1428,12.784999999999998,101.237,5.049,1000
33,9.0,1.0,0.214,1.816,0.242,0.9986999999999999,11.255999999999998,95.196,4.996,1000
34,9.0,2.0,0.238,1.187,0.118,0.6248,7.61,75.596,5.884,1000
35,9.0,3.0,0.207,0.901,0.369,0.45220000000000016,5.724000000000001,67.416,5.938,1000
36,10.0,0.0,0.2415902140672783,2.324159021406728,0.024464831804281346,1.1945973496432212,13.39551478083588,115.79102956167176,5.665647298674822,981
37,10.0,1.0,0.23956043956043957,2.1846153846153844,0.23846153846153847,1.1108791208791207,12.546153846153844,113.24395604395605,5.59010989010989,910
38,10.0,2.0,0.2297142857142857,1.4834285714285713,0.12342857142857143,0.6902857142857143,8.281142857142857,88.35428571428571,6.676571428571428,875
39,10.0,3.0,0.327683615819209,1.0576271186440678,0.37401129943502825,0.43468926553672327,6.312994350282487,77.32090395480226,6.807909604519774,885
40,11.0,0.0,0.24872579001019368,2.549439347604485,0.024464831804281346,1.2297655453618754,13.790010193679917,129.5321100917431,6.078491335372069,981
41,11.0,1.0,0.22527472527472528,2.3934065934065933,0.26043956043956046,1.136153846153846,12.71318681318681,125.95714285714286,6.0175824175824175,910
42,11.0,2.0,0.2803203661327231,1.631578947368421,0.12585812356979406,0.6789473684210527,8.471395881006867,96.85812356979405,7.122425629290618,874
43,11.0,3.0,0.35706214689265536,1.2192090395480226,0.37740112994350283,0.43163841807909625,6.458757062146895,83.75254237288135,7.287005649717514,885
44,12.0,0.0,0.23955147808358818,2.785932721712538,0.024464831804281346,1.2716615698267073,14.153924566768602,143.65545361875638,6.35881753312946,981
45,12.0,1.0,0.2076923076923077,2.597802197802198,0.27692307692307694,1.158791208791209,12.834065934065933,138.76483516483518,6.315384615384615,910
46,12.0,2.0,0.32379862700228834,1.7757437070938216,0.13157894736842105,0.665446224256293,8.597254004576659,105.441647597254,7.461098398169336,874
47,12.0,3.0,0.28135593220338984,1.4655367231638419,0.38305084745762713,0.4794350282485878,6.4824858757062165,90.22146892655367,7.665536723163842,885
48,13.0,0.0,0.24260958205912334,3.0101936799184505,0.026503567787971458,1.3062181447502548,14.517838939857286,158.1427115188583,6.566768603465851,981
49,13.0,1.0,0.23076923076923078,2.7956043956043954,0.2923076923076923,1.1774725274725273,13.159340659340657,151.878021978022,6.514285714285714,910
50,13.0,2.0,0.2997711670480549,1.9782608695652173,0.13844393592677345,0.6869565217391306,8.668192219679634,114.08924485125858,7.723112128146453,874
51,13.0,3.0,0.2621468926553672,1.6440677966101696,0.39887005649717516,0.4865536723163844,6.4384180790960475,96.63276836158192,7.966101694915254,885
52,14.0,0.0,0.23955147808358818,3.253822629969419,0.027522935779816515,1.3523955147808355,14.961264016309885,173.01223241590213,6.794087665647298,981
53,14.0,1.0,0.2153846153846154,3.032967032967033,0.3087912087912088,1.2198901098901096,13.491208791208788,165.25054945054944,6.734065934065934,910
54,14.0,2.0,0.2551487414187643,2.185354691075515,0.16132723112128147,0.7112128146453089,8.643020594965675,122.67734553775743,8.035469107551487,874
55,14.0,3.0,0.24180790960451978,1.7977401129943502,0.4440677966101695,0.4787570621468929,6.238418079096047,102.86440677966101,8.259887005649718,885
56,15.0,0.0,0.2793068297655454,3.5005096839959227,0.02854230377166157,1.4023445463812432,15.693170234454634,188.60754332313965,7.191641182466871,981
57,15.0,1.0,0.24065934065934066,3.2593406593406593,0.3263736263736264,1.2639560439560436,14.062637362637359,179.2010989010989,7.110989010989011,910
58,15.0,2.0,0.2711670480549199,2.3352402745995424,0.18306636155606407,0.7162471395881007,8.702517162471397,131.34553775743706,8.459954233409611,874
59,15.0,3.0,0.26440677966101694,1.9096045197740112,0.5062146892655367,0.4586440677966104,6.132203389830511,108.96271186440678,8.719774011299435,885
60,16.0,0.0,0.2609147609147609,3.8024948024948024,0.02494802494802495,1.4816008316008313,16.38149688149688,207.25779625779626,7.703742203742204,962
