      Multiple Comparison of Means - Tukey HSD, FWER=0.05       
================================================================
   group1       group2    meandiff p-adj   lower   upper  reject
----------------------------------------------------------------
     average     baseline   0.0663    0.0  0.0486  0.0839   True
     average  egalitarian  -0.0295    0.0 -0.0471 -0.0118   True
     average majoritarian   0.0258 0.0002  0.0082  0.0435   True
     average      maximin  -0.0497    0.0 -0.0674 -0.0321   True
     average     optimist   0.0155 0.1361 -0.0022  0.0331  False
     average  utilitarian  -0.0002    1.0 -0.0179  0.0174  False
     average         veto  -0.0508    0.0 -0.0685 -0.0332   True
    baseline  egalitarian  -0.0957    0.0 -0.1133 -0.0781   True
    baseline majoritarian  -0.0404    0.0  -0.058 -0.0228   True
    baseline      maximin   -0.116    0.0 -0.1336 -0.0984   True
    baseline     optimist  -0.0508    0.0 -0.0684 -0.0332   True
    baseline  utilitarian  -0.0665    0.0 -0.0841 -0.0489   True
    baseline         veto  -0.1171    0.0 -0.1347 -0.0995   True
 egalitarian majoritarian   0.0553    0.0  0.0377  0.0729   True
 egalitarian      maximin  -0.0203 0.0116 -0.0379 -0.0026   True
 egalitarian     optimist   0.0449    0.0  0.0273  0.0625   True
 egalitarian  utilitarian   0.0292    0.0  0.0116  0.0469   True
 egalitarian         veto  -0.0214 0.0059  -0.039 -0.0037   True
majoritarian      maximin  -0.0756    0.0 -0.0932 -0.0579   True
majoritarian     optimist  -0.0104 0.6286  -0.028  0.0072  False
majoritarian  utilitarian  -0.0261 0.0002 -0.0437 -0.0085   True
majoritarian         veto  -0.0767    0.0 -0.0943  -0.059   True
     maximin     optimist   0.0652    0.0  0.0475  0.0828   True
     maximin  utilitarian   0.0495    0.0  0.0319  0.0671   True
     maximin         veto  -0.0011    1.0 -0.0187  0.0165  False
    optimist  utilitarian  -0.0157 0.1233 -0.0333  0.0019  False
    optimist         veto  -0.0663    0.0 -0.0839 -0.0486   True
 utilitarian         veto  -0.0506    0.0 -0.0682  -0.033   True
----------------------------------------------------------------
