agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,29,57,0,8,5,0.0,0.0,402.0,4,-1.1,25,8
1,29,81,0,12,1,0.0,0.0,450.0,0,-1.0,32,12
2,29,200,0,36,0,2.3999999999999853,23.99999999999985,6420.0,0,1.0,27,36
3,29,200,1,37,2,2.999999999999988,35.99999999999987,5814.0,0,1.8,27,38
0,30,200,5,45,3,7.800000000000022,108.0000000000002,12372.0,0,1.8,18,50
1,30,21,0,2,1,0.0,0.0,114.0,3,-1.1,9,2
2,30,200,3,42,0,6.000000000000011,78.0000000000001,8934.0,0,1.0,21,45
3,30,15,0,1,0,0.0,0.0,69.0,4,-1.1,10,1
0,31,200,4,40,5,4.800000000000006,72.00000000000006,7716.0,0,1.0,40,44
1,31,92,0,14,3,0.0,0.0,990.0,3,-1.1,33,14
2,31,200,2,38,0,3.5999999999999983,47.99999999999998,6702.0,0,1.0,28,40
3,31,21,0,2,1,0.0,0.0,138.0,4,-1.1,13,2
0,32,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
1,32,200,1,41,0,5.40000000000002,60.00000000000019,7188.0,0,1.8,33,42
2,32,200,1,40,1,4.800000000000002,54.00000000000001,6318.0,0,1.0,29,41
3,32,200,0,34,3,1.1999999999999966,11.999999999999966,2112.0,1,1.8,29,34
0,33,74,16,11,0,0.0,95.99999999999996,3825.0,0,-0.1999999999999999,23,27
1,33,39,0,5,4,0.0,0.0,315.0,4,-1.1,18,5
2,33,39,0,5,0,0.0,0.0,291.0,2,-1.1,18,5
3,33,15,0,1,0,0.0,0.0,57.0,4,-1.1,9,1
0,34,21,1,2,2,0.0,5.000000000000003,125.0,0,-0.1999999999999999,10,3
1,34,21,1,2,0,0.0,5.000000000000002,119.0,0,-0.1999999999999999,11,3
2,34,200,0,39,0,4.199999999999998,41.99999999999998,5802.0,0,1.0,17,39
3,34,38,0,5,2,0.0,0.0,291.0,0,-1.0,11,5
0,35,200,5,44,6,7.200000000000029,102.00000000000028,10620.0,0,1.8,37,49
1,35,62,0,9,4,0.0,0.0,573.0,3,-1.1,32,9
2,35,200,3,42,0,6.000000000000023,78.00000000000023,9588.0,0,1.0,24,45
3,35,33,0,4,3,0.0,0.0,258.0,0,-1.0,11,4
0,36,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,7,1
1,36,200,0,36,0,2.399999999999988,23.99999999999988,4044.0,1,1.8,18,36
2,36,21,0,2,0,0.0,0.0,150.0,0,-1.0,12,2
3,36,15,1,1,1,0.0,5.000000000000001,92.0,0,-0.1999999999999999,6,2
0,37,21,0,2,1,0.0,0.0,144.0,4,-1.1,13,2
1,37,200,0,42,0,6.000000000000032,60.00000000000032,8442.0,0,1.0,27,42
2,37,200,1,41,0,5.400000000000014,60.00000000000013,7146.0,0,1.0,22,42
3,37,21,0,2,1,0.0,0.0,132.0,4,-1.1,13,2
0,38,93,1,14,6,0.0,5.000000000000014,677.0,0,-0.1999999999999999,19,15
1,38,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,7,2
2,38,200,0,36,0,2.399999999999986,23.99999999999986,3702.0,0,1.0,23,36
3,38,200,0,33,5,0.5999999999999895,5.999999999999895,3528.0,0,1.0,24,33
0,39,75,0,11,5,0.0,0.0,573.0,2,-1.1,30,11
1,39,92,0,14,1,0.0,0.0,1140.0,0,-1.0,34,14
2,39,200,0,46,0,8.400000000000041,84.00000000000041,12504.0,0,1.0,27,46
3,39,20,0,2,2,0.0,0.0,156.0,0,-1.0,10,2
0,40,200,3,45,3,7.800000000000022,96.00000000000024,12768.0,0,1.0,25,48
1,40,27,0,3,2,0.0,0.0,177.0,3,-1.1,11,3
2,40,200,2,44,0,7.200000000000014,84.00000000000014,9438.0,1,1.8,21,46
3,40,21,0,2,1,0.0,0.0,90.0,4,-1.1,10,2
0,41,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
1,41,200,0,40,0,4.800000000000007,48.000000000000064,6366.0,2,0.9,25,40
2,41,15,0,1,0,0.0,0.0,93.0,0,-1.0,5,1
3,41,200,1,36,1,2.3999999999999915,29.999999999999915,4056.0,0,1.0,29,37
0,42,200,4,43,5,6.600000000000018,90.00000000000017,9444.0,1,1.8,27,47
1,42,63,0,9,4,0.0,0.0,429.0,3,-1.1,22,9
2,42,200,3,41,1,5.400000000000002,72.00000000000001,7320.0,0,1.8,26,44
3,42,39,0,5,4,0.0,0.0,279.0,0,-1.0,12,5
0,43,200,1,33,33,0.5999999999999951,11.99999999999995,2766.0,0,1.8,40,34
1,43,45,0,6,1,0.0,0.0,276.0,2,-1.1,21,6
2,43,200,1,39,3,4.199999999999987,47.999999999999865,6630.0,0,1.0,28,40
3,43,200,1,43,21,6.600000000000037,72.00000000000036,11214.0,0,1.8,31,44
0,44,200,0,34,30,1.1999999999999975,11.999999999999975,1986.0,0,1.0,30,34
1,44,27,0,3,1,0.0,0.0,177.0,2,-1.1,14,3
2,44,200,1,36,1,2.3999999999999857,29.999999999999854,4890.0,0,1.0,41,37
3,44,200,0,37,26,2.999999999999987,29.99999999999987,5172.0,0,1.0,26,37
0,45,15,0,1,1,0.0,0.0,69.0,1,-1.1,9,1
1,45,200,1,40,0,4.800000000000023,54.00000000000022,6360.0,2,0.9,29,41
2,45,200,1,39,0,4.19999999999999,47.9999999999999,5748.0,0,1.0,30,40
3,45,93,0,14,3,0.0,0.0,738.0,4,-1.1,19,14
0,46,200,0,33,23,0.5999999999999998,5.999999999999997,1692.0,0,1.0,30,33
1,46,51,0,7,5,0.0,0.0,363.0,0,-1.0,20,7
2,46,200,1,35,0,1.799999999999986,23.99999999999986,3624.0,0,1.0,31,36
3,46,200,0,39,19,4.1999999999999895,41.99999999999989,3636.0,0,1.0,32,39
0,47,122,13,19,0,0.0,77.99999999999993,5001.0,0,-0.1999999999999999,27,32
1,47,57,0,8,3,0.0,0.0,534.0,3,-1.1,24,8
2,47,27,0,3,0,0.0,0.0,117.0,3,-1.1,12,3
3,47,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
0,48,200,2,33,21,0.6000000000000028,18.000000000000025,1854.0,0,1.8,54,35
1,48,45,0,6,2,0.0,0.0,300.0,2,-1.1,27,6
2,48,116,0,18,0,0.0,0.0,1854.0,0,-1.0,39,18
3,48,200,0,47,10,9.00000000000001,90.0000000000001,6402.0,0,1.0,37,47
0,49,200,1,48,11,9.600000000000025,102.00000000000024,11466.0,1,1.8,32,49
1,49,104,0,16,13,0.0,0.0,2358.0,3,-1.1,33,16
2,49,86,1,13,0,0.0,5.999999999999968,1071.0,0,-0.1999999999999999,24,14
3,49,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
0,50,200,1,36,29,2.399999999999996,29.99999999999996,2796.0,4,1.3666666666666667,29,37
1,50,21,1,2,1,0.0,5.000000000000002,113.0,0,-0.1999999999999999,13,3
2,50,27,0,3,0,0.0,0.0,177.0,0,-1.0,14,3
3,50,200,0,50,18,10.800000000000034,108.00000000000034,14052.0,0,1.0,26,50
0,51,200,3,45,4,7.80000000000002,96.00000000000018,10290.0,0,1.0,31,48
1,51,45,0,6,2,0.0,0.0,324.0,3,-1.1,25,6
2,51,200,2,44,1,7.200000000000021,84.0000000000002,10080.0,0,1.0,29,46
3,51,27,1,3,4,0.0,5.0,212.0,0,-0.1999999999999999,11,4
0,52,51,0,7,4,0.0,0.0,375.0,1,-1.1,16,7
1,52,15,1,1,1,0.0,5.000000000000001,68.0,0,-0.1999999999999999,7,2
2,52,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
3,52,200,0,36,0,2.3999999999999884,23.999999999999883,4302.0,0,1.0,24,36
0,53,57,0,8,4,0.0,0.0,474.0,1,-1.1,22,8
1,53,33,0,4,0,0.0,0.0,150.0,0,-1.0,14,4
2,53,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
3,53,200,1,42,1,6.000000000000024,66.00000000000023,7962.0,0,1.0,20,43
0,54,57,0,8,3,0.0,0.0,348.0,4,-1.1,26,8
1,54,57,0,8,3,0.0,0.0,372.0,2,-1.1,26,8
2,54,200,0,41,0,5.400000000000026,54.000000000000256,8166.0,0,1.0,24,41
3,54,146,0,23,3,0.0,0.0,1911.0,2,-1.1,23,23
0,55,81,0,12,5,0.0,0.0,576.0,1,-1.1,31,12
1,55,27,0,3,0,0.0,0.0,183.0,0,-1.0,12,3
2,55,50,1,7,0,0.0,5.999999999999986,519.0,0,-0.1999999999999999,19,8
3,55,200,1,42,1,6.000000000000024,66.00000000000023,7908.0,0,1.0,31,43
0,56,200,1,36,35,2.399999999999993,29.99999999999993,2892.0,4,1.2333333333333334,33,37
1,56,15,1,1,1,0.0,5.000000000000001,98.0,0,-0.1999999999999999,9,2
2,56,200,1,36,3,2.399999999999986,29.99999999999986,5946.0,0,1.0,30,37
3,56,200,0,41,27,5.400000000000039,54.00000000000039,8658.0,2,1.7666666666666666,27,41
0,57,98,13,15,1,0.0,77.99999999999994,4287.0,0,-0.1999999999999999,24,28
1,57,33,0,4,2,0.0,0.0,294.0,2,-1.1,18,4
2,57,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
3,57,39,0,5,1,0.0,0.0,273.0,4,-1.1,18,5
0,58,62,15,9,0,0.0,89.99999999999996,3309.0,0,-1.0,17,24
1,58,27,0,3,3,0.0,0.0,219.0,3,-1.1,15,3
2,58,21,0,2,0,0.0,0.0,126.0,2,-1.1,11,2
3,58,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
0,59,75,4,11,2,0.0,23.000000000000007,686.0,0,-1.0,28,15
1,59,45,1,6,3,0.0,5.000000000000003,275.0,0,-0.1999999999999999,19,7
2,59,200,0,42,0,6.000000000000019,60.000000000000185,6966.0,0,1.0,27,42
3,59,50,0,7,4,0.0,0.0,549.0,0,-1.0,22,7
0,60,33,4,4,2,0.0,23.0,479.0,0,-1.0,16,8
1,60,33,0,4,1,0.0,0.0,216.0,4,-1.1,12,4
2,60,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
3,60,45,0,6,2,0.0,0.0,360.0,1,-1.1,17,6
0,61,134,0,21,21,0.0,0.0,1557.0,3,-1.1,28,21
1,61,39,1,5,4,0.0,5.000000000000001,308.0,0,-1.0,19,6
2,61,38,1,5,3,0.0,5.9999999999999885,423.0,0,-0.1999999999999999,18,6
3,61,200,2,50,8,10.800000000000043,120.00000000000044,16410.0,0,1.8,32,52
0,62,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
1,62,200,0,35,0,1.7999999999999865,17.999999999999865,3564.0,2,0.9,21,35
2,62,38,0,5,0,0.0,0.0,447.0,0,-1.0,12,5
3,62,39,0,5,1,0.0,0.0,219.0,4,-1.1,15,5
0,63,200,0,33,31,0.5999999999999971,5.999999999999971,2100.0,0,1.0,41,33
1,63,45,0,6,3,0.0,0.0,270.0,0,-1.0,21,6
2,63,200,1,36,1,2.399999999999986,29.99999999999986,5580.0,0,1.0,33,37
3,63,200,0,41,23,5.400000000000013,54.00000000000013,6132.0,0,1.0,38,41
0,64,200,1,35,44,1.7999999999999918,23.99999999999992,3588.0,0,1.8,37,36
1,64,81,1,12,6,0.0,5.000000000000011,731.0,0,-1.0,39,13
2,64,38,0,5,1,0.0,0.0,351.0,0,-1.0,16,5
3,64,200,1,58,24,15.60000000000004,162.0000000000004,17880.0,0,1.8,42,59
0,65,51,4,7,1,0.0,23.000000000000007,416.0,0,-0.1999999999999999,24,11
1,65,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,7,1
2,65,27,0,3,0,0.0,0.0,195.0,3,-1.1,13,3
3,65,21,0,2,1,0.0,0.0,144.0,1,-1.1,9,2
0,66,200,0,33,33,0.5999999999999927,5.999999999999926,2856.0,0,1.0,53,33
1,66,27,0,3,1,0.0,0.0,159.0,2,-1.1,17,3
2,66,200,2,36,2,2.3999999999999857,35.99999999999985,5832.0,0,1.0,37,38
3,66,200,0,42,21,6.000000000000018,60.00000000000018,6354.0,0,1.0,33,42
0,67,45,0,6,5,0.0,0.0,342.0,1,-1.1,16,6
1,67,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
2,67,15,0,1,0,0.0,0.0,75.0,0,-1.0,9,1
3,67,200,0,38,0,3.599999999999993,35.99999999999993,4392.0,0,1.0,19,38
0,68,200,0,33,27,0.5999999999999984,5.999999999999984,1926.0,0,1.0,44,33
1,68,33,1,4,3,0.0,5.000000000000003,227.0,0,-0.1999999999999999,14,5
2,68,200,1,37,1,2.999999999999988,35.99999999999988,3948.0,0,1.0,39,38
3,68,200,0,41,19,5.399999999999995,53.99999999999995,4044.0,0,1.0,34,41
0,69,200,0,35,24,1.7999999999999976,17.999999999999975,2382.0,0,1.0,25,35
1,69,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
2,69,39,0,5,0,0.0,0.0,171.0,0,-1.0,10,5
3,69,200,0,51,13,11.400000000000029,114.00000000000028,12006.0,0,1.0,17,51
0,70,27,0,3,3,0.0,0.0,177.0,3,-1.1,16,3
1,70,200,1,35,7,1.7999999999999885,23.999999999999883,4572.0,0,1.0,38,36
2,70,200,1,37,0,2.9999999999999942,35.99999999999994,6738.0,0,1.0,27,38
3,70,200,0,37,5,2.9999999999999867,29.999999999999865,5538.0,0,1.0,23,37
0,71,21,4,2,0,0.0,23.0,317.0,0,-1.0,9,6
1,71,200,0,35,1,1.799999999999987,17.99999999999987,3774.0,0,1.0,20,35
2,71,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
3,71,27,0,3,0,0.0,0.0,171.0,1,-1.1,11,3
0,72,200,2,43,6,6.600000000000009,78.00000000000009,10098.0,0,1.0,27,45
1,72,39,0,5,1,0.0,0.0,285.0,3,-1.1,21,5
2,72,200,2,41,0,5.400000000000003,66.00000000000003,6816.0,0,1.0,25,43
3,72,15,0,1,2,0.0,0.0,99.0,0,-1.0,5,1
0,73,86,15,13,0,0.0,89.99999999999994,4449.0,0,-1.0,17,28
1,73,21,0,2,2,0.0,0.0,174.0,3,-1.1,12,2
2,73,9,0,0,0,0.0,0.0,36.0,3,-1.1,5,0
3,73,21,0,2,1,0.0,0.0,108.0,4,-1.1,12,2
0,74,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,6,1
1,74,200,0,35,0,1.799999999999987,17.99999999999987,4128.0,2,0.9,17,35
2,74,26,1,3,0,0.0,5.999999999999993,231.0,0,-0.1999999999999999,14,4
3,74,15,1,1,2,0.0,5.000000000000001,98.0,0,-0.1999999999999999,7,2
0,75,86,15,13,1,0.0,89.99999999999994,4281.0,0,-1.0,20,28
1,75,21,0,2,2,0.0,0.0,162.0,4,-1.1,15,2
2,75,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
3,75,20,0,2,2,0.0,0.0,180.0,4,-1.1,8,2
0,76,51,0,7,4,0.0,0.0,375.0,3,-1.1,22,7
1,76,200,1,36,6,2.399999999999991,29.99999999999991,3798.0,0,1.8,31,37
2,76,200,0,35,0,1.799999999999986,17.999999999999858,4284.0,0,1.0,40,35
3,76,200,0,33,6,0.5999999999999911,5.99999999999991,3186.0,1,1.8,40,33
0,77,27,1,3,1,0.0,5.000000000000004,152.0,0,-0.1999999999999999,14,4
1,77,33,0,4,0,0.0,0.0,216.0,2,-1.1,18,4
2,77,200,0,37,0,2.9999999999999987,29.999999999999982,6942.0,0,1.0,20,37
3,77,200,0,34,2,1.1999999999999873,11.999999999999872,3834.0,0,1.0,26,34
0,78,75,0,11,4,0.0,0.0,483.0,1,-1.1,23,11
1,78,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
2,78,26,0,3,0,0.0,0.0,249.0,0,-1.0,11,3
3,78,200,1,42,1,6.000000000000016,66.00000000000016,7278.0,1,1.8,23,43
0,79,200,1,36,39,2.399999999999992,29.99999999999992,2910.0,0,1.0,36,37
1,79,15,1,1,1,0.0,5.000000000000002,74.0,0,-0.1999999999999999,9,2
2,79,200,1,39,5,4.2,47.99999999999999,7290.0,0,1.0,22,40
3,79,200,0,42,25,6.000000000000044,60.00000000000043,9828.0,0,1.0,27,42
0,80,98,15,15,3,0.0,89.99999999999994,4311.0,0,-1.0,32,30
1,80,39,0,5,1,0.0,0.0,273.0,2,-1.1,24,5
2,80,15,0,1,0,0.0,0.0,93.0,0,-1.0,7,1
3,80,45,0,6,2,0.0,0.0,366.0,4,-1.1,21,6
0,81,86,15,13,0,0.0,89.99999999999994,4371.0,0,-0.1999999999999999,22,28
1,81,21,1,2,2,0.0,5.000000000000003,191.0,4,-1.1,16,3
2,81,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
3,81,26,0,3,1,0.0,0.0,231.0,4,-1.1,14,3
0,82,75,4,11,3,0.0,23.00000000000001,764.0,0,-1.0,25,15
1,82,45,1,6,1,0.0,5.000000000000001,329.0,0,-0.1999999999999999,17,7
2,82,200,0,43,0,6.60000000000002,66.0000000000002,7818.0,0,1.0,23,43
3,82,45,0,6,2,0.0,0.0,324.0,2,-1.1,16,6
0,83,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
1,83,200,0,34,0,1.1999999999999869,11.999999999999869,3558.0,0,1.0,18,34
2,83,20,0,2,0,0.0,0.0,168.0,1,-1.1,11,2
3,83,21,1,2,1,0.0,5.000000000000002,113.0,0,-1.0,11,3
0,84,200,4,46,6,8.400000000000034,108.00000000000034,12390.0,0,1.8,29,50
1,84,51,0,7,2,0.0,0.0,399.0,3,-1.1,27,7
2,84,200,3,43,1,6.600000000000047,84.00000000000045,11652.0,0,1.0,25,46
3,84,39,0,5,3,0.0,0.0,267.0,4,-1.1,18,5
0,85,86,16,13,0,0.0,95.99999999999996,3957.0,0,-0.1999999999999999,23,29
1,85,33,1,4,2,0.0,5.000000000000004,305.0,4,-1.1,22,5
2,85,21,0,2,0,0.0,0.0,90.0,3,-1.1,13,2
3,85,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
0,86,39,0,5,1,0.0,0.0,207.0,0,-1.0,16,5
1,86,200,0,35,1,1.79999999999999,17.9999999999999,3336.0,0,1.0,29,35
2,86,50,0,7,0,0.0,0.0,555.0,1,-1.1,16,7
3,86,63,1,9,3,0.0,5.000000000000006,416.0,4,-1.1,26,10
0,87,38,0,5,8,0.0,0.0,417.0,1,-1.1,18,5
1,87,21,0,2,2,0.0,0.0,150.0,0,-1.0,13,2
2,87,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
3,87,200,2,46,2,8.400000000000043,96.0000000000004,11910.0,0,1.8,19,48
0,88,200,0,36,32,2.399999999999994,23.99999999999994,3078.0,4,1.2333333333333334,40,36
