day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.018,0.01,0.016,0.006,0.008,0.007,0.005,0.034
3.0,0.065,0.022,0.084,0.023,0.05,0.033,0.065,0.149
4.0,0.092,0.066,0.138,0.048,0.094,0.133,0.187,0.297
5.0,0.199,0.18,0.184,0.209,0.364,0.223,0.289,0.399
6.0,0.334,0.406,0.296,0.57,0.715,0.339,0.43,0.49
7.0,0.517,0.686,0.522,0.731,0.873,0.519,0.804,0.612
8.0,0.719,0.837,0.83,0.835,0.97,0.685,0.942,0.724
9.0,0.861,1.023,0.926,0.901,1.036,0.84,1.034,0.875
10.0,1.0838471023427867,1.1908396946564885,1.100113765642776,1.0576271186440678,1.1698513800424628,1.2552891396332864,1.1970181043663473,1.3125
11.0,1.186189889025894,1.3282442748091603,1.1672354948805461,1.2192090395480226,1.3980891719745223,1.369534555712271,1.3461128860489884,1.4511363636363637
12.0,1.345252774352651,1.5757906215921482,1.3629124004550626,1.4655367231638419,1.7250530785562632,1.5007052186177716,1.5388711395101171,1.6488636363636364
13.0,1.5191122071516645,1.7731733914940022,1.565415244596132,1.6440677966101696,1.8970276008492568,1.6727785613540198,1.810436634717785,1.821590909090909
14.0,1.6670776818742294,1.925845147219193,1.7440273037542662,1.7977401129943502,1.9883227176220806,1.8265162200282088,1.9712460063897763,1.9670454545454545
15.0,1.785450061652281,2.0948745910577973,1.8566552901023892,1.9096045197740112,2.0690021231422504,1.9802538787023978,2.104366347177849,2.096590909090909
16.0,2.12751677852349,2.3256658595641646,2.1691176470588234,2.1010362694300517,2.2330654420206657,2.3220640569395017,2.3095512082853853,2.468371467025572
17.0,2.2550335570469797,2.4951573849878934,2.2441176470588236,2.2357512953367875,2.4110218140068884,2.4448398576512456,2.477560414269275,2.617765814266487
18.0,2.4043624161073827,2.709443099273608,2.45,2.459844559585492,2.719862227324914,2.6120996441281137,2.6720368239355583,2.772543741588156
19.0,2.5738255033557045,2.927360774818402,2.6441176470588235,2.6463730569948187,2.896670493685419,2.7544483985765122,2.909090909090909,2.936742934051144
20.0,2.692953020134228,3.083535108958838,2.8132352941176473,2.8134715025906734,3.016073478760046,2.9412811387900355,3.1254315304948217,3.1157469717362045
21.0,2.842016806722689,3.2487864077669903,2.9131075110456552,2.9313471502590676,3.1196777905638666,3.0606060606060606,3.2566168009205985,3.2685560053981106
22.0,3.1441048034934496,3.4901185770750986,3.192727272727273,3.1424287856071964,3.3261421319796955,3.496598639455782,3.472972972972973,3.559939301972686
23.0,3.2598253275109172,3.6231884057971016,3.309090909090909,3.2683658170914542,3.4758883248730963,3.639455782312925,3.6584766584766584,3.7192716236722307
