,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.1061061061061061,0.0,0.0,0.7000000000000001,7.636636636636637,15.636636636636636,1.0,999
1,1.0,1.0,0.09109109109109109,0.0,0.0,0.7000000000000001,7.546546546546547,15.546546546546546,1.0,999
2,1.0,2.0,0.06006006006006006,0.0,0.0,0.7000000000000001,7.36036036036036,15.36036036036036,1.0,999
3,1.0,3.0,0.05105105105105105,0.0,0.0,0.7000000000000001,7.306306306306307,15.306306306306306,1.0,999
4,2.0,0.0,0.32,0.075,0.097,0.6451000000000001,8.371000000000002,23.832,1.489,1000
5,2.0,1.0,0.296,0.008,0.091,0.6049000000000001,7.825000000000001,23.328,1.517,1000
6,2.0,2.0,0.185,0.098,0.0,0.6589,7.699000000000001,22.908,1.497,1000
7,2.0,3.0,0.196,0.108,0.049,0.6649,7.825000000000001,22.764,1.464,1000
8,3.0,0.0,0.372,0.291,0.366,0.6747000000000001,8.979,32.091,2.233,1000
9,3.0,1.0,0.301,0.05,0.369,0.5301000000000001,7.107000000000001,30.363,2.315,1000
10,3.0,2.0,0.258,0.385,0.012,0.7311000000000001,8.859,31.335,2.234,1000
11,3.0,3.0,0.234,0.468,0.202,0.7809,9.213,31.077,2.174,1000
12,4.0,0.0,0.512,0.295,0.435,0.5771000000000001,8.843,40.916,3.175,1000
13,4.0,1.0,0.466,0.094,0.372,0.4565000000000001,7.361,37.724,3.308,1000
14,4.0,2.0,0.258,0.648,0.012,0.7889,9.437,40.562,3.164,1000
15,4.0,3.0,0.283,0.604,0.273,0.7625,9.323,40.112,3.063,1000
16,5.0,0.0,0.504,0.419,0.501,0.5515000000000001,8.539,49.449,3.906,1000
17,5.0,1.0,0.392,0.364,0.373,0.5185000000000001,7.537,45.255,4.041,1000
18,5.0,2.0,0.211,0.932,0.013,0.8593000000000001,9.859,50.109,3.758,1000
19,5.0,3.0,0.257,0.763,0.36,0.7579000000000001,9.121,49.071,3.716,1000
20,6.0,0.0,0.314,0.746,0.549,0.6477,8.361,57.756,4.597,1000
21,6.0,1.0,0.195,0.715,0.382,0.6291000000000001,7.461000000000001,52.71,4.709,1000
22,6.0,2.0,0.172,1.178,0.018,0.9068999999999999,10.101,59.994,4.17,1000
23,6.0,3.0,0.262,0.898,0.419,0.7389000000000001,8.961,57.888,4.242,1000
24,7.0,0.0,0.287,0.914,0.615,0.6485000000000001,8.207000000000003,65.903,5.055,1000
25,7.0,1.0,0.186,0.873,0.408,0.6239000000000001,7.355000000000001,60.053,5.204,1000
26,7.0,2.0,0.209,1.367,0.02,0.9203,10.457,70.283,4.533,1000
27,7.0,3.0,0.257,1.072,0.485,0.7433000000000001,8.975,66.605,4.653,1000
28,8.0,0.0,0.34,1.035,0.732,0.6211000000000001,8.251000000000001,74.016,5.513,1000
29,8.0,1.0,0.236,0.97,0.481,0.5821000000000002,7.237000000000001,67.254,5.725,1000
30,8.0,2.0,0.192,1.62,0.032,0.9721,10.873,80.862,4.955,1000
31,8.0,3.0,0.188,1.333,0.58,0.7998999999999999,9.127,75.342,5.082,1000
32,9.0,0.0,0.39,1.179,0.876,0.6113000000000001,8.437,82.177,6.104,1000
33,9.0,1.0,0.278,1.036,0.615,0.5275000000000001,6.922000000000001,74.164,6.341,1000
34,9.0,2.0,0.238,1.847,0.04,1.0173999999999999,11.559999999999999,92.134,5.482,1000
35,9.0,3.0,0.182,1.611,0.676,0.8743,9.811,84.541,5.596,1000
36,10.0,0.0,0.5332640332640333,1.29002079002079,0.9230769230769231,0.5741164241164242,8.940748440748441,92.54677754677755,6.96985446985447,962
37,10.0,1.0,0.4447983014861996,1.1698513800424628,0.6167728237791932,0.5020169851380043,7.6889596602972405,83.79830148619958,7.20276008492569,942
38,10.0,2.0,0.20352035203520352,2.2662266226622663,0.0407040704070407,1.15984598459846,12.819581958195817,109.93949394939494,6.188118811881188,909
39,10.0,3.0,0.21861471861471862,1.844155844155844,0.7597402597402597,0.9066017316017315,10.377705627705629,98.27489177489177,6.33982683982684,924
40,11.0,0.0,0.5436590436590436,1.4823284823284824,0.9521829521829522,0.5895010395010396,9.156964656964657,101.65384615384616,7.590436590436591,962
41,11.0,1.0,0.42250530785562634,1.3980891719745223,0.6252653927813163,0.5389596602972401,7.924628450106158,91.69745222929936,7.759023354564756,942
42,11.0,2.0,0.19581958195819582,2.4785478547854787,0.0407040704070407,1.187238723872387,13.047304730473048,122.86138613861387,6.643564356435643,909
43,11.0,3.0,0.22835497835497837,1.974025974025974,0.814935064935065,0.8845238095238095,10.215367965367966,108.39285714285714,6.829004329004329,924
44,12.0,0.0,0.4095634095634096,1.8118503118503118,0.9792099792099792,0.6872141372141374,9.329521829521829,110.92099792099792,8.041580041580042,962
45,12.0,1.0,0.2537154989384289,1.7250530785562632,0.6411889596602972,0.6351380042462847,7.873673036093419,99.55201698513801,8.220806794055202,942
46,12.0,2.0,0.18921892189218922,2.684268426842684,0.04400440044004401,1.2106710671067107,13.24202420242024,135.93839383938393,7.033003300330033,909
47,12.0,3.0,0.21212121212121213,2.133116883116883,0.8603896103896104,0.879978354978355,10.072510822510823,118.34199134199135,7.213203463203463,924
48,13.0,0.0,0.4230769230769231,1.995841995841996,1.0405405405405406,0.6976091476091477,9.514553014553016,120.32952182952182,8.404365904365905,962
49,13.0,1.0,0.24416135881104034,1.8970276008492568,0.6709129511677282,0.6383227176220809,7.8481953290870505,107.38110403397027,8.621019108280255,942
50,13.0,2.0,0.18151815181518152,2.8987898789878987,0.047304730473047306,1.2393839383938392,13.48294829482948,149.28272827282728,7.313531353135313,909
51,13.0,3.0,0.2132034632034632,2.3073593073593073,0.9253246753246753,0.8845238095238095,10.124458874458874,128.22619047619048,7.503246753246753,924
52,14.0,0.0,0.44594594594594594,2.1642411642411643,1.16008316008316,0.6986486486486488,9.662162162162163,129.76091476091477,8.8004158004158,962
53,14.0,1.0,0.2749469214437367,1.9883227176220806,0.778131634819533,0.5930997876857751,7.580679405520172,114.95541401273886,9.05307855626327,942
54,14.0,2.0,0.18811881188118812,3.1078107810781077,0.05720572057205721,1.2647964796479645,13.776677667766773,162.8943894389439,7.6512651265126514,909
55,14.0,3.0,0.19913419913419914,2.5833333333333335,0.9989177489177489,0.9501082251082251,10.695887445887445,138.44805194805195,7.83982683982684,924
56,15.0,0.0,0.4875259875259875,2.2796257796257797,1.3004158004158004,0.6732848232848234,9.640332640332641,139.25779625779626,9.319126819126819,962
57,15.0,1.0,0.2929936305732484,2.0690021231422504,0.9150743099787686,0.5490445859872614,7.221868365180468,122.15180467091295,9.569002123142251,942
58,15.0,2.0,0.20132013201320131,3.319031903190319,0.061606160616061605,1.2985698569856983,14.176017601760172,176.87238723872386,8.114411441144114,909
59,15.0,3.0,0.19696969696969696,2.892857142857143,1.0649350649350648,1.0422077922077921,11.589826839826838,149.42748917748918,8.321428571428571,924
60,16.0,0.0,0.6208791208791209,2.441758241758242,1.3461538461538463,0.6651648351648353,10.37692307692308,152.48131868131867,10.057142857142857,910
61,16.0,1.0,0.41561423650975887,2.2330654420206657,0.9276693455797933,0.5399540757749715,7.893226176808269,132.8702640642939,10.32491389207807,871
62,16.0,2.0,0.18579881656804734,3.7159763313609466,0.054437869822485205,1.429704142011834,15.411834319526623,199.301775147929,8.680473372781066,845
63,16.0,3.0,0.19884393063583816,3.131791907514451,1.1583815028901734,1.0791907514450865,11.984971098265893,165.90751445086704,8.894797687861272,865
64,17.0,0.0,0.6285714285714286,2.6406593406593406,1.3714285714285714,0.6845054945054946,10.616483516483518,163.02527472527473,10.525274725274725,910
65,17.0,1.0,0.4190585533869116,2.4110218140068884,0.9380022962112514,0.5467278989667052,7.981630309988521,140.83811710677384,10.781859931113662,871
66,17.0,2.0,0.1893491124260355,3.910059171597633,0.054437869822485205,1.446153846153846,15.59763313609467,214.77159763313608,9.086390532544378,845
67,17.0,3.0,0.19190751445086704,3.2739884393063585,1.2046242774566474,1.0645086705202311,11.796531791907512,177.63468208092485,9.264739884393064,865
