episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,59.0,8328.0,5741.75,22967.0,0.2849196673488048,1,43,31.5,126,0.25396825396825395,10,200,152.5,610,0.23360655737704916
2,71.0,6174.0,1763.5,7054.0,0.6593422171817409,2,45,15.0,60,0.55,9,200,74.5,298,0.5
3,83.0,6702.0,3541.25,14165.0,0.38349805859512887,2,44,30.25,121,0.262396694214876,9,200,152.25,609,0.2352216748768472
4,155.0,7026.0,4921.25,19685.0,0.27367284734569464,3,44,31.5,126,0.24603174603174605,21,200,155.25,621,0.21618357487922713
5,42.0,10932.0,5073.75,20295.0,0.5124538063562454,0,48,24.25,97,0.4819587628865979,9,200,109.0,436,0.4277522935779816
6,285.0,12054.0,6420.75,25683.0,0.4242787057586731,5,49,34.5,138,0.26449275362318836,39,200,159.75,639,0.18896713615023475
7,53.0,10650.0,6026.75,24107.0,0.3795889160824657,1,46,32.0,128,0.27734375,9,200,152.25,609,0.2352216748768472
8,77.0,7356.0,4972.25,19889.0,0.2933405399969833,1,44,32.25,129,0.25,9,200,152.25,609,0.2352216748768472
9,47.0,6324.0,3403.25,13613.0,0.36775508704914417,1,40,28.75,115,0.2630434782608696,9,200,152.25,609,0.2352216748768472
10,36.0,11640.0,6859.5,27438.0,0.3660069975945769,0,45,32.5,130,0.2615384615384615,9,200,152.25,609,0.2352216748768472
11,36.0,1644.0,451.75,1807.0,0.667819590481461,0,34,9.25,37,0.6959459459459459,9,200,58.25,233,0.621244635193133
12,41.0,5148.0,1636.25,6545.0,0.6303666921313981,1,40,16.5,66,0.5303030303030303,9,200,92.5,370,0.4756756756756757
13,83.0,13482.0,6694.0,26776.0,0.4889266507319988,2,53,28.75,115,0.41956521739130437,9,200,116.5,466,0.38412017167381973
14,113.0,11796.0,6038.75,24155.0,0.37548126681846405,3,44,32.0,128,0.25,21,200,155.25,621,0.21618357487922713
15,41.0,12798.0,3262.5,13050.0,0.7349425287356322,1,51,14.0,56,0.6785714285714286,9,200,58.25,233,0.621244635193133
16,42.0,9708.0,6754.5,27018.0,0.27753719742393956,0,48,34.25,137,0.2645985401459854,9,200,152.25,609,0.2352216748768472
17,89.0,11514.0,3022.75,12091.0,0.7108386403109751,2,49,15.25,61,0.5860655737704918,9,200,70.25,281,0.5151245551601423
18,77.0,9030.0,2466.25,9865.0,0.6845666497719209,1,47,16.0,64,0.546875,9,200,76.0,304,0.48519736842105265
19,108.0,11604.0,5731.5,22926.0,0.38923056791415855,2,43,31.25,125,0.254,21,200,155.25,621,0.21618357487922713
20,36.0,9468.0,3986.75,15947.0,0.5431272339625007,0,44,22.0,88,0.49431818181818177,9,200,104.5,418,0.4569377990430622
21,366.0,7890.0,3524.25,14097.0,0.4895190466056608,6,43,23.75,95,0.37631578947368416,45,200,123.75,495,0.31060606060606055
22,120.0,9858.0,5809.5,23238.0,0.35134262845339526,2,49,32.75,131,0.27290076335877866,21,200,155.25,621,0.21618357487922713
23,36.0,5412.0,2547.0,10188.0,0.5103062426383981,0,40,19.5,78,0.5064102564102564,9,200,104.5,418,0.4569377990430622
24,77.0,10404.0,6457.25,25829.0,0.33424638971698484,1,45,33.0,132,0.2537878787878788,9,200,152.25,609,0.2352216748768472
25,41.0,7146.0,4691.75,18767.0,0.29800980444397085,1,41,30.75,123,0.24593495934959342,9,200,152.25,609,0.2352216748768472
26,77.0,9360.0,6059.75,24239.0,0.29645406163620613,1,44,32.25,129,0.25387596899224807,9,200,152.25,609,0.2352216748768472
27,515.0,11328.0,5039.75,20159.0,0.4085396100997073,11,44,32.0,128,0.1953125,69,200,167.25,669,0.14686098654708513
28,71.0,10110.0,2713.0,10852.0,0.6966918540361223,1,49,15.75,63,0.5833333333333334,9,200,74.75,299,0.48913043478260865
29,219.0,12498.0,5815.25,23261.0,0.5036434375134345,5,49,27.0,108,0.4027777777777778,39,200,119.5,478,0.33682008368200833
30,257.0,10152.0,6391.25,25565.0,0.3124682182671621,5,47,32.75,131,0.24618320610687028,33,200,158.25,633,0.19786729857819907
31,173.0,9528.0,6697.25,26789.0,0.2716506775168913,3,45,32.75,131,0.24236641221374056,21,200,155.25,621,0.21618357487922713
32,77.0,7272.0,3479.75,13919.0,0.39792729362741575,1,39,27.0,108,0.26388888888888884,9,200,152.25,609,0.2352216748768472
33,47.0,9252.0,4721.75,18887.0,0.44193095780166247,1,46,28.0,112,0.3571428571428571,9,200,134.25,537,0.30027932960893855
