agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,1,93,1,14,3,0.0,5.999999999999983,1368.0,0,-1.0,24,15
1,1,200,2,48,0,9.700000000000042,109.0000000000004,12204.0,0,2.0,18,50
2,1,22,0,2,0,0.0,0.0,102.0,0,-1.0,6,2
3,1,40,2,5,2,0.0,11.000000000000004,308.0,0,0.0,17,7
0,2,75,0,11,2,0.0,0.0,681.0,3,-1.2,19,11
1,2,200,2,48,0,9.600000000000028,108.00000000000028,10908.0,0,2.0,15,50
2,2,15,0,1,1,0.0,0.0,63.0,0,-1.0,7,1
3,2,15,1,1,0,0.0,5.000000000000002,116.0,0,-1.0,9,2
0,3,200,1,35,8,1.7999999999999905,23.999999999999904,2856.0,0,2.0,27,36
1,3,200,1,53,0,12.600000000000044,132.00000000000043,16056.0,0,2.0,21,54
2,3,200,2,40,2,4.800000000000007,60.00000000000007,7284.0,0,1.0,25,42
3,3,39,0,5,2,0.0,0.0,237.0,0,-1.0,16,5
0,4,200,2,42,0,6.000000000000012,72.00000000000011,9078.0,0,1.0,15,44
1,4,200,0,40,0,4.800000000000017,48.00000000000016,7608.0,0,1.0,16,40
2,4,63,0,9,0,0.0,0.0,429.0,2,-1.2,18,9
3,4,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
0,5,200,3,43,0,6.600000000000017,84.00000000000016,8286.0,1,2.0,24,46
1,5,200,0,49,0,10.200000000000031,102.00000000000033,11184.0,0,1.0,16,49
2,5,200,0,36,2,2.3999999999999893,23.99999999999989,4788.0,4,0.8,26,36
3,5,15,1,1,1,0.0,5.000000000000002,110.0,0,-1.0,10,2
0,6,134,0,21,5,0.0,0.0,2277.0,3,-1.2,31,21
1,6,200,2,50,0,10.800000000000049,120.00000000000044,13698.0,0,2.0,22,52
2,6,200,3,38,0,3.599999999999993,53.99999999999993,6108.0,0,1.0,27,41
3,6,21,0,2,1,0.0,0.0,126.0,2,-1.2,12,2
0,7,200,3,43,0,6.600000000000011,84.0000000000001,7248.0,0,1.0,24,46
1,7,200,0,51,0,11.400000000000029,114.00000000000028,11982.0,1,2.0,22,51
2,7,200,0,36,3,2.399999999999986,23.99999999999986,6306.0,0,1.0,26,36
3,7,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,4,1
0,8,27,2,3,2,0.0,11.000000000000004,224.0,2,-1.2,11,5
1,8,200,2,51,0,11.400000000000045,126.0000000000004,14730.0,0,2.0,18,53
2,8,21,0,2,0,0.0,0.0,120.0,0,-1.0,8,2
3,8,45,4,6,0,0.0,23.0,533.0,0,-1.0,18,10
0,9,200,2,47,1,9.000000000000025,102.00000000000024,9450.0,1,2.0,23,49
1,9,200,1,48,1,9.600000000000032,102.00000000000033,10992.0,0,2.0,19,49
2,9,200,0,38,1,3.600000000000011,36.00000000000011,5856.0,4,0.8,22,38
3,9,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,4,1
0,10,9,1,0,0,0.0,5.000000000000001,71.0,2,-1.2,6,1
1,10,200,1,51,0,11.40000000000003,120.0000000000003,13362.0,0,1.0,13,52
2,10,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
3,10,45,2,6,0,0.0,11.0,455.0,0,-1.0,12,8
0,11,200,2,36,8,2.399999999999992,35.999999999999915,4578.0,0,1.0,22,38
1,11,200,1,48,0,9.600000000000035,102.00000000000036,13332.0,0,1.0,18,49
2,11,15,0,1,1,0.0,0.0,63.0,2,-1.2,7,1
3,11,15,1,1,0,0.0,5.000000000000002,80.0,0,0.0,9,2
0,12,200,2,38,10,3.5999999999999885,47.99999999999988,6390.0,0,1.0,32,40
1,12,200,1,55,0,13.800000000000043,144.00000000000043,18840.0,1,2.0,25,56
2,12,135,0,21,3,0.0,0.0,873.0,2,-1.2,29,21
3,12,33,1,4,2,0.0,5.000000000000005,209.0,0,-1.0,21,5
0,13,200,1,45,0,7.80000000000004,84.00000000000038,11484.0,0,1.0,31,46
1,13,200,1,37,0,2.999999999999986,35.99999999999986,5178.0,0,2.0,25,38
2,13,200,0,38,2,3.599999999999993,35.99999999999993,3726.0,0,1.0,27,38
3,13,51,1,7,2,0.0,5.000000000000005,332.0,0,0.0,16,8
0,14,15,0,1,0,0.0,0.0,87.0,3,-1.2,8,1
1,14,200,1,50,0,10.800000000000026,114.00000000000024,12132.0,0,1.0,20,51
2,14,21,0,2,0,0.0,0.0,84.0,1,-1.2,11,2
3,14,63,4,9,0,0.0,23.0,992.0,0,-1.0,19,13
0,15,9,1,0,1,0.0,5.000000000000001,53.0,2,-1.2,7,1
1,15,200,1,48,0,9.60000000000003,102.00000000000028,10812.0,1,2.0,14,49
2,15,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,3,1
3,15,63,4,9,0,0.0,23.0,944.0,0,-1.0,20,13
0,16,21,0,2,2,0.0,0.0,120.0,3,-1.2,12,2
1,16,200,1,51,0,11.400000000000045,120.00000000000044,15552.0,0,1.0,14,52
2,16,200,3,37,0,2.9999999999999867,47.999999999999865,6360.0,0,1.0,21,40
3,16,21,0,2,1,0.0,0.0,108.0,0,-1.0,12,2
0,17,200,2,36,2,2.3999999999999875,35.99999999999987,4842.0,0,2.0,27,38
1,17,200,1,50,0,10.800000000000038,114.00000000000036,13974.0,0,1.0,22,51
2,17,122,1,19,3,0.0,5.9999999999999805,1227.0,0,-1.0,27,20
3,17,27,0,3,1,0.0,0.0,147.0,0,-1.0,12,3
0,18,200,0,40,1,4.799999999999992,47.99999999999992,5262.0,1,2.0,26,40
1,18,200,0,39,0,4.200000000000033,42.00000000000033,8154.0,0,1.0,20,39
2,18,200,0,41,1,5.400000000000003,54.00000000000003,5442.0,0,1.0,23,41
3,18,27,1,3,1,0.0,5.000000000000003,182.0,0,-1.0,9,4
0,19,200,3,41,0,5.400000000000008,72.00000000000007,6630.0,0,2.0,26,44
1,19,200,0,44,2,7.200000000000028,72.00000000000027,9360.0,0,1.0,21,44
2,19,200,0,44,1,7.200000000000006,72.00000000000006,6978.0,0,1.0,28,44
3,19,15,0,1,1,0.0,0.0,105.0,3,-1.2,8,1
0,20,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,7,1
1,20,200,1,50,0,10.800000000000033,114.00000000000033,12450.0,0,1.0,12,51
2,20,15,0,1,0,0.0,0.0,87.0,1,-1.2,7,1
3,20,15,1,1,0,0.0,5.000000000000001,74.0,0,-1.0,10,2
0,21,63,0,9,1,0.0,0.0,375.0,3,-1.2,16,9
1,21,200,1,50,0,10.80000000000003,114.00000000000028,12516.0,1,2.0,13,51
2,21,63,0,9,0,0.0,0.0,279.0,0,-1.0,13,9
3,21,27,0,3,2,0.0,0.0,177.0,0,-1.0,9,3
0,22,200,2,35,9,1.7999999999999885,29.999999999999883,3636.0,0,2.0,35,37
1,22,200,1,51,0,11.400000000000045,120.00000000000044,12000.0,0,1.0,24,52
2,22,200,1,40,2,4.799999999999995,53.99999999999995,4674.0,1,2.0,30,41
3,22,51,0,7,3,0.0,0.0,327.0,0,-1.0,24,7
0,23,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
1,23,200,1,46,0,8.400000000000027,90.00000000000026,9288.0,0,1.0,15,47
2,23,21,1,2,0,0.0,5.000000000000003,155.0,0,-1.0,10,3
3,23,15,0,1,0,0.0,0.0,81.0,0,-1.0,7,1
0,24,39,1,5,0,0.0,5.000000000000002,254.0,0,-1.0,11,6
1,24,200,1,43,0,6.600000000000028,72.00000000000027,7692.0,0,1.0,16,44
2,24,39,0,5,0,0.0,0.0,237.0,1,-1.2,12,5
3,24,45,1,6,0,0.0,5.000000000000004,293.0,0,-1.0,16,7
0,25,200,2,43,0,6.600000000000042,78.00000000000043,10956.0,0,1.0,18,45
1,25,200,0,38,2,3.5999999999999965,35.999999999999964,6222.0,0,1.0,13,38
2,25,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
3,25,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,5,1
0,26,200,2,46,0,8.400000000000029,96.00000000000028,11718.0,0,1.0,18,48
1,26,200,0,38,0,3.6000000000000094,36.00000000000009,6366.0,0,1.0,12,38
2,26,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
3,26,9,2,0,1,0.0,11.0,65.0,0,0.0,5,2
0,27,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
1,27,200,2,47,0,9.000000000000039,102.00000000000038,11226.0,0,2.0,22,49
2,27,200,0,46,0,8.400000000000029,84.00000000000028,9798.0,1,2.0,21,46
3,27,51,1,7,1,0.0,5.000000000000005,572.0,0,-1.0,22,8
0,28,200,0,36,0,2.399999999999987,23.99999999999987,3774.0,0,1.0,26,36
1,28,200,0,36,0,2.3999999999999853,23.99999999999985,4992.0,1,2.0,21,36
2,28,200,0,41,0,5.400000000000005,54.00000000000004,3732.0,1,2.0,19,41
3,28,15,0,1,1,0.0,0.0,69.0,0,-1.0,6,1
0,29,9,1,0,1,0.0,5.000000000000001,53.0,0,-1.0,6,1
1,29,200,1,46,0,8.400000000000023,90.00000000000023,9486.0,1,2.0,13,47
2,29,15,0,1,1,0.0,0.0,75.0,1,-1.2,9,1
3,29,26,3,3,0,0.0,17.99999999999999,417.0,0,0.0,14,6
0,30,9,2,0,0,0.0,11.0,89.0,2,-1.2,7,2
1,30,200,1,48,0,9.600000000000035,102.00000000000034,11478.0,0,1.0,14,49
2,30,9,0,0,1,0.0,0.0,42.0,1,-1.2,5,0
3,30,39,3,5,0,0.0,17.0,554.0,0,-1.0,13,8
0,31,33,0,4,2,0.0,0.0,198.0,3,-1.2,20,4
1,31,200,1,52,0,12.000000000000048,126.00000000000048,15594.0,0,1.0,29,53
2,31,74,1,11,1,0.0,5.999999999999983,795.0,0,-1.0,26,12
3,31,74,0,11,2,0.0,0.0,651.0,0,-1.0,29,11
0,32,200,1,39,0,4.19999999999999,47.9999999999999,4824.0,1,2.0,28,40
1,32,200,0,40,0,4.800000000000002,48.000000000000014,6498.0,0,1.0,20,40
2,32,200,0,40,3,4.800000000000002,48.000000000000014,6606.0,0,1.0,27,40
3,32,15,0,1,0,0.0,0.0,81.0,1,-1.2,10,1
0,33,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.2,5,1
1,33,200,2,48,0,9.600000000000032,108.00000000000033,11568.0,0,2.0,11,50
2,33,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
3,33,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
0,34,9,1,0,1,0.0,5.000000000000001,59.0,2,-1.2,5,1
1,34,200,2,49,0,10.200000000000028,114.00000000000028,11682.0,0,2.0,10,51
2,34,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,5,1
3,34,15,1,1,0,0.0,5.000000000000002,92.0,0,-1.0,9,2
0,35,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,6,1
1,35,200,2,50,0,10.800000000000038,120.00000000000036,13392.0,0,2.0,16,52
2,35,9,0,0,1,0.0,0.0,42.0,1,-1.2,5,0
3,35,87,5,13,0,0.0,29.000000000000004,1670.0,0,-1.0,15,18
0,36,200,0,48,0,9.600000000000035,96.00000000000036,11088.0,0,1.0,18,48
1,36,200,0,45,2,7.80000000000002,78.0000000000002,9912.0,3,1.5,19,45
2,36,200,0,42,0,5.9999999999999964,59.999999999999964,5910.0,0,1.0,17,42
3,36,9,1,0,1,0.0,5.000000000000001,47.0,0,0.0,4,1
0,37,200,2,41,1,5.400000000000008,66.00000000000007,5664.0,0,1.0,30,43
1,37,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
2,37,200,0,40,1,4.799999999999997,47.99999999999997,6126.0,0,1.0,27,40
3,37,92,2,14,2,0.0,11.99999999999998,1410.0,2,-1.2,21,16
0,38,81,0,12,1,0.0,0.0,702.0,3,-1.2,25,12
1,38,200,1,49,0,10.200000000000042,108.0000000000004,11916.0,0,1.0,22,50
2,38,27,0,3,1,0.0,0.0,135.0,0,-1.0,8,3
3,38,57,1,8,3,0.0,5.000000000000006,425.0,0,-1.0,21,9
0,39,200,1,45,0,7.800000000000027,84.00000000000027,9954.0,1,2.0,25,46
1,39,200,0,46,0,8.400000000000029,84.00000000000028,10950.0,0,1.0,17,46
2,39,200,0,38,1,3.6000000000000005,36.0,5760.0,0,1.0,23,38
3,39,15,0,1,1,0.0,0.0,87.0,0,-1.0,9,1
0,40,45,0,6,0,0.0,0.0,216.0,3,-1.2,12,6
1,40,200,3,50,0,10.800000000000026,126.00000000000026,11586.0,0,2.0,16,53
2,40,33,0,4,0,0.0,0.0,180.0,2,-1.2,12,4
3,40,21,1,2,1,0.0,5.000000000000002,125.0,0,0.0,9,3
0,41,200,2,43,1,6.600000000000033,78.00000000000033,10704.0,0,1.0,23,45
1,41,200,0,47,0,9.000000000000044,90.00000000000044,11964.0,0,1.0,21,47
2,41,200,0,38,0,3.599999999999992,35.99999999999992,5370.0,0,1.0,18,38
3,41,15,1,1,1,0.0,5.000000000000002,92.0,0,0.0,11,2
0,42,200,3,39,10,4.199999999999995,59.99999999999994,6822.0,0,2.0,29,42
1,42,200,2,56,0,14.40000000000005,156.00000000000048,19512.0,0,2.0,21,58
2,42,135,1,21,6,0.0,5.000000000000011,968.0,2,-1.2,28,22
3,42,33,1,4,1,0.0,5.000000000000005,209.0,0,-1.0,13,5
0,43,87,2,13,1,0.0,11.000000000000004,962.0,0,0.0,24,15
1,43,200,1,47,0,9.000000000000025,96.00000000000024,9822.0,0,1.0,21,48
2,43,39,0,5,1,0.0,0.0,237.0,2,-1.2,14,5
3,43,33,1,4,1,0.0,5.000000000000005,233.0,0,0.0,14,5
0,44,21,0,2,3,0.0,0.0,162.0,3,-1.2,11,2
1,44,200,1,53,0,12.600000000000035,132.00000000000034,13788.0,0,1.0,20,54
2,44,200,1,43,2,6.6000000000000085,72.00000000000007,7164.0,0,1.0,23,44
3,44,33,1,4,0,0.0,5.000000000000005,209.0,0,-1.0,20,5
0,45,200,1,38,1,3.5999999999999885,41.999999999999886,5538.0,0,1.0,22,39
1,45,200,0,43,0,6.600000000000046,66.00000000000045,10938.0,0,1.0,22,43
2,45,200,0,38,2,3.599999999999988,35.99999999999988,4764.0,1,2.0,25,38
3,45,21,1,2,0,0.0,5.000000000000001,173.0,0,-1.0,9,3
0,46,9,1,1,1,0.6,11.999999999999998,47.0,0,0.0,4,2
1,46,200,2,47,0,9.00000000000003,102.00000000000028,11298.0,0,2.0,15,49
2,46,15,0,1,1,0.0,0.0,81.0,1,-1.2,9,1
3,46,26,2,3,0,0.0,11.999999999999996,339.0,0,-1.0,12,5
0,47,200,1,42,1,6.000000000000004,66.00000000000003,5928.0,0,1.0,37,43
1,47,200,0,43,0,6.600000000000018,66.00000000000018,8628.0,0,1.0,19,43
2,47,200,0,38,3,3.599999999999989,35.99999999999989,4992.0,0,1.0,26,38
3,47,15,1,1,0,0.0,5.000000000000001,122.0,0,-1.0,9,2
0,48,9,1,0,1,0.0,5.000000000000001,83.0,2,-1.2,5,1
1,48,200,1,54,0,13.20000000000004,138.0000000000004,14766.0,1,2.0,12,55
2,48,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
3,48,15,1,1,0,0.0,5.000000000000002,110.0,0,-1.0,7,2
0,49,200,1,49,2,10.200000000000024,108.00000000000024,10788.0,0,1.0,18,50
1,49,200,2,46,1,8.400000000000011,96.0000000000001,7548.0,0,2.0,22,48
2,49,200,1,35,2,1.7999999999999896,23.999999999999897,3288.0,0,2.0,22,36
3,49,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
0,50,15,0,1,1,0.0,0.0,69.0,3,-1.2,8,1
