day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,7.42042042042042,7.2642642642642645,7.312312312312312,7.336336336336337,7.33033033033033,7.426426426426427,7.39039039039039,7.39039039039039
2.0,7.645000000000001,7.021000000000001,7.279000000000001,7.507000000000001,7.2250000000000005,7.381000000000001,7.2250000000000005,7.273000000000001
3.0,8.985,7.683,8.115,8.163,7.959,8.493,7.905,7.989
4.0,9.227,7.817,8.393,8.357,8.141,8.849,7.901,8.489
5.0,9.379,7.855,8.371,8.335,8.323,8.971,7.837,8.473
6.0,9.309,7.479000000000001,8.331,8.373,8.403,8.943,7.719000000000001,8.499
7.0,9.275,7.307000000000001,8.165000000000001,8.459,8.183,9.005,7.463000000000001,8.447
8.0,9.607,7.219000000000001,8.047,8.455,8.179,9.103,7.297000000000001,8.701
9.0,9.942,7.415,8.147,8.737,8.422,9.527999999999999,7.08,8.893
10.0,10.507478632478632,8.463297232250302,8.81630309988519,9.580411124546552,9.554086538461537,10.456545654565454,8.060992907801419,9.625274725274725
11.0,10.680555555555555,8.516166281755197,8.89092996555683,9.43651753325272,9.614182692307692,10.466446644664467,8.04822695035461,9.561538461538461
12.0,10.789529914529913,8.465357967667437,8.917336394948336,9.454448017148982,9.486778846153845,10.515951595159514,7.822695035460993,9.603296703296703
13.0,10.821581196581194,8.421478060046189,8.85419058553387,9.47695605573419,9.453124999999998,10.59185918591859,7.8609929078014185,9.717582417582415
14.0,10.853632478632477,8.488452655889146,8.935706084959817,9.589496248660234,9.347355769230768,10.694169416941692,7.669503546099291,9.825274725274724
15.0,11.263888888888888,8.528868360277135,9.102181400688862,9.747052518756696,9.481971153846152,10.953795379537953,7.588652482269503,9.895604395604394
16.0,11.912400455062569,9.397865853658535,10.104774535809018,10.82803297997644,11.178466076696163,11.601169590643273,8.941712204007287,11.16978776529338
17.0,11.835990888382684,9.184451219512194,10.139257294429706,10.789163722025911,10.957227138643065,11.794152046783623,9.089253187613844,11.068664169787763
18.0,11.888382687927104,9.21645569620253,10.054376657824932,10.842167255594815,10.895280235988196,11.741520467836253,9.051001821493625,11.027465667915104
19.0,12.08428246013667,9.135443037974682,10.168435013262599,10.909305064782094,10.895280235988196,11.787134502923973,9.045537340619308,11.158551810237201
20.0,12.061503416856487,9.175949367088606,10.354111405835543,11.032979976442869,10.620943952802357,11.7766081871345,9.116575591985429,11.184769038701619
21.0,12.31506849315068,9.216730038022812,10.274084124830392,11.347517730496449,10.827327327327321,11.9367681498829,9.044198895027623,11.520754716981127
22.0,13.20487804878048,10.553470919324575,11.282163742690056,12.217834394904454,12.510676156583623,12.711417816813045,10.274157303370785,12.59172413793103
23.0,13.134146341463408,10.341463414634143,11.55409356725146,12.448407643312096,12.247330960854086,12.840652446675026,10.39189189189189,12.576551724137927
24.0,13.239024390243896,10.278174037089869,11.597953216374265,12.380891719745218,12.122775800711738,12.826850690087825,10.418918918918918,12.445517241379305
25.0,13.424390243902433,10.202567760342363,11.8172514619883,12.435668789808913,11.998220640569388,13.136762860727725,10.378378378378377,12.380689655172405
26.0,13.478048780487798,10.255349500713264,11.75584795321637,12.597452229299357,11.991103202846967,13.010037641154321,10.324324324324323,12.398620689655164
