,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.026026026026026026,0.0,0.0,0.7000000000000001,7.156156156156156,15.156156156156156,1.0,999
1,1.0,1.0,0.07107107107107107,0.0,0.0,0.7000000000000001,7.426426426426427,15.426426426426426,1.0,999
2,1.0,2.0,0.002002002002002002,0.0,0.0,0.7000000000000001,7.012012012012012,15.012012012012011,1.0,999
3,1.0,3.0,0.036036036036036036,0.0,0.0,0.7000000000000001,7.216216216216216,15.216216216216216,1.0,999
4,2.0,0.0,0.098,0.0,0.026,0.6001000000000002,6.589000000000001,21.738,1.665,1000
5,2.0,1.0,0.152,0.012,0.069,0.6073000000000001,6.985000000000001,22.362,1.212,1000
6,2.0,2.0,0.052,0.008,0.002,0.6049000000000001,6.361000000000001,21.33,1.841,1000
7,2.0,3.0,0.115,0.115,0.0,0.6691000000000001,7.381000000000001,22.404,1.203,1000
8,3.0,0.0,0.223,0.008,0.116,0.5049000000000001,6.387000000000001,28.125,2.154,1000
9,3.0,1.0,0.232,0.094,0.209,0.5565000000000001,6.957000000000001,29.133,1.696,1000
10,3.0,2.0,0.143,0.049,0.047,0.5295000000000001,6.1530000000000005,27.369,2.339,1000
11,3.0,3.0,0.186,0.396,0.0,0.7377,8.493,30.261,1.681,1000
12,4.0,0.0,0.398,0.047,0.116,0.42830000000000007,6.671000000000001,34.796,3.152,1000
13,4.0,1.0,0.381,0.138,0.226,0.4829000000000001,7.115,36.242,2.668,1000
14,4.0,2.0,0.299,0.06,0.051,0.4361000000000001,6.155000000000001,33.524,3.321,1000
15,4.0,3.0,0.21,0.598,0.0,0.7589000000000001,8.849,39.074,2.53,1000
16,5.0,0.0,0.469,0.147,0.116,0.3883000000000001,6.697000000000001,41.487,3.78,1000
17,5.0,1.0,0.425,0.247,0.242,0.4483000000000001,7.033000000000001,43.275,3.272,1000
18,5.0,2.0,0.445,0.11,0.051,0.3661000000000001,6.331000000000001,39.855,3.937,1000
19,5.0,3.0,0.173,0.822,0.001,0.7933000000000001,8.971,47.985,3.043,1000
20,6.0,0.0,0.425,0.317,0.121,0.3903000000000001,6.453000000000002,47.94,4.345,1000
21,6.0,1.0,0.39,0.413,0.261,0.4479000000000001,6.819000000000001,50.07,3.769,1000
22,6.0,2.0,0.482,0.202,0.057,0.3213000000000001,6.105000000000002,45.954,4.545,1000
23,6.0,3.0,0.148,1.009,0.001,0.8055,8.943,56.892,3.332,1000
24,7.0,0.0,0.218,0.611,0.129,0.4667000000000001,5.9750000000000005,53.915,4.785,1000
25,7.0,1.0,0.347,0.559,0.28,0.4355000000000001,6.437000000000001,56.471,4.04,1000
26,7.0,2.0,0.495,0.312,0.062,0.2873000000000001,5.843000000000002,51.779,4.87,1000
