df_label,gini_days_mean,gini_days_median,gini_days_stdev,gini_berries_mean,gini_berries_median,gini_berries_stdev,min_days_mean,min_days_median,min_days_stdev,min_berries_mean,min_berries_median,min_berries_stdev,max_days_mean,max_days_median,max_days_stdev,max_berries_mean,max_berries_median,max_berries_stdev,total_days_mean,total_days_median,total_days_stdev,total_berries_mean,total_berries_median,total_berries_stdev,episode_length_mean,episode_length_median,episode_length_stdev
baseline,0.45491965118014777,0.483514309684062,0.132156428487821,0.5268171068767444,0.5533008658008658,0.13812259929906148,12.558,9.0,6.369710292408063,1.016,1.0,1.0940479609875158,160.974,200.0,62.819006292296216,30.016,37.0,13.438017871856115,252.038,251.0,105.71063946119754,42.724,44.0,20.60428014661906,63.0095,27.0,72.09510618505224
utilitarian,0.3801902863281901,0.39225729600952947,0.12160064314783513,0.4564166902157041,0.4642857142857143,0.13438211628273464,14.858,9.0,9.03102405020579,1.282,1.0,1.5410551096086247,128.604,128.0,62.72825534014172,22.378,21.0,12.711360851407479,240.038,221.0,124.44327496769235,38.021,34.0,23.574909020722338,60.0095,32.0,62.49905153368852
maximin,0.3585571052591447,0.36904761904761907,0.12693349430179637,0.4485513107876228,0.4547317436661699,0.13076887435388435,14.059,9.0,8.252855786249304,1.211,1.0,1.3857847594050814,127.208,134.0,71.67996060791853,23.66,23.5,13.88521512974139,251.846,239.0,142.850798508915,41.747,39.0,26.577271160567676,62.9615,27.0,67.6693416747989
egalitarian,0.4260082390080451,0.4419511005851212,0.12261040472070564,0.5055898440883982,0.5089285714285714,0.12585991238571748,14.584,15.0,7.795364758092575,1.155,1.0,1.37435943765227,169.144,200.0,58.86153195376369,31.946,37.0,12.333093253080884,296.383,292.0,117.51144306087919,50.279,50.0,22.18904036934704,74.09575,33.0,75.46126610790566
average,0.35507399835754655,0.3557147390850977,0.13850129941114175,0.4430190882264082,0.446078431372549,0.1437562620011032,15.968,15.0,9.459199355783365,1.455,1.0,1.632372396127685,123.918,117.0,68.8995240942956,21.675,19.0,12.665140377460519,230.493,227.0,116.87689317893062,36.28,34.0,21.296364364255584,57.62325,33.0,60.50700028681332
majoritarian,0.4546733837953824,0.4914950242999306,0.13982329986731762,0.5336151765271157,0.5681818181818182,0.14566615581970058,12.641,9.0,8.254953861970597,1.065,1.0,1.4459826644416822,149.024,200.0,68.97128723216976,26.367,34.0,13.708180959749008,224.656,239.0,108.56468096924502,36.24,40.0,20.652479873490375,56.164,21.0,69.71145548442121
veto,0.40755283000523485,0.4246559633027523,0.1410335358436374,0.48392255840544884,0.5,0.1526440866840162,14.986,9.0,9.61468908734163,1.331,1.0,1.623599419522893,146.099,200.0,67.72321339564914,25.919,34.0,13.62402484778463,252.452,251.0,121.70436166238105,40.598,41.0,22.821551639168163,63.113,27.0,69.07076388462706
optimist,0.410989643506637,0.4222390260973902,0.13243264330341376,0.48395995651325496,0.49396802325581396,0.14436011677807783,11.431,9.0,5.450407869686996,0.941,1.0,1.0366260625672081,138.21,177.0,68.43864221145644,24.702,29.0,14.177453798062478,240.562,244.5,124.44892000210243,39.068,40.0,23.655632837972544,60.1405,27.0,67.51837855436587
