day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.013,0.003,0.008,0.002,0.001,0.0,0.0,0.018
3.0,0.03,0.005,0.067,0.013,0.002,0.008,0.036,0.08
4.0,0.042,0.011,0.116,0.02,0.04,0.047,0.155,0.185
5.0,0.087,0.063,0.164,0.109,0.233,0.11,0.271,0.266
6.0,0.175,0.26,0.275,0.428,0.545,0.202,0.402,0.313
7.0,0.292,0.477,0.465,0.637,0.736,0.312,0.573,0.421
8.0,0.513,0.646,0.747,0.764,0.832,0.434,0.717,0.512
9.0,0.705,0.831,0.883,0.841,0.911,0.576,0.952,0.591
10.0,1.054014598540146,1.105463786531131,1.1127098321342925,1.0361881785283473,1.0965909090909092,1.1112469437652812,1.190960451977401,1.160919540229885
11.0,1.1111111111111112,1.1880559085133418,1.185851318944844,1.1158021712907118,1.240950226244344,1.1818181818181819,1.3065610859728507,1.2800511508951407
12.0,1.2032163742690059,1.3811944091486659,1.3357314148681054,1.3329312424607962,1.5203619909502262,1.2729805013927578,1.4400452488687783,1.4028132992327367
13.0,1.340643274853801,1.5730622617534942,1.4952038369304557,1.517490952955368,1.690909090909091,1.4094707520891365,1.664027149321267,1.5549872122762147
14.0,1.5336257309941521,1.7191867852604827,1.6894484412470023,1.6899879372738238,1.809090909090909,1.5501392757660166,1.8166862514688602,1.6828644501278773
15.0,1.7017543859649122,1.8703939008894537,1.814148681055156,1.8323281061519903,1.934090909090909,1.682451253481894,1.927144535840188,1.826086956521739
16.0,2.116331096196868,2.200980392156863,2.186161449752883,2.0766917293233083,2.1748998664886514,2.1608187134502925,2.3283783783783782,2.216549295774648
17.0,2.2058165548098434,2.323529411764706,2.28665568369028,2.1731927710843375,2.310654685494223,2.254385964912281,2.4527027027027026,2.3327464788732395
18.0,2.2997762863534676,2.5179738562091503,2.4102141680395386,2.3403614457831323,2.544287548138639,2.3636363636363638,2.5905405405405406,2.4454225352112675
19.0,2.465324384787472,2.665032679738562,2.599670510708402,2.5436746987951806,2.72630173564753,2.5104895104895104,2.785135135135135,2.625
20.0,2.6532438478747205,2.8006535947712417,2.7660626029654036,2.7801204819277108,2.8518024032042724,2.690058479532164,2.9986486486486488,2.790492957746479
21.0,2.8053691275167787,2.9770867430441896,2.9057851239669423,2.8765060240963853,2.9839786381842455,2.8023529411764705,3.1598915989159893,2.9397163120567376
22.0,3.1204819277108435,3.3033932135728543,3.2885032537960956,3.142322097378277,3.257142857142857,3.192622950819672,3.475968992248062,3.273542600896861
23.0,3.2048192771084336,3.4251497005988023,3.407809110629067,3.262172284644195,3.3849624060150374,3.2745901639344264,3.62015503875969,3.3856502242152464
24.0,3.3012048192771086,3.5808383233532934,3.5140997830802605,3.411985018726592,3.6030075187969923,3.4221311475409837,3.764341085271318,3.484304932735426
25.0,3.5,3.7664670658682633,3.663774403470716,3.6123595505617976,3.7849624060150378,3.5204918032786887,3.9410852713178293,3.679372197309417
26.0,3.6686746987951806,3.9161676646706587,3.8351409978308024,3.808988764044944,3.8977443609022555,3.7008196721311477,4.14108527131783,3.786995515695067
27.0,3.8267477203647418,4.074,3.969498910675381,3.938202247191011,4.049698795180723,3.8683127572016462,4.301710730948678,3.970720720720721
