day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.124,0.056,0.075,0.071,0.064,0.115,0.09,0.064
3.0,0.454,0.259,0.315,0.304,0.279,0.396,0.315,0.254
4.0,0.66,0.418,0.386,0.524,0.492,0.598,0.382,0.525
5.0,0.857,0.567,0.521,0.723,0.705,0.822,0.526,0.747
6.0,1.065,0.782,0.745,0.888,0.928,1.009,0.717,0.91
7.0,1.228,0.908,0.931,1.065,1.052,1.167,0.88,1.078
8.0,1.413,1.064,1.091,1.243,1.19,1.357,1.035,1.246
9.0,1.629,1.227,1.271,1.425,1.38,1.572,1.181,1.463
10.0,1.9230769230769231,1.5554272517321017,1.5487944890929966,1.720677146311971,1.7944711538461537,1.8426842684268427,1.4269503546099291,1.7802197802197801
11.0,2.0844017094017095,1.7251732101616628,1.659012629161883,1.8984280532043531,1.9483173076923077,1.9845984598459847,1.5375886524822695,1.945054945054945
12.0,2.264957264957265,1.915704387990762,1.8235955056179776,2.0557341907824225,2.1225961538461537,2.140814081408141,1.6524822695035462,2.0956043956043957
13.0,2.4551282051282053,2.0900692840646653,2.0224719101123596,2.2390139335476955,2.2524038461538463,2.3036303630363038,1.801418439716312,2.2747252747252746
14.0,2.6346153846153846,2.2494226327944573,2.2337078651685394,2.403001071811361,2.421875,2.507150715071507,2.01487414187643,2.464835164835165
15.0,2.8141025641025643,2.4272517321016167,2.3797752808988766,2.5937834941050375,2.5829326923076925,2.6644664466446644,2.183066361556064,2.634065934065934
16.0,3.1456200227531284,2.712658227848101,2.7503250975292586,2.923439340400471,3.084070796460177,2.913450292397661,2.5105263157894737,3.017478152309613
17.0,3.3109339407744875,2.8721518987341774,2.9115734720416127,3.115429917550059,3.1976401179941,3.056140350877193,2.6555360281195077,3.1972534332084894
18.0,3.447608200455581,3.0316455696202533,3.083224967490247,3.2673733804475855,3.336283185840708,3.225730994152047,2.7996485061511422,3.344569288389513
19.0,3.629840546697039,3.207594936708861,3.2301690507152148,3.4381625441696113,3.504424778761062,3.3321637426900583,2.9556451612903225,3.50561797752809
20.0,3.8416856492027334,3.367088607594937,3.4499349804941484,3.619552414605418,3.6548672566371683,3.5274853801169592,3.1518817204301075,3.700374531835206
21.0,4.0159817351598175,3.532319391634981,3.649282920469361,3.813238770685579,3.8228228228228227,3.648711943793911,3.3283378746594003,3.8842767295597485
22.0,4.335365853658536,3.8659058487874467,3.9839181286549707,4.14140127388535,4.258007117437723,3.93099121706399,3.781472684085511,4.253793103448276
23.0,4.528048780487805,4.029957203994294,4.149122807017544,4.309554140127388,4.418149466192171,4.090338770388959,3.9144893111638956,4.44
24.0,4.673170731707317,4.185449358059914,4.315789473684211,4.50828025477707,4.5462633451957295,4.255959849435382,4.0736342042755345,4.597241379310345
25.0,4.852439024390244,4.37660485021398,4.488304093567251,4.656050955414012,4.695729537366548,4.368883312421581,4.24228028503563,4.743448275862069
26.0,5.06219512195122,4.533523537803139,4.726608187134503,4.838216560509554,4.850533807829182,4.577164366373903,4.406175771971497,4.904827586206896
