day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.179,0.10800000000000001,0.16,0.156,0.156,0.135,0.129,0.157
3.0,0.6900000000000001,0.527,0.6990000000000001,0.696,0.6910000000000001,0.547,0.5349999999999999,0.708
4.0,0.9930000000000001,0.992,1.0530000000000002,1.2970000000000002,1.013,0.843,0.876,1.1920000000000002
5.0,1.3800000000000001,1.531,1.507,1.912,1.7189999999999999,1.326,1.416,1.674
6.0,1.864,2.376,2.068,2.685,2.684,1.9409999999999998,2.0580000000000003,2.125
7.0,2.4579999999999997,3.0549999999999997,2.78,3.34,3.3240000000000003,2.649,2.8449999999999998,2.691
8.0,3.3329999999999997,3.644,3.676,4.0280000000000005,3.879,3.257,3.4509999999999996,3.463
9.0,4.074,4.264,4.28,4.551,4.486,3.785,4.107,4.055
10.0,5.413674717520203,5.49631468938857,5.4514533603382365,5.819140417655921,5.4955313583475345,5.208932513621593,5.316779011176359,5.604611382661647
11.0,5.815352904545673,6.048407156351005,5.87080181266128,6.381168715563983,6.052877923547041,5.629438755522957,5.7455041821436605,6.112421284122128
12.0,6.350786626286299,6.714063170749592,6.501528271862869,7.057096076473979,6.886834768173003,6.170421055350355,6.249711017661086,6.655226930628222
13.0,7.044458013898498,7.40411597965225,7.184212232333888,7.672364277187857,7.565312937062937,6.7388614692782145,6.9516228418052215,7.332208646755714
14.0,7.758749387593455,8.005712846826006,7.947046941512441,8.32924999179331,8.130612967914438,7.365131548220646,7.626363191715047,8.025716608050601
15.0,8.419882015038999,8.60186103057435,8.544082061745115,8.927415042540053,8.728475443673974,7.863439890242881,8.229558800223504,8.60025945740795
16.0,10.024495136728312,10.023116778250781,9.994601471486042,10.362568727713803,9.964259005090819,9.572019317551753,9.838559491747027,10.221018640957807
17.0,10.498231977065812,10.600106531995138,10.526213927793851,10.9220858299885,10.462182457508398,10.078591583854742,10.313957339436111,10.815423991623454
18.0,11.03950503873352,11.271250373730748,11.119976703732533,11.522710572626837,11.229029896604901,10.658222290819914,10.944246276846215,11.346619880228838
19.0,11.683400225602158,11.909634167263281,11.804338262650923,12.222084561404364,11.913387509955879,11.185135803641746,11.631974063011773,12.029626229477518
20.0,12.402427681536423,12.502075404569169,12.528960571873675,12.96085346632202,12.538197189371719,11.838705851778856,12.35830228862572,12.768001766715962
