day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,7.372372372372372,7.096096096096096,7.33033033033033,7.222222222222222,7.306306306306307,7.09009009009009,7.042042042042042,7.312312312312312
2.0,7.195000000000001,6.835000000000001,7.267000000000001,6.9190000000000005,7.699000000000001,6.637000000000001,6.637000000000001,7.291000000000001
3.0,6.933000000000001,7.101000000000001,6.9510000000000005,6.597000000000001,7.107000000000001,6.909000000000001,7.317000000000001,7.317000000000001
4.0,7.115,7.889,7.049,6.941,7.361,7.061,7.589,7.547
5.0,7.081000000000001,7.981,6.997000000000001,6.853000000000001,7.537,7.021000000000001,7.759,7.447
6.0,6.867000000000001,7.881000000000001,6.735000000000001,6.657000000000001,7.461000000000001,6.783000000000001,7.755000000000001,7.305000000000001
7.0,6.623000000000001,7.559000000000001,6.329000000000001,6.389000000000001,7.355000000000001,6.611000000000001,7.4510000000000005,6.917000000000001
8.0,6.271000000000001,7.219000000000001,5.917000000000002,6.133000000000002,7.237000000000001,6.517000000000001,7.171000000000001,6.571000000000001
9.0,5.915000000000001,6.998000000000001,5.494000000000001,5.724000000000001,6.922000000000001,6.439000000000001,6.9030000000000005,6.457000000000001
10.0,6.191122071516647,7.482006543075246,6.226393629124005,6.312994350282487,7.6889596602972405,7.225669957686884,7.387646432374868,7.048863636363637
11.0,6.300863131935882,7.954198473282443,6.291240045506259,6.458757062146895,7.924628450106158,7.156558533145276,7.79978700745474,7.317045454545456
12.0,6.336621454993836,7.981461286804799,6.2059158134243475,6.4824858757062165,7.873673036093419,7.1466854724964755,7.815761448349309,7.394318181818183
13.0,6.305795314426636,7.936750272628136,5.943117178612061,6.4384180790960475,7.8481953290870505,7.102961918194642,7.716719914802983,7.314772727272728
14.0,6.141800246609126,7.715376226826609,5.734926052332198,6.238418079096047,7.580679405520172,7.016925246826517,7.547390841320555,7.07159090909091
15.0,5.966707768187424,7.56052344601963,5.575654152445963,6.132203389830511,7.221868365180468,6.937940761636108,7.348242811501598,7.265909090909091
16.0,7.052013422818794,8.41041162227603,6.569117647058826,6.7681347150259095,7.893226176808269,7.983985765124557,8.116225546605294,8.103633916554509
17.0,7.179530201342283,8.739709443099274,6.760294117647062,6.949481865284977,7.981630309988521,8.158362989323845,8.39355581127733,8.185733512786003
18.0,7.256711409395975,8.880145278450364,6.677941176470591,7.022020725388604,7.8978185993111385,7.948398576512457,8.553509781357883,8.065948855989232
19.0,7.132550335570471,8.838983050847459,6.622058823529414,6.9779792746114016,7.820895522388062,8.016014234875447,8.692750287686998,8.285329744279947
20.0,7.139261744966444,8.797820823244553,6.3985294117647085,6.693005181347153,7.785304247990817,7.635231316725981,8.507479861910243,8.109017496635262
21.0,6.820168067226892,8.769417475728156,6.044182621502211,6.585492227979277,7.5339470655926375,7.638146167557932,8.383199079401612,8.031039136302294
22.0,7.762008733624456,9.345191040843217,7.034545454545457,7.581709145427289,8.417512690355332,8.927437641723357,9.183046683046685,8.745068285280729
23.0,7.914847161572054,9.586297760210805,7.114545454545457,7.733133433283361,8.567258883248734,8.920634920634921,9.546683046683048,9.001517450682853
24.0,7.949781659388648,9.80368906455863,7.129090909090912,7.7136431784107975,8.663705583756348,8.873015873015873,9.615479115479117,9.294385432473444
25.0,8.02401746724891,9.673254281949935,7.06727272727273,7.604197901049478,8.29568527918782,8.961451247165535,9.610565110565112,9.095599393019727
26.0,7.967248908296945,9.645586297760213,6.874545454545457,7.386806596701652,8.376903553299496,8.668934240362812,9.627764127764129,9.261001517450683
27.0,7.700665188470069,9.665343915343914,6.69669117647059,7.325337331334335,8.047375160051217,8.682134570765662,9.676108374384237,9.283105022831048
28.0,8.855072463768119,10.453769559032716,7.922716627634663,8.240614334470992,9.061781609195403,10.201101928374655,10.318298969072165,9.941373534338357
29.0,9.072463768115945,10.733997155049787,7.878220140515225,8.40784982935154,9.087643678160921,9.81267217630854,10.663659793814434,10.217755443886096
30.0,9.150724637681162,10.647226173541963,7.749414519906325,8.257679180887376,9.216954022988507,9.771349862258953,10.80798969072165,10.403685092127303
31.0,9.159420289855076,10.722617354196302,7.6768149882904,8.179180887372016,9.14798850574713,9.597796143250687,10.82860824742268,10.288107202680065
32.0,9.133333333333336,10.704125177809388,7.646370023419206,7.9675767918088765,8.880747126436782,9.407713498622588,10.818298969072165,10.25293132328308
33.0,9.097345132743365,10.765042979942693,7.700471698113208,7.940170940170943,8.831625183016106,9.455307262569832,10.926546391752577,10.230252100840334
